region_bld,clim,urt,arch,eneff,value
C-WEU-MLT,Zone_3A Warm Humid,urb,mfh,s1,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,mfh,s1,0.99991
C-WEU-NLD,Zone_5A Cool Humid,urb,mfh,s1,0.99991
C-WEU-NLD,Zone_4A Mixed Humid,rur,mfh,s1,0.99991
C-WEU-NLD,Zone_4A Mixed Humid,urb,mfh,s1,0.99991
C-EEU-POL,Zone_5A Cool Humid,rur,mfh,s1,1.0
C-EEU-POL,Zone_5A Cool Humid,urb,mfh,s1,1.0
C-EEU-POL,Zone_6A Cold Humid,rur,mfh,s1,1.0
C-EEU-POL,Zone_6A Cold Humid,urb,mfh,s1,1.0
C-WEU-PRT,Zone_3C Warm Marine,rur,mfh,s1,0.99969
C-WEU-PRT,Zone_3C Warm Marine,urb,mfh,s1,0.99969
C-WEU-PRT,Zone_4C Mixed Marine,rur,mfh,s1,0.99969
C-WEU-PRT,Zone_4C Mixed Marine,urb,mfh,s1,0.99969
C-WEU-PRT,Zone_4A Mixed Humid,rur,mfh,s1,0.99969
C-WEU-PRT,Zone_4A Mixed Humid,urb,mfh,s1,0.99969
C-WEU-PRT,Zone_3A Warm Humid,rur,mfh,s1,0.99969
C-WEU-PRT,Zone_3A Warm Humid,urb,mfh,s1,0.99969
C-EEU-ROU,Zone_5A Cool Humid,rur,mfh,s1,0.96194
C-EEU-ROU,Zone_5A Cool Humid,urb,mfh,s1,0.96194
C-EEU-ROU,Zone_6A Cold Humid,rur,mfh,s1,0.96194
C-EEU-ROU,Zone_6A Cold Humid,urb,mfh,s1,0.96194
C-EEU-ROU,Zone_4A Mixed Humid,rur,mfh,s1,0.96194
C-EEU-ROU,Zone_4A Mixed Humid,urb,mfh,s1,0.96194
C-WEU-SWE,Zone_6A Cold Humid,rur,mfh,s1,0.96736
C-WEU-SWE,Zone_6A Cold Humid,urb,mfh,s1,0.96736
C-WEU-SWE,Zone_5A Cool Humid,rur,mfh,s1,0.96736
C-WEU-SWE,Zone_5A Cool Humid,urb,mfh,s1,0.96736
C-WEU-SWE,Zone_7A Very cold Humid,rur,mfh,s1,0.96736
C-WEU-SWE,Zone_7A Very cold Humid,urb,mfh,s1,0.96736
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,rur,mfh,s1,0.96736
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,urb,mfh,s1,0.96736
C-EEU-SVN,Zone_4A Mixed Humid,rur,mfh,s1,0.97488
C-EEU-SVN,Zone_4A Mixed Humid,urb,mfh,s1,0.97488
C-EEU-SVN,Zone_5A Cool Humid,rur,mfh,s1,0.97488
C-EEU-SVN,Zone_5A Cool Humid,urb,mfh,s1,0.97488
C-EEU-SVN,Zone_7A Very cold Humid,rur,mfh,s1,0.97488
C-EEU-SVN,Zone_7A Very cold Humid,urb,mfh,s1,0.97488
C-EEU-SVK,Zone_5A Cool Humid,rur,mfh,s1,0.88597
C-EEU-SVK,Zone_5A Cool Humid,urb,mfh,s1,0.88597
C-EEU-SVK,Zone_6A Cold Humid,rur,mfh,s1,0.88597
C-EEU-SVK,Zone_6A Cold Humid,urb,mfh,s1,0.88597
C-WEU-AUT,Zone_5A Cool Humid,rur,sfh,s1,0.57265
C-WEU-AUT,Zone_5A Cool Humid,urb,sfh,s1,0.57265
C-WEU-AUT,Zone_4A Mixed Humid,rur,sfh,s1,0.57265
C-WEU-AUT,Zone_4A Mixed Humid,urb,sfh,s1,0.57265
C-WEU-AUT,Zone_6A Cold Humid,rur,sfh,s1,0.57265
C-WEU-AUT,Zone_6A Cold Humid,urb,sfh,s1,0.57265
C-WEU-AUT,Zone_7A Very cold Humid,rur,sfh,s1,0.57265
C-WEU-AUT,Zone_7A Very cold Humid,urb,sfh,s1,0.57265
C-WEU-BEL,Zone_4A Mixed Humid,rur,sfh,s1,1.0
C-WEU-BEL,Zone_4A Mixed Humid,urb,sfh,s1,1.0
C-WEU-BEL,Zone_5A Cool Humid,rur,sfh,s1,1.0
C-WEU-BEL,Zone_5A Cool Humid,urb,sfh,s1,1.0
C-EEU-BGR,Zone_4A Mixed Humid,rur,sfh,s1,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,s1,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,s1,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s1,1.0
C-WEU-CYP,Zone_3A Warm Humid,rur,sfh,s1,1.0
C-WEU-CYP,Zone_3A Warm Humid,urb,sfh,s1,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s1,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s1,1.0
C-WEU-DEU,Zone_5A Cool Humid,rur,sfh,s1,0.99996
C-WEU-DEU,Zone_5A Cool Humid,urb,sfh,s1,0.99996
C-WEU-DEU,Zone_4A Mixed Humid,rur,sfh,s1,0.99996
C-WEU-DEU,Zone_4A Mixed Humid,urb,sfh,s1,0.99996
C-WEU-DEU,Zone_6A Cold Humid,rur,sfh,s1,0.99996
C-WEU-DEU,Zone_6A Cold Humid,urb,sfh,s1,0.99996
C-WEU-DNK,Zone_5A Cool Humid,rur,sfh,s1,0.97988
C-WEU-DNK,Zone_5A Cool Humid,urb,sfh,s1,0.97988
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s1,0.55833
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s1,0.55833
C-WEU-GRC,Zone_3A Warm Humid,rur,sfh,s1,0.99033
C-WEU-GRC,Zone_3A Warm Humid,urb,sfh,s1,0.99033
C-WEU-GRC,Zone_4A Mixed Humid,rur,sfh,s1,0.99033
C-WEU-GRC,Zone_4A Mixed Humid,urb,sfh,s1,0.99033
C-WEU-GRC,Zone_4C Mixed Marine,rur,sfh,s1,0.99033
C-WEU-GRC,Zone_4C Mixed Marine,urb,sfh,s1,0.99033
C-WEU-GRC,Zone_5C Cool Marine,rur,sfh,s1,0.99033
C-WEU-GRC,Zone_5C Cool Marine,urb,sfh,s1,0.99033
C-WEU-GRC,Zone_5A Cool Humid,rur,sfh,s1,0.99033
