region_bld,urt,arch,year,value
C-EEU-HRV,rur,mfh,2060,3.1828162447288157
C-EEU-HRV,rur,mfh,2065,3.1828162447288157
C-EEU-HRV,rur,mfh,2070,3.1828162447288157
C-EEU-HRV,rur,mfh,2075,3.1828162447288157
C-EEU-HRV,rur,mfh,2080,3.1828162447288157
C-EEU-HRV,rur,mfh,2085,3.1828162447288157
C-EEU-HRV,rur,mfh,2055,3.1828162447288157
C-EEU-HUN,sub,mfh,2090,2.7030485922753558
C-EEU-HUN,sub,mfh,2060,2.7030485922753558
C-EEU-HUN,sub,mfh,2085,2.7030485922753558
C-EEU-HUN,sub,mfh,2080,2.7030485922753558
C-EEU-HUN,sub,mfh,2075,2.7030485922753558
C-EEU-HUN,sub,mfh,2070,2.7030485922753558
C-EEU-HUN,sub,mfh,2065,2.7030485922753558
C-EEU-HUN,sub,mfh,2055,2.7030485922753558
C-EEU-HUN,sub,mfh,2015,2.7030485922753558
C-EEU-HUN,sub,mfh,2045,2.7030485922753558
C-EEU-HUN,sub,mfh,2040,2.7030485922753558
C-EEU-HUN,sub,mfh,2035,2.7030485922753558
C-EEU-HUN,sub,mfh,2030,2.7030485922753558
C-EEU-HUN,sub,mfh,2025,2.7030485922753558
C-EEU-HUN,sub,mfh,2020,2.7030485922753558
C-EEU-HUN,sub,mfh,2095,2.7030485922753558
C-EEU-HUN,sub,mfh,2050,2.7030485922753558
C-EEU-HUN,sub,mfh,2100,2.7030485922753558
C-EEU-HUN,urb,mfh,2055,2.3539048157731224
C-EEU-HUN,urb,mfh,2050,2.3539048157731224
C-EEU-HUN,urb,mfh,2020,2.3539048157731224
C-EEU-HUN,urb,mfh,2030,2.3539048157731224
C-EEU-HUN,urb,mfh,2035,2.3539048157731224
C-EEU-HUN,urb,mfh,2040,2.3539048157731224
C-EEU-HUN,urb,mfh,2045,2.3539048157731224
C-EEU-HUN,urb,mfh,2060,2.3539048157731224
C-EEU-HUN,urb,mfh,2015,2.3539048157731224
C-EEU-HUN,urb,mfh,2065,2.3539048157731224
C-EEU-HUN,urb,mfh,2075,2.3539048157731224
C-EEU-HUN,urb,mfh,2080,2.3539048157731224
C-EEU-HUN,urb,mfh,2085,2.3539048157731224
C-EEU-HUN,urb,mfh,2090,2.3539048157731224
C-EEU-HUN,urb,mfh,2095,2.3539048157731224
C-EEU-HUN,urb,mfh,2100,2.3539048157731224
C-EEU-HUN,urb,mfh,2070,2.3539048157731224
C-EEU-HUN,rur,mfh,2100,2.8607264268247516
C-EEU-HUN,urb,mfh,2025,2.3539048157731224
C-EEU-HUN,rur,mfh,2090,2.8607264268247516
C-EEU-HUN,rur,mfh,2015,2.8607264268247516
C-EEU-HUN,rur,mfh,2020,2.8607264268247516
C-EEU-HUN,rur,mfh,2025,2.8607264268247516
C-EEU-HUN,rur,mfh,2030,2.8607264268247516
C-EEU-HUN,rur,mfh,2035,2.8607264268247516
