region_bld,year,value
C-WEU-BEL,2010,11.781882
C-WEU-BEL,2015,12.08762631145833
C-WEU-BEL,2020,12.36007455238095
C-WEU-BEL,2025,12.601077017113091
C-WEU-BEL,2030,12.812484
C-WEU-BEL,2035,12.996145795386898
C-WEU-BEL,2040,13.153912697619043
C-WEU-BEL,2045,13.28763500104166
C-WEU-BEL,2050,13.399163
C-WEU-BEL,2055,13.49034698883928
C-WEU-BEL,2060,13.563037261904759
C-WEU-BEL,2065,13.61908411354166
C-WEU-BEL,2070,13.660337838095234
C-WEU-BEL,2075,13.688648729910708
C-WEU-BEL,2080,13.705867083333331
C-WEU-BEL,2085,13.713843192708332
C-WEU-BEL,2090,13.714427352380952
C-WEU-BEL,2095,13.709469856696424
C-WEU-BEL,2100,13.700821
C-WEU-CYP,2010,1.02277
C-WEU-CYP,2015,1.068642734375
C-WEU-CYP,2020,1.1101958571428572
C-WEU-CYP,2025,1.1474308013392858
C-WEU-CYP,2030,1.180349
C-WEU-CYP,2035,1.208951886160714
C-WEU-CYP,2040,1.2332408928571428
C-WEU-CYP,2045,1.2532174531249998
C-WEU-CYP,2050,1.268883
C-WEU-CYP,2055,1.2802389665178568
C-WEU-CYP,2060,1.2872867857142856
C-WEU-CYP,2065,1.2900278906249998
C-WEU-CYP,2070,1.2884637142857143
C-WEU-CYP,2075,1.2825956897321427
C-WEU-CYP,2080,1.27242525
C-WEU-CYP,2085,1.257953828125
C-WEU-CYP,2090,1.2391828571428574
C-WEU-CYP,2095,1.2161137700892857
C-WEU-CYP,2100,1.188748
C-WEU-DEU,2010,87.28282
C-WEU-DEU,2015,88.21752470312497
C-WEU-DEU,2020,88.79807271428568
C-WEU-DEU,2025,89.05975486830353
C-WEU-DEU,2030,89.037862
C-WEU-DEU,2035,88.76768494419638
C-WEU-DEU,2040,88.28451453571425
C-WEU-DEU,2045,87.62364160937494
C-WEU-DEU,2050,86.820357
C-WEU-DEU,2055,85.90995154241065
C-WEU-DEU,2060,84.92771607142853
C-WEU-DEU,2065,83.90894142187496
C-WEU-DEU,2070,82.88891842857139
C-WEU-DEU,2075,81.90293792633923
C-WEU-DEU,2080,80.98629074999997
C-WEU-DEU,2085,80.17426773437496
C-WEU-DEU,2090,79.5021597142857
C-WEU-DEU,2095,79.00525752455353
C-WEU-DEU,2100,78.718852
C-WEU-DNK,2010,5.282673
C-WEU-DNK,2015,5.412168896874999
C-WEU-DNK,2020,5.522752828571428
C-WEU-DNK,2025,5.616387595982141
C-WEU-DNK,2030,5.695036
C-WEU-DNK,2035,5.760660841517855
C-WEU-DNK,2040,5.8152249214285705
C-WEU-DNK,2045,5.860691040624999
C-WEU-DNK,2050,5.899022
C-WEU-DNK,2055,5.932180600446427
C-WEU-DNK,2060,5.962129642857142
C-WEU-DNK,2065,5.990831928124998
C-WEU-DNK,2070,6.020250257142856
C-WEU-DNK,2075,6.05234743080357
C-WEU-DNK,2080,6.089086249999999
C-WEU-DNK,2085,6.132429515625001
C-WEU-DNK,2090,6.1843400285714285
C-WEU-DNK,2095,6.2467805897321425
C-WEU-DNK,2100,6.321714
C-WEU-ESP,2010,42.533662
C-WEU-ESP,2015,43.561410635416664
C-WEU-ESP,2020,44.462271190476194
C-WEU-ESP,2025,45.24039115029762
C-WEU-ESP,2030,45.899918
C-WEU-ESP,2035,46.44499922470237
C-WEU-ESP,2040,46.879782309523804
C-WEU-ESP,2045,47.208414739583326
C-WEU-ESP,2050,47.435044
C-WEU-ESP,2055,47.56381757589285
C-WEU-ESP,2060,47.59888295238095
C-WEU-ESP,2065,47.54438761458333
C-WEU-ESP,2070,47.40447904761904
C-WEU-ESP,2075,47.183304736607134
C-WEU-ESP,2080,46.88501216666666
C-WEU-ESP,2085,46.51374882291667
C-WEU-ESP,2090,46.07366219047619
C-WEU-ESP,2095,45.56889975446428
C-WEU-ESP,2100,45.003609
C-WEU-FIN,2010,5.123582
C-WEU-FIN,2015,5.196064884374998
C-WEU-FIN,2020,5.248019028571427
C-WEU-FIN,2025,5.2818389084821415
C-WEU-FIN,2030,5.299919
C-WEU-FIN,2035,5.304653779017854
C-WEU-FIN,2040,5.29843772142857
C-WEU-FIN,2045,5.283665303124998
C-WEU-FIN,2050,5.262731
C-WEU-FIN,2055,5.238029287946426
C-WEU-FIN,2060,5.211954642857141
C-WEU-FIN,2065,5.186901540624998
C-WEU-FIN,2070,5.165264457142856
C-WEU-FIN,2075,5.149437868303569
C-WEU-FIN,2080,5.141816249999999
C-WEU-FIN,2085,5.144794078124999
C-WEU-FIN,2090,5.160765828571428
C-WEU-FIN,2095,5.192125977232141
C-WEU-FIN,2100,5.241269
C-WEU-FRA,2010,64.060066
C-WEU-FRA,2015,64.99345851458332
C-WEU-FRA,2020,65.8944474095238
C-WEU-FRA,2025,66.76199359970238
C-WEU-FRA,2030,67.595058
C-WEU-FRA,2035,68.3926015252976
C-WEU-FRA,2040,69.15358509047618
C-WEU-FRA,2045,69.87696961041665
C-WEU-FRA,2050,70.561716
C-WEU-FRA,2055,71.20678517410713
C-WEU-FRA,2060,71.81113804761904
C-WEU-FRA,2065,72.37373553541666
C-WEU-FRA,2070,72.89353855238095
C-WEU-FRA,2075,73.36950801339285
C-WEU-FRA,2080,73.80060483333332
C-WEU-FRA,2085,74.18578992708333
C-WEU-FRA,2090,74.52402420952382
C-WEU-FRA,2095,74.81426859553571
C-WEU-FRA,2100,75.05548399999999
C-WEU-GRC,2010,10.938198
C-WEU-GRC,2015,10.663724827083328
C-WEU-GRC,2020,10.430696980952376
C-WEU-GRC,2025,10.233986644345233
C-WEU-GRC,2030,10.068466
C-WEU-GRC,2035,9.929007230654756
C-WEU-GRC,2040,9.810482519047614
C-WEU-GRC,2045,9.70776404791666
C-WEU-GRC,2050,9.615724
C-WEU-GRC,2055,9.529234558035709
C-WEU-GRC,2060,9.4431679047619
C-WEU-GRC,2065,9.352396222916662
C-WEU-GRC,2070,9.25179169523809
C-WEU-GRC,2075,9.136226504464279
C-WEU-GRC,2080,9.00057283333333
C-WEU-GRC,2085,8.83970286458333
C-WEU-GRC,2090,8.648488780952377
C-WEU-GRC,2095,8.421802765178567
C-WEU-GRC,2100,8.154517
C-WEU-IRL,2010,4.329502
C-WEU-IRL,2015,4.516560005208333
C-WEU-IRL,2020,4.70130980952381
C-WEU-IRL,2025,4.88263895907738
C-WEU-IRL,2030,5.059435
C-WEU-IRL,2035,5.230585478422618
C-WEU-IRL,2040,5.39497794047619
C-WEU-IRL,2045,5.551499932291666
C-WEU-IRL,2050,5.699039
C-WEU-IRL,2055,5.836482689732142
C-WEU-IRL,2060,5.962718547619047
C-WEU-IRL,2065,6.076634119791666
C-WEU-IRL,2070,6.177116952380952
C-WEU-IRL,2075,6.2630545915178555
C-WEU-IRL,2080,6.333334583333333
C-WEU-IRL,2085,6.386844473958333
C-WEU-IRL,2090,6.4224718095238105
C-WEU-IRL,2095,6.439104136160713
C-WEU-IRL,2100,6.435629
C-WEU-ITA,2010,58.585192
C-WEU-ITA,2015,58.25246202916666
C-WEU-ITA,2020,57.87337481904762
C-WEU-ITA,2025,57.449355949404755
C-WEU-ITA,2030,56.981831
C-WEU-ITA,2035,56.47222555059522
C-WEU-ITA,2040,55.92196518095237
C-WEU-ITA,2045,55.332475470833316
