year,region_bld,clim,arch,urt,value
2085,C-WEU-AUT,Zone_7A Very cold Humid,sfh,urb,0.127
2085,C-WEU-BEL,Zone_4A Mixed Humid,mfh,rur,0.161
2085,C-WEU-BEL,Zone_4A Mixed Humid,mfh,urb,0.24
2085,C-WEU-BEL,Zone_4A Mixed Humid,sfh,rur,0.092
2085,C-WEU-BEL,Zone_4A Mixed Humid,sfh,urb,0.082
2085,C-WEU-BEL,Zone_5A Cool Humid,mfh,rur,0.195
2085,C-WEU-BEL,Zone_5A Cool Humid,mfh,urb,0.191
2085,C-WEU-BEL,Zone_5A Cool Humid,sfh,rur,0.173
2085,C-WEU-BEL,Zone_5A Cool Humid,sfh,urb,0.092
2085,C-WEU-CYP,Zone_3A Warm Humid,mfh,urb,0.283
2085,C-WEU-CYP,Zone_3A Warm Humid,sfh,urb,0.279
2085,C-WEU-DEU,Zone_4A Mixed Humid,mfh,rur,0.098
2085,C-WEU-DEU,Zone_4A Mixed Humid,mfh,urb,0.07
2085,C-WEU-DEU,Zone_4A Mixed Humid,sfh,rur,0.054
2085,C-WEU-DEU,Zone_4A Mixed Humid,sfh,urb,0.037
2085,C-WEU-DEU,Zone_5A Cool Humid,mfh,rur,0.139
2085,C-WEU-DEU,Zone_5A Cool Humid,mfh,urb,0.087
2085,C-WEU-DEU,Zone_5A Cool Humid,sfh,rur,0.067
2085,C-WEU-DEU,Zone_5A Cool Humid,sfh,urb,0.044
2085,C-WEU-DEU,Zone_6A Cold Humid,mfh,rur,0.142
2085,C-WEU-DEU,Zone_6A Cold Humid,mfh,urb,0.118
2085,C-WEU-DEU,Zone_6A Cold Humid,sfh,rur,0.075
2085,C-WEU-DEU,Zone_6A Cold Humid,sfh,urb,0.062
2085,C-WEU-DNK,Zone_5A Cool Humid,mfh,rur,0.391
2085,C-WEU-DNK,Zone_5A Cool Humid,mfh,urb,0.168
2085,C-WEU-DNK,Zone_5A Cool Humid,sfh,rur,0.066
2085,C-WEU-DNK,Zone_5A Cool Humid,sfh,urb,0.048
2085,C-WEU-ESP,Zone_2B Hot Dry,mfh,urb,0.293
2085,C-WEU-ESP,Zone_2B Hot Dry,sfh,urb,0.245
2085,C-WEU-ESP,Zone_3A Warm Humid,mfh,rur,0.377
2085,C-WEU-ESP,Zone_3A Warm Humid,mfh,urb,0.241
2085,C-WEU-ESP,Zone_3A Warm Humid,sfh,rur,0.357
2085,C-WEU-ESP,Zone_3A Warm Humid,sfh,urb,0.372
2085,C-WEU-ESP,Zone_3B Warm Dry,mfh,rur,0.354
2085,C-WEU-ESP,Zone_3B Warm Dry,mfh,urb,0.279
2085,C-WEU-ESP,Zone_3B Warm Dry,sfh,rur,0.423
2085,C-WEU-ESP,Zone_3B Warm Dry,sfh,urb,0.384
2085,C-WEU-ESP,Zone_3C Warm Marine,mfh,urb,0.295
2085,C-WEU-ESP,Zone_3C Warm Marine,sfh,urb,0.321
2085,C-WEU-ESP,Zone_4A Mixed Humid,mfh,rur,0.385
2085,C-WEU-ESP,Zone_4A Mixed Humid,mfh,urb,0.255
2085,C-WEU-ESP,Zone_4A Mixed Humid,sfh,rur,0.635
2085,C-WEU-ESP,Zone_4A Mixed Humid,sfh,urb,0.488
2085,C-WEU-ESP,Zone_4C Mixed Marine,mfh,rur,0.412
2085,C-WEU-ESP,Zone_4C Mixed Marine,mfh,urb,0.28
2085,C-WEU-ESP,Zone_4C Mixed Marine,sfh,rur,0.608
2085,C-WEU-ESP,Zone_4C Mixed Marine,sfh,urb,0.483
2085,C-WEU-FIN,Zone_6A Cold Humid,mfh,rur,0.192
2085,C-WEU-FIN,Zone_6A Cold Humid,mfh,urb,0.101
2085,C-WEU-FIN,Zone_6A Cold Humid,sfh,rur,0.087
2085,C-WEU-FIN,Zone_6A Cold Humid,sfh,urb,0.071
2085,C-WEU-FIN,Zone_7A Very cold Humid,mfh,rur,0.193
2085,C-WEU-FIN,Zone_7A Very cold Humid,mfh,urb,0.134
2085,C-WEU-FIN,Zone_7A Very cold Humid,sfh,rur,0.109
2085,C-WEU-FIN,Zone_7A Very cold Humid,sfh,urb,0.084
2085,C-WEU-FRA,Zone_0A Extremely hot Humid,mfh,urb,0.256
2085,C-WEU-FRA,Zone_0A Extremely hot Humid,sfh,urb,0.256
2085,C-WEU-FRA,Zone_1A Very hot Humid,mfh,urb,0.24
2085,C-WEU-FRA,Zone_1A Very hot Humid,sfh,urb,0.21
2085,C-WEU-FRA,Zone_2A Hot Humid,mfh,urb,0.139
2085,C-WEU-FRA,Zone_2A Hot Humid,sfh,urb,0.111
2085,C-WEU-FRA,Zone_3A Warm Humid,mfh,rur,0.335
2085,C-WEU-FRA,Zone_3A Warm Humid,mfh,urb,0.244
2085,C-WEU-FRA,Zone_3A Warm Humid,sfh,rur,0.207
2085,C-WEU-FRA,Zone_3A Warm Humid,sfh,urb,0.183
2085,C-WEU-FRA,Zone_3C Warm Marine,mfh,urb,0.337
2085,C-WEU-FRA,Zone_3C Warm Marine,sfh,urb,0.322
2085,C-WEU-FRA,Zone_4A Mixed Humid,mfh,rur,0.263
2085,C-WEU-FRA,Zone_4A Mixed Humid,mfh,urb,0.147
2085,C-WEU-FRA,Zone_4A Mixed Humid,sfh,rur,0.2
2085,C-WEU-FRA,Zone_4A Mixed Humid,sfh,urb,0.104
2085,C-WEU-FRA,Zone_4C Mixed Marine,mfh,rur,0.411
2085,C-WEU-FRA,Zone_4C Mixed Marine,sfh,rur,0.366
2085,C-WEU-FRA,Zone_5A Cool Humid,mfh,rur,0.274
2085,C-WEU-FRA,Zone_5A Cool Humid,mfh,urb,0.227
2085,C-WEU-FRA,Zone_5A Cool Humid,sfh,rur,0.246
2085,C-WEU-FRA,Zone_5A Cool Humid,sfh,urb,0.126
2085,C-WEU-FRA,Zone_7A Very cold Humid,mfh,urb,0.516
2085,C-WEU-FRA,Zone_7A Very cold Humid,sfh,urb,0.263
2085,C-WEU-GRC,Zone_3A Warm Humid,mfh,rur,0.453
2085,C-WEU-GRC,Zone_3A Warm Humid,mfh,urb,0.234
2085,C-WEU-GRC,Zone_3A Warm Humid,sfh,rur,0.518
2085,C-WEU-GRC,Zone_3A Warm Humid,sfh,urb,0.422
2085,C-WEU-GRC,Zone_4A Mixed Humid,mfh,rur,0.337
2085,C-WEU-GRC,Zone_4A Mixed Humid,mfh,urb,0.262
2085,C-WEU-GRC,Zone_4A Mixed Humid,sfh,rur,0.443
2085,C-WEU-GRC,Zone_4A Mixed Humid,sfh,urb,0.402
2085,C-WEU-GRC,Zone_4C Mixed Marine,mfh,urb,0.22
2085,C-WEU-GRC,Zone_4C Mixed Marine,sfh,urb,0.327
2085,C-WEU-GRC,Zone_5A Cool Humid,mfh,rur,0.343
2085,C-WEU-GRC,Zone_5A Cool Humid,mfh,urb,0.313
2085,C-WEU-GRC,Zone_5A Cool Humid,sfh,rur,0.401
2085,C-WEU-GRC,Zone_5A Cool Humid,sfh,urb,0.375
2085,C-WEU-GRC,Zone_5C Cool Marine,mfh,urb,0.376
2085,C-WEU-GRC,Zone_5C Cool Marine,sfh,urb,0.401
2085,C-WEU-IRL,Zone_4A Mixed Humid,mfh,rur,0.208
2085,C-WEU-IRL,Zone_4A Mixed Humid,sfh,rur,0.148
2085,C-WEU-IRL,Zone_5A Cool Humid,mfh,rur,0.267
2085,C-WEU-IRL,Zone_5A Cool Humid,mfh,urb,0.134
2085,C-WEU-IRL,Zone_5A Cool Humid,sfh,rur,0.154
2085,C-WEU-IRL,Zone_5A Cool Humid,sfh,urb,0.068
2085,C-WEU-ITA,Zone_3A Warm Humid,mfh,rur,0.337
2085,C-WEU-ITA,Zone_3A Warm Humid,mfh,urb,0.269
2085,C-WEU-ITA,Zone_3A Warm Humid,sfh,rur,0.357
2085,C-WEU-ITA,Zone_3A Warm Humid,sfh,urb,0.367
2085,C-WEU-ITA,Zone_4A Mixed Humid,mfh,rur,0.344
2085,C-WEU-ITA,Zone_4A Mixed Humid,mfh,urb,0.205
2085,C-WEU-ITA,Zone_4A Mixed Humid,sfh,rur,0.34
2085,C-WEU-ITA,Zone_4A Mixed Humid,sfh,urb,0.241
2085,C-WEU-ITA,Zone_4C Mixed Marine,mfh,rur,0.461
2085,C-WEU-ITA,Zone_4C Mixed Marine,mfh,urb,0.322
2085,C-WEU-ITA,Zone_4C Mixed Marine,sfh,rur,0.511
2085,C-WEU-ITA,Zone_4C Mixed Marine,sfh,urb,0.402
2085,C-WEU-ITA,Zone_5A Cool Humid,mfh,urb,0.239
2085,C-WEU-ITA,Zone_5A Cool Humid,sfh,urb,0.256
2085,C-WEU-ITA,Zone_5C Cool Marine,mfh,urb,0.308
2085,C-WEU-ITA,Zone_5C Cool Marine,sfh,urb,0.341
2085,C-WEU-ITA,Zone_6A Cold Humid,mfh,urb,0.561
2085,C-WEU-ITA,Zone_6A Cold Humid,sfh,urb,0.554
2085,C-WEU-ITA,Zone_7A Very cold Humid,mfh,rur,0.502
2085,C-WEU-ITA,Zone_7A Very cold Humid,mfh,urb,0.374
2085,C-WEU-ITA,Zone_7A Very cold Humid,sfh,rur,0.415
2085,C-WEU-ITA,Zone_7A Very cold Humid,sfh,urb,0.437
2085,C-WEU-LUX,Zone_5A Cool Humid,mfh,urb,0.104
2085,C-WEU-LUX,Zone_5A Cool Humid,sfh,urb,0.002
2085,C-WEU-MLT,Zone_3A Warm Humid,mfh,urb,0.0
2085,C-WEU-MLT,Zone_3A Warm Humid,sfh,urb,0.0
2085,C-WEU-NLD,Zone_4A Mixed Humid,mfh,rur,0.14
2085,C-WEU-NLD,Zone_4A Mixed Humid,mfh,urb,0.064
2085,C-WEU-NLD,Zone_4A Mixed Humid,sfh,rur,0.1
2085,C-WEU-NLD,Zone_4A Mixed Humid,sfh,urb,0.027
2085,C-WEU-NLD,Zone_5A Cool Humid,mfh,urb,0.067
2085,C-WEU-NLD,Zone_5A Cool Humid,sfh,urb,0.028
2085,C-WEU-PRT,Zone_3A Warm Humid,mfh,rur,0.308
2085,C-WEU-PRT,Zone_3A Warm Humid,mfh,urb,0.24
2085,C-WEU-PRT,Zone_3A Warm Humid,sfh,rur,0.43
2085,C-WEU-PRT,Zone_3A Warm Humid,sfh,urb,0.346
2085,C-WEU-PRT,Zone_3C Warm Marine,mfh,rur,0.342
2085,C-WEU-PRT,Zone_3C Warm Marine,mfh,urb,0.19
2085,C-WEU-PRT,Zone_3C Warm Marine,sfh,rur,0.437
2085,C-WEU-PRT,Zone_3C Warm Marine,sfh,urb,0.251
2085,C-WEU-PRT,Zone_4A Mixed Humid,mfh,rur,0.379
2085,C-WEU-PRT,Zone_4A Mixed Humid,sfh,rur,0.51
2085,C-WEU-PRT,Zone_4C Mixed Marine,mfh,rur,0.33
2085,C-WEU-PRT,Zone_4C Mixed Marine,mfh,urb,0.198
2085,C-WEU-PRT,Zone_4C Mixed Marine,sfh,rur,0.516
2085,C-WEU-PRT,Zone_4C Mixed Marine,sfh,urb,0.267
2085,C-WEU-SWE,Zone_5A Cool Humid,mfh,rur,0.153
2085,C-WEU-SWE,Zone_5A Cool Humid,mfh,urb,0.088
2085,C-WEU-SWE,Zone_5A Cool Humid,sfh,rur,0.447
2085,C-WEU-SWE,Zone_5A Cool Humid,sfh,urb,0.178
2085,C-WEU-SWE,Zone_6A Cold Humid,mfh,rur,0.135
2085,C-WEU-SWE,Zone_6A Cold Humid,mfh,urb,0.089
2085,C-WEU-SWE,Zone_6A Cold Humid,sfh,rur,0.35
2085,C-WEU-SWE,Zone_6A Cold Humid,sfh,urb,0.223
2085,C-WEU-SWE,Zone_7A Very cold Humid,mfh,rur,0.155
2085,C-WEU-SWE,Zone_7A Very cold Humid,mfh,urb,0.126
2085,C-WEU-SWE,Zone_7A Very cold Humid,sfh,rur,0.464
2085,C-WEU-SWE,Zone_7A Very cold Humid,sfh,urb,0.35
2085,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,mfh,urb,0.159
2085,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,sfh,urb,0.342
2090,C-EEU-BGR,Zone_4A Mixed Humid,mfh,rur,0.325
2090,C-EEU-BGR,Zone_4A Mixed Humid,mfh,urb,0.329
2090,C-EEU-BGR,Zone_4A Mixed Humid,sfh,rur,0.479
2090,C-EEU-BGR,Zone_4A Mixed Humid,sfh,urb,0.467
2090,C-EEU-BGR,Zone_5A Cool Humid,mfh,rur,0.407
2090,C-EEU-BGR,Zone_5A Cool Humid,mfh,urb,0.29
2090,C-EEU-BGR,Zone_5A Cool Humid,sfh,rur,0.559
2090,C-EEU-BGR,Zone_5A Cool Humid,sfh,urb,0.557
2090,C-EEU-CZE,Zone_5A Cool Humid,mfh,rur,0.165
2090,C-EEU-CZE,Zone_5A Cool Humid,mfh,urb,0.135
2090,C-EEU-CZE,Zone_5A Cool Humid,sfh,rur,0.262
2090,C-EEU-CZE,Zone_5A Cool Humid,sfh,urb,0.187
2090,C-EEU-EST,Zone_6A Cold Humid,mfh,rur,0.292
2090,C-EEU-EST,Zone_6A Cold Humid,mfh,urb,0.223
2090,C-EEU-EST,Zone_6A Cold Humid,sfh,rur,0.282
2090,C-EEU-EST,Zone_6A Cold Humid,sfh,urb,0.236
2090,C-EEU-HRV,Zone_3A Warm Humid,mfh,rur,0.547
2090,C-EEU-HRV,Zone_3A Warm Humid,sfh,rur,0.585
2090,C-EEU-HRV,Zone_4A Mixed Humid,mfh,rur,0.337
2090,C-EEU-HRV,Zone_4A Mixed Humid,mfh,urb,0.333
2090,C-EEU-HRV,Zone_4A Mixed Humid,sfh,rur,0.397
2090,C-EEU-HRV,Zone_4A Mixed Humid,sfh,urb,0.384
2090,C-EEU-HRV,Zone_4C Mixed Marine,mfh,rur,0.635
2090,C-EEU-HRV,Zone_4C Mixed Marine,sfh,rur,0.59
2090,C-EEU-HRV,Zone_5A Cool Humid,mfh,rur,0.701
2090,C-EEU-HRV,Zone_5A Cool Humid,sfh,rur,0.632
2090,C-EEU-HUN,Zone_4A Mixed Humid,mfh,rur,0.23
2090,C-EEU-HUN,Zone_4A Mixed Humid,mfh,urb,0.17
2090,C-EEU-HUN,Zone_4A Mixed Humid,sfh,rur,0.131
2090,C-EEU-HUN,Zone_4A Mixed Humid,sfh,urb,0.082
2090,C-EEU-HUN,Zone_5A Cool Humid,mfh,rur,0.15
2090,C-EEU-HUN,Zone_5A Cool Humid,mfh,urb,0.122
2090,C-EEU-HUN,Zone_5A Cool Humid,sfh,rur,0.097
2090,C-EEU-HUN,Zone_5A Cool Humid,sfh,urb,0.101
2090,C-EEU-LTU,Zone_5A Cool Humid,mfh,rur,0.187
2090,C-EEU-LTU,Zone_5A Cool Humid,mfh,urb,0.166
2090,C-EEU-LTU,Zone_5A Cool Humid,sfh,rur,0.131
2090,C-EEU-LTU,Zone_5A Cool Humid,sfh,urb,0.098
2090,C-EEU-LTU,Zone_6A Cold Humid,mfh,rur,0.143
2090,C-EEU-LTU,Zone_6A Cold Humid,mfh,urb,0.143
2090,C-EEU-LTU,Zone_6A Cold Humid,sfh,rur,0.12
2090,C-EEU-LTU,Zone_6A Cold Humid,sfh,urb,0.186
2090,C-EEU-LVA,Zone_6A Cold Humid,mfh,rur,0.232
2090,C-EEU-LVA,Zone_6A Cold Humid,mfh,urb,0.193
2090,C-EEU-LVA,Zone_6A Cold Humid,sfh,rur,0.307
2090,C-EEU-LVA,Zone_6A Cold Humid,sfh,urb,0.345
2090,C-EEU-POL,Zone_5A Cool Humid,mfh,rur,0.19
2090,C-EEU-POL,Zone_5A Cool Humid,mfh,urb,0.207
2090,C-EEU-POL,Zone_5A Cool Humid,sfh,rur,0.15
2090,C-EEU-POL,Zone_5A Cool Humid,sfh,urb,0.132
2090,C-EEU-POL,Zone_6A Cold Humid,mfh,rur,0.378
2090,C-EEU-POL,Zone_6A Cold Humid,mfh,urb,0.264
2090,C-EEU-POL,Zone_6A Cold Humid,sfh,rur,0.175
2090,C-EEU-POL,Zone_6A Cold Humid,sfh,urb,0.164
2090,C-EEU-ROU,Zone_4A Mixed Humid,mfh,rur,0.295
2090,C-EEU-ROU,Zone_4A Mixed Humid,mfh,urb,0.233
2090,C-EEU-ROU,Zone_4A Mixed Humid,sfh,rur,0.277
2090,C-EEU-ROU,Zone_4A Mixed Humid,sfh,urb,0.256
2090,C-EEU-ROU,Zone_5A Cool Humid,mfh,rur,0.257
2090,C-EEU-ROU,Zone_5A Cool Humid,mfh,urb,0.232
2090,C-EEU-ROU,Zone_5A Cool Humid,sfh,rur,0.269
2090,C-EEU-ROU,Zone_5A Cool Humid,sfh,urb,0.264
2090,C-EEU-ROU,Zone_6A Cold Humid,mfh,rur,0.246
2090,C-EEU-ROU,Zone_6A Cold Humid,sfh,rur,0.234
2090,C-EEU-SVK,Zone_5A Cool Humid,mfh,rur,0.191
2090,C-EEU-SVK,Zone_5A Cool Humid,mfh,urb,0.206
2090,C-EEU-SVK,Zone_5A Cool Humid,sfh,rur,0.228
2090,C-EEU-SVK,Zone_5A Cool Humid,sfh,urb,0.231
2090,C-EEU-SVK,Zone_6A Cold Humid,mfh,rur,0.168
2090,C-EEU-SVK,Zone_6A Cold Humid,mfh,urb,0.19
2090,C-EEU-SVK,Zone_6A Cold Humid,sfh,rur,0.198
2090,C-EEU-SVK,Zone_6A Cold Humid,sfh,urb,0.232
2090,C-EEU-SVN,Zone_4A Mixed Humid,mfh,rur,0.193
2090,C-EEU-SVN,Zone_4A Mixed Humid,mfh,urb,0.264
2090,C-EEU-SVN,Zone_4A Mixed Humid,sfh,rur,0.196
2090,C-EEU-SVN,Zone_4A Mixed Humid,sfh,urb,0.249
2090,C-EEU-SVN,Zone_5A Cool Humid,mfh,rur,0.169
2090,C-EEU-SVN,Zone_5A Cool Humid,mfh,urb,0.185
2090,C-EEU-SVN,Zone_5A Cool Humid,sfh,rur,0.214
2090,C-EEU-SVN,Zone_5A Cool Humid,sfh,urb,0.147
2090,C-EEU-SVN,Zone_7A Very cold Humid,mfh,rur,0.213
2090,C-EEU-SVN,Zone_7A Very cold Humid,sfh,rur,0.225
2090,C-WEU-AUT,Zone_4A Mixed Humid,mfh,rur,0.21
2090,C-WEU-AUT,Zone_4A Mixed Humid,mfh,urb,0.134
2090,C-WEU-AUT,Zone_4A Mixed Humid,sfh,rur,0.174
2090,C-WEU-AUT,Zone_4A Mixed Humid,sfh,urb,0.214
2090,C-WEU-AUT,Zone_5A Cool Humid,mfh,rur,0.224
2090,C-WEU-AUT,Zone_5A Cool Humid,mfh,urb,0.178
2090,C-WEU-AUT,Zone_5A Cool Humid,sfh,rur,0.166
2090,C-WEU-AUT,Zone_5A Cool Humid,sfh,urb,0.167
2090,C-WEU-AUT,Zone_6A Cold Humid,mfh,rur,0.242
2090,C-WEU-AUT,Zone_6A Cold Humid,mfh,urb,0.208
2090,C-WEU-AUT,Zone_6A Cold Humid,sfh,rur,0.163
2090,C-WEU-AUT,Zone_6A Cold Humid,sfh,urb,0.139
2090,C-WEU-AUT,Zone_7A Very cold Humid,mfh,rur,0.296
2090,C-WEU-AUT,Zone_7A Very cold Humid,mfh,urb,0.18
2090,C-WEU-AUT,Zone_7A Very cold Humid,sfh,rur,0.192
2090,C-WEU-AUT,Zone_7A Very cold Humid,sfh,urb,0.127
2090,C-WEU-BEL,Zone_4A Mixed Humid,mfh,rur,0.161
2090,C-WEU-BEL,Zone_4A Mixed Humid,mfh,urb,0.24
2090,C-WEU-BEL,Zone_4A Mixed Humid,sfh,rur,0.092
2090,C-WEU-BEL,Zone_4A Mixed Humid,sfh,urb,0.082
2090,C-WEU-BEL,Zone_5A Cool Humid,mfh,rur,0.195
2090,C-WEU-BEL,Zone_5A Cool Humid,mfh,urb,0.191
2090,C-WEU-BEL,Zone_5A Cool Humid,sfh,rur,0.173
2090,C-WEU-BEL,Zone_5A Cool Humid,sfh,urb,0.092
2090,C-WEU-CYP,Zone_3A Warm Humid,mfh,urb,0.283
2090,C-WEU-CYP,Zone_3A Warm Humid,sfh,urb,0.279
2090,C-WEU-DEU,Zone_4A Mixed Humid,mfh,rur,0.098
2090,C-WEU-DEU,Zone_4A Mixed Humid,mfh,urb,0.07
2090,C-WEU-DEU,Zone_4A Mixed Humid,sfh,rur,0.054
2090,C-WEU-DEU,Zone_4A Mixed Humid,sfh,urb,0.037
2090,C-WEU-DEU,Zone_5A Cool Humid,mfh,rur,0.139
2090,C-WEU-DEU,Zone_5A Cool Humid,mfh,urb,0.087
2090,C-WEU-DEU,Zone_5A Cool Humid,sfh,rur,0.067
2090,C-WEU-DEU,Zone_5A Cool Humid,sfh,urb,0.044
2090,C-WEU-DEU,Zone_6A Cold Humid,mfh,rur,0.142
2090,C-WEU-DEU,Zone_6A Cold Humid,mfh,urb,0.118
2090,C-WEU-DEU,Zone_6A Cold Humid,sfh,rur,0.075
2090,C-WEU-DEU,Zone_6A Cold Humid,sfh,urb,0.062
2090,C-WEU-DNK,Zone_5A Cool Humid,mfh,rur,0.391
2090,C-WEU-DNK,Zone_5A Cool Humid,mfh,urb,0.168
2090,C-WEU-DNK,Zone_5A Cool Humid,sfh,rur,0.066
2090,C-WEU-DNK,Zone_5A Cool Humid,sfh,urb,0.048
2090,C-WEU-ESP,Zone_2B Hot Dry,mfh,urb,0.293
2090,C-WEU-ESP,Zone_2B Hot Dry,sfh,urb,0.245
2090,C-WEU-ESP,Zone_3A Warm Humid,mfh,rur,0.377
2090,C-WEU-ESP,Zone_3A Warm Humid,mfh,urb,0.241
2090,C-WEU-ESP,Zone_3A Warm Humid,sfh,rur,0.357
2090,C-WEU-ESP,Zone_3A Warm Humid,sfh,urb,0.372
2090,C-WEU-ESP,Zone_3B Warm Dry,mfh,rur,0.354
2090,C-WEU-ESP,Zone_3B Warm Dry,mfh,urb,0.279
2090,C-WEU-ESP,Zone_3B Warm Dry,sfh,rur,0.423
2090,C-WEU-ESP,Zone_3B Warm Dry,sfh,urb,0.384
2090,C-WEU-ESP,Zone_3C Warm Marine,mfh,urb,0.295
2090,C-WEU-ESP,Zone_3C Warm Marine,sfh,urb,0.321
2090,C-WEU-ESP,Zone_4A Mixed Humid,mfh,rur,0.385
2090,C-WEU-ESP,Zone_4A Mixed Humid,mfh,urb,0.255
2090,C-WEU-ESP,Zone_4A Mixed Humid,sfh,rur,0.635
2090,C-WEU-ESP,Zone_4A Mixed Humid,sfh,urb,0.488
2090,C-WEU-ESP,Zone_4C Mixed Marine,mfh,rur,0.412
2090,C-WEU-ESP,Zone_4C Mixed Marine,mfh,urb,0.28
2090,C-WEU-ESP,Zone_4C Mixed Marine,sfh,rur,0.608
2090,C-WEU-ESP,Zone_4C Mixed Marine,sfh,urb,0.483
2090,C-WEU-FIN,Zone_6A Cold Humid,mfh,rur,0.192
2090,C-WEU-FIN,Zone_6A Cold Humid,mfh,urb,0.101
2090,C-WEU-FIN,Zone_6A Cold Humid,sfh,rur,0.087
2090,C-WEU-FIN,Zone_6A Cold Humid,sfh,urb,0.071
2090,C-WEU-FIN,Zone_7A Very cold Humid,mfh,rur,0.193
2090,C-WEU-FIN,Zone_7A Very cold Humid,mfh,urb,0.134
2090,C-WEU-FIN,Zone_7A Very cold Humid,sfh,rur,0.109
2090,C-WEU-FIN,Zone_7A Very cold Humid,sfh,urb,0.084
2090,C-WEU-FRA,Zone_0A Extremely hot Humid,mfh,urb,0.256
2090,C-WEU-FRA,Zone_0A Extremely hot Humid,sfh,urb,0.256
2090,C-WEU-FRA,Zone_1A Very hot Humid,mfh,urb,0.24
2090,C-WEU-FRA,Zone_1A Very hot Humid,sfh,urb,0.21
2090,C-WEU-FRA,Zone_2A Hot Humid,mfh,urb,0.139
2090,C-WEU-FRA,Zone_2A Hot Humid,sfh,urb,0.111
2090,C-WEU-FRA,Zone_3A Warm Humid,mfh,rur,0.335
2090,C-WEU-FRA,Zone_3A Warm Humid,mfh,urb,0.244
2090,C-WEU-FRA,Zone_3A Warm Humid,sfh,rur,0.207
2090,C-WEU-FRA,Zone_3A Warm Humid,sfh,urb,0.183
2090,C-WEU-FRA,Zone_3C Warm Marine,mfh,urb,0.337
2090,C-WEU-FRA,Zone_3C Warm Marine,sfh,urb,0.322
2090,C-WEU-FRA,Zone_4A Mixed Humid,mfh,rur,0.263
2090,C-WEU-FRA,Zone_4A Mixed Humid,mfh,urb,0.147
2090,C-WEU-FRA,Zone_4A Mixed Humid,sfh,rur,0.2
2090,C-WEU-FRA,Zone_4A Mixed Humid,sfh,urb,0.104
2090,C-WEU-FRA,Zone_4C Mixed Marine,mfh,rur,0.411
2090,C-WEU-FRA,Zone_4C Mixed Marine,sfh,rur,0.366
2090,C-WEU-FRA,Zone_5A Cool Humid,mfh,rur,0.274
2090,C-WEU-FRA,Zone_5A Cool Humid,mfh,urb,0.227
2090,C-WEU-FRA,Zone_5A Cool Humid,sfh,rur,0.246
2090,C-WEU-FRA,Zone_5A Cool Humid,sfh,urb,0.126
2090,C-WEU-FRA,Zone_7A Very cold Humid,mfh,urb,0.516
2090,C-WEU-FRA,Zone_7A Very cold Humid,sfh,urb,0.263
2090,C-WEU-GRC,Zone_3A Warm Humid,mfh,rur,0.453
2090,C-WEU-GRC,Zone_3A Warm Humid,mfh,urb,0.234
2090,C-WEU-GRC,Zone_3A Warm Humid,sfh,rur,0.518
2090,C-WEU-GRC,Zone_3A Warm Humid,sfh,urb,0.422
2090,C-WEU-GRC,Zone_4A Mixed Humid,mfh,rur,0.337
2090,C-WEU-GRC,Zone_4A Mixed Humid,mfh,urb,0.262
2090,C-WEU-GRC,Zone_4A Mixed Humid,sfh,rur,0.443
2090,C-WEU-GRC,Zone_4A Mixed Humid,sfh,urb,0.402
2090,C-WEU-GRC,Zone_4C Mixed Marine,mfh,urb,0.22
2090,C-WEU-GRC,Zone_4C Mixed Marine,sfh,urb,0.327
2090,C-WEU-GRC,Zone_5A Cool Humid,mfh,rur,0.343
2090,C-WEU-GRC,Zone_5A Cool Humid,mfh,urb,0.313
2090,C-WEU-GRC,Zone_5A Cool Humid,sfh,rur,0.401
2090,C-WEU-GRC,Zone_5A Cool Humid,sfh,urb,0.375
2090,C-WEU-GRC,Zone_5C Cool Marine,mfh,urb,0.376
2090,C-WEU-GRC,Zone_5C Cool Marine,sfh,urb,0.401
2090,C-WEU-IRL,Zone_4A Mixed Humid,mfh,rur,0.208
2090,C-WEU-IRL,Zone_4A Mixed Humid,sfh,rur,0.148
2090,C-WEU-IRL,Zone_5A Cool Humid,mfh,rur,0.267
2090,C-WEU-IRL,Zone_5A Cool Humid,mfh,urb,0.134
2090,C-WEU-IRL,Zone_5A Cool Humid,sfh,rur,0.154
2090,C-WEU-IRL,Zone_5A Cool Humid,sfh,urb,0.068
2090,C-WEU-ITA,Zone_3A Warm Humid,mfh,rur,0.337
2090,C-WEU-ITA,Zone_3A Warm Humid,mfh,urb,0.269
2090,C-WEU-ITA,Zone_3A Warm Humid,sfh,rur,0.357
2090,C-WEU-ITA,Zone_3A Warm Humid,sfh,urb,0.367
2090,C-WEU-ITA,Zone_4A Mixed Humid,mfh,rur,0.344
2090,C-WEU-ITA,Zone_4A Mixed Humid,mfh,urb,0.205
2090,C-WEU-ITA,Zone_4A Mixed Humid,sfh,rur,0.34
2090,C-WEU-ITA,Zone_4A Mixed Humid,sfh,urb,0.241
2090,C-WEU-ITA,Zone_4C Mixed Marine,mfh,rur,0.461
2090,C-WEU-ITA,Zone_4C Mixed Marine,mfh,urb,0.322
2090,C-WEU-ITA,Zone_4C Mixed Marine,sfh,rur,0.511
2090,C-WEU-ITA,Zone_4C Mixed Marine,sfh,urb,0.402
2090,C-WEU-ITA,Zone_5A Cool Humid,mfh,urb,0.239
2090,C-WEU-ITA,Zone_5A Cool Humid,sfh,urb,0.256
