region_bld,urt,arch,mat,year,value
R32EEU,urb,sfh,perm,2095,34.13746826699598
R32EEU,urb,sfh,perm,2100,34.13746826699598
R32EEU-FSU,rur,mfh,perm,2015,25.75497124
R32EEU-FSU,rur,mfh,perm,2020,28.02657678
R32EEU-FSU,rur,mfh,perm,2025,30.28517254
R32EEU-FSU,rur,mfh,perm,2030,30.076792275899656
R32EEU-FSU,rur,mfh,perm,2035,29.868412011799307
R32EEU-FSU,rur,mfh,perm,2040,29.660031747698962
R32EEU-FSU,rur,mfh,perm,2045,29.451651483598614
R32EEU-FSU,rur,mfh,perm,2050,29.24327121949827
R32EEU-FSU,rur,mfh,perm,2055,29.24327121949827
R32EEU-FSU,rur,mfh,perm,2060,29.24327121949827
R32EEU-FSU,rur,mfh,perm,2065,29.24327121949827
R32EEU-FSU,rur,mfh,perm,2070,29.24327121949827
R32EEU-FSU,rur,mfh,perm,2075,29.24327121949827
R32EEU-FSU,rur,mfh,perm,2080,29.24327121949827
R32EEU-FSU,rur,mfh,perm,2085,29.24327121949827
R32EEU-FSU,rur,mfh,perm,2090,29.24327121949827
R32EEU-FSU,rur,mfh,perm,2095,29.24327121949827
R32EEU-FSU,rur,mfh,perm,2100,29.24327121949827
R32EEU-FSU,rur,sfh,perm,2015,28.74831094
R32EEU-FSU,rur,sfh,perm,2020,31.28393103
R32EEU-FSU,rur,sfh,perm,2025,33.80502929
R32EEU-FSU,rur,sfh,perm,2030,33.6742726574485
R32EEU-FSU,rur,sfh,perm,2035,33.543516024896995
R32EEU-FSU,rur,sfh,perm,2040,33.4127593923455
R32EEU-FSU,rur,sfh,perm,2045,33.282002759794
R32EEU-FSU,rur,sfh,perm,2050,33.151246127242494
R32EEU-FSU,rur,sfh,perm,2055,33.151246127242494
R32EEU-FSU,rur,sfh,perm,2060,33.151246127242494
R32EEU-FSU,rur,sfh,perm,2065,33.151246127242494
R32EEU-FSU,rur,sfh,perm,2070,33.151246127242494
R32EEU-FSU,rur,sfh,perm,2075,33.151246127242494
