region_bld,clim,inc_cl,year,urt,region_nuts,value
C-WEU-FRA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-FRA-FRK23,0.2676046
C-WEU-FRA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-FRA-FRK23,0.2774
C-WEU-FRA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-FRA-FRK24,0.2676046
C-WEU-FRA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-FRA-FRK24,0.2774
C-WEU-FRA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-FRA-FRK25,0.2676046
C-WEU-FRA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-FRA-FRK25,0.2774
C-WEU-FRA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-FRA-FRK26,0.2676046
C-WEU-FRA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-FRA-FRK26,0.2774
C-WEU-FRA,Zone_7A Very cold Humid,q1,2085,rur,C-WEU-FRA-FRK27,0.08543509
C-WEU-FRA,Zone_7A Very cold Humid,q1,2085,urb,C-WEU-FRA-FRK27,0.08659444
C-WEU-FRA,Zone_5A Cool Humid,q1,2085,rur,C-WEU-FRA-FRK28,0.1939954
C-WEU-FRA,Zone_5A Cool Humid,q1,2085,urb,C-WEU-FRA-FRK28,0.2010965
C-WEU-FRA,Zone_4C Mixed Marine,q1,2085,rur,C-WEU-FRA-FRL01,0.1939954
C-WEU-FRA,Zone_4C Mixed Marine,q1,2085,urb,C-WEU-FRA-FRL01,0.2774
C-WEU-FRA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-FRA-FRL02,0.2676046
C-WEU-FRA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-FRA-FRL02,0.2774
C-WEU-FRA,Zone_3C Warm Marine,q1,2085,rur,C-WEU-FRA-FRL03,0.2676046
C-WEU-FRA,Zone_3C Warm Marine,q1,2085,urb,C-WEU-FRA-FRL03,0.2774
C-WEU-FRA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-FRA-FRL04,0.5294025
C-WEU-FRA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-FRA-FRL04,0.5487808
C-WEU-FRA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-FRA-FRL05,0.5294025
C-WEU-FRA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-FRA-FRL05,0.5487808
C-WEU-FRA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-FRA-FRL06,0.5294025
C-WEU-FRA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-FRA-FRL06,0.5487808
C-WEU-FRA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-FRA-FRM01,0.5294025
C-WEU-FRA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-FRA-FRM01,0.5487808
C-WEU-FRA,Zone_4C Mixed Marine,q1,2085,rur,C-WEU-FRA-FRM02,0.1939954
C-WEU-FRA,Zone_4C Mixed Marine,q1,2085,urb,C-WEU-FRA-FRM02,0.2774
C-WEU-FRA,Zone_1A Very hot Humid,q1,2085,rur,C-WEU-FRA-FRY10,0.5294025
C-WEU-FRA,Zone_1A Very hot Humid,q1,2085,urb,C-WEU-FRA-FRY10,0.5487808
C-WEU-FRA,Zone_1A Very hot Humid,q1,2085,rur,C-WEU-FRA-FRY20,0.5294025
C-WEU-FRA,Zone_1A Very hot Humid,q1,2085,urb,C-WEU-FRA-FRY20,0.5487808
C-WEU-FRA,Zone_1A Very hot Humid,q1,2085,rur,C-WEU-FRA-FRY30,0.5294025
C-WEU-FRA,Zone_1A Very hot Humid,q1,2085,urb,C-WEU-FRA-FRY30,0.5487808
C-WEU-FRA,Zone_2A Hot Humid,q1,2085,rur,C-WEU-FRA-FRY40,0.5294025
C-WEU-FRA,Zone_2A Hot Humid,q1,2085,urb,C-WEU-FRA-FRY40,0.5487808
C-WEU-FRA,Zone_0A Extremely hot Humid,q1,2085,rur,C-WEU-FRA-FRY50,0.5294025
C-WEU-FRA,Zone_0A Extremely hot Humid,q1,2085,urb,C-WEU-FRA-FRY50,0.5487808
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR021,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR021,0.40783147
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR022,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR022,0.40783147
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR023,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR023,0.40783147
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR024,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR024,0.40783147
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR025,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR025,0.40783147
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR026,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR026,0.40783147
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR027,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR027,0.40783147
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR028,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR028,0.40783147
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR031,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR031,0.40783147
C-EEU-HRV,Zone_5A Cool Humid,q1,2085,rur,C-EEU-HRV-HR032,0.10262545
C-EEU-HRV,Zone_5A Cool Humid,q1,2085,urb,C-EEU-HRV-HR032,0.23717129
C-EEU-HRV,Zone_4C Mixed Marine,q1,2085,rur,C-EEU-HRV-HR033,0.1774619
C-EEU-HRV,Zone_4C Mixed Marine,q1,2085,urb,C-EEU-HRV-HR033,0.40783147
C-EEU-HRV,Zone_3A Warm Humid,q1,2085,rur,C-EEU-HRV-HR034,0.23179155
C-EEU-HRV,Zone_3A Warm Humid,q1,2085,urb,C-EEU-HRV-HR034,0.57400064
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR035,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR035,0.40783147
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR036,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR036,0.40783147
C-EEU-HRV,Zone_3A Warm Humid,q1,2085,rur,C-EEU-HRV-HR037,0.23179155
C-EEU-HRV,Zone_3A Warm Humid,q1,2085,urb,C-EEU-HRV-HR037,0.57400064
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR050,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR050,0.40783147
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR061,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR061,0.40783147
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR062,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR062,0.40783147
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR063,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR063,0.40783147
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR064,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR064,0.40783147
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HRV-HR065,0.1774619
C-EEU-HRV,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HRV-HR065,0.40783147
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HUN-HU110,0.4268888
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HUN-HU110,0.4465269
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HUN-HU120,0.4268888
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HUN-HU120,0.4465269
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HUN-HU211,0.4268888
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HUN-HU211,0.4465269
C-EEU-HUN,Zone_5A Cool Humid,q1,2085,rur,C-EEU-HUN-HU212,0.3227446
C-EEU-HUN,Zone_5A Cool Humid,q1,2085,urb,C-EEU-HUN-HU212,0.3375918
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HUN-HU213,0.4268888
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HUN-HU213,0.4465269
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HUN-HU221,0.4268888
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HUN-HU221,0.4465269
C-EEU-HUN,Zone_5A Cool Humid,q1,2085,rur,C-EEU-HUN-HU222,0.3227446
C-EEU-HUN,Zone_5A Cool Humid,q1,2085,urb,C-EEU-HUN-HU222,0.3375918
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HUN-HU223,0.4268888
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HUN-HU223,0.4465269
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HUN-HU231,0.4268888
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HUN-HU231,0.4465269
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HUN-HU232,0.4268888
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HUN-HU232,0.4465269
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HUN-HU233,0.4268888
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HUN-HU233,0.4465269
C-EEU-HUN,Zone_5A Cool Humid,q1,2085,rur,C-EEU-HUN-HU311,0.3227446
C-EEU-HUN,Zone_5A Cool Humid,q1,2085,urb,C-EEU-HUN-HU311,0.3375918
C-EEU-HUN,Zone_5A Cool Humid,q1,2085,rur,C-EEU-HUN-HU312,0.3227446
C-EEU-HUN,Zone_5A Cool Humid,q1,2085,urb,C-EEU-HUN-HU312,0.3375918
C-EEU-HUN,Zone_5A Cool Humid,q1,2085,rur,C-EEU-HUN-HU313,0.3227446
C-EEU-HUN,Zone_5A Cool Humid,q1,2085,urb,C-EEU-HUN-HU313,0.3375918
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HUN-HU321,0.4268888
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HUN-HU321,0.4465269
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HUN-HU322,0.4268888
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HUN-HU322,0.4465269
C-EEU-HUN,Zone_5A Cool Humid,q1,2085,rur,C-EEU-HUN-HU323,0.3227446
C-EEU-HUN,Zone_5A Cool Humid,q1,2085,urb,C-EEU-HUN-HU323,0.3375918
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HUN-HU331,0.4268888
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HUN-HU331,0.4465269
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HUN-HU332,0.4268888
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HUN-HU332,0.4465269
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,rur,C-EEU-HUN-HU333,0.4268888
C-EEU-HUN,Zone_4A Mixed Humid,q1,2085,urb,C-EEU-HUN-HU333,0.4465269
C-WEU-IRL,Zone_5A Cool Humid,q1,2085,rur,C-WEU-IRL-IE041,0.05065967
C-WEU-IRL,Zone_5A Cool Humid,q1,2085,urb,C-WEU-IRL-IE041,0.05182358
C-WEU-IRL,Zone_5A Cool Humid,q1,2085,rur,C-WEU-IRL-IE042,0.05065967
C-WEU-IRL,Zone_5A Cool Humid,q1,2085,urb,C-WEU-IRL-IE042,0.05182358
C-WEU-IRL,Zone_5A Cool Humid,q1,2085,rur,C-WEU-IRL-IE051,0.05065967
C-WEU-IRL,Zone_5A Cool Humid,q1,2085,urb,C-WEU-IRL-IE051,0.05182358
C-WEU-IRL,Zone_5A Cool Humid,q1,2085,rur,C-WEU-IRL-IE052,0.05065967
C-WEU-IRL,Zone_5A Cool Humid,q1,2085,urb,C-WEU-IRL-IE052,0.05182358
C-WEU-IRL,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-IRL-IE053,0.05065967
C-WEU-IRL,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-IRL-IE053,0.05182358
C-WEU-IRL,Zone_5A Cool Humid,q1,2085,rur,C-WEU-IRL-IE061,0.05065967
C-WEU-IRL,Zone_5A Cool Humid,q1,2085,urb,C-WEU-IRL-IE061,0.05182358
C-WEU-IRL,Zone_5A Cool Humid,q1,2085,rur,C-WEU-IRL-IE062,0.05065967
C-WEU-IRL,Zone_5A Cool Humid,q1,2085,urb,C-WEU-IRL-IE062,0.05182358
C-WEU-IRL,Zone_5A Cool Humid,q1,2085,rur,C-WEU-IRL-IE063,0.05065967
C-WEU-IRL,Zone_5A Cool Humid,q1,2085,urb,C-WEU-IRL-IE063,0.05182358
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITC11,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITC11,0.5294266
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITC12,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITC12,0.5294266
C-WEU-ITA,Zone_5A Cool Humid,q1,2085,rur,C-WEU-ITA-ITC13,0.1272353
C-WEU-ITA,Zone_5A Cool Humid,q1,2085,urb,C-WEU-ITA-ITC13,0.1378792
C-WEU-ITA,Zone_7A Very cold Humid,q1,2085,rur,C-WEU-ITA-ITC14,0.08543509
C-WEU-ITA,Zone_7A Very cold Humid,q1,2085,urb,C-WEU-ITA-ITC14,0.08659444
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITC15,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITC15,0.5294266
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITC16,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITC16,0.5294266
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITC17,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITC17,0.5294266
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITC18,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITC18,0.5294266
C-WEU-ITA,Zone_6A Cold Humid,q1,2085,rur,C-WEU-ITA-ITC20,0.1272353
C-WEU-ITA,Zone_6A Cold Humid,q1,2085,urb,C-WEU-ITA-ITC20,0.1378792
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITC31,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITC31,0.7184461
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,rur,C-WEU-ITA-ITC32,0.3116482
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,urb,C-WEU-ITA-ITC32,0.337719
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,rur,C-WEU-ITA-ITC33,0.3116482
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,urb,C-WEU-ITA-ITC33,0.337719
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,rur,C-WEU-ITA-ITC34,0.3116482
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,urb,C-WEU-ITA-ITC34,0.337719
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITC41,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITC41,0.5294266
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITC42,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITC42,0.5294266
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITC43,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITC43,0.5294266
C-WEU-ITA,Zone_7A Very cold Humid,q1,2085,rur,C-WEU-ITA-ITC44,0.08543509
C-WEU-ITA,Zone_7A Very cold Humid,q1,2085,urb,C-WEU-ITA-ITC44,0.08659444
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,rur,C-WEU-ITA-ITC46,0.3116482
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,urb,C-WEU-ITA-ITC46,0.337719
C-WEU-ITA,Zone_5A Cool Humid,q1,2085,rur,C-WEU-ITA-ITC47,0.1272353
C-WEU-ITA,Zone_5A Cool Humid,q1,2085,urb,C-WEU-ITA-ITC47,0.1378792
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITC48,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITC48,0.5294266
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITC49,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITC49,0.5294266
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITC4A,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITC4A,0.5294266
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITC4B,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITC4B,0.5294266
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITC4C,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITC4C,0.5294266
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITC4D,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITC4D,0.5294266
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,rur,C-WEU-ITA-ITF11,0.3116482
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,urb,C-WEU-ITA-ITF11,0.337719
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITF12,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITF12,0.5294266
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,rur,C-WEU-ITA-ITF13,0.3116482
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,urb,C-WEU-ITA-ITF13,0.337719
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITF14,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITF14,0.5294266
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,rur,C-WEU-ITA-ITF21,0.3116482
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,urb,C-WEU-ITA-ITF21,0.337719
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITF22,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITF22,0.5294266
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF31,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF31,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF32,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF32,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF33,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF33,0.7184461
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITF34,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITF34,0.5294266
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF35,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF35,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF43,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF43,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF44,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF44,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF45,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF45,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF46,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF46,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF47,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF47,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF48,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF48,0.7184461
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,C-WEU-ITA-ITF51,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,C-WEU-ITA-ITF51,0.5294266
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF52,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF52,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF61,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF61,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF62,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF62,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF63,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF63,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF64,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF64,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITF65,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITF65,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITG11,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITG11,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITG12,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITG12,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITG13,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITG13,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITG14,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITG14,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITG15,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITG15,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITG16,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITG16,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITG17,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITG17,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITG18,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITG18,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITG19,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITG19,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITG2D,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITG2D,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITG2E,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITG2E,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITG2F,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITG2F,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITG2G,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITG2G,0.7184461
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,rur,C-WEU-ITA-ITG2H,0.6629844
C-WEU-ITA,Zone_3A Warm Humid,q1,2085,urb,C-WEU-ITA-ITG2H,0.7184461
