region_bld,region_gea,urt,clim,mat,arch,yr_con,bld_age,value
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,mfh,1970,p2,0.09286238196437221
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,mfh,1975,p2,0.09311238489151831
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,mfh,1980,p2,0.11448571051237463
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,mfh,1985,p2,0.08652893383587654
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,mfh,1990,p2,0.09207001421061592
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,mfh,1995,p3,0.012330968766623132
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,mfh,2000,p3,0.0
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,mfh,2005,p3,0.030886137587216297
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,mfh,2010,p3,0.05378126966950067
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,mfh,2015,p3,0.03440609334313927
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,mfh,2020,p3,0.050582112205237686
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,sfh,1945,p1,0.0773274889356279
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,sfh,1960,p2,0.13499172763922723
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,sfh,1965,p2,0.12663477724640265
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,sfh,1970,p2,0.09286238119458783
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,sfh,1975,p2,0.09311238548543063
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,sfh,1980,p2,0.11448570988051356
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,sfh,1985,p2,0.08652893383587654
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,sfh,1990,p2,0.09207001421061592
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,sfh,1995,p3,0.012330968766623132
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,sfh,2000,p3,0.0
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,sfh,2005,p3,0.030886137831551672
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,sfh,2010,p3,0.0537812694251653
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,sfh,2015,p3,0.03440609334313927
C-EEU-ROU,EEU,sub,Zone_6A Cold Humid,perm,sfh,2020,p3,0.050582112205237686
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.0608114385275611
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.09936237567387898
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.14330200129345638
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.105084602781423
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.1053675102164641
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.12955391794664067
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.09400989956641183
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.100030040881301
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.013397057884771536
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.0
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.0188066302510155
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.032747521040849985
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.03352710160384697
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.06399990233237836
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.06081143852756111
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.09936237567387898
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.14330200129345638
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.105084602781423
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1975,p2,0.1053675102164641
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.12955391794664067
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1985,p2,0.09400989956641183
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1990,p2,0.100030040881301
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1995,p3,0.013397057884771536
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.0
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2005,p3,0.018806630451718636
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.032747520840146836
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.03352710160384697
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.06399990233237836
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,1945,p1,0.07903767250605057
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,1960,p2,0.13336227281106722
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,1965,p2,0.12882497454177202
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,1970,p2,0.09446847326525938
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,1975,p2,0.0947228000910391
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,1980,p2,0.11646578575748695
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,1985,p2,0.08013199346442795
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,1990,p2,0.08526343096967538
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,1995,p3,0.0114193607249489
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,2000,p3,0.0
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,2005,p3,0.029962833313744393
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,2010,p3,0.05217354118222821
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,2015,p3,0.03387804107368863
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,2020,p3,0.06028882029861059
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,1945,p1,0.07903767250605057
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,1960,p2,0.13336227281106722
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,1965,p2,0.12882497454177202
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,1970,p2,0.09446847326525938
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,1975,p2,0.0947228000910391
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,1980,p2,0.11646578575748695
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,1985,p2,0.08013199346442795
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,1990,p2,0.08526343096967538
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,1995,p3,0.0114193607249489
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,2000,p3,0.0
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,2005,p3,0.029962833313744393
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,2010,p3,0.05217354118222821
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,2015,p3,0.03387804107368863
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,2020,p3,0.06028882029861059
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,1945,p1,0.0423868239956124
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,1960,p2,0.1220360771548699
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,1965,p2,0.1409575873451279
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,1970,p2,0.103365423661162
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,1975,p2,0.1036437027439762
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,1980,p2,0.1274344219901764
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,1985,p2,0.092702071278038
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,1990,p2,0.0986384627841524
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,1995,p3,0.0132106833501375
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,2000,p3,0.0
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,2005,p3,0.0305635007930197
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,2010,p3,0.0532194701766054
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,2015,p3,0.0317429429004428
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,2020,p3,0.0400988318266787
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,1945,p1,0.0423868239956124
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,1960,p2,0.1220360771548699
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,1965,p2,0.1409575882442182
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,1970,p2,0.1033654228043125
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,1975,p2,0.103643703405062
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,1980,p2,0.1274344212868497
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,1985,p2,0.092702071278038
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,1990,p2,0.0986384627841524
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,1995,p3,0.0132106833501375
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,2000,p3,0.0
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,2005,p3,0.0305635010348027
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,2010,p3,0.0532194699348223
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,2015,p3,0.0317429429004428
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,2020,p3,0.0400988318266787
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1945,p1,0.09433167804659412
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1960,p2,0.14559423882185968
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1965,p2,0.3664207906132764
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1970,p2,0.04503149424418343
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1975,p2,0.0
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1980,p2,0.0
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1985,p2,0.028528981500077256
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1990,p2,0.013068983988520072
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1995,p3,0.09825044658157399
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,2000,p3,0.09375463469523555
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,2005,p3,0.0260034629422859
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,2010,p3,0.030219318652860053
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,2015,p3,0.030581612609295816
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,2020,p3,0.028214357304237173
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.09433167804659412
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.14559423882185968
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1965,p2,0.36642078848858695
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1970,p2,0.04503149636887294
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1975,p2,0.0
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.0
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1985,p2,0.028528980990524765
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1990,p2,0.013068983755096603
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1995,p3,0.09825044691291239
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.0937546351068731
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,2005,p3,0.0260034629422859
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.030219318652860053
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.030581612609295816
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.028214357304237173
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1945,p1,0.0691409436819495
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1960,p2,0.14670028322769196
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1965,p2,0.3624295617699449
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1970,p2,0.04454100907699665
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1975,p2,0.0
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1980,p2,0.0
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1985,p2,0.03130896308511724
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1990,p2,0.014342477383548095
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1995,p3,0.10782437748177215
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,2000,p3,0.10289047285911099
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,2005,p3,0.02957423113237012
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,2010,p3,0.034369004321825804
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,2015,p3,0.031800878571712876
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,2020,p3,0.025077797407959252
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1945,p1,0.0691409436819495
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1960,p2,0.14670028322769196
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1965,p2,0.36242955966839774
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1970,p2,0.04454101117854387
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1975,p2,0.0
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1980,p2,0.0
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1985,p2,0.031308962805514484
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1990,p2,0.014342479544926335
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1995,p3,0.10782437651885338
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,2000,p3,0.10289047194025422
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,2005,p3,0.029574231412388866
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,2010,p3,0.03436900404180706
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,2015,p3,0.031800878571712876
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,2020,p3,0.025077797407959252
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,mfh,1945,p1,0.09204021749303062
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,mfh,1960,p2,0.1412728507017106
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,mfh,1965,p2,0.07360572125934245
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,mfh,1970,p2,0.08305107833965256
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,mfh,1975,p2,0.11320280482143869
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,mfh,1980,p2,0.13275839391318028
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,mfh,1985,p2,0.08777500713060543
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,mfh,1990,p2,0.08118978658975678
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,mfh,1995,p3,0.04158585826535709
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,mfh,2000,p3,0.025724008123456456
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,mfh,2005,p3,0.025024444315624172
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,mfh,2010,p3,0.037886953743604616
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,mfh,2015,p3,0.03352727480278859
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,mfh,2020,p3,0.03135560050045114
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,sfh,1945,p1,0.09204021749303062
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,sfh,1960,p2,0.1412728507017106
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,sfh,1965,p2,0.07360572125934245
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,sfh,1970,p2,0.08305107833965256
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,sfh,1975,p2,0.11320280482143869
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,sfh,1980,p2,0.13275839391318028
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,sfh,1985,p2,0.08777500713060543
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,sfh,1990,p2,0.08118978658975678
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,sfh,1995,p3,0.04158585826535709
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,sfh,2000,p3,0.025724008123456456
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,sfh,2005,p3,0.025024444315624172
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,sfh,2010,p3,0.037886953743604616
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,sfh,2015,p3,0.03352727480278859
C-EEU-SVK,EEU,sub,Zone_5A Cool Humid,perm,sfh,2020,p3,0.03135560050045114
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,mfh,1945,p1,0.06901868587918522
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,mfh,1960,p2,0.1466786249441847
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,mfh,1965,p2,0.0744036605414885
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,mfh,1970,p2,0.08395141212754251
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,mfh,1975,p2,0.11443000514324342
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,mfh,1980,p2,0.13419759097185321
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,mfh,1985,p2,0.09533783587356846
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,mfh,1990,p2,0.08818522266807466
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,mfh,1995,p3,0.045168959360661586
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,mfh,2000,p3,0.027940427972113532
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,mfh,2005,p3,0.02539521823577863
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,mfh,2010,p3,0.0384483046445497
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,mfh,2015,p3,0.03177162012455202
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,mfh,2020,p3,0.025072431513203305
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,sfh,1945,p1,0.06901868587918522
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,sfh,1960,p2,0.1466786249441847
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,sfh,1965,p2,0.0744036605414885
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,sfh,1970,p2,0.08395141212754251
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,sfh,1975,p2,0.11443000514324342
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,sfh,1980,p2,0.13419759097185321
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,sfh,1985,p2,0.09533783587356846
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,sfh,1990,p2,0.08818522266807466
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,sfh,1995,p3,0.045168959360661586
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,sfh,2000,p3,0.027940427972113532
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,sfh,2005,p3,0.02539521823577863
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,sfh,2010,p3,0.0384483046445497
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,sfh,2015,p3,0.03177162012455202
C-EEU-SVK,EEU,sub,Zone_6A Cold Humid,perm,sfh,2020,p3,0.025072431513203305
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1945,p1,0.08663366868457897
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1960,p2,0.12296260056997474
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1965,p2,0.07134660931419888
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1970,p2,0.08050206883435748
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1975,p2,0.10972837641804327
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1980,p2,0.12868376400159207
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1985,p2,0.08956566921924193
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1990,p2,0.0828461062823823
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1995,p3,0.04243423438349725
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,2000,p3,0.026248793112034235
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,2005,p3,0.03179633031085298
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,2010,p3,0.048139574270247405
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,2015,p3,0.03978956768315553
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,2020,p3,0.03932263691584236
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1945,p1,0.08663366868457897
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1960,p2,0.12296260056997474
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1965,p2,0.07134660931419888
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1970,p2,0.08050206883435748
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1975,p2,0.10972837641804327
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1980,p2,0.12868376400159207
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1985,p2,0.08956566921924193
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1990,p2,0.0828461062823823
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1995,p3,0.04243423438349725
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,2000,p3,0.026248793112034235
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,2005,p3,0.03179633031085298
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,2010,p3,0.048139574270247405
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,2015,p3,0.03978956768315553
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,2020,p3,0.03932263691584236
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1945,p1,0.0790416167909353
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1960,p2,0.1484542128768322
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1965,p2,0.0742223396427403
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1970,p2,0.0837468234636601
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1975,p2,0.1141511404849009
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1980,p2,0.1338705529252333
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1985,p2,0.0872318356405009
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1990,p2,0.0806873659257788
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1995,p3,0.041328515619202
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,2000,p3,0.025564822174282
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,2005,p3,0.0286468636703
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,2010,p3,0.0433712886922472
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,2015,p3,0.0341702841594677
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,2020,p3,0.0255123379339188
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,1945,p1,0.0790416167909353
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,1960,p2,0.1484542128768322
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,1965,p2,0.0742223396427403
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,1970,p2,0.0837468234636601
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,1975,p2,0.1141511404849009
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,1980,p2,0.1338705529252333
