region_bld,region_nuts,urt,clim,year,value
C-WEU-DEU,C-WEU-DEU-DE215,rur,Zone_6A Cold Humid,2080,0.011399046240532406
C-WEU-DEU,C-WEU-DEU-DE215,urb,Zone_6A Cold Humid,2080,0.0971329537594676
C-WEU-DEU,C-WEU-DEU-DE215,rur,Zone_6A Cold Humid,2085,0.010914913718248887
C-WEU-DEU,C-WEU-DEU-DE215,urb,Zone_6A Cold Humid,2085,0.09877608628175111
C-WEU-DEU,C-WEU-DEU-DE215,rur,Zone_6A Cold Humid,2090,0.010478085815280912
C-WEU-DEU,C-WEU-DEU-DE215,urb,Zone_6A Cold Humid,2090,0.10047791418471909
C-WEU-DEU,C-WEU-DEU-DE215,rur,Zone_6A Cold Humid,2095,0.010078955777121057
C-WEU-DEU,C-WEU-DEU-DE215,urb,Zone_6A Cold Humid,2095,0.10221104422287894
C-WEU-DEU,C-WEU-DEU-DE215,rur,Zone_6A Cold Humid,2100,0.009712689398869661
C-WEU-DEU,C-WEU-DEU-DE215,urb,Zone_6A Cold Humid,2100,0.10396131060113034
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2020,0.032069505856945346
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2020,0.09555949414305465
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2025,0.029724240861702684
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2025,0.09943775913829732
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2030,0.027496864364533802
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2030,0.1023941356354662
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2035,0.025471104762529173
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2035,0.10481089523747084
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2040,0.023670720774213828
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2040,0.10693327922578617
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2045,0.02204185633797066
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2045,0.10871414366202936
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2050,0.02054970735888458
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2050,0.11011629264111542
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2055,0.019164174896353504
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2055,0.11107382510364648
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2060,0.017895583345921555
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2060,0.11175341665407844
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2065,0.016781640548031763
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2065,0.11250735945196823
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2070,0.01582924752093217
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2070,0.11358275247906782
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2075,0.014999605892995722
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2075,0.11486139410700429
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2080,0.014255385473425886
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2080,0.11618661452657413
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2085,0.013577134419129246
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2085,0.11752186558087076
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2090,0.012965591451049101
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2090,0.1189214085489509
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2095,0.012410736631345044
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2095,0.12038126336865496
C-WEU-DEU,C-WEU-DEU-DE216,rur,Zone_5A Cool Humid,2100,0.011903103241583671
C-WEU-DEU,C-WEU-DEU-DE216,urb,Zone_5A Cool Humid,2100,0.12186289675841633
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2020,0.0387809625120865
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2020,0.1155580374879135
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2025,0.035954590135087096
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2025,0.12028040986491291
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2030,0.03330081945212588
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2030,0.12400718054787413
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2035,0.030890571949226557
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2035,0.12711142805077344
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2040,0.028729140246881644
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2040,0.12978485975311835
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2045,0.026770818648297456
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2045,0.13203818135170256
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2050,0.024965505525375947
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2050,0.13377849447462403
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2055,0.023280327358581862
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2055,0.13493067264141811
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2060,0.021728980754948495
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2060,0.13569201924505153
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2065,0.020358913274278818
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2065,0.13649008672572116
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2070,0.019166536098197906
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2070,0.1375294639018021
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2075,0.01810657718472836
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2075,0.13865342281527165
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2080,0.01715210008496685
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2080,0.13979589991503316
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2085,0.016288646584451956
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2085,0.14099235341554806
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2090,0.015514824900268162
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2090,0.14230317509973187
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2095,0.014814153277013981
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2095,0.14369384672298605
C-WEU-DEU,C-WEU-DEU-DE217,rur,Zone_5A Cool Humid,2100,0.0141704287996145
C-WEU-DEU,C-WEU-DEU-DE217,urb,Zone_5A Cool Humid,2100,0.1450755712003855
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2020,0.03581118691466556
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2020,0.10670881308533445
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2025,0.03310694333167193
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2025,0.11075405666832806
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2030,0.03053845267465245
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2030,0.11372054732534756
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2035,0.028205081282687047
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2035,0.11606091871731296
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2040,0.026115472485672666
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2040,0.11797752751432733
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2045,0.02423498362051982
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2045,0.1195310163794802
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2050,0.022501887095356457
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2050,0.12057711290464354
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2055,0.020870642565336533
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2055,0.12096435743466345
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2060,0.019353190887305846
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2060,0.12085580911269417
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2065,0.01800305333300944
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2065,0.12069594666699054
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2070,0.016833100597959727
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2070,0.12078589940204025
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2075,0.01580525386354612
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2075,0.1210307461364539
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2080,0.014891534864272483
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2080,0.12137146513572752
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2085,0.014071031047210523
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2085,0.12179696895278946
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2090,0.01333768850111636
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2090,0.12233431149888363
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2095,0.012676443332373074
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2095,0.12295855666762694
C-WEU-DEU,C-WEU-DEU-DE218,rur,Zone_5A Cool Humid,2100,0.01207341961199462
C-WEU-DEU,C-WEU-DEU-DE218,urb,Zone_5A Cool Humid,2100,0.12360658038800539
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2020,0.03341908405592563
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2020,0.09958091594407438
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2025,0.0312596780261108
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2025,0.10457432197388922
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2030,0.02918277815224155
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2030,0.10867222184775846
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2035,0.027270164540739467
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2035,0.11221383545926053
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2040,0.025521185224802807
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2040,0.11529281477519719
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2045,0.02388367868148581
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2045,0.1177983213185142
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2050,0.022354526069571053
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2050,0.11978747393042892
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2055,0.020918024007900347
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2055,0.12123897599209965
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2060,0.019588671802609026
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2060,0.12232632819739099
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2065,0.01842256514183493
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2065,0.12350843485816507
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2070,0.017406521241935015
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2070,0.12490047875806497
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2075,0.01649770685042062
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2075,0.1263332931495794
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2080,0.015666367226598955
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2080,0.12768663277340106
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2085,0.014910106425846403
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2085,0.1290598935741536
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2090,0.014224429687802409
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2090,0.13046757031219758
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2095,0.013602070897262836
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2095,0.13193692910273716
C-WEU-DEU,C-WEU-DEU-DE219,rur,Zone_5A Cool Humid,2100,0.013035431252805898
C-WEU-DEU,C-WEU-DEU-DE219,urb,Zone_5A Cool Humid,2100,0.1334555687471941
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2020,0.034737504612628194
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2020,0.10350949538737181
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2025,0.03237673617899404
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2025,0.10831126382100598
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2030,0.030127558819561952
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2030,0.11219044118043806
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2035,0.028046524721056034
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2035,0.11540847527894396
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2040,0.026133234044551975
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2040,0.11805776595544804
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2045,0.024353658609521708
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2045,0.12011634139047829
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2050,0.02268400456372304
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2050,0.12155299543627696
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2055,0.02111667291305919
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2055,0.12239032708694081
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2060,0.019665002955107657
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2060,0.12280299704489236
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2065,0.01837765453358814
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2065,0.12320734546641185
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2070,0.017264633881224407
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2070,0.12388236611877558
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2075,0.016289797696730193
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2075,0.1247412023032698
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2080,0.015410639761458766
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2080,0.12560236023854124
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2085,0.014614845514405908
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2085,0.1265041544855941
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2090,0.01389804601376719
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2090,0.12747395398623282
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2095,0.013245053803373612
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2095,0.12847394619662642
C-WEU-DEU,C-WEU-DEU-DE21A,rur,Zone_5A Cool Humid,2100,0.012652886803277854
C-WEU-DEU,C-WEU-DEU-DE21A,urb,Zone_5A Cool Humid,2100,0.12953911319672218
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2020,0.04525170125350152
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2020,0.1348392987464985
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2025,0.042419673507346836
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2025,0.14190832649265314
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2030,0.039627229992764516
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2030,0.1475657700072355
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2035,0.03698551745951844
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2035,0.15219148254048157
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2040,0.03453988860636581
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2040,0.15603511139363418
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2045,0.03227352840112238
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2045,0.15917847159887763
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2050,0.030133835717889867
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2050,0.16147316428211012
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2055,0.02811544171014807
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2055,0.16295455828985192
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2060,0.02623624558983131
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2060,0.16383875441016868
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2065,0.02455117577472611
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2065,0.16459582422527388
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2070,0.023071985701757416
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2070,0.16555301429824257
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2075,0.021748106011616156
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2075,0.16653889398838387
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2080,0.02053568044744779
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2080,0.16737331955255222
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2085,0.019427567301691512
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2085,0.1681624326983085
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2090,0.018426914416012522
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2090,0.16901308558398748
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2095,0.01752318403184987
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2095,0.16997081596815014
C-WEU-DEU,C-WEU-DEU-DE21B,rur,Zone_5A Cool Humid,2100,0.016706398622154554
C-WEU-DEU,C-WEU-DEU-DE21B,urb,Zone_5A Cool Humid,2100,0.17103860137784543
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2020,0.05530531758554392
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2020,0.16479668241445608
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2025,0.05130781112182077
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2025,0.17164218887817925
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2030,0.04743844707621859
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2030,0.17665355292378143
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2035,0.04386190634445784
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2035,0.18048709365554214
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2040,0.040677413401149866
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2040,0.18376158659885014
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2045,0.03782630416493248
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2045,0.18656569583506755
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2050,0.03522321688698408
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2050,0.1887447831130159
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2055,0.032791784084924364
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2055,0.19005821591507563
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2060,0.030528182037918725
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2060,0.1906408179620813
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2065,0.028516419044469263
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2065,0.19117958095553073
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2070,0.026762035613755387
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2070,0.1920309643862446
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2075,0.025215684179916296
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2075,0.1930923158200837
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2080,0.02381718839435568
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2080,0.19411881160564434
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2085,0.022558927848276854
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2085,0.19526707215172315
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2090,0.021431708692183152
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2090,0.19657329130781687
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2095,0.020415022492352598
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2095,0.1980209775076474
C-WEU-DEU,C-WEU-DEU-DE21C,rur,Zone_5A Cool Humid,2100,0.019494372604048744
C-WEU-DEU,C-WEU-DEU-DE21C,urb,Zone_5A Cool Humid,2100,0.19958162739595126
C-WEU-DEU,C-WEU-DEU-DE21D,rur,Zone_5A Cool Humid,2020,0.02222218326933839
C-WEU-DEU,C-WEU-DEU-DE21D,urb,Zone_5A Cool Humid,2020,0.06621681673066161
C-WEU-DEU,C-WEU-DEU-DE21D,rur,Zone_5A Cool Humid,2025,0.020276883776378683
C-WEU-DEU,C-WEU-DEU-DE21D,urb,Zone_5A Cool Humid,2025,0.06783311622362131
C-WEU-DEU,C-WEU-DEU-DE21D,rur,Zone_5A Cool Humid,2030,0.01848302595662371
C-WEU-DEU,C-WEU-DEU-DE21D,urb,Zone_5A Cool Humid,2030,0.06882797404337629
C-WEU-DEU,C-WEU-DEU-DE21D,rur,Zone_5A Cool Humid,2035,0.01692488653987034
C-WEU-DEU,C-WEU-DEU-DE21D,urb,Zone_5A Cool Humid,2035,0.06964411346012965
C-WEU-DEU,C-WEU-DEU-DE21D,rur,Zone_5A Cool Humid,2040,0.015583774272227511
C-WEU-DEU,C-WEU-DEU-DE21D,urb,Zone_5A Cool Humid,2040,0.07040022572777249
C-WEU-DEU,C-WEU-DEU-DE21D,rur,Zone_5A Cool Humid,2045,0.014425754060832213
C-WEU-DEU,C-WEU-DEU-DE21D,urb,Zone_5A Cool Humid,2045,0.07115024593916779
C-WEU-DEU,C-WEU-DEU-DE21D,rur,Zone_5A Cool Humid,2050,0.013395699139085239
C-WEU-DEU,C-WEU-DEU-DE21D,urb,Zone_5A Cool Humid,2050,0.07178130086091476
C-WEU-DEU,C-WEU-DEU-DE21D,rur,Zone_5A Cool Humid,2055,0.012461760836294185
C-WEU-DEU,C-WEU-DEU-DE21D,urb,Zone_5A Cool Humid,2055,0.07222723916370581
C-WEU-DEU,C-WEU-DEU-DE21D,rur,Zone_5A Cool Humid,2060,0.011625524390677114
C-WEU-DEU,C-WEU-DEU-DE21D,urb,Zone_5A Cool Humid,2060,0.07259847560932288
