clim,region_gea,year,region_bld,value
Zone_4A Mixed Humid,WEU,2075,C-WEU-BEL,6.0
Zone_5A Cool Humid,WEU,2075,C-WEU-BEL,6.0
Zone_4A Mixed Humid,EEU,2075,C-EEU-BGR,6.0
Zone_5A Cool Humid,EEU,2075,C-EEU-BGR,6.0
Zone_3A Warm Humid,WEU,2075,C-WEU-CYP,2.0
Zone_5A Cool Humid,EEU,2075,C-EEU-CZE,6.0
Zone_5A Cool Humid,WEU,2075,C-WEU-DEU,6.0
Zone_4A Mixed Humid,WEU,2075,C-WEU-DEU,6.0
Zone_6A Cold Humid,WEU,2075,C-WEU-DEU,6.0
Zone_5A Cool Humid,WEU,2075,C-WEU-DNK,6.0
Zone_6A Cold Humid,EEU,2075,C-EEU-EST,6.0
Zone_3A Warm Humid,WEU,2075,C-WEU-GRC,3.301474316277447
Zone_4A Mixed Humid,WEU,2075,C-WEU-GRC,3.301474316277447
Zone_4C Mixed Marine,WEU,2075,C-WEU-GRC,3.301474316277447
Zone_5C Cool Marine,WEU,2075,C-WEU-GRC,3.301474316277447
Zone_5A Cool Humid,WEU,2075,C-WEU-GRC,3.301474316277447
Zone_3C Warm Marine,WEU,2075,C-WEU-ESP,2.6377393287513793
Zone_4C Mixed Marine,WEU,2075,C-WEU-ESP,2.6377393287513793
Zone_4A Mixed Humid,WEU,2075,C-WEU-ESP,2.6377393287513793
Zone_3A Warm Humid,WEU,2075,C-WEU-ESP,2.6377393287513793
Zone_3B Warm Dry,WEU,2075,C-WEU-ESP,2.6377393287513793
Zone_2B Hot Dry,WEU,2075,C-WEU-ESP,2.6377393287513793
Zone_6A Cold Humid,WEU,2075,C-WEU-FIN,8.678248165369594
Zone_7A Very cold Humid,WEU,2075,C-WEU-FIN,8.678248165369594
Zone_4A Mixed Humid,WEU,2075,C-WEU-FRA,5.149589871573446
Zone_5A Cool Humid,WEU,2075,C-WEU-FRA,5.149589871573446
Zone_3A Warm Humid,WEU,2075,C-WEU-FRA,5.149589871573446
Zone_7A Very cold Humid,WEU,2075,C-WEU-FRA,5.149589871573446
Zone_4C Mixed Marine,WEU,2075,C-WEU-FRA,5.149589871573446
Zone_3C Warm Marine,WEU,2075,C-WEU-FRA,5.149589871573446
Zone_1A Very hot Humid,WEU,2075,C-WEU-FRA,5.149589871573446
Zone_2A Hot Humid,WEU,2075,C-WEU-FRA,5.149589871573446
Zone_0A Extremely hot Humid,WEU,2075,C-WEU-FRA,5.149589871573446
Zone_4A Mixed Humid,EEU,2075,C-EEU-HRV,5.658246641971377
Zone_5A Cool Humid,EEU,2075,C-EEU-HRV,5.658246641971377
Zone_4C Mixed Marine,EEU,2075,C-EEU-HRV,5.658246641971377
Zone_3A Warm Humid,EEU,2075,C-EEU-HRV,5.658246641971377
Zone_4A Mixed Humid,EEU,2075,C-EEU-HUN,6.0
Zone_5A Cool Humid,EEU,2075,C-EEU-HUN,6.0
Zone_5A Cool Humid,WEU,2075,C-WEU-IRL,6.000000000000001
Zone_4A Mixed Humid,WEU,2075,C-WEU-IRL,6.000000000000001
Zone_4A Mixed Humid,WEU,2075,C-WEU-ITA,4.518754421511582
Zone_5A Cool Humid,WEU,2075,C-WEU-ITA,4.518754421511582
Zone_7A Very cold Humid,WEU,2075,C-WEU-ITA,4.518754421511582
Zone_6A Cold Humid,WEU,2075,C-WEU-ITA,4.518754421511582
Zone_3A Warm Humid,WEU,2075,C-WEU-ITA,4.518754421511582
Zone_4C Mixed Marine,WEU,2075,C-WEU-ITA,4.518754421511582
Zone_5C Cool Marine,WEU,2075,C-WEU-ITA,4.518754421511582
Zone_6A Cold Humid,EEU,2075,C-EEU-LTU,6.0
Zone_5A Cool Humid,EEU,2075,C-EEU-LTU,6.0
Zone_5A Cool Humid,WEU,2075,C-WEU-LUX,6.0
Zone_6A Cold Humid,EEU,2075,C-EEU-LVA,6.0
Zone_3A Warm Humid,WEU,2075,C-WEU-MLT,2.0
Zone_5A Cool Humid,WEU,2075,C-WEU-NLD,6.0
Zone_4A Mixed Humid,WEU,2075,C-WEU-NLD,6.0
Zone_5A Cool Humid,EEU,2075,C-EEU-POL,6.000000000000001
Zone_6A Cold Humid,EEU,2075,C-EEU-POL,6.000000000000001
Zone_3C Warm Marine,WEU,2075,C-WEU-PRT,2.3557837838842857
Zone_4C Mixed Marine,WEU,2075,C-WEU-PRT,2.3557837838842857
Zone_4A Mixed Humid,WEU,2075,C-WEU-PRT,2.3557837838842857
Zone_3A Warm Humid,WEU,2075,C-WEU-PRT,2.3557837838842857
Zone_5A Cool Humid,EEU,2075,C-EEU-ROU,6.0
Zone_6A Cold Humid,EEU,2075,C-EEU-ROU,6.0
Zone_4A Mixed Humid,EEU,2075,C-EEU-ROU,6.0
Zone_6A Cold Humid,WEU,2075,C-WEU-SWE,6.7795207726123845
Zone_5A Cool Humid,WEU,2075,C-WEU-SWE,6.7795207726123845
Zone_7A Very cold Humid,WEU,2075,C-WEU-SWE,6.7795207726123845
Zone_8A Subarctic/arctic Humid,WEU,2075,C-WEU-SWE,6.7795207726123845
Zone_4A Mixed Humid,EEU,2075,C-EEU-SVN,6.311842099309158
Zone_5A Cool Humid,EEU,2075,C-EEU-SVN,6.311842099309158
Zone_7A Very cold Humid,EEU,2075,C-EEU-SVN,6.311842099309158
Zone_5A Cool Humid,EEU,2075,C-EEU-SVK,6.0
Zone_6A Cold Humid,EEU,2075,C-EEU-SVK,6.0
Zone_5A Cool Humid,WEU,2080,C-WEU-AUT,6.51340822485636
Zone_4A Mixed Humid,WEU,2080,C-WEU-AUT,6.51340822485636
Zone_6A Cold Humid,WEU,2080,C-WEU-AUT,6.51340822485636
Zone_7A Very cold Humid,WEU,2080,C-WEU-AUT,6.51340822485636
Zone_4A Mixed Humid,WEU,2080,C-WEU-BEL,6.0
Zone_5A Cool Humid,WEU,2080,C-WEU-BEL,6.0
Zone_4A Mixed Humid,EEU,2080,C-EEU-BGR,6.0
Zone_5A Cool Humid,EEU,2080,C-EEU-BGR,6.0
Zone_3A Warm Humid,WEU,2080,C-WEU-CYP,1.9999999999999998
Zone_5A Cool Humid,EEU,2080,C-EEU-CZE,6.0
Zone_5A Cool Humid,WEU,2080,C-WEU-DEU,6.0
Zone_4A Mixed Humid,WEU,2080,C-WEU-DEU,6.0
Zone_6A Cold Humid,WEU,2080,C-WEU-DEU,6.0
Zone_5A Cool Humid,WEU,2080,C-WEU-DNK,6.000000000000001
Zone_6A Cold Humid,EEU,2080,C-EEU-EST,5.999999999999999
Zone_3A Warm Humid,WEU,2080,C-WEU-GRC,3.3021320329886796
Zone_4A Mixed Humid,WEU,2080,C-WEU-GRC,3.3021320329886796
Zone_4C Mixed Marine,WEU,2080,C-WEU-GRC,3.3021320329886796
Zone_5C Cool Marine,WEU,2080,C-WEU-GRC,3.3021320329886796
Zone_5A Cool Humid,WEU,2080,C-WEU-GRC,3.3021320329886796
Zone_3C Warm Marine,WEU,2080,C-WEU-ESP,2.6276296599235835
Zone_4C Mixed Marine,WEU,2080,C-WEU-ESP,2.6276296599235835
Zone_4A Mixed Humid,WEU,2080,C-WEU-ESP,2.6276296599235835
Zone_3A Warm Humid,WEU,2080,C-WEU-ESP,2.6276296599235835
Zone_3B Warm Dry,WEU,2080,C-WEU-ESP,2.6276296599235835
Zone_2B Hot Dry,WEU,2080,C-WEU-ESP,2.6276296599235835
Zone_6A Cold Humid,WEU,2080,C-WEU-FIN,8.658587767075758
Zone_7A Very cold Humid,WEU,2080,C-WEU-FIN,8.658587767075758
Zone_4A Mixed Humid,WEU,2080,C-WEU-FRA,5.144340548908986
Zone_5A Cool Humid,WEU,2080,C-WEU-FRA,5.144340548908986
Zone_3A Warm Humid,WEU,2080,C-WEU-FRA,5.144340548908986
Zone_7A Very cold Humid,WEU,2080,C-WEU-FRA,5.144340548908986
Zone_4C Mixed Marine,WEU,2080,C-WEU-FRA,5.144340548908986
Zone_3C Warm Marine,WEU,2080,C-WEU-FRA,5.144340548908986
Zone_1A Very hot Humid,WEU,2080,C-WEU-FRA,5.144340548908986
Zone_2A Hot Humid,WEU,2080,C-WEU-FRA,5.144340548908986
Zone_0A Extremely hot Humid,WEU,2080,C-WEU-FRA,5.144340548908986
Zone_4A Mixed Humid,EEU,2080,C-EEU-HRV,5.657162625143983
Zone_5A Cool Humid,EEU,2080,C-EEU-HRV,5.657162625143983
Zone_4C Mixed Marine,EEU,2080,C-EEU-HRV,5.657162625143983
Zone_3A Warm Humid,EEU,2080,C-EEU-HRV,5.657162625143983
Zone_4A Mixed Humid,EEU,2080,C-EEU-HUN,6.0
Zone_5A Cool Humid,EEU,2080,C-EEU-HUN,6.0
Zone_5A Cool Humid,WEU,2080,C-WEU-IRL,6.0
Zone_4A Mixed Humid,WEU,2080,C-WEU-IRL,6.0
Zone_4A Mixed Humid,WEU,2080,C-WEU-ITA,4.533426238254443
Zone_5A Cool Humid,WEU,2080,C-WEU-ITA,4.533426238254443
Zone_7A Very cold Humid,WEU,2080,C-WEU-ITA,4.533426238254443
Zone_6A Cold Humid,WEU,2080,C-WEU-ITA,4.533426238254443
Zone_3A Warm Humid,WEU,2080,C-WEU-ITA,4.533426238254443
Zone_4C Mixed Marine,WEU,2080,C-WEU-ITA,4.533426238254443
Zone_5C Cool Marine,WEU,2080,C-WEU-ITA,4.533426238254443
Zone_6A Cold Humid,EEU,2080,C-EEU-LTU,6.0
Zone_5A Cool Humid,EEU,2080,C-EEU-LTU,6.0
Zone_5A Cool Humid,WEU,2080,C-WEU-LUX,6.000000000000001
Zone_6A Cold Humid,EEU,2080,C-EEU-LVA,6.000000000000001
Zone_3A Warm Humid,WEU,2080,C-WEU-MLT,2.0
Zone_5A Cool Humid,WEU,2080,C-WEU-NLD,6.0
Zone_4A Mixed Humid,WEU,2080,C-WEU-NLD,6.0
Zone_5A Cool Humid,EEU,2080,C-EEU-POL,6.0
Zone_6A Cold Humid,EEU,2080,C-EEU-POL,6.0
Zone_3C Warm Marine,WEU,2080,C-WEU-PRT,2.3480404317857784
Zone_4C Mixed Marine,WEU,2080,C-WEU-PRT,2.3480404317857784
Zone_4A Mixed Humid,WEU,2080,C-WEU-PRT,2.3480404317857784
Zone_3A Warm Humid,WEU,2080,C-WEU-PRT,2.3480404317857784
Zone_5A Cool Humid,EEU,2080,C-EEU-ROU,6.0
Zone_6A Cold Humid,EEU,2080,C-EEU-ROU,6.0
Zone_4A Mixed Humid,EEU,2080,C-EEU-ROU,6.0
Zone_6A Cold Humid,WEU,2080,C-WEU-SWE,6.776517445376627
Zone_5A Cool Humid,WEU,2080,C-WEU-SWE,6.776517445376627
Zone_7A Very cold Humid,WEU,2080,C-WEU-SWE,6.776517445376627
Zone_8A Subarctic/arctic Humid,WEU,2080,C-WEU-SWE,6.776517445376627
Zone_4A Mixed Humid,EEU,2080,C-EEU-SVN,6.311219409188653
Zone_5A Cool Humid,EEU,2080,C-EEU-SVN,6.311219409188653
Zone_7A Very cold Humid,EEU,2080,C-EEU-SVN,6.311219409188653
Zone_5A Cool Humid,EEU,2080,C-EEU-SVK,6.0
Zone_6A Cold Humid,EEU,2080,C-EEU-SVK,6.0
Zone_5A Cool Humid,WEU,2085,C-WEU-AUT,6.513853553534236
Zone_4A Mixed Humid,WEU,2085,C-WEU-AUT,6.513853553534236
Zone_6A Cold Humid,WEU,2085,C-WEU-AUT,6.513853553534236
Zone_7A Very cold Humid,WEU,2085,C-WEU-AUT,6.513853553534236
Zone_4A Mixed Humid,WEU,2085,C-WEU-BEL,6.0
Zone_5A Cool Humid,WEU,2085,C-WEU-BEL,6.0
Zone_4A Mixed Humid,EEU,2085,C-EEU-BGR,6.0
Zone_5A Cool Humid,EEU,2085,C-EEU-BGR,6.0
Zone_3A Warm Humid,WEU,2085,C-WEU-CYP,2.0
Zone_5A Cool Humid,EEU,2085,C-EEU-CZE,6.0
Zone_5A Cool Humid,WEU,2085,C-WEU-DEU,6.0
Zone_4A Mixed Humid,WEU,2085,C-WEU-DEU,6.0
Zone_6A Cold Humid,WEU,2085,C-WEU-DEU,6.0
Zone_5A Cool Humid,WEU,2085,C-WEU-DNK,5.999999999999999
Zone_6A Cold Humid,EEU,2085,C-EEU-EST,6.0
Zone_3A Warm Humid,WEU,2085,C-WEU-GRC,3.301764456456348
Zone_4A Mixed Humid,WEU,2085,C-WEU-GRC,3.301764456456348
Zone_4C Mixed Marine,WEU,2085,C-WEU-GRC,3.301764456456348
Zone_5C Cool Marine,WEU,2085,C-WEU-GRC,3.301764456456348
Zone_5A Cool Humid,WEU,2085,C-WEU-GRC,3.301764456456348
Zone_3C Warm Marine,WEU,2085,C-WEU-ESP,2.619428788770734
Zone_4C Mixed Marine,WEU,2085,C-WEU-ESP,2.619428788770734
Zone_4A Mixed Humid,WEU,2085,C-WEU-ESP,2.619428788770734
Zone_3A Warm Humid,WEU,2085,C-WEU-ESP,2.619428788770734
Zone_3B Warm Dry,WEU,2085,C-WEU-ESP,2.619428788770734
Zone_2B Hot Dry,WEU,2085,C-WEU-ESP,2.619428788770734
Zone_6A Cold Humid,WEU,2085,C-WEU-FIN,8.639522830927376
Zone_7A Very cold Humid,WEU,2085,C-WEU-FIN,8.639522830927376
Zone_4A Mixed Humid,WEU,2085,C-WEU-FRA,5.139244826121829
Zone_5A Cool Humid,WEU,2085,C-WEU-FRA,5.139244826121829
Zone_3A Warm Humid,WEU,2085,C-WEU-FRA,5.139244826121829
Zone_7A Very cold Humid,WEU,2085,C-WEU-FRA,5.139244826121829
Zone_4C Mixed Marine,WEU,2085,C-WEU-FRA,5.139244826121829
Zone_3C Warm Marine,WEU,2085,C-WEU-FRA,5.139244826121829
Zone_1A Very hot Humid,WEU,2085,C-WEU-FRA,5.139244826121829
Zone_2A Hot Humid,WEU,2085,C-WEU-FRA,5.139244826121829
Zone_0A Extremely hot Humid,WEU,2085,C-WEU-FRA,5.139244826121829
Zone_4A Mixed Humid,EEU,2085,C-EEU-HRV,5.656066349404084
Zone_5A Cool Humid,EEU,2085,C-EEU-HRV,5.656066349404084
Zone_4C Mixed Marine,EEU,2085,C-EEU-HRV,5.656066349404084
Zone_3A Warm Humid,EEU,2085,C-EEU-HRV,5.656066349404084
Zone_4A Mixed Humid,EEU,2085,C-EEU-HUN,6.0
Zone_5A Cool Humid,EEU,2085,C-EEU-HUN,6.0
Zone_5A Cool Humid,WEU,2085,C-WEU-IRL,5.999999999999999
Zone_4A Mixed Humid,WEU,2085,C-WEU-IRL,5.999999999999999
Zone_4A Mixed Humid,WEU,2085,C-WEU-ITA,4.546915419792325
Zone_5A Cool Humid,WEU,2085,C-WEU-ITA,4.546915419792325
Zone_7A Very cold Humid,WEU,2085,C-WEU-ITA,4.546915419792325
Zone_6A Cold Humid,WEU,2085,C-WEU-ITA,4.546915419792325
Zone_3A Warm Humid,WEU,2085,C-WEU-ITA,4.546915419792325
Zone_4C Mixed Marine,WEU,2085,C-WEU-ITA,4.546915419792325
Zone_5C Cool Marine,WEU,2085,C-WEU-ITA,4.546915419792325
Zone_6A Cold Humid,EEU,2085,C-EEU-LTU,5.999999999999999
Zone_5A Cool Humid,EEU,2085,C-EEU-LTU,5.999999999999999
Zone_5A Cool Humid,WEU,2085,C-WEU-LUX,6.000000000000001
Zone_6A Cold Humid,EEU,2085,C-EEU-LVA,6.0
Zone_3A Warm Humid,WEU,2085,C-WEU-MLT,2.0
Zone_5A Cool Humid,WEU,2085,C-WEU-NLD,6.0
Zone_4A Mixed Humid,WEU,2085,C-WEU-NLD,6.0
Zone_5A Cool Humid,EEU,2085,C-EEU-POL,6.0
Zone_6A Cold Humid,EEU,2085,C-EEU-POL,6.0
Zone_3C Warm Marine,WEU,2085,C-WEU-PRT,2.3402633110193087
Zone_4C Mixed Marine,WEU,2085,C-WEU-PRT,2.3402633110193087
Zone_4A Mixed Humid,WEU,2085,C-WEU-PRT,2.3402633110193087
Zone_3A Warm Humid,WEU,2085,C-WEU-PRT,2.3402633110193087
Zone_5A Cool Humid,EEU,2085,C-EEU-ROU,6.0
Zone_6A Cold Humid,EEU,2085,C-EEU-ROU,6.0
Zone_4A Mixed Humid,EEU,2085,C-EEU-ROU,6.0
Zone_6A Cold Humid,WEU,2085,C-WEU-SWE,6.773455322033769
Zone_5A Cool Humid,WEU,2085,C-WEU-SWE,6.773455322033769
Zone_7A Very cold Humid,WEU,2085,C-WEU-SWE,6.773455322033769
Zone_8A Subarctic/arctic Humid,WEU,2085,C-WEU-SWE,6.773455322033769
Zone_4A Mixed Humid,EEU,2085,C-EEU-SVN,6.310898117187579
Zone_5A Cool Humid,EEU,2085,C-EEU-SVN,6.310898117187579
Zone_7A Very cold Humid,EEU,2085,C-EEU-SVN,6.310898117187579
Zone_5A Cool Humid,EEU,2085,C-EEU-SVK,6.0
Zone_6A Cold Humid,EEU,2085,C-EEU-SVK,6.0
Zone_5A Cool Humid,WEU,2090,C-WEU-AUT,6.514408570375731
Zone_4A Mixed Humid,WEU,2090,C-WEU-AUT,6.514408570375731
Zone_6A Cold Humid,WEU,2090,C-WEU-AUT,6.514408570375731
Zone_7A Very cold Humid,WEU,2090,C-WEU-AUT,6.514408570375731
Zone_4A Mixed Humid,WEU,2090,C-WEU-BEL,5.999999999999999
Zone_5A Cool Humid,WEU,2090,C-WEU-BEL,5.999999999999999
Zone_4A Mixed Humid,EEU,2090,C-EEU-BGR,6.0
Zone_5A Cool Humid,EEU,2090,C-EEU-BGR,6.0
Zone_3A Warm Humid,WEU,2090,C-WEU-CYP,1.9999999999999998
Zone_5A Cool Humid,EEU,2090,C-EEU-CZE,6.0
Zone_5A Cool Humid,WEU,2090,C-WEU-DEU,6.0
Zone_4A Mixed Humid,WEU,2090,C-WEU-DEU,6.0
Zone_6A Cold Humid,WEU,2090,C-WEU-DEU,6.0
Zone_5A Cool Humid,WEU,2090,C-WEU-DNK,6.0
Zone_6A Cold Humid,EEU,2090,C-EEU-EST,6.0
Zone_3A Warm Humid,WEU,2090,C-WEU-GRC,3.300495114676717
Zone_4A Mixed Humid,WEU,2090,C-WEU-GRC,3.300495114676717
Zone_4C Mixed Marine,WEU,2090,C-WEU-GRC,3.300495114676717
Zone_5C Cool Marine,WEU,2090,C-WEU-GRC,3.300495114676717
Zone_5A Cool Humid,WEU,2090,C-WEU-GRC,3.300495114676717
Zone_3C Warm Marine,WEU,2090,C-WEU-ESP,2.612354466754782
Zone_4C Mixed Marine,WEU,2090,C-WEU-ESP,2.612354466754782
Zone_4A Mixed Humid,WEU,2090,C-WEU-ESP,2.612354466754782
Zone_3A Warm Humid,WEU,2090,C-WEU-ESP,2.612354466754782
Zone_3B Warm Dry,WEU,2090,C-WEU-ESP,2.612354466754782
Zone_2B Hot Dry,WEU,2090,C-WEU-ESP,2.612354466754782
Zone_6A Cold Humid,WEU,2090,C-WEU-FIN,8.620965528917196
Zone_7A Very cold Humid,WEU,2090,C-WEU-FIN,8.620965528917196
Zone_4A Mixed Humid,WEU,2090,C-WEU-FRA,5.134702396033625
Zone_5A Cool Humid,WEU,2090,C-WEU-FRA,5.134702396033625
Zone_3A Warm Humid,WEU,2090,C-WEU-FRA,5.134702396033625
Zone_7A Very cold Humid,WEU,2090,C-WEU-FRA,5.134702396033625
Zone_4C Mixed Marine,WEU,2090,C-WEU-FRA,5.134702396033625
Zone_3C Warm Marine,WEU,2090,C-WEU-FRA,5.134702396033625
Zone_1A Very hot Humid,WEU,2090,C-WEU-FRA,5.134702396033625
Zone_2A Hot Humid,WEU,2090,C-WEU-FRA,5.134702396033625
Zone_0A Extremely hot Humid,WEU,2090,C-WEU-FRA,5.134702396033625
Zone_4A Mixed Humid,EEU,2090,C-EEU-HRV,5.654668827685134
Zone_5A Cool Humid,EEU,2090,C-EEU-HRV,5.654668827685134
Zone_4C Mixed Marine,EEU,2090,C-EEU-HRV,5.654668827685134
Zone_3A Warm Humid,EEU,2090,C-EEU-HRV,5.654668827685134
Zone_4A Mixed Humid,EEU,2090,C-EEU-HUN,6.0
Zone_5A Cool Humid,EEU,2090,C-EEU-HUN,6.0
Zone_5A Cool Humid,WEU,2090,C-WEU-IRL,6.0
Zone_4A Mixed Humid,WEU,2090,C-WEU-IRL,6.0
Zone_4A Mixed Humid,WEU,2090,C-WEU-ITA,4.559068521951246
Zone_5A Cool Humid,WEU,2090,C-WEU-ITA,4.559068521951246
Zone_7A Very cold Humid,WEU,2090,C-WEU-ITA,4.559068521951246
Zone_6A Cold Humid,WEU,2090,C-WEU-ITA,4.559068521951246
Zone_3A Warm Humid,WEU,2090,C-WEU-ITA,4.559068521951246
Zone_4C Mixed Marine,WEU,2090,C-WEU-ITA,4.559068521951246
Zone_5C Cool Marine,WEU,2090,C-WEU-ITA,4.559068521951246
Zone_6A Cold Humid,EEU,2090,C-EEU-LTU,5.999999999999999
Zone_5A Cool Humid,EEU,2090,C-EEU-LTU,5.999999999999999
Zone_5A Cool Humid,WEU,2090,C-WEU-LUX,6.0
Zone_6A Cold Humid,EEU,2090,C-EEU-LVA,6.0
Zone_3A Warm Humid,WEU,2090,C-WEU-MLT,1.9999999999999998
Zone_5A Cool Humid,WEU,2090,C-WEU-NLD,6.0
Zone_4A Mixed Humid,WEU,2090,C-WEU-NLD,6.0
Zone_5A Cool Humid,EEU,2090,C-EEU-POL,6.000000000000001
Zone_6A Cold Humid,EEU,2090,C-EEU-POL,6.000000000000001
Zone_3C Warm Marine,WEU,2090,C-WEU-PRT,2.3328607904999763
Zone_4C Mixed Marine,WEU,2090,C-WEU-PRT,2.3328607904999763
Zone_4A Mixed Humid,WEU,2090,C-WEU-PRT,2.3328607904999763
Zone_3A Warm Humid,WEU,2090,C-WEU-PRT,2.3328607904999763
Zone_5A Cool Humid,EEU,2090,C-EEU-ROU,6.0
Zone_6A Cold Humid,EEU,2090,C-EEU-ROU,6.0
Zone_4A Mixed Humid,EEU,2090,C-EEU-ROU,6.0
Zone_6A Cold Humid,WEU,2090,C-WEU-SWE,6.770544648373353
Zone_5A Cool Humid,WEU,2090,C-WEU-SWE,6.770544648373353
Zone_7A Very cold Humid,WEU,2090,C-WEU-SWE,6.770544648373353
Zone_8A Subarctic/arctic Humid,WEU,2090,C-WEU-SWE,6.770544648373353
Zone_4A Mixed Humid,EEU,2090,C-EEU-SVN,6.310593751584956
Zone_5A Cool Humid,EEU,2090,C-EEU-SVN,6.310593751584956
Zone_7A Very cold Humid,EEU,2090,C-EEU-SVN,6.310593751584956
Zone_5A Cool Humid,EEU,2090,C-EEU-SVK,6.0
Zone_6A Cold Humid,EEU,2090,C-EEU-SVK,6.0
Zone_5A Cool Humid,WEU,2095,C-WEU-AUT,6.515162917506779
Zone_4A Mixed Humid,WEU,2095,C-WEU-AUT,6.515162917506779
Zone_6A Cold Humid,WEU,2095,C-WEU-AUT,6.515162917506779
Zone_7A Very cold Humid,WEU,2095,C-WEU-AUT,6.515162917506779
Zone_4A Mixed Humid,WEU,2095,C-WEU-BEL,6.0
Zone_5A Cool Humid,WEU,2095,C-WEU-BEL,6.0
Zone_4A Mixed Humid,EEU,2095,C-EEU-BGR,5.999999999999999
Zone_5A Cool Humid,EEU,2095,C-EEU-BGR,5.999999999999999
Zone_3A Warm Humid,WEU,2095,C-WEU-CYP,2.0
Zone_5A Cool Humid,EEU,2095,C-EEU-CZE,6.0
Zone_5A Cool Humid,WEU,2095,C-WEU-DEU,6.0
Zone_4A Mixed Humid,WEU,2095,C-WEU-DEU,6.0
Zone_6A Cold Humid,WEU,2095,C-WEU-DEU,6.0
Zone_5A Cool Humid,WEU,2095,C-WEU-DNK,6.0
Zone_6A Cold Humid,EEU,2095,C-EEU-EST,6.0
Zone_3A Warm Humid,WEU,2095,C-WEU-GRC,3.2986297066358823
Zone_4A Mixed Humid,WEU,2095,C-WEU-GRC,3.2986297066358823
Zone_4C Mixed Marine,WEU,2095,C-WEU-GRC,3.2986297066358823
Zone_5C Cool Marine,WEU,2095,C-WEU-GRC,3.2986297066358823
Zone_5A Cool Humid,WEU,2095,C-WEU-GRC,3.2986297066358823
Zone_3C Warm Marine,WEU,2095,C-WEU-ESP,2.605698333736616
Zone_4C Mixed Marine,WEU,2095,C-WEU-ESP,2.605698333736616
Zone_4A Mixed Humid,WEU,2095,C-WEU-ESP,2.605698333736616
Zone_3A Warm Humid,WEU,2095,C-WEU-ESP,2.605698333736616
Zone_3B Warm Dry,WEU,2095,C-WEU-ESP,2.605698333736616
Zone_2B Hot Dry,WEU,2095,C-WEU-ESP,2.605698333736616
Zone_6A Cold Humid,WEU,2095,C-WEU-FIN,8.603137166932747
Zone_7A Very cold Humid,WEU,2095,C-WEU-FIN,8.603137166932747
Zone_4A Mixed Humid,WEU,2095,C-WEU-FRA,5.130856338099407
Zone_5A Cool Humid,WEU,2095,C-WEU-FRA,5.130856338099407
Zone_3A Warm Humid,WEU,2095,C-WEU-FRA,5.130856338099407
Zone_7A Very cold Humid,WEU,2095,C-WEU-FRA,5.130856338099407
Zone_4C Mixed Marine,WEU,2095,C-WEU-FRA,5.130856338099407
Zone_3C Warm Marine,WEU,2095,C-WEU-FRA,5.130856338099407
Zone_1A Very hot Humid,WEU,2095,C-WEU-FRA,5.130856338099407
Zone_2A Hot Humid,WEU,2095,C-WEU-FRA,5.130856338099407
Zone_0A Extremely hot Humid,WEU,2095,C-WEU-FRA,5.130856338099407
Zone_4A Mixed Humid,EEU,2095,C-EEU-HRV,5.652748610533237
Zone_5A Cool Humid,EEU,2095,C-EEU-HRV,5.652748610533237
Zone_4C Mixed Marine,EEU,2095,C-EEU-HRV,5.652748610533237
Zone_3A Warm Humid,EEU,2095,C-EEU-HRV,5.652748610533237
Zone_4A Mixed Humid,EEU,2095,C-EEU-HUN,6.0
Zone_5A Cool Humid,EEU,2095,C-EEU-HUN,6.0
Zone_5A Cool Humid,WEU,2095,C-WEU-IRL,6.000000000000001
Zone_4A Mixed Humid,WEU,2095,C-WEU-IRL,6.000000000000001
Zone_4A Mixed Humid,WEU,2095,C-WEU-ITA,4.569992254035909
Zone_5A Cool Humid,WEU,2095,C-WEU-ITA,4.569992254035909
Zone_7A Very cold Humid,WEU,2095,C-WEU-ITA,4.569992254035909
Zone_6A Cold Humid,WEU,2095,C-WEU-ITA,4.569992254035909
Zone_3A Warm Humid,WEU,2095,C-WEU-ITA,4.569992254035909
Zone_4C Mixed Marine,WEU,2095,C-WEU-ITA,4.569992254035909
Zone_5C Cool Marine,WEU,2095,C-WEU-ITA,4.569992254035909
Zone_6A Cold Humid,EEU,2095,C-EEU-LTU,6.0
Zone_5A Cool Humid,EEU,2095,C-EEU-LTU,6.0
Zone_5A Cool Humid,WEU,2095,C-WEU-LUX,6.0
Zone_6A Cold Humid,EEU,2095,C-EEU-LVA,6.0
Zone_3A Warm Humid,WEU,2095,C-WEU-MLT,2.0
Zone_5A Cool Humid,WEU,2095,C-WEU-NLD,6.0
Zone_4A Mixed Humid,WEU,2095,C-WEU-NLD,6.0
Zone_5A Cool Humid,EEU,2095,C-EEU-POL,6.0
Zone_6A Cold Humid,EEU,2095,C-EEU-POL,6.0
Zone_3C Warm Marine,WEU,2095,C-WEU-PRT,2.32619704672841
Zone_4C Mixed Marine,WEU,2095,C-WEU-PRT,2.32619704672841
Zone_4A Mixed Humid,WEU,2095,C-WEU-PRT,2.32619704672841
Zone_3A Warm Humid,WEU,2095,C-WEU-PRT,2.32619704672841
Zone_5A Cool Humid,EEU,2095,C-EEU-ROU,6.0
Zone_6A Cold Humid,EEU,2095,C-EEU-ROU,6.0
Zone_4A Mixed Humid,EEU,2095,C-EEU-ROU,6.0
Zone_6A Cold Humid,WEU,2095,C-WEU-SWE,6.767999550109716
Zone_5A Cool Humid,WEU,2095,C-WEU-SWE,6.767999550109716
