region_bld,inc_cl,year,value
C-WEU-LUX,q2,2085,0.17273675
C-WEU-LUX,q2,2090,0.17273685
C-WEU-LUX,q2,2095,0.17273685
C-WEU-LUX,q2,2100,0.1727369
C-WEU-LUX,q3,2015,0.1727369
C-WEU-LUX,q3,2020,0.1727369
C-WEU-LUX,q3,2025,0.1727369
C-WEU-LUX,q3,2030,0.1727369
C-WEU-LUX,q3,2035,0.1727369
C-WEU-LUX,q3,2040,0.1727369
C-WEU-LUX,q3,2045,0.1727369
C-WEU-LUX,q3,2050,0.1727369
C-WEU-LUX,q3,2055,0.1727369
C-WEU-LUX,q3,2060,0.1727369
C-WEU-LUX,q3,2065,0.1727369
C-WEU-LUX,q3,2070,0.1727369
C-WEU-LUX,q3,2075,0.1727369
C-WEU-LUX,q3,2080,0.1727369
C-WEU-LUX,q3,2085,0.1727369
C-WEU-LUX,q3,2090,0.1727369
C-WEU-LUX,q3,2095,0.1727369
C-WEU-LUX,q3,2100,0.1727369
C-WEU-MLT,q1,2015,0.3050075
C-WEU-MLT,q1,2020,0.37818135
C-WEU-MLT,q1,2025,0.44792
C-WEU-MLT,q1,2030,0.52553355
C-WEU-MLT,q1,2035,0.5916376
C-WEU-MLT,q1,2040,0.66022865
C-WEU-MLT,q1,2045,0.70813645
C-WEU-MLT,q1,2050,0.75252835
C-WEU-MLT,q1,2055,0.7873468
C-WEU-MLT,q1,2060,0.8101702
C-WEU-MLT,q1,2065,0.83037855
C-WEU-MLT,q1,2070,0.8470243
C-WEU-MLT,q1,2075,0.86154845
C-WEU-MLT,q1,2080,0.8698498
C-WEU-MLT,q1,2085,0.87381335
C-WEU-MLT,q1,2090,0.87736955
C-WEU-MLT,q1,2095,0.87999675
C-WEU-MLT,q1,2100,0.8814285
C-WEU-MLT,q2,2015,0.6459002500000001
C-WEU-MLT,q2,2020,0.70000965
C-WEU-MLT,q2,2025,0.7587229
C-WEU-MLT,q2,2030,0.80456815
C-WEU-MLT,q2,2035,0.83739585
C-WEU-MLT,q2,2040,0.85806505
C-WEU-MLT,q2,2045,0.86912015
C-WEU-MLT,q2,2050,0.87570865
C-WEU-MLT,q2,2055,0.8793327
C-WEU-MLT,q2,2060,0.8807489
C-WEU-MLT,q2,2065,0.8819473
C-WEU-MLT,q2,2070,0.88263605
C-WEU-MLT,q2,2075,0.8830389999999999
C-WEU-MLT,q2,2080,0.8832312
C-WEU-MLT,q2,2085,0.8833142
C-WEU-MLT,q2,2090,0.88336225
C-WEU-MLT,q2,2095,0.8833896999999999
C-WEU-MLT,q2,2100,0.8834028
C-WEU-MLT,q3,2015,0.86180115
C-WEU-MLT,q3,2020,0.87288655
C-WEU-MLT,q3,2025,0.87880355
C-WEU-MLT,q3,2030,0.88186955
C-WEU-MLT,q3,2035,0.88286595
C-WEU-MLT,q3,2040,0.8832311500000001
C-WEU-MLT,q3,2045,0.88335425
C-WEU-MLT,q3,2050,0.8833866
C-WEU-MLT,q3,2055,0.8834035
C-WEU-MLT,q3,2060,0.8834086
C-WEU-MLT,q3,2065,0.8834115
C-WEU-MLT,q3,2070,0.88341275
C-WEU-MLT,q3,2075,0.8834132
C-WEU-MLT,q3,2080,0.88341335
C-WEU-MLT,q3,2085,0.8834134
C-WEU-MLT,q3,2090,0.8834134
C-WEU-MLT,q3,2095,0.8834134
C-WEU-MLT,q3,2100,0.8834134
C-WEU-NLD,q1,2015,0.11322083749999999
C-WEU-NLD,q1,2020,0.1198541625
C-WEU-NLD,q1,2025,0.1251670275
C-WEU-NLD,q1,2030,0.131142425
C-WEU-NLD,q1,2035,0.136113575
C-WEU-NLD,q1,2040,0.14117257500000002
C-WEU-NLD,q1,2045,0.145640075
C-WEU-NLD,q1,2050,0.14971995
C-WEU-NLD,q1,2055,0.15251057499999998
C-WEU-NLD,q1,2060,0.154258425
C-WEU-NLD,q1,2065,0.155758275
C-WEU-NLD,q1,2070,0.156637625
C-WEU-NLD,q1,2075,0.15726445
C-WEU-NLD,q1,2080,0.1576416
C-WEU-NLD,q1,2085,0.15782912500000001
C-WEU-NLD,q1,2090,0.1579586
C-WEU-NLD,q1,2095,0.1580301
C-WEU-NLD,q1,2100,0.15808065
C-WEU-NLD,q2,2015,0.15148545
C-WEU-NLD,q2,2020,0.1538115
C-WEU-NLD,q2,2025,0.155231575
C-WEU-NLD,q2,2030,0.15627605
C-WEU-NLD,q2,2035,0.15682255
C-WEU-NLD,q2,2040,0.15745515
C-WEU-NLD,q2,2045,0.1577457
C-WEU-NLD,q2,2050,0.1579452
C-WEU-NLD,q2,2055,0.158030525
C-WEU-NLD,q2,2060,0.1580726
C-WEU-NLD,q2,2065,0.1580987
C-WEU-NLD,q2,2070,0.15811015
C-WEU-NLD,q2,2075,0.15811492500000002
C-WEU-NLD,q2,2080,0.1581184
C-WEU-NLD,q2,2085,0.15811945
C-WEU-NLD,q2,2090,0.1581199
C-WEU-NLD,q2,2095,0.15812009999999999
C-WEU-NLD,q2,2100,0.1581202
C-WEU-NLD,q3,2015,0.158034275
C-WEU-NLD,q3,2020,0.158084525
C-WEU-NLD,q3,2025,0.158102475
C-WEU-NLD,q3,2030,0.1581127
C-WEU-NLD,q3,2035,0.15811587500000002
C-WEU-NLD,q3,2040,0.158118925
C-WEU-NLD,q3,2045,0.15811985
C-WEU-NLD,q3,2050,0.15812015000000001
C-WEU-NLD,q3,2055,0.1581202
C-WEU-NLD,q3,2060,0.15812025000000002
C-WEU-NLD,q3,2065,0.15812025000000002
C-WEU-NLD,q3,2070,0.15812025000000002
C-WEU-NLD,q3,2075,0.15812025000000002
C-WEU-NLD,q3,2080,0.15812025000000002
C-WEU-NLD,q3,2085,0.15812025000000002
C-WEU-NLD,q3,2090,0.15812025000000002
C-WEU-NLD,q3,2095,0.15812025000000002
C-WEU-NLD,q3,2100,0.15812025000000002
C-WEU-PRT,q1,2015,0.09262734
C-WEU-PRT,q1,2020,0.10953453
C-WEU-PRT,q1,2025,0.1354191075
C-WEU-PRT,q1,2030,0.1617495175
C-WEU-PRT,q1,2035,0.18837017
C-WEU-PRT,q1,2040,0.21358009
C-WEU-PRT,q1,2045,0.25447485
C-WEU-PRT,q1,2050,0.281757925
C-WEU-PRT,q1,2055,0.32068905000000003
C-WEU-PRT,q1,2060,0.355951175
C-WEU-PRT,q1,2065,0.3898534
C-WEU-PRT,q1,2070,0.4202982
C-WEU-PRT,q1,2075,0.445458
C-WEU-PRT,q1,2080,0.46114489999999997
C-WEU-PRT,q1,2085,0.478873425
C-WEU-PRT,q1,2090,0.490054675
C-WEU-PRT,q1,2095,0.496749375
C-WEU-PRT,q1,2100,0.50129
C-WEU-PRT,q2,2015,0.318376125
C-WEU-PRT,q2,2020,0.34834075
C-WEU-PRT,q2,2025,0.380272575
C-WEU-PRT,q2,2030,0.40938674999999997
C-WEU-PRT,q2,2035,0.4278085
C-WEU-PRT,q2,2040,0.44854250000000007
C-WEU-PRT,q2,2045,0.46471285
C-WEU-PRT,q2,2050,0.47901505
C-WEU-PRT,q2,2055,0.48870210000000003
C-WEU-PRT,q2,2060,0.49733839999999996
C-WEU-PRT,q2,2065,0.5017607749999999
C-WEU-PRT,q2,2070,0.5042219
C-WEU-PRT,q2,2075,0.5053404
C-WEU-PRT,q2,2080,0.505805575
C-WEU-PRT,q2,2085,0.506229725
C-WEU-PRT,q2,2090,0.506378125
C-WEU-PRT,q2,2095,0.506426175
C-WEU-PRT,q2,2100,0.506455625
C-WEU-PRT,q3,2015,0.4978034
C-WEU-PRT,q3,2020,0.502028425
C-WEU-PRT,q3,2025,0.50405575
C-WEU-PRT,q3,2030,0.505257675
C-WEU-PRT,q3,2035,0.50597415
C-WEU-PRT,q3,2040,0.506193475
C-WEU-PRT,q3,2045,0.50634745
C-WEU-PRT,q3,2050,0.5064189
C-WEU-PRT,q3,2055,0.5064493
C-WEU-PRT,q3,2060,0.50646585
C-WEU-PRT,q3,2065,0.50647
C-WEU-PRT,q3,2070,0.5064717
C-WEU-PRT,q3,2075,0.506472
C-WEU-PRT,q3,2080,0.50647215
C-WEU-PRT,q3,2085,0.5064721999999999
C-WEU-PRT,q3,2090,0.5064721999999999
C-WEU-PRT,q3,2095,0.5064721999999999
C-WEU-PRT,q3,2100,0.5064721999999999
C-WEU-SWE,q1,2015,0.08459695
C-WEU-SWE,q1,2020,0.0906069675
C-WEU-SWE,q1,2025,0.09652827
C-WEU-SWE,q1,2030,0.10067823
C-WEU-SWE,q1,2035,0.1050214125
C-WEU-SWE,q1,2040,0.1093965225
C-WEU-SWE,q1,2045,0.113602875
C-WEU-SWE,q1,2050,0.116129275
C-WEU-SWE,q1,2055,0.11810417499999999
C-WEU-SWE,q1,2060,0.11970557500000001
C-WEU-SWE,q1,2065,0.12089079999999999
C-WEU-SWE,q1,2070,0.122249075
C-WEU-SWE,q1,2075,0.12293405
C-WEU-SWE,q1,2080,0.123492625
C-WEU-SWE,q1,2085,0.12381265
C-WEU-SWE,q1,2090,0.12401585000000001
C-WEU-SWE,q1,2095,0.124167775
C-WEU-SWE,q1,2100,0.12423515
C-WEU-SWE,q2,2015,0.1176699
C-WEU-SWE,q2,2020,0.12009117500000001
C-WEU-SWE,q2,2025,0.12157459999999999
C-WEU-SWE,q2,2030,0.12252295
C-WEU-SWE,q2,2035,0.1232723
C-WEU-SWE,q2,2040,0.123710975
C-WEU-SWE,q2,2045,0.123967775
C-WEU-SWE,q2,2050,0.124128975
C-WEU-SWE,q2,2055,0.124210175
C-WEU-SWE,q2,2060,0.124261425
C-WEU-SWE,q2,2065,0.1242945
C-WEU-SWE,q2,2070,0.12432435
C-WEU-SWE,q2,2075,0.12433294999999997
C-WEU-SWE,q2,2080,0.124338375
C-WEU-SWE,q2,2085,0.124341325
C-WEU-SWE,q2,2090,0.12434265
C-WEU-SWE,q2,2095,0.1243433
C-WEU-SWE,q2,2100,0.1243435
C-WEU-SWE,q3,2015,0.124238225
C-WEU-SWE,q3,2020,0.12430245000000001
C-WEU-SWE,q3,2025,0.124326275
C-WEU-SWE,q3,2030,0.12433595
C-WEU-SWE,q3,2035,0.12433997499999999
C-WEU-SWE,q3,2040,0.124342175
C-WEU-SWE,q3,2045,0.124343175
C-WEU-SWE,q3,2050,0.124343475
C-WEU-SWE,q3,2055,0.1243436
C-WEU-SWE,q3,2060,0.12434365
C-WEU-SWE,q3,2065,0.124343675
C-WEU-SWE,q3,2070,0.1243437
C-WEU-SWE,q3,2075,0.1243437
C-WEU-SWE,q3,2080,0.1243437
C-WEU-SWE,q3,2085,0.1243437
C-WEU-SWE,q3,2090,0.1243437
C-WEU-SWE,q3,2095,0.1243437
C-WEU-SWE,q3,2100,0.1243437
