region_bld,clim,urt,inc_cl,year,value
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_5A Cool Humid,rur,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_5A Cool Humid,urb,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_3A Warm Humid,rur,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_3A Warm Humid,urb,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_7A Very cold Humid,rur,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_7A Very cold Humid,urb,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_4C Mixed Marine,rur,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_4C Mixed Marine,urb,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_3C Warm Marine,rur,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_3C Warm Marine,urb,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_1A Very hot Humid,rur,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_1A Very hot Humid,urb,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_2A Hot Humid,rur,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_2A Hot Humid,urb,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_0A Extremely hot Humid,rur,q2,2015,0.09580166482064509
C-WEU-FRA,Zone_0A Extremely hot Humid,urb,q2,2015,0.09580166482064509
C-EEU-HRV,Zone_4A Mixed Humid,rur,q2,2015,0.29964053081146536
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,2015,0.29964053081146536
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,2015,0.29964053081146536
C-EEU-HRV,Zone_5A Cool Humid,urb,q2,2015,0.29964053081146536
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,2015,0.29964053081146536
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,2015,0.29964053081146536
C-EEU-HRV,Zone_3A Warm Humid,rur,q2,2015,0.29964053081146536
C-EEU-HRV,Zone_3A Warm Humid,urb,q2,2015,0.29964053081146536
C-EEU-HUN,Zone_4A Mixed Humid,rur,q2,2015,0.2516286152426615
C-EEU-HUN,Zone_4A Mixed Humid,urb,q2,2015,0.2516286152426615
C-EEU-HUN,Zone_5A Cool Humid,rur,q2,2015,0.2516286152426615
C-EEU-HUN,Zone_5A Cool Humid,urb,q2,2015,0.2516286152426615
C-WEU-IRL,Zone_5A Cool Humid,rur,q2,2015,0.0498961766268
C-WEU-IRL,Zone_5A Cool Humid,urb,q2,2015,0.0498961766268
C-WEU-IRL,Zone_4A Mixed Humid,rur,q2,2015,0.0498961766268
C-WEU-IRL,Zone_4A Mixed Humid,urb,q2,2015,0.0498961766268
C-WEU-ITA,Zone_4A Mixed Humid,rur,q2,2015,0.3924387207552744
C-WEU-ITA,Zone_4A Mixed Humid,urb,q2,2015,0.3924387207552744
C-WEU-ITA,Zone_5A Cool Humid,rur,q2,2015,0.3924387207552744
C-WEU-ITA,Zone_5A Cool Humid,urb,q2,2015,0.3924387207552744
C-WEU-ITA,Zone_7A Very cold Humid,rur,q2,2015,0.3924387207552744
C-WEU-ITA,Zone_7A Very cold Humid,urb,q2,2015,0.3924387207552744
C-WEU-ITA,Zone_6A Cold Humid,rur,q2,2015,0.3924387207552744
C-WEU-ITA,Zone_6A Cold Humid,urb,q2,2015,0.3924387207552744
C-WEU-ITA,Zone_3A Warm Humid,rur,q2,2015,0.3924387207552744
C-WEU-ITA,Zone_3A Warm Humid,urb,q2,2015,0.3924387207552744
C-WEU-ITA,Zone_4C Mixed Marine,rur,q2,2015,0.3924387207552744
C-WEU-ITA,Zone_4C Mixed Marine,urb,q2,2015,0.3924387207552744
C-WEU-ITA,Zone_5C Cool Marine,rur,q2,2015,0.3924387207552744
C-WEU-ITA,Zone_5C Cool Marine,urb,q2,2015,0.3924387207552744
C-EEU-LTU,Zone_6A Cold Humid,rur,q2,2015,0.10823658493080002
C-EEU-LTU,Zone_6A Cold Humid,urb,q2,2015,0.10823658493080002
C-EEU-LTU,Zone_5A Cool Humid,rur,q2,2015,0.10823658493080002
C-EEU-LTU,Zone_5A Cool Humid,urb,q2,2015,0.10823658493080002
C-WEU-LUX,Zone_5A Cool Humid,rur,q2,2015,0.17272674911100003
C-WEU-LUX,Zone_5A Cool Humid,urb,q2,2015,0.17272674911100003
C-EEU-LVA,Zone_6A Cold Humid,rur,q2,2015,0.0705203233997
C-EEU-LVA,Zone_6A Cold Humid,urb,q2,2015,0.0705203233997
C-WEU-MLT,Zone_3A Warm Humid,rur,q2,2015,0.8162168132740001
C-WEU-MLT,Zone_3A Warm Humid,urb,q2,2015,0.8162168132740001
C-WEU-NLD,Zone_5A Cool Humid,rur,q2,2015,0.15503706439280648
C-WEU-NLD,Zone_5A Cool Humid,urb,q2,2015,0.15503706439280648
C-WEU-NLD,Zone_4A Mixed Humid,rur,q2,2015,0.15503706439280648
C-WEU-NLD,Zone_4A Mixed Humid,urb,q2,2015,0.15503706439280648
C-EEU-POL,Zone_5A Cool Humid,rur,q2,2015,0.149543616967
C-EEU-POL,Zone_5A Cool Humid,urb,q2,2015,0.149543616967
C-EEU-POL,Zone_6A Cold Humid,rur,q2,2015,0.149543616967
C-EEU-POL,Zone_6A Cold Humid,urb,q2,2015,0.149543616967
C-WEU-PRT,Zone_3C Warm Marine,rur,q2,2015,0.3691099200299945
C-WEU-PRT,Zone_3C Warm Marine,urb,q2,2015,0.3691099200299945
C-WEU-PRT,Zone_4C Mixed Marine,rur,q2,2015,0.3691099200299945
C-WEU-PRT,Zone_4C Mixed Marine,urb,q2,2015,0.3691099200299945
