region_bld,urt,mat,arch,year,value
C-EEU-EST,urb,perm,mfh,2075,18.695652173913047
C-EEU-EST,urb,perm,mfh,2080,18.695652173913047
C-EEU-EST,urb,perm,mfh,2085,18.695652173913047
C-EEU-EST,urb,perm,mfh,2090,18.695652173913047
C-EEU-EST,urb,perm,mfh,2095,18.695652173913047
C-EEU-EST,urb,perm,mfh,2100,18.695652173913047
C-EEU-EST,urb,perm,sfh,2015,39.89423029694089
C-EEU-EST,urb,perm,sfh,2020,43.0123214489881
C-EEU-EST,urb,perm,sfh,2025,46.11679575929375
C-EEU-EST,urb,perm,sfh,2030,40.63256704221761
C-EEU-EST,urb,perm,sfh,2035,35.14833832514147
C-EEU-EST,urb,perm,sfh,2040,29.66410960806533
C-EEU-EST,urb,perm,sfh,2045,24.17988089098919
C-EEU-EST,urb,perm,sfh,2050,18.695652173913047
C-EEU-EST,urb,perm,sfh,2055,18.695652173913047
C-EEU-EST,urb,perm,sfh,2060,18.695652173913047
C-EEU-EST,urb,perm,sfh,2065,18.695652173913047
C-EEU-EST,urb,perm,sfh,2070,18.695652173913047
C-EEU-EST,urb,perm,sfh,2075,18.695652173913047
C-EEU-EST,urb,perm,sfh,2080,18.695652173913047
C-EEU-EST,urb,perm,sfh,2085,18.695652173913047
C-EEU-EST,urb,perm,sfh,2090,18.695652173913047
C-EEU-EST,urb,perm,sfh,2095,18.695652173913047
C-EEU-EST,urb,perm,sfh,2100,18.695652173913047
C-EEU-HRV,rur,perm,mfh,2015,28.508906587326084
C-EEU-HRV,rur,perm,mfh,2020,30.847164114491243
C-EEU-HRV,rur,perm,mfh,2025,33.17479863815486
C-EEU-HRV,rur,perm,mfh,2030,30.2789693453065
C-EEU-HRV,rur,perm,mfh,2035,27.383140052458135
C-EEU-HRV,rur,perm,mfh,2040,24.48731075960977
C-EEU-HRV,rur,perm,mfh,2045,21.591481466761408
C-EEU-HRV,rur,perm,mfh,2050,18.695652173913047
C-EEU-HRV,rur,perm,mfh,2055,18.695652173913047
C-EEU-HRV,rur,perm,mfh,2060,18.695652173913047
C-EEU-HRV,rur,perm,mfh,2065,18.695652173913047
C-EEU-HRV,rur,perm,mfh,2070,18.695652173913047
C-EEU-HRV,rur,perm,mfh,2075,18.695652173913047
C-EEU-HRV,rur,perm,mfh,2080,18.695652173913047
C-EEU-HRV,rur,perm,mfh,2085,18.695652173913047
C-EEU-HRV,rur,perm,mfh,2090,18.695652173913047
C-EEU-HRV,rur,perm,mfh,2095,18.695652173913047
C-EEU-HRV,rur,perm,mfh,2100,18.695652173913047
C-EEU-HRV,rur,perm,sfh,2015,38.20941238318
C-EEU-HRV,rur,perm,sfh,2020,41.34329078427256
C-EEU-HRV,rur,perm,sfh,2025,44.43016743063303
C-EEU-HRV,rur,perm,sfh,2030,39.28326437928903
C-EEU-HRV,rur,perm,sfh,2035,34.13636132794504
C-EEU-HRV,rur,perm,sfh,2040,28.989458276601038
C-EEU-HRV,rur,perm,sfh,2045,23.842555225257044
C-EEU-HRV,rur,perm,sfh,2050,18.695652173913047
C-EEU-HRV,rur,perm,sfh,2055,18.695652173913047
C-EEU-HRV,rur,perm,sfh,2060,18.695652173913047
C-EEU-HRV,rur,perm,sfh,2065,18.695652173913047
C-EEU-HRV,rur,perm,sfh,2070,18.695652173913047
C-EEU-HRV,rur,perm,sfh,2075,18.695652173913047
C-EEU-HRV,rur,perm,sfh,2080,18.695652173913047
C-EEU-HRV,rur,perm,sfh,2085,18.695652173913047
C-EEU-HRV,rur,perm,sfh,2090,18.695652173913047
C-EEU-HRV,rur,perm,sfh,2095,18.695652173913047
C-EEU-HRV,rur,perm,sfh,2100,18.695652173913047
C-EEU-HRV,urb,perm,mfh,2015,26.85473728475669
C-EEU-HRV,urb,perm,mfh,2020,29.056327412854124
C-EEU-HRV,urb,perm,mfh,2025,31.24630822579045
C-EEU-HRV,urb,perm,mfh,2030,28.73617701541497
C-EEU-HRV,urb,perm,mfh,2035,26.22604580503949
C-EEU-HRV,urb,perm,mfh,2040,23.715914594664007
C-EEU-HRV,urb,perm,mfh,2045,21.205783384288527
C-EEU-HRV,urb,perm,mfh,2050,18.695652173913047
C-EEU-HRV,urb,perm,mfh,2055,18.695652173913047
C-EEU-HRV,urb,perm,mfh,2060,18.695652173913047
C-EEU-HRV,urb,perm,mfh,2065,18.695652173913047
C-EEU-HRV,urb,perm,mfh,2070,18.695652173913047
C-EEU-HRV,urb,perm,mfh,2075,18.695652173913047
C-EEU-HRV,urb,perm,mfh,2080,18.695652173913047
C-EEU-HRV,urb,perm,mfh,2085,18.695652173913047
C-EEU-HRV,urb,perm,mfh,2090,18.695652173913047
C-EEU-HRV,urb,perm,mfh,2095,18.695652173913047
C-EEU-HRV,urb,perm,mfh,2100,18.695652173913047
C-EEU-HRV,urb,perm,sfh,2015,37.61042843195317
C-EEU-HRV,urb,perm,sfh,2020,40.69378564457007
C-EEU-HRV,urb,perm,sfh,2025,43.729076925136006
C-EEU-HRV,urb,perm,sfh,2030,38.722391974891416
C-EEU-HRV,urb,perm,sfh,2035,33.71570702464682
C-EEU-HRV,urb,perm,sfh,2040,28.709022074402228
C-EEU-HRV,urb,perm,sfh,2045,23.702337124157637
C-EEU-HRV,urb,perm,sfh,2050,18.695652173913047
C-EEU-HRV,urb,perm,sfh,2055,18.695652173913047
C-EEU-HRV,urb,perm,sfh,2060,18.695652173913047
C-EEU-HRV,urb,perm,sfh,2065,18.695652173913047
C-EEU-HRV,urb,perm,sfh,2070,18.695652173913047
C-EEU-HRV,urb,perm,sfh,2075,18.695652173913047
C-EEU-HRV,urb,perm,sfh,2080,18.695652173913047
C-EEU-HRV,urb,perm,sfh,2085,18.695652173913047
C-EEU-HRV,urb,perm,sfh,2090,18.695652173913047
C-EEU-HRV,urb,perm,sfh,2095,18.695652173913047
C-EEU-HRV,urb,perm,sfh,2100,18.695652173913047
C-EEU-HUN,rur,perm,mfh,2015,24.96969496
C-EEU-HUN,rur,perm,mfh,2020,25.98849606
C-EEU-HUN,rur,perm,mfh,2025,26.99863654
C-EEU-HUN,rur,perm,mfh,2030,25.33803966678261
C-EEU-HUN,rur,perm,mfh,2035,23.67744279356522
C-EEU-HUN,rur,perm,mfh,2040,22.016845920347826
C-EEU-HUN,rur,perm,mfh,2045,20.356249047130436
C-EEU-HUN,rur,perm,mfh,2050,18.695652173913047
C-EEU-HUN,rur,perm,mfh,2055,18.695652173913047
C-EEU-HUN,rur,perm,mfh,2060,18.695652173913047
C-EEU-HUN,rur,perm,mfh,2065,18.695652173913047
C-EEU-HUN,rur,perm,mfh,2070,18.695652173913047
C-EEU-HUN,rur,perm,mfh,2075,18.695652173913047
C-EEU-HUN,rur,perm,mfh,2080,18.695652173913047
C-EEU-HUN,rur,perm,mfh,2085,18.695652173913047
C-EEU-HUN,rur,perm,mfh,2090,18.695652173913047
C-EEU-HUN,rur,perm,mfh,2095,18.695652173913047
C-EEU-HUN,rur,perm,mfh,2100,18.695652173913047
C-EEU-HUN,rur,perm,sfh,2015,41.74322666
C-EEU-HUN,rur,perm,sfh,2020,43.44641306
C-EEU-HUN,rur,perm,sfh,2025,45.13512104
C-EEU-HUN,rur,perm,sfh,2030,39.84722726678261
C-EEU-HUN,rur,perm,sfh,2035,34.55933349356522
C-EEU-HUN,rur,perm,sfh,2040,29.27143972034783
C-EEU-HUN,rur,perm,sfh,2045,23.983545947130438
C-EEU-HUN,rur,perm,sfh,2050,18.695652173913047
C-EEU-HUN,rur,perm,sfh,2055,18.695652173913047
C-EEU-HUN,rur,perm,sfh,2060,18.695652173913047
C-EEU-HUN,rur,perm,sfh,2065,18.695652173913047
C-EEU-HUN,rur,perm,sfh,2070,18.695652173913047
C-EEU-HUN,rur,perm,sfh,2075,18.695652173913047
C-EEU-HUN,rur,perm,sfh,2080,18.695652173913047
C-EEU-HUN,rur,perm,sfh,2085,18.695652173913047
C-EEU-HUN,rur,perm,sfh,2090,18.695652173913047
C-EEU-HUN,rur,perm,sfh,2095,18.695652173913047
C-EEU-HUN,rur,perm,sfh,2100,18.695652173913047
C-EEU-HUN,urb,perm,mfh,2015,23.47987541
C-EEU-HUN,urb,perm,mfh,2020,24.43788962
C-EEU-HUN,urb,perm,mfh,2025,25.38775996
C-EEU-HUN,urb,perm,mfh,2030,24.04933840278261
C-EEU-HUN,urb,perm,mfh,2035,22.71091684556522
C-EEU-HUN,urb,perm,mfh,2040,21.372495288347828
C-EEU-HUN,urb,perm,mfh,2045,20.034073731130437
C-EEU-HUN,urb,perm,mfh,2050,18.695652173913047
C-EEU-HUN,urb,perm,mfh,2055,18.695652173913047
C-EEU-HUN,urb,perm,mfh,2060,18.695652173913047
C-EEU-HUN,urb,perm,mfh,2065,18.695652173913047
C-EEU-HUN,urb,perm,mfh,2070,18.695652173913047
C-EEU-HUN,urb,perm,mfh,2075,18.695652173913047
C-EEU-HUN,urb,perm,mfh,2080,18.695652173913047
C-EEU-HUN,urb,perm,mfh,2085,18.695652173913047
C-EEU-HUN,urb,perm,mfh,2090,18.695652173913047
C-EEU-HUN,urb,perm,mfh,2095,18.695652173913047
C-EEU-HUN,urb,perm,mfh,2100,18.695652173913047
C-EEU-HUN,urb,perm,sfh,2015,41.01682487
C-EEU-HUN,urb,perm,sfh,2020,42.69037299
C-EEU-HUN,urb,perm,sfh,2025,44.34969463000001
C-EEU-HUN,urb,perm,sfh,2030,39.218886138782615
C-EEU-HUN,urb,perm,sfh,2035,34.08807764756523
C-EEU-HUN,urb,perm,sfh,2040,28.957269156347834
C-EEU-HUN,urb,perm,sfh,2045,23.82646066513044
C-EEU-HUN,urb,perm,sfh,2050,18.695652173913047
C-EEU-HUN,urb,perm,sfh,2055,18.695652173913047
C-EEU-HUN,urb,perm,sfh,2060,18.695652173913047
C-EEU-HUN,urb,perm,sfh,2065,18.695652173913047
C-EEU-HUN,urb,perm,sfh,2070,18.695652173913047
C-EEU-HUN,urb,perm,sfh,2075,18.695652173913047
C-EEU-HUN,urb,perm,sfh,2080,18.695652173913047
C-EEU-HUN,urb,perm,sfh,2085,18.695652173913047
C-EEU-HUN,urb,perm,sfh,2090,18.695652173913047
C-EEU-HUN,urb,perm,sfh,2095,18.695652173913047
C-EEU-HUN,urb,perm,sfh,2100,18.695652173913047
C-EEU-LTU,rur,perm,mfh,2015,24.315020026533013
C-EEU-LTU,rur,perm,mfh,2020,26.22764514294471
C-EEU-LTU,rur,perm,mfh,2025,28.132573650579182
C-EEU-LTU,rur,perm,mfh,2030,26.245189355245955
C-EEU-LTU,rur,perm,mfh,2035,24.357805059912728
C-EEU-LTU,rur,perm,mfh,2040,22.4704207645795
C-EEU-LTU,rur,perm,mfh,2045,20.583036469246274
C-EEU-LTU,rur,perm,mfh,2050,18.695652173913047
C-EEU-LTU,rur,perm,mfh,2055,18.695652173913047
C-EEU-LTU,rur,perm,mfh,2060,18.695652173913047
C-EEU-LTU,rur,perm,mfh,2065,18.695652173913047
C-EEU-LTU,rur,perm,mfh,2070,18.695652173913047
C-EEU-LTU,rur,perm,mfh,2075,18.695652173913047
C-EEU-LTU,rur,perm,mfh,2080,18.695652173913047
C-EEU-LTU,rur,perm,mfh,2085,18.695652173913047
C-EEU-LTU,rur,perm,mfh,2090,18.695652173913047
C-EEU-LTU,rur,perm,mfh,2095,18.695652173913047
C-EEU-LTU,rur,perm,mfh,2100,18.695652173913047
C-EEU-LTU,rur,perm,sfh,2015,35.61536895356246
C-EEU-LTU,rur,perm,sfh,2020,38.41688213865637
C-EEU-LTU,rur,perm,sfh,2025,41.20854584579728
C-EEU-LTU,rur,perm,sfh,2030,36.705967111420435
C-EEU-LTU,rur,perm,sfh,2035,32.20338837704359
C-EEU-LTU,rur,perm,sfh,2040,27.70080964266674
C-EEU-LTU,rur,perm,sfh,2045,23.198230908289894
C-EEU-LTU,rur,perm,sfh,2050,18.695652173913047
C-EEU-LTU,rur,perm,sfh,2055,18.695652173913047
C-EEU-LTU,rur,perm,sfh,2060,18.695652173913047
C-EEU-LTU,rur,perm,sfh,2065,18.695652173913047
C-EEU-LTU,rur,perm,sfh,2070,18.695652173913047
C-EEU-LTU,rur,perm,sfh,2075,18.695652173913047
C-EEU-LTU,rur,perm,sfh,2080,18.695652173913047
C-EEU-LTU,rur,perm,sfh,2085,18.695652173913047
C-EEU-LTU,rur,perm,sfh,2090,18.695652173913047
C-EEU-LTU,rur,perm,sfh,2095,18.695652173913047
C-EEU-LTU,rur,perm,sfh,2100,18.695652173913047
C-EEU-LTU,urb,perm,mfh,2015,22.864261719472573
C-EEU-LTU,urb,perm,mfh,2020,24.66276985075397
C-EEU-LTU,urb,perm,mfh,2025,26.45404060101119
C-EEU-LTU,urb,perm,mfh,2030,24.90236291559156
C-EEU-LTU,urb,perm,mfh,2035,23.350685230171933
C-EEU-LTU,urb,perm,mfh,2040,21.799007544752303
C-EEU-LTU,urb,perm,mfh,2045,20.247329859332673
C-EEU-LTU,urb,perm,mfh,2050,18.695652173913047
C-EEU-LTU,urb,perm,mfh,2055,18.695652173913047
C-EEU-LTU,urb,perm,mfh,2060,18.695652173913047
C-EEU-LTU,urb,perm,mfh,2065,18.695652173913047
C-EEU-LTU,urb,perm,mfh,2070,18.695652173913047
C-EEU-LTU,urb,perm,mfh,2075,18.695652173913047
C-EEU-LTU,urb,perm,mfh,2080,18.695652173913047
C-EEU-LTU,urb,perm,mfh,2085,18.695652173913047
C-EEU-LTU,urb,perm,mfh,2090,18.695652173913047
C-EEU-LTU,urb,perm,mfh,2095,18.695652173913047
C-EEU-LTU,urb,perm,mfh,2100,18.695652173913047
C-EEU-LTU,urb,perm,sfh,2015,34.99560211385837
C-EEU-LTU,urb,perm,sfh,2020,37.74836429065199
C-EEU-LTU,urb,perm,sfh,2025,40.49144839707905
C-EEU-LTU,urb,perm,sfh,2030,36.13228915244585
C-EEU-LTU,urb,perm,sfh,2035,31.773129907812645
C-EEU-LTU,urb,perm,sfh,2040,27.413970663179448
C-EEU-LTU,urb,perm,sfh,2045,23.054811418546247
C-EEU-LTU,urb,perm,sfh,2050,18.695652173913047
C-EEU-LTU,urb,perm,sfh,2055,18.695652173913047
C-EEU-LTU,urb,perm,sfh,2060,18.695652173913047
C-EEU-LTU,urb,perm,sfh,2065,18.695652173913047
C-EEU-LTU,urb,perm,sfh,2070,18.695652173913047
C-EEU-LTU,urb,perm,sfh,2075,18.695652173913047
C-EEU-LTU,urb,perm,sfh,2080,18.695652173913047
C-EEU-LTU,urb,perm,sfh,2085,18.695652173913047
C-EEU-LTU,urb,perm,sfh,2090,18.695652173913047
C-EEU-LTU,urb,perm,sfh,2095,18.695652173913047
C-EEU-LTU,urb,perm,sfh,2100,18.695652173913047
C-EEU-LVA,rur,perm,mfh,2015,24.635993094194728
C-EEU-LVA,rur,perm,mfh,2020,26.560522213874
C-EEU-LVA,rur,perm,mfh,2025,28.494299690635764
C-EEU-LVA,rur,perm,mfh,2030,26.53457018729122
C-EEU-LVA,rur,perm,mfh,2035,24.574840683946675
C-EEU-LVA,rur,perm,mfh,2040,22.615111180602135
C-EEU-LVA,rur,perm,mfh,2045,20.65538167725759
C-EEU-LVA,rur,perm,mfh,2050,18.695652173913047
C-EEU-LVA,rur,perm,mfh,2055,18.695652173913047
C-EEU-LVA,rur,perm,mfh,2060,18.695652173913047
C-EEU-LVA,rur,perm,mfh,2065,18.695652173913047
C-EEU-LVA,rur,perm,mfh,2070,18.695652173913047
C-EEU-LVA,rur,perm,mfh,2075,18.695652173913047
C-EEU-LVA,rur,perm,mfh,2080,18.695652173913047
C-EEU-LVA,rur,perm,mfh,2085,18.695652173913047
C-EEU-LVA,rur,perm,mfh,2090,18.695652173913047
C-EEU-LVA,rur,perm,mfh,2095,18.695652173913047
C-EEU-LVA,rur,perm,mfh,2100,18.695652173913047
C-EEU-LVA,rur,perm,sfh,2015,41.38144578028082
C-EEU-LVA,rur,perm,sfh,2020,44.61410611009834
