region_bld,clim,urt,inc_cl,year,region_nuts,value
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES432,0.7251641
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES511,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES511,0.7251641
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES512,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES512,0.7251641
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-ESP-ES513,0.3620615
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-ESP-ES513,0.3998157
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES514,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES514,0.7251641
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES521,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES521,0.7251641
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES522,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES522,0.7251641
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES523,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES523,0.7251641
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2050,C-WEU-ESP-ES531,0.6628285
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2050,C-WEU-ESP-ES531,0.7319455
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES532,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES532,0.7251641
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES533,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES533,0.7251641
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2050,C-WEU-ESP-ES611,0.6628285
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2050,C-WEU-ESP-ES611,0.7319455
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES612,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES612,0.7251641
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES613,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES613,0.7251641
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES614,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES614,0.7251641
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES615,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES615,0.7251641
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES616,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES616,0.7251641
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES617,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES617,0.7251641
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES618,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES618,0.7251641
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2050,C-WEU-ESP-ES620,0.6628285
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2050,C-WEU-ESP-ES620,0.7319455
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES630,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES630,0.7251641
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES640,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES640,0.7251641
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,C-WEU-ESP-ES703,0.6566875
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,C-WEU-ESP-ES703,0.7251641
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2050,C-WEU-ESP-ES704,0.6628285
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2050,C-WEU-ESP-ES704,0.7319455
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2050,C-WEU-ESP-ES705,0.6628285
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2050,C-WEU-ESP-ES705,0.7319455
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2050,C-WEU-ESP-ES706,0.6628285
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2050,C-WEU-ESP-ES706,0.7319455
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2050,C-WEU-ESP-ES707,0.2545652
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2050,C-WEU-ESP-ES707,0.2811102
C-WEU-ESP,Zone_2B Hot Dry,rur,q2,2050,C-WEU-ESP-ES708,0.6566875
C-WEU-ESP,Zone_2B Hot Dry,urb,q2,2050,C-WEU-ESP-ES708,0.7251641
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2050,C-WEU-ESP-ES709,0.2545652
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2050,C-WEU-ESP-ES709,0.2811102
C-WEU-FIN,Zone_6A Cold Humid,rur,q2,2050,C-WEU-FIN-FI196,0.09333984
C-WEU-FIN,Zone_6A Cold Humid,urb,q2,2050,C-WEU-FIN-FI196,0.09408383
C-WEU-FIN,Zone_7A Very cold Humid,rur,q2,2050,C-WEU-FIN-FI198,0.08591115
C-WEU-FIN,Zone_7A Very cold Humid,urb,q2,2050,C-WEU-FIN-FI198,0.08659592
C-WEU-FIN,Zone_7A Very cold Humid,rur,q2,2050,C-WEU-FIN-FI199,0.08591115
C-WEU-FIN,Zone_7A Very cold Humid,urb,q2,2050,C-WEU-FIN-FI199,0.08659592
C-WEU-FIN,Zone_7A Very cold Humid,rur,q2,2050,C-WEU-FIN-FI19A,0.08591115
C-WEU-FIN,Zone_7A Very cold Humid,urb,q2,2050,C-WEU-FIN-FI19A,0.08659592
C-WEU-FIN,Zone_7A Very cold Humid,rur,q2,2050,C-WEU-FIN-FI19B,0.08591115
C-WEU-FIN,Zone_7A Very cold Humid,urb,q2,2050,C-WEU-FIN-FI19B,0.08659592
C-WEU-FIN,Zone_6A Cold Humid,rur,q2,2050,C-WEU-FIN-FI1B1,0.09333984
C-WEU-FIN,Zone_6A Cold Humid,urb,q2,2050,C-WEU-FIN-FI1B1,0.09408383
C-WEU-FIN,Zone_6A Cold Humid,rur,q2,2050,C-WEU-FIN-FI1C1,0.09333984
C-WEU-FIN,Zone_6A Cold Humid,urb,q2,2050,C-WEU-FIN-FI1C1,0.09408383
C-WEU-FIN,Zone_6A Cold Humid,rur,q2,2050,C-WEU-FIN-FI1C2,0.09333984
C-WEU-FIN,Zone_6A Cold Humid,urb,q2,2050,C-WEU-FIN-FI1C2,0.09408383
C-WEU-FIN,Zone_7A Very cold Humid,rur,q2,2050,C-WEU-FIN-FI1C5,0.08591115
C-WEU-FIN,Zone_7A Very cold Humid,urb,q2,2050,C-WEU-FIN-FI1C5,0.08659592
C-WEU-FIN,Zone_7A Very cold Humid,rur,q2,2050,C-WEU-FIN-FI1C6,0.08591115
C-WEU-FIN,Zone_7A Very cold Humid,urb,q2,2050,C-WEU-FIN-FI1C6,0.08659592
C-WEU-FIN,Zone_6A Cold Humid,rur,q2,2050,C-WEU-FIN-FI1C7,0.09333984
C-WEU-FIN,Zone_6A Cold Humid,urb,q2,2050,C-WEU-FIN-FI1C7,0.09408383
C-WEU-FIN,Zone_7A Very cold Humid,rur,q2,2050,C-WEU-FIN-FI1D5,0.08591115
C-WEU-FIN,Zone_7A Very cold Humid,urb,q2,2050,C-WEU-FIN-FI1D5,0.08659592
C-WEU-FIN,Zone_7A Very cold Humid,rur,q2,2050,C-WEU-FIN-FI1D7,0.08591115
C-WEU-FIN,Zone_7A Very cold Humid,urb,q2,2050,C-WEU-FIN-FI1D7,0.08659592
C-WEU-FIN,Zone_7A Very cold Humid,rur,q2,2050,C-WEU-FIN-FI1D8,0.08591115
C-WEU-FIN,Zone_7A Very cold Humid,urb,q2,2050,C-WEU-FIN-FI1D8,0.08659592
C-WEU-FIN,Zone_7A Very cold Humid,rur,q2,2050,C-WEU-FIN-FI1D9,0.08591115
C-WEU-FIN,Zone_7A Very cold Humid,urb,q2,2050,C-WEU-FIN-FI1D9,0.08659592
C-WEU-FIN,Zone_7A Very cold Humid,rur,q2,2050,C-WEU-FIN-FI1DA,0.08591115
C-WEU-FIN,Zone_7A Very cold Humid,urb,q2,2050,C-WEU-FIN-FI1DA,0.08659592
C-WEU-FIN,Zone_7A Very cold Humid,rur,q2,2050,C-WEU-FIN-FI1DB,0.08591115
C-WEU-FIN,Zone_7A Very cold Humid,urb,q2,2050,C-WEU-FIN-FI1DB,0.08659592
C-WEU-FIN,Zone_7A Very cold Humid,rur,q2,2050,C-WEU-FIN-FI1DC,0.08591115
C-WEU-FIN,Zone_7A Very cold Humid,urb,q2,2050,C-WEU-FIN-FI1DC,0.08659592
C-WEU-FIN,Zone_6A Cold Humid,rur,q2,2050,C-WEU-FIN-FI200,0.09333984
C-WEU-FIN,Zone_6A Cold Humid,urb,q2,2050,C-WEU-FIN-FI200,0.09408383
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FR101,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FR101,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FR102,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FR102,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FR103,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FR103,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FR104,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FR104,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FR105,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FR105,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FR106,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FR106,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FR107,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FR107,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FR108,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FR108,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRB01,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRB01,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRB02,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRB02,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRB03,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRB03,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRB04,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRB04,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRB05,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRB05,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRB06,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRB06,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRC11,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRC11,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRC12,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRC12,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRC13,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRC13,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRC14,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRC14,0.27743
C-WEU-FRA,Zone_5A Cool Humid,rur,q2,2050,C-WEU-FRA-FRC21,0.1970175
C-WEU-FRA,Zone_5A Cool Humid,urb,q2,2050,C-WEU-FRA-FRC21,0.2011182
C-WEU-FRA,Zone_5A Cool Humid,rur,q2,2050,C-WEU-FRA-FRC22,0.1970175
C-WEU-FRA,Zone_5A Cool Humid,urb,q2,2050,C-WEU-FRA-FRC22,0.2011182
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRC23,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRC23,0.27743
C-WEU-FRA,Zone_5A Cool Humid,rur,q2,2050,C-WEU-FRA-FRC24,0.1970175
C-WEU-FRA,Zone_5A Cool Humid,urb,q2,2050,C-WEU-FRA-FRC24,0.2011182
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRD11,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRD11,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRD12,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRD12,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRD13,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRD13,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRD21,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRD21,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRD22,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRD22,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRE11,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRE11,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRE12,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRE12,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRE21,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRE21,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRE22,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRE22,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRE23,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRE23,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRF11,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRF11,0.27743
C-WEU-FRA,Zone_5A Cool Humid,rur,q2,2050,C-WEU-FRA-FRF12,0.1970175
C-WEU-FRA,Zone_5A Cool Humid,urb,q2,2050,C-WEU-FRA-FRF12,0.2011182
C-WEU-FRA,Zone_5A Cool Humid,rur,q2,2050,C-WEU-FRA-FRF21,0.1970175
C-WEU-FRA,Zone_5A Cool Humid,urb,q2,2050,C-WEU-FRA-FRF21,0.2011182
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRF22,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRF22,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRF23,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRF23,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRF24,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRF24,0.27743
C-WEU-FRA,Zone_5A Cool Humid,rur,q2,2050,C-WEU-FRA-FRF31,0.1970175
C-WEU-FRA,Zone_5A Cool Humid,urb,q2,2050,C-WEU-FRA-FRF31,0.2011182
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRF32,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRF32,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRF33,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRF33,0.27743
C-WEU-FRA,Zone_5A Cool Humid,rur,q2,2050,C-WEU-FRA-FRF34,0.1970175
C-WEU-FRA,Zone_5A Cool Humid,urb,q2,2050,C-WEU-FRA-FRF34,0.2011182
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRG01,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRG01,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRG02,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRG02,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRG03,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRG03,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRG04,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRG04,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRG05,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRG05,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRH01,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRH01,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRH02,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRH02,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRH03,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRH03,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRH04,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRH04,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRI11,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRI11,0.27743
C-WEU-FRA,Zone_3A Warm Humid,rur,q2,2050,C-WEU-FRA-FRI12,0.5376495
C-WEU-FRA,Zone_3A Warm Humid,urb,q2,2050,C-WEU-FRA-FRI12,0.5488401
C-WEU-FRA,Zone_3A Warm Humid,rur,q2,2050,C-WEU-FRA-FRI13,0.5376495
C-WEU-FRA,Zone_3A Warm Humid,urb,q2,2050,C-WEU-FRA-FRI13,0.5488401
C-WEU-FRA,Zone_3A Warm Humid,rur,q2,2050,C-WEU-FRA-FRI14,0.5376495
C-WEU-FRA,Zone_3A Warm Humid,urb,q2,2050,C-WEU-FRA-FRI14,0.5488401
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRI15,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRI15,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRI21,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRI21,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRI22,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRI22,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRI23,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRI23,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRI31,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRI31,0.27743
C-WEU-FRA,Zone_3A Warm Humid,rur,q2,2050,C-WEU-FRA-FRI32,0.5376495
C-WEU-FRA,Zone_3A Warm Humid,urb,q2,2050,C-WEU-FRA-FRI32,0.5488401
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRI33,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRI33,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRI34,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRI34,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRJ11,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRJ11,0.27743
C-WEU-FRA,Zone_3A Warm Humid,rur,q2,2050,C-WEU-FRA-FRJ12,0.5376495
C-WEU-FRA,Zone_3A Warm Humid,urb,q2,2050,C-WEU-FRA-FRJ12,0.5488401
C-WEU-FRA,Zone_3A Warm Humid,rur,q2,2050,C-WEU-FRA-FRJ13,0.5376495
C-WEU-FRA,Zone_3A Warm Humid,urb,q2,2050,C-WEU-FRA-FRJ13,0.5488401
C-WEU-FRA,Zone_5A Cool Humid,rur,q2,2050,C-WEU-FRA-FRJ14,0.1970175
C-WEU-FRA,Zone_5A Cool Humid,urb,q2,2050,C-WEU-FRA-FRJ14,0.2011182
C-WEU-FRA,Zone_3A Warm Humid,rur,q2,2050,C-WEU-FRA-FRJ15,0.5376495
C-WEU-FRA,Zone_3A Warm Humid,urb,q2,2050,C-WEU-FRA-FRJ15,0.5488401
C-WEU-FRA,Zone_5A Cool Humid,rur,q2,2050,C-WEU-FRA-FRJ21,0.1970175
C-WEU-FRA,Zone_5A Cool Humid,urb,q2,2050,C-WEU-FRA-FRJ21,0.2011182
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRJ22,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRJ22,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRJ23,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRJ23,0.27743
C-WEU-FRA,Zone_3A Warm Humid,rur,q2,2050,C-WEU-FRA-FRJ24,0.5376495
C-WEU-FRA,Zone_3A Warm Humid,urb,q2,2050,C-WEU-FRA-FRJ24,0.5488401
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRJ25,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRJ25,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRJ26,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRJ26,0.27743
C-WEU-FRA,Zone_3A Warm Humid,rur,q2,2050,C-WEU-FRA-FRJ27,0.5376495
C-WEU-FRA,Zone_3A Warm Humid,urb,q2,2050,C-WEU-FRA-FRJ27,0.5488401
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRJ28,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRJ28,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRK11,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRK11,0.27743
C-WEU-FRA,Zone_5A Cool Humid,rur,q2,2050,C-WEU-FRA-FRK12,0.1970175
C-WEU-FRA,Zone_5A Cool Humid,urb,q2,2050,C-WEU-FRA-FRK12,0.2011182
C-WEU-FRA,Zone_5A Cool Humid,rur,q2,2050,C-WEU-FRA-FRK13,0.1970175
C-WEU-FRA,Zone_5A Cool Humid,urb,q2,2050,C-WEU-FRA-FRK13,0.2011182
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRK14,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRK14,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRK21,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRK21,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRK22,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRK22,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRK23,0.2717733
C-WEU-FRA,Zone_4A Mixed Humid,urb,q2,2050,C-WEU-FRA-FRK23,0.27743
C-WEU-FRA,Zone_4A Mixed Humid,rur,q2,2050,C-WEU-FRA-FRK24,0.2717733
