region_bld,region_nuts,year,value
C-EEU-ROU,C-EEU-ROU-RO317,2085,0.1307389999999999
C-EEU-ROU,C-EEU-ROU-RO317,2090,0.1280379999999999
C-EEU-ROU,C-EEU-ROU-RO317,2095,0.1258739999999999
C-EEU-ROU,C-EEU-ROU-RO317,2100,0.1242279999999999
C-EEU-ROU,C-EEU-ROU-RO321,2020,1.8217220000000003
C-EEU-ROU,C-EEU-ROU-RO321,2025,1.761038
C-EEU-ROU,C-EEU-ROU-RO321,2030,1.688863
C-EEU-ROU,C-EEU-ROU-RO321,2035,1.6109140000000002
C-EEU-ROU,C-EEU-ROU-RO321,2040,1.5361509999999998
C-EEU-ROU,C-EEU-ROU-RO321,2045,1.468622
C-EEU-ROU,C-EEU-ROU-RO321,2050,1.408954
C-EEU-ROU,C-EEU-ROU-RO321,2055,1.351947
C-EEU-ROU,C-EEU-ROU-RO321,2060,1.290505
C-EEU-ROU,C-EEU-ROU-RO321,2065,1.223921
C-EEU-ROU,C-EEU-ROU-RO321,2070,1.156349
C-EEU-ROU,C-EEU-ROU-RO321,2075,1.093271
C-EEU-ROU,C-EEU-ROU-RO321,2080,1.039691
C-EEU-ROU,C-EEU-ROU-RO321,2085,1.000892
C-EEU-ROU,C-EEU-ROU-RO321,2090,0.9780339999999998
C-EEU-ROU,C-EEU-ROU-RO321,2095,0.966771
C-EEU-ROU,C-EEU-ROU-RO321,2100,0.9592079999999997
C-EEU-ROU,C-EEU-ROU-RO322,2020,0.4970669999999999
C-EEU-ROU,C-EEU-ROU-RO322,2025,0.5467949999999999
C-EEU-ROU,C-EEU-ROU-RO322,2030,0.5897519999999999
C-EEU-ROU,C-EEU-ROU-RO322,2035,0.627601
C-EEU-ROU,C-EEU-ROU-RO322,2040,0.6604219999999998
C-EEU-ROU,C-EEU-ROU-RO322,2045,0.687252
C-EEU-ROU,C-EEU-ROU-RO322,2050,0.7079579999999999
C-EEU-ROU,C-EEU-ROU-RO322,2055,0.7227619999999999
C-EEU-ROU,C-EEU-ROU-RO322,2060,0.7319869999999999
C-EEU-ROU,C-EEU-ROU-RO322,2065,0.73684
C-EEU-ROU,C-EEU-ROU-RO322,2070,0.7384140000000001
C-EEU-ROU,C-EEU-ROU-RO322,2075,0.7376909999999999
C-EEU-ROU,C-EEU-ROU-RO322,2080,0.735583
C-EEU-ROU,C-EEU-ROU-RO322,2085,0.733046
C-EEU-ROU,C-EEU-ROU-RO322,2090,0.730386
C-EEU-ROU,C-EEU-ROU-RO322,2095,0.72742
C-EEU-ROU,C-EEU-ROU-RO322,2100,0.7239159999999999
C-EEU-ROU,C-EEU-ROU-RO411,2020,0.620118
C-EEU-ROU,C-EEU-ROU-RO411,2025,0.5899029999999998
C-EEU-ROU,C-EEU-ROU-RO411,2030,0.563358
C-EEU-ROU,C-EEU-ROU-RO411,2035,0.539677
C-EEU-ROU,C-EEU-ROU-RO411,2040,0.5177839999999999
C-EEU-ROU,C-EEU-ROU-RO411,2045,0.4972489999999999
C-EEU-ROU,C-EEU-ROU-RO411,2050,0.4783559999999999
C-EEU-ROU,C-EEU-ROU-RO411,2055,0.4605789999999999
C-EEU-ROU,C-EEU-ROU-RO411,2060,0.4434849999999999
C-EEU-ROU,C-EEU-ROU-RO411,2065,0.427453
C-EEU-ROU,C-EEU-ROU-RO411,2070,0.4131609999999999
C-EEU-ROU,C-EEU-ROU-RO411,2075,0.4012099999999999
C-EEU-ROU,C-EEU-ROU-RO411,2080,0.3915699999999999
C-EEU-ROU,C-EEU-ROU-RO411,2085,0.384156
C-EEU-ROU,C-EEU-ROU-RO411,2090,0.378703
C-EEU-ROU,C-EEU-ROU-RO411,2095,0.375027
C-EEU-ROU,C-EEU-ROU-RO411,2100,0.3726839999999999
C-EEU-ROU,C-EEU-ROU-RO412,2020,0.3114659999999999
C-EEU-ROU,C-EEU-ROU-RO412,2025,0.2909049999999999
C-EEU-ROU,C-EEU-ROU-RO412,2030,0.2727169999999999
C-EEU-ROU,C-EEU-ROU-RO412,2035,0.256204
C-EEU-ROU,C-EEU-ROU-RO412,2040,0.24039499999999991
C-EEU-ROU,C-EEU-ROU-RO412,2045,0.22505999999999993
C-EEU-ROU,C-EEU-ROU-RO412,2050,0.21031799999999998
C-EEU-ROU,C-EEU-ROU-RO412,2055,0.1961229999999999
C-EEU-ROU,C-EEU-ROU-RO412,2060,0.18252200000000002
C-EEU-ROU,C-EEU-ROU-RO412,2065,0.169843
C-EEU-ROU,C-EEU-ROU-RO412,2070,0.15881899999999988
C-EEU-ROU,C-EEU-ROU-RO412,2075,0.1496119999999999
C-EEU-ROU,C-EEU-ROU-RO412,2080,0.1422139999999999
C-EEU-ROU,C-EEU-ROU-RO412,2085,0.1363159999999999
C-EEU-ROU,C-EEU-ROU-RO412,2090,0.1314409999999999
C-EEU-ROU,C-EEU-ROU-RO412,2095,0.1273209999999999
C-EEU-ROU,C-EEU-ROU-RO412,2100,0.1238749999999999
C-EEU-ROU,C-EEU-ROU-RO413,2020,0.2375319999999999
C-EEU-ROU,C-EEU-ROU-RO413,2025,0.2191509999999999
C-EEU-ROU,C-EEU-ROU-RO413,2030,0.203351
C-EEU-ROU,C-EEU-ROU-RO413,2035,0.18930099999999989
C-EEU-ROU,C-EEU-ROU-RO413,2040,0.1763839999999999
C-EEU-ROU,C-EEU-ROU-RO413,2045,0.1643759999999999
C-EEU-ROU,C-EEU-ROU-RO413,2050,0.1531399999999998
C-EEU-ROU,C-EEU-ROU-RO413,2055,0.1427119999999999
C-EEU-ROU,C-EEU-ROU-RO413,2060,0.1330289999999999
C-EEU-ROU,C-EEU-ROU-RO413,2065,0.1243199999999999
C-EEU-ROU,C-EEU-ROU-RO413,2070,0.11691499999999991
C-EEU-ROU,C-EEU-ROU-RO413,2075,0.11103899999999979
C-EEU-ROU,C-EEU-ROU-RO413,2080,0.1064799999999999
C-EEU-ROU,C-EEU-ROU-RO413,2085,0.1028919999999999
C-EEU-ROU,C-EEU-ROU-RO413,2090,0.0999669999999999
C-EEU-ROU,C-EEU-ROU-RO413,2095,0.0974559999999999
C-EEU-ROU,C-EEU-ROU-RO413,2100,0.0953799999999999
C-EEU-ROU,C-EEU-ROU-RO414,2020,0.3883319999999999
C-EEU-ROU,C-EEU-ROU-RO414,2025,0.3581329999999999
C-EEU-ROU,C-EEU-ROU-RO414,2030,0.33221299999999987
C-EEU-ROU,C-EEU-ROU-RO414,2035,0.30946299999999993
C-EEU-ROU,C-EEU-ROU-RO414,2040,0.28881899999999994
C-EEU-ROU,C-EEU-ROU-RO414,2045,0.2698709999999999
C-EEU-ROU,C-EEU-ROU-RO414,2050,0.252719
C-EEU-ROU,C-EEU-ROU-RO414,2055,0.23706999999999992
C-EEU-ROU,C-EEU-ROU-RO414,2060,0.22262699999999988
C-EEU-ROU,C-EEU-ROU-RO414,2065,0.20959899999999992
C-EEU-ROU,C-EEU-ROU-RO414,2070,0.19856899999999988
C-EEU-ROU,C-EEU-ROU-RO414,2075,0.1899499999999999
C-EEU-ROU,C-EEU-ROU-RO414,2080,0.18353099999999992
C-EEU-ROU,C-EEU-ROU-RO414,2085,0.17867999999999998
C-EEU-ROU,C-EEU-ROU-RO414,2090,0.1748649999999999
C-EEU-ROU,C-EEU-ROU-RO414,2095,0.171804
C-EEU-ROU,C-EEU-ROU-RO414,2100,0.1695039999999999
C-EEU-ROU,C-EEU-ROU-RO415,2020,0.34699199999999997
C-EEU-ROU,C-EEU-ROU-RO415,2025,0.3295399999999999
C-EEU-ROU,C-EEU-ROU-RO415,2030,0.312731
C-EEU-ROU,C-EEU-ROU-RO415,2035,0.2964309999999999
C-EEU-ROU,C-EEU-ROU-RO415,2040,0.2802499999999999
C-EEU-ROU,C-EEU-ROU-RO415,2045,0.2642289999999999
C-EEU-ROU,C-EEU-ROU-RO415,2050,0.2487419999999999
C-EEU-ROU,C-EEU-ROU-RO415,2055,0.2339759999999999
C-EEU-ROU,C-EEU-ROU-RO415,2060,0.2199609999999999
C-EEU-ROU,C-EEU-ROU-RO415,2065,0.206952
C-EEU-ROU,C-EEU-ROU-RO415,2070,0.19549499999999992
C-EEU-ROU,C-EEU-ROU-RO415,2075,0.1860139999999999
C-EEU-ROU,C-EEU-ROU-RO415,2080,0.1786129999999999
C-EEU-ROU,C-EEU-ROU-RO415,2085,0.1731149999999999
C-EEU-ROU,C-EEU-ROU-RO415,2090,0.1690079999999999
C-EEU-ROU,C-EEU-ROU-RO415,2095,0.16591199999999992
C-EEU-ROU,C-EEU-ROU-RO415,2100,0.1636039999999999
C-EEU-ROU,C-EEU-ROU-RO421,2020,0.41491299999999987
C-EEU-ROU,C-EEU-ROU-RO421,2025,0.4000929999999999
C-EEU-ROU,C-EEU-ROU-RO421,2030,0.38682
C-EEU-ROU,C-EEU-ROU-RO421,2035,0.37461699999999987
C-EEU-ROU,C-EEU-ROU-RO421,2040,0.3630809999999999
C-EEU-ROU,C-EEU-ROU-RO421,2045,0.3519979999999999
C-EEU-ROU,C-EEU-ROU-RO421,2050,0.3416759999999999
C-EEU-ROU,C-EEU-ROU-RO421,2055,0.331831
C-EEU-ROU,C-EEU-ROU-RO421,2060,0.322158
C-EEU-ROU,C-EEU-ROU-RO421,2065,0.3129599999999999
C-EEU-ROU,C-EEU-ROU-RO421,2070,0.304879
C-EEU-ROU,C-EEU-ROU-RO421,2075,0.2983469999999999
C-EEU-ROU,C-EEU-ROU-RO421,2080,0.2933829999999999
C-EEU-ROU,C-EEU-ROU-RO421,2085,0.2898729999999999
C-EEU-ROU,C-EEU-ROU-RO421,2090,0.2876779999999998
C-EEU-ROU,C-EEU-ROU-RO421,2095,0.2864979999999999
C-EEU-ROU,C-EEU-ROU-RO421,2100,0.2860069999999999
C-EEU-ROU,C-EEU-ROU-RO422,2020,0.2676319999999999
C-EEU-ROU,C-EEU-ROU-RO422,2025,0.2488359999999999
C-EEU-ROU,C-EEU-ROU-RO422,2030,0.2321789999999999
C-EEU-ROU,C-EEU-ROU-RO422,2035,0.2172129999999999
C-EEU-ROU,C-EEU-ROU-RO422,2040,0.20341599999999987
C-EEU-ROU,C-EEU-ROU-RO422,2045,0.19068099999999988
C-EEU-ROU,C-EEU-ROU-RO422,2050,0.1791089999999999
C-EEU-ROU,C-EEU-ROU-RO422,2055,0.16875099999999998
C-EEU-ROU,C-EEU-ROU-RO422,2060,0.1592149999999999
C-EEU-ROU,C-EEU-ROU-RO422,2065,0.1506949999999999
C-EEU-ROU,C-EEU-ROU-RO422,2070,0.1433919999999999
C-EEU-ROU,C-EEU-ROU-RO422,2075,0.1374589999999999
C-EEU-ROU,C-EEU-ROU-RO422,2080,0.1327799999999999
C-EEU-ROU,C-EEU-ROU-RO422,2085,0.1291489999999999
C-EEU-ROU,C-EEU-ROU-RO422,2090,0.1263729999999999
C-EEU-ROU,C-EEU-ROU-RO422,2095,0.1241739999999999
C-EEU-ROU,C-EEU-ROU-RO422,2100,0.12250699999999991
C-EEU-ROU,C-EEU-ROU-RO423,2020,0.3784869999999999
C-EEU-ROU,C-EEU-ROU-RO423,2025,0.3517599999999999
C-EEU-ROU,C-EEU-ROU-RO423,2030,0.32822299999999993
C-EEU-ROU,C-EEU-ROU-RO423,2035,0.3071059999999999
C-EEU-ROU,C-EEU-ROU-RO423,2040,0.2876109999999999
C-EEU-ROU,C-EEU-ROU-RO423,2045,0.26956099999999994
C-EEU-ROU,C-EEU-ROU-RO423,2050,0.2531519999999999
C-EEU-ROU,C-EEU-ROU-RO423,2055,0.2381089999999999
C-EEU-ROU,C-EEU-ROU-RO423,2060,0.2243299999999999
C-EEU-ROU,C-EEU-ROU-RO423,2065,0.2123089999999999
C-EEU-ROU,C-EEU-ROU-RO423,2070,0.2026919999999999
C-EEU-ROU,C-EEU-ROU-RO423,2075,0.1956609999999999
C-EEU-ROU,C-EEU-ROU-RO423,2080,0.19097099999999992
C-EEU-ROU,C-EEU-ROU-RO423,2085,0.18810699999999989
C-EEU-ROU,C-EEU-ROU-RO423,2090,0.1864839999999999
C-EEU-ROU,C-EEU-ROU-RO423,2095,0.185676
C-EEU-ROU,C-EEU-ROU-RO423,2100,0.185576
C-EEU-ROU,C-EEU-ROU-RO424,2020,0.706806
C-EEU-ROU,C-EEU-ROU-RO424,2025,0.7076629999999999
C-EEU-ROU,C-EEU-ROU-RO424,2030,0.70403
C-EEU-ROU,C-EEU-ROU-RO424,2035,0.696645
C-EEU-ROU,C-EEU-ROU-RO424,2040,0.6876699999999999
C-EEU-ROU,C-EEU-ROU-RO424,2045,0.6780079999999999
C-EEU-ROU,C-EEU-ROU-RO424,2050,0.6679919999999999
C-EEU-ROU,C-EEU-ROU-RO424,2055,0.6566699999999999
C-EEU-ROU,C-EEU-ROU-RO424,2060,0.6429729999999999
C-EEU-ROU,C-EEU-ROU-RO424,2065,0.6271469999999999
C-EEU-ROU,C-EEU-ROU-RO424,2070,0.610274
C-EEU-ROU,C-EEU-ROU-RO424,2075,0.5932839999999999
C-EEU-ROU,C-EEU-ROU-RO424,2080,0.5768339999999998
C-EEU-ROU,C-EEU-ROU-RO424,2085,0.5624249999999998
C-EEU-ROU,C-EEU-ROU-RO424,2090,0.5514459999999999
C-EEU-ROU,C-EEU-ROU-RO424,2095,0.544186
C-EEU-ROU,C-EEU-ROU-RO424,2100,0.5392229999999999
C-EEU-SVK,C-EEU-SVK-SK010,2020,0.6673090000000002
C-EEU-SVK,C-EEU-SVK-SK010,2025,0.699417
C-EEU-SVK,C-EEU-SVK-SK010,2030,0.7204729999999999
C-EEU-SVK,C-EEU-SVK-SK010,2035,0.73455
C-EEU-SVK,C-EEU-SVK-SK010,2040,0.7474300000000001
C-EEU-SVK,C-EEU-SVK-SK010,2045,0.7617669999999999
C-EEU-SVK,C-EEU-SVK-SK010,2050,0.776992
C-EEU-SVK,C-EEU-SVK-SK010,2055,0.7900859999999998
C-EEU-SVK,C-EEU-SVK-SK010,2060,0.798609
C-EEU-SVK,C-EEU-SVK-SK010,2065,0.802577
C-EEU-SVK,C-EEU-SVK-SK010,2070,0.804314
C-EEU-SVK,C-EEU-SVK-SK010,2075,0.806815
C-EEU-SVK,C-EEU-SVK-SK010,2080,0.812248
C-EEU-SVK,C-EEU-SVK-SK010,2085,0.8212059999999999
C-EEU-SVK,C-EEU-SVK-SK010,2090,0.8334329999999999
C-EEU-SVK,C-EEU-SVK-SK010,2095,0.847878
C-EEU-SVK,C-EEU-SVK-SK010,2100,0.863143
C-EEU-SVK,C-EEU-SVK-SK021,2020,0.5647770000000001
C-EEU-SVK,C-EEU-SVK-SK021,2025,0.567271
C-EEU-SVK,C-EEU-SVK-SK021,2030,0.564861
C-EEU-SVK,C-EEU-SVK-SK021,2035,0.558721
C-EEU-SVK,C-EEU-SVK-SK021,2040,0.550619
C-EEU-SVK,C-EEU-SVK-SK021,2045,0.5414919999999999
C-EEU-SVK,C-EEU-SVK-SK021,2050,0.531641
C-EEU-SVK,C-EEU-SVK-SK021,2055,0.5207589999999999
C-EEU-SVK,C-EEU-SVK-SK021,2060,0.5084209999999999
C-EEU-SVK,C-EEU-SVK-SK021,2065,0.4945129999999999
C-EEU-SVK,C-EEU-SVK-SK021,2070,0.4799369999999999
C-EEU-SVK,C-EEU-SVK-SK021,2075,0.46612199999999987
C-EEU-SVK,C-EEU-SVK-SK021,2080,0.45427799999999996
C-EEU-SVK,C-EEU-SVK-SK021,2085,0.44494299999999976
C-EEU-SVK,C-EEU-SVK-SK021,2090,0.43839999999999996
C-EEU-SVK,C-EEU-SVK-SK021,2095,0.4341699999999999
C-EEU-SVK,C-EEU-SVK-SK021,2100,0.431358
C-EEU-SVK,C-EEU-SVK-SK022,2020,0.5845149999999999
C-EEU-SVK,C-EEU-SVK-SK022,2025,0.57525
C-EEU-SVK,C-EEU-SVK-SK022,2030,0.562433
C-EEU-SVK,C-EEU-SVK-SK022,2035,0.546831
C-EEU-SVK,C-EEU-SVK-SK022,2040,0.5295349999999999
C-EEU-SVK,C-EEU-SVK-SK022,2045,0.5115679999999999
C-EEU-SVK,C-EEU-SVK-SK022,2050,0.493329
C-EEU-SVK,C-EEU-SVK-SK022,2055,0.47482599999999986
C-EEU-SVK,C-EEU-SVK-SK022,2060,0.455824
C-EEU-SVK,C-EEU-SVK-SK022,2065,0.43620799999999993
C-EEU-SVK,C-EEU-SVK-SK022,2070,0.4165789999999999
C-EEU-SVK,C-EEU-SVK-SK022,2075,0.3979899999999999
C-EEU-SVK,C-EEU-SVK-SK022,2080,0.381562
C-EEU-SVK,C-EEU-SVK-SK022,2085,0.36795899999999987
C-EEU-SVK,C-EEU-SVK-SK022,2090,0.35748
C-EEU-SVK,C-EEU-SVK-SK022,2095,0.3497739999999999
C-EEU-SVK,C-EEU-SVK-SK022,2100,0.3437249999999999
C-EEU-SVK,C-EEU-SVK-SK023,2020,0.6748130000000001
C-EEU-SVK,C-EEU-SVK-SK023,2025,0.662963
C-EEU-SVK,C-EEU-SVK-SK023,2030,0.6477209999999999
C-EEU-SVK,C-EEU-SVK-SK023,2035,0.629496
C-EEU-SVK,C-EEU-SVK-SK023,2040,0.609535
C-EEU-SVK,C-EEU-SVK-SK023,2045,0.588766
C-EEU-SVK,C-EEU-SVK-SK023,2050,0.567822
C-EEU-SVK,C-EEU-SVK-SK023,2055,0.5466749999999999
C-EEU-SVK,C-EEU-SVK-SK023,2060,0.524977
C-EEU-SVK,C-EEU-SVK-SK023,2065,0.5026949999999999
C-EEU-SVK,C-EEU-SVK-SK023,2070,0.480484
C-EEU-SVK,C-EEU-SVK-SK023,2075,0.45978799999999986
C-EEU-SVK,C-EEU-SVK-SK023,2080,0.4416269999999999
C-EEU-SVK,C-EEU-SVK-SK023,2085,0.4266779999999999
C-EEU-SVK,C-EEU-SVK-SK023,2090,0.41504399999999997
C-EEU-SVK,C-EEU-SVK-SK023,2095,0.4062739999999999
C-EEU-SVK,C-EEU-SVK-SK023,2100,0.39934199999999986
C-EEU-SVK,C-EEU-SVK-SK031,2020,0.6918780000000001
C-EEU-SVK,C-EEU-SVK-SK031,2025,0.691629
C-EEU-SVK,C-EEU-SVK-SK031,2030,0.6871419999999999
C-EEU-SVK,C-EEU-SVK-SK031,2035,0.678984
C-EEU-SVK,C-EEU-SVK-SK031,2040,0.66839
C-EEU-SVK,C-EEU-SVK-SK031,2045,0.6565269999999999
C-EEU-SVK,C-EEU-SVK-SK031,2050,0.6440700000000001
C-EEU-SVK,C-EEU-SVK-SK031,2055,0.630905
C-EEU-SVK,C-EEU-SVK-SK031,2060,0.616567
C-EEU-SVK,C-EEU-SVK-SK031,2065,0.60082
C-EEU-SVK,C-EEU-SVK-SK031,2070,0.584444
C-EEU-SVK,C-EEU-SVK-SK031,2075,0.568722
C-EEU-SVK,C-EEU-SVK-SK031,2080,0.5548089999999999
C-EEU-SVK,C-EEU-SVK-SK031,2085,0.543426
C-EEU-SVK,C-EEU-SVK-SK031,2090,0.5348549999999999
C-EEU-SVK,C-EEU-SVK-SK031,2095,0.5290489999999999
C-EEU-SVK,C-EEU-SVK-SK031,2100,0.525205
C-EEU-SVK,C-EEU-SVK-SK032,2020,0.6461840000000001
C-EEU-SVK,C-EEU-SVK-SK032,2025,0.6354570000000002
C-EEU-SVK,C-EEU-SVK-SK032,2030,0.6220529999999999
C-EEU-SVK,C-EEU-SVK-SK032,2035,0.606217
C-EEU-SVK,C-EEU-SVK-SK032,2040,0.588568
C-EEU-SVK,C-EEU-SVK-SK032,2045,0.5695779999999999
C-EEU-SVK,C-EEU-SVK-SK032,2050,0.549964
C-EEU-SVK,C-EEU-SVK-SK032,2055,0.5302109999999999
C-EEU-SVK,C-EEU-SVK-SK032,2060,0.5102959999999999
C-EEU-SVK,C-EEU-SVK-SK032,2065,0.490163
C-EEU-SVK,C-EEU-SVK-SK032,2070,0.470047
C-EEU-SVK,C-EEU-SVK-SK032,2075,0.45079999999999987
C-EEU-SVK,C-EEU-SVK-SK032,2080,0.4334509999999999
C-EEU-SVK,C-EEU-SVK-SK032,2085,0.4188529999999999
C-EEU-SVK,C-EEU-SVK-SK032,2090,0.4070269999999999
C-EEU-SVK,C-EEU-SVK-SK032,2095,0.3977129999999999
C-EEU-SVK,C-EEU-SVK-SK032,2100,0.3900639999999999
C-EEU-SVK,C-EEU-SVK-SK041,2020,0.826327
C-EEU-SVK,C-EEU-SVK-SK041,2025,0.829973
C-EEU-SVK,C-EEU-SVK-SK041,2030,0.829961
C-EEU-SVK,C-EEU-SVK-SK041,2035,0.826428
C-EEU-SVK,C-EEU-SVK-SK041,2040,0.819944
C-EEU-SVK,C-EEU-SVK-SK041,2045,0.810924
C-EEU-SVK,C-EEU-SVK-SK041,2050,0.799912
C-EEU-SVK,C-EEU-SVK-SK041,2055,0.787597
C-EEU-SVK,C-EEU-SVK-SK041,2060,0.774167
C-EEU-SVK,C-EEU-SVK-SK041,2065,0.759686
C-EEU-SVK,C-EEU-SVK-SK041,2070,0.744461
C-EEU-SVK,C-EEU-SVK-SK041,2075,0.7292239999999999
C-EEU-SVK,C-EEU-SVK-SK041,2080,0.714945
C-EEU-SVK,C-EEU-SVK-SK041,2085,0.702642
C-EEU-SVK,C-EEU-SVK-SK041,2090,0.6932149999999999
C-EEU-SVK,C-EEU-SVK-SK041,2095,0.686734
C-EEU-SVK,C-EEU-SVK-SK041,2100,0.6822140000000001
C-EEU-SVK,C-EEU-SVK-SK042,2020,0.801876
C-EEU-SVK,C-EEU-SVK-SK042,2025,0.805931
C-EEU-SVK,C-EEU-SVK-SK042,2030,0.8060859999999999
C-EEU-SVK,C-EEU-SVK-SK042,2035,0.803385
C-EEU-SVK,C-EEU-SVK-SK042,2040,0.798418
C-EEU-SVK,C-EEU-SVK-SK042,2045,0.7916269999999999
C-EEU-SVK,C-EEU-SVK-SK042,2050,0.783485
C-EEU-SVK,C-EEU-SVK-SK042,2055,0.7745399999999998
C-EEU-SVK,C-EEU-SVK-SK042,2060,0.76494
C-EEU-SVK,C-EEU-SVK-SK042,2065,0.7546029999999999
C-EEU-SVK,C-EEU-SVK-SK042,2070,0.74378
C-EEU-SVK,C-EEU-SVK-SK042,2075,0.733175
C-EEU-SVK,C-EEU-SVK-SK042,2080,0.7238399999999999
C-EEU-SVK,C-EEU-SVK-SK042,2085,0.7167889999999998
C-EEU-SVK,C-EEU-SVK-SK042,2090,0.712521
C-EEU-SVK,C-EEU-SVK-SK042,2095,0.710866
C-EEU-SVK,C-EEU-SVK-SK042,2100,0.710953
C-EEU-SVN,C-EEU-SVN-SI031,2020,0.11402999999999991
C-EEU-SVN,C-EEU-SVN-SI031,2025,0.1118259999999999
C-EEU-SVN,C-EEU-SVN-SI031,2030,0.109146
C-EEU-SVN,C-EEU-SVN-SI031,2035,0.1066369999999999
C-EEU-SVN,C-EEU-SVN-SI031,2040,0.104193
C-EEU-SVN,C-EEU-SVN-SI031,2045,0.101666
C-EEU-SVN,C-EEU-SVN-SI031,2050,0.098982
C-EEU-SVN,C-EEU-SVN-SI031,2055,0.0962589999999999
C-EEU-SVN,C-EEU-SVN-SI031,2060,0.09361499999999989
C-EEU-SVN,C-EEU-SVN-SI031,2065,0.0911659999999999
C-EEU-SVN,C-EEU-SVN-SI031,2070,0.08913199999999989
C-EEU-SVN,C-EEU-SVN-SI031,2075,0.0874749999999999
C-EEU-SVN,C-EEU-SVN-SI031,2080,0.086291
C-EEU-SVN,C-EEU-SVN-SI031,2085,0.0855329999999999
C-EEU-SVN,C-EEU-SVN-SI031,2090,0.0851089999999999
C-EEU-SVN,C-EEU-SVN-SI031,2095,0.0848569999999999
C-EEU-SVN,C-EEU-SVN-SI031,2100,0.0846599999999999
C-EEU-SVN,C-EEU-SVN-SI032,2020,0.32604299999999986
C-EEU-SVN,C-EEU-SVN-SI032,2025,0.32727099999999987
C-EEU-SVN,C-EEU-SVN-SI032,2030,0.32476
C-EEU-SVN,C-EEU-SVN-SI032,2035,0.321979
C-EEU-SVN,C-EEU-SVN-SI032,2040,0.319099
C-EEU-SVN,C-EEU-SVN-SI032,2045,0.316011
C-EEU-SVN,C-EEU-SVN-SI032,2050,0.312473
C-EEU-SVN,C-EEU-SVN-SI032,2055,0.3085039999999999
C-EEU-SVN,C-EEU-SVN-SI032,2060,0.3044909999999999
C-EEU-SVN,C-EEU-SVN-SI032,2065,0.3007729999999999
C-EEU-SVN,C-EEU-SVN-SI032,2070,0.297613
C-EEU-SVN,C-EEU-SVN-SI032,2075,0.2950759999999999
C-EEU-SVN,C-EEU-SVN-SI032,2080,0.2932879999999999
C-EEU-SVN,C-EEU-SVN-SI032,2085,0.2923469999999999
C-EEU-SVN,C-EEU-SVN-SI032,2090,0.29235699999999987
C-EEU-SVN,C-EEU-SVN-SI032,2095,0.2929319999999999
C-EEU-SVN,C-EEU-SVN-SI032,2100,0.293671
C-EEU-SVN,C-EEU-SVN-SI033,2020,0.0706769999999999
C-EEU-SVN,C-EEU-SVN-SI033,2025,0.06998499999999999
C-EEU-SVN,C-EEU-SVN-SI033,2030,0.068733
C-EEU-SVN,C-EEU-SVN-SI033,2035,0.06754399999999999
C-EEU-SVN,C-EEU-SVN-SI033,2040,0.0664239999999999
C-EEU-SVN,C-EEU-SVN-SI033,2045,0.0652299999999999
C-EEU-SVN,C-EEU-SVN-SI033,2050,0.06380599999999989
C-EEU-SVN,C-EEU-SVN-SI033,2055,0.0622219999999998
C-EEU-SVN,C-EEU-SVN-SI033,2060,0.0607199999999999
C-EEU-SVN,C-EEU-SVN-SI033,2065,0.0594049999999999
C-EEU-SVN,C-EEU-SVN-SI033,2070,0.058263
C-EEU-SVN,C-EEU-SVN-SI033,2075,0.057354999999999996
C-EEU-SVN,C-EEU-SVN-SI033,2080,0.0567459999999999
C-EEU-SVN,C-EEU-SVN-SI033,2085,0.0563759999999999
C-EEU-SVN,C-EEU-SVN-SI033,2090,0.0562179999999999
C-EEU-SVN,C-EEU-SVN-SI033,2095,0.0562349999999999
C-EEU-SVN,C-EEU-SVN-SI033,2100,0.056341
C-EEU-SVN,C-EEU-SVN-SI034,2020,0.2580629999999999
C-EEU-SVN,C-EEU-SVN-SI034,2025,0.260097
C-EEU-SVN,C-EEU-SVN-SI034,2030,0.25840799999999997
C-EEU-SVN,C-EEU-SVN-SI034,2035,0.2565769999999999
C-EEU-SVN,C-EEU-SVN-SI034,2040,0.254703
C-EEU-SVN,C-EEU-SVN-SI034,2045,0.25227
C-EEU-SVN,C-EEU-SVN-SI034,2050,0.248931
C-EEU-SVN,C-EEU-SVN-SI034,2055,0.2448369999999999
C-EEU-SVN,C-EEU-SVN-SI034,2060,0.2405219999999999
C-EEU-SVN,C-EEU-SVN-SI034,2065,0.2365049999999999
C-EEU-SVN,C-EEU-SVN-SI034,2070,0.232997
C-EEU-SVN,C-EEU-SVN-SI034,2075,0.2300589999999999
C-EEU-SVN,C-EEU-SVN-SI034,2080,0.227787
C-EEU-SVN,C-EEU-SVN-SI034,2085,0.2263299999999999
C-EEU-SVN,C-EEU-SVN-SI034,2090,0.2255299999999999
C-EEU-SVN,C-EEU-SVN-SI034,2095,0.225145
C-EEU-SVN,C-EEU-SVN-SI034,2100,0.224834
C-EEU-SVN,C-EEU-SVN-SI035,2020,0.0568879999999999
C-EEU-SVN,C-EEU-SVN-SI035,2025,0.0557799999999999
C-EEU-SVN,C-EEU-SVN-SI035,2030,0.054302
C-EEU-SVN,C-EEU-SVN-SI035,2035,0.0529379999999999
C-EEU-SVN,C-EEU-SVN-SI035,2040,0.051608
C-EEU-SVN,C-EEU-SVN-SI035,2045,0.050270999999999996
C-EEU-SVN,C-EEU-SVN-SI035,2050,0.048852999999999897
C-EEU-SVN,C-EEU-SVN-SI035,2055,0.047482999999999796
