region_bld,clim,arch,eneff,urt,region_nuts,value
C-WEU-ESP,Zone_2B Hot Dry,sfh,s1,urb,C-WEU-ESP-ES708,350.3859844
C-WEU-ESP,Zone_3C Warm Marine,sfh,s1,rur,C-WEU-ESP-ES709,431.6696318
C-WEU-ESP,Zone_3C Warm Marine,sfh,s1,urb,C-WEU-ESP-ES709,366.0895732
C-WEU-FIN,Zone_6A Cold Humid,sfh,s1,rur,C-WEU-FIN-FI196,1234.225141
C-WEU-FIN,Zone_6A Cold Humid,sfh,s1,urb,C-WEU-FIN-FI196,1200.871872
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,rur,C-WEU-FIN-FI198,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,urb,C-WEU-FIN-FI198,1356.2501
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,rur,C-WEU-FIN-FI199,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,urb,C-WEU-FIN-FI199,1356.2501
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,rur,C-WEU-FIN-FI19A,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,urb,C-WEU-FIN-FI19A,1356.2501
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,rur,C-WEU-FIN-FI19B,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,urb,C-WEU-FIN-FI19B,1356.2501
C-WEU-FIN,Zone_6A Cold Humid,sfh,s1,rur,C-WEU-FIN-FI1B1,1234.225141
C-WEU-FIN,Zone_6A Cold Humid,sfh,s1,urb,C-WEU-FIN-FI1B1,1200.871872
C-WEU-FIN,Zone_6A Cold Humid,sfh,s1,rur,C-WEU-FIN-FI1C1,1234.225141
C-WEU-FIN,Zone_6A Cold Humid,sfh,s1,urb,C-WEU-FIN-FI1C1,1200.871872
C-WEU-FIN,Zone_6A Cold Humid,sfh,s1,rur,C-WEU-FIN-FI1C2,1234.225141
C-WEU-FIN,Zone_6A Cold Humid,sfh,s1,urb,C-WEU-FIN-FI1C2,1200.871872
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,rur,C-WEU-FIN-FI1C5,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,urb,C-WEU-FIN-FI1C5,1356.2501
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,rur,C-WEU-FIN-FI1C6,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,urb,C-WEU-FIN-FI1C6,1356.2501
C-WEU-FIN,Zone_6A Cold Humid,sfh,s1,rur,C-WEU-FIN-FI1C7,1234.225141
C-WEU-FIN,Zone_6A Cold Humid,sfh,s1,urb,C-WEU-FIN-FI1C7,1200.871872
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,rur,C-WEU-FIN-FI1D5,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,urb,C-WEU-FIN-FI1D5,1356.2501
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,rur,C-WEU-FIN-FI1D7,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,urb,C-WEU-FIN-FI1D7,1356.2501
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,rur,C-WEU-FIN-FI1D8,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,urb,C-WEU-FIN-FI1D8,1356.2501
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,rur,C-WEU-FIN-FI1D9,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,urb,C-WEU-FIN-FI1D9,1356.2501
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,rur,C-WEU-FIN-FI1DA,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,urb,C-WEU-FIN-FI1DA,1356.2501
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,rur,C-WEU-FIN-FI1DB,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,urb,C-WEU-FIN-FI1DB,1356.2501
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,rur,C-WEU-FIN-FI1DC,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,sfh,s1,urb,C-WEU-FIN-FI1DC,1356.2501
C-WEU-FIN,Zone_6A Cold Humid,sfh,s1,rur,C-WEU-FIN-FI200,1234.225141
C-WEU-FIN,Zone_6A Cold Humid,sfh,s1,urb,C-WEU-FIN-FI200,1200.871872
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FR101,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FR101,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FR102,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FR102,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FR103,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FR103,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FR104,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FR104,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FR105,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FR105,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FR106,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FR106,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FR107,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FR107,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FR108,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FR108,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRB01,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRB01,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRB02,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRB02,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRB03,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRB03,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRB04,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRB04,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRB05,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRB05,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRB06,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRB06,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRC11,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRC11,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRC12,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRC12,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRC13,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRC13,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRC14,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRC14,669.3660805
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,rur,C-WEU-FRA-FRC21,836.6837094
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,urb,C-WEU-FRA-FRC21,824.7948481
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,rur,C-WEU-FRA-FRC22,836.6837094
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,urb,C-WEU-FRA-FRC22,824.7948481
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRC23,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRC23,669.3660805
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,rur,C-WEU-FRA-FRC24,836.6837094
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,urb,C-WEU-FRA-FRC24,824.7948481
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRD11,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRD11,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRD12,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRD12,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRD13,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRD13,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRD21,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRD21,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRD22,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRD22,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRE11,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRE11,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRE12,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRE12,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRE21,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRE21,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRE22,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRE22,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRE23,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRE23,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRF11,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRF11,669.3660805
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,rur,C-WEU-FRA-FRF12,836.6837094
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,urb,C-WEU-FRA-FRF12,824.7948481
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,rur,C-WEU-FRA-FRF21,836.6837094
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,urb,C-WEU-FRA-FRF21,824.7948481
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRF22,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRF22,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRF23,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRF23,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRF24,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRF24,669.3660805
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,rur,C-WEU-FRA-FRF31,836.6837094
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,urb,C-WEU-FRA-FRF31,824.7948481
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRF32,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRF32,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRF33,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRF33,669.3660805
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,rur,C-WEU-FRA-FRF34,836.6837094
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,urb,C-WEU-FRA-FRF34,824.7948481
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRG01,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRG01,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRG02,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRG02,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRG03,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRG03,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRG04,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRG04,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRG05,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRG05,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRH01,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRH01,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRH02,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRH02,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRH03,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRH03,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRH04,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRH04,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRI11,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRI11,669.3660805
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,rur,C-WEU-FRA-FRI12,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,urb,C-WEU-FRA-FRI12,480.3056831
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,rur,C-WEU-FRA-FRI13,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,urb,C-WEU-FRA-FRI13,480.3056831
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,rur,C-WEU-FRA-FRI14,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,urb,C-WEU-FRA-FRI14,480.3056831
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRI15,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRI15,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRI21,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRI21,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRI22,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRI22,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRI23,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRI23,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRI31,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRI31,669.3660805
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,rur,C-WEU-FRA-FRI32,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,urb,C-WEU-FRA-FRI32,480.3056831
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRI33,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRI33,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRI34,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRI34,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRJ11,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRJ11,669.3660805
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,rur,C-WEU-FRA-FRJ12,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,urb,C-WEU-FRA-FRJ12,480.3056831
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,rur,C-WEU-FRA-FRJ13,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,urb,C-WEU-FRA-FRJ13,480.3056831
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,rur,C-WEU-FRA-FRJ14,836.6837094
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,urb,C-WEU-FRA-FRJ14,824.7948481
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,rur,C-WEU-FRA-FRJ15,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,urb,C-WEU-FRA-FRJ15,480.3056831
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,rur,C-WEU-FRA-FRJ21,836.6837094
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,urb,C-WEU-FRA-FRJ21,824.7948481
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRJ22,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRJ22,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRJ23,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRJ23,669.3660805
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,rur,C-WEU-FRA-FRJ24,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,urb,C-WEU-FRA-FRJ24,480.3056831
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRJ25,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRJ25,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRJ26,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRJ26,669.3660805
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,rur,C-WEU-FRA-FRJ27,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,urb,C-WEU-FRA-FRJ27,480.3056831
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRJ28,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRJ28,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRK11,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRK11,669.3660805
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,rur,C-WEU-FRA-FRK12,836.6837094
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,urb,C-WEU-FRA-FRK12,824.7948481
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,rur,C-WEU-FRA-FRK13,836.6837094
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,urb,C-WEU-FRA-FRK13,824.7948481
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRK14,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRK14,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRK21,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRK21,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRK22,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRK22,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRK23,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRK23,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRK24,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRK24,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRK25,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRK25,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRK26,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRK26,669.3660805
C-WEU-FRA,Zone_7A Very cold Humid,sfh,s1,rur,C-WEU-FRA-FRK27,1390.446183
C-WEU-FRA,Zone_7A Very cold Humid,sfh,s1,urb,C-WEU-FRA-FRK27,1356.2501
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,rur,C-WEU-FRA-FRK28,836.6837094
C-WEU-FRA,Zone_5A Cool Humid,sfh,s1,urb,C-WEU-FRA-FRK28,824.7948481
C-WEU-FRA,Zone_4C Mixed Marine,sfh,s1,rur,C-WEU-FRA-FRL01,666.2657585
C-WEU-FRA,Zone_4C Mixed Marine,sfh,s1,urb,C-WEU-FRA-FRL01,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,rur,C-WEU-FRA-FRL02,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,sfh,s1,urb,C-WEU-FRA-FRL02,669.3660805
C-WEU-FRA,Zone_3C Warm Marine,sfh,s1,rur,C-WEU-FRA-FRL03,666.2657585
C-WEU-FRA,Zone_3C Warm Marine,sfh,s1,urb,C-WEU-FRA-FRL03,669.3660805
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,rur,C-WEU-FRA-FRL04,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,urb,C-WEU-FRA-FRL04,480.3056831
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,rur,C-WEU-FRA-FRL05,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,urb,C-WEU-FRA-FRL05,480.3056831
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,rur,C-WEU-FRA-FRL06,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,urb,C-WEU-FRA-FRL06,480.3056831
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,rur,C-WEU-FRA-FRM01,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,sfh,s1,urb,C-WEU-FRA-FRM01,480.3056831
C-WEU-FRA,Zone_4C Mixed Marine,sfh,s1,rur,C-WEU-FRA-FRM02,666.2657585
C-WEU-FRA,Zone_4C Mixed Marine,sfh,s1,urb,C-WEU-FRA-FRM02,669.3660805
C-WEU-FRA,Zone_1A Very hot Humid,sfh,s1,rur,C-WEU-FRA-FRY10,494.7087577
C-WEU-FRA,Zone_1A Very hot Humid,sfh,s1,urb,C-WEU-FRA-FRY10,480.3056831
C-WEU-FRA,Zone_1A Very hot Humid,sfh,s1,rur,C-WEU-FRA-FRY20,494.7087577
C-WEU-FRA,Zone_1A Very hot Humid,sfh,s1,urb,C-WEU-FRA-FRY20,480.3056831
C-WEU-FRA,Zone_1A Very hot Humid,sfh,s1,rur,C-WEU-FRA-FRY30,494.7087577
C-WEU-FRA,Zone_1A Very hot Humid,sfh,s1,urb,C-WEU-FRA-FRY30,480.3056831
C-WEU-FRA,Zone_2A Hot Humid,sfh,s1,rur,C-WEU-FRA-FRY40,494.7087577
C-WEU-FRA,Zone_2A Hot Humid,sfh,s1,urb,C-WEU-FRA-FRY40,480.3056831
C-WEU-FRA,Zone_0A Extremely hot Humid,sfh,s1,rur,C-WEU-FRA-FRY50,494.7087577
C-WEU-FRA,Zone_0A Extremely hot Humid,sfh,s1,urb,C-WEU-FRA-FRY50,480.3056831
C-EEU-HRV,Zone_4A Mixed Humid,sfh,s1,rur,C-EEU-HRV-HR021,464.0483961
C-EEU-HRV,Zone_4A Mixed Humid,sfh,s1,urb,C-EEU-HRV-HR021,478.6907727
C-EEU-HRV,Zone_4A Mixed Humid,sfh,s1,rur,C-EEU-HRV-HR022,464.0483961
C-EEU-HRV,Zone_4A Mixed Humid,sfh,s1,urb,C-EEU-HRV-HR022,478.6907727
C-EEU-HRV,Zone_4A Mixed Humid,sfh,s1,rur,C-EEU-HRV-HR023,464.0483961
C-EEU-HRV,Zone_4A Mixed Humid,sfh,s1,urb,C-EEU-HRV-HR023,478.6907727
C-EEU-HRV,Zone_4A Mixed Humid,sfh,s1,rur,C-EEU-HRV-HR024,464.0483961
C-EEU-HRV,Zone_4A Mixed Humid,sfh,s1,urb,C-EEU-HRV-HR024,478.6907727
C-EEU-HRV,Zone_4A Mixed Humid,sfh,s1,rur,C-EEU-HRV-HR025,464.0483961
C-EEU-HRV,Zone_4A Mixed Humid,sfh,s1,urb,C-EEU-HRV-HR025,478.6907727
C-EEU-HRV,Zone_4A Mixed Humid,sfh,s1,rur,C-EEU-HRV-HR026,464.0483961
C-EEU-HRV,Zone_4A Mixed Humid,sfh,s1,urb,C-EEU-HRV-HR026,478.6907727
