region_bld,clim,urt,arch,eneff,value
C-EEU-LTU,Zone_5A Cool Humid,rur,mfh,s1,10.13333333
C-EEU-LTU,Zone_5A Cool Humid,urb,mfh,s1,10.13333333
C-WEU-LUX,Zone_5A Cool Humid,rur,mfh,s1,5.000000000000001
C-WEU-LUX,Zone_5A Cool Humid,urb,mfh,s1,5.000000000000001
C-EEU-LVA,Zone_6A Cold Humid,rur,mfh,s1,7.87179487
C-EEU-LVA,Zone_6A Cold Humid,urb,mfh,s1,7.87179487
C-WEU-MLT,Zone_3A Warm Humid,rur,mfh,s1,40.12499999999999
C-WEU-MLT,Zone_3A Warm Humid,urb,mfh,s1,40.12499999999999
C-WEU-NLD,Zone_5A Cool Humid,rur,mfh,s1,3.9866000809760473
C-WEU-NLD,Zone_5A Cool Humid,urb,mfh,s1,3.9866000809760473
C-WEU-NLD,Zone_4A Mixed Humid,rur,mfh,s1,3.9866000809760473
C-WEU-NLD,Zone_4A Mixed Humid,urb,mfh,s1,3.9866000809760473
C-EEU-POL,Zone_5A Cool Humid,rur,mfh,s1,12.41768293
C-EEU-POL,Zone_5A Cool Humid,urb,mfh,s1,12.41768293
C-EEU-POL,Zone_6A Cold Humid,rur,mfh,s1,12.41768293
C-EEU-POL,Zone_6A Cold Humid,urb,mfh,s1,12.41768293
C-WEU-PRT,Zone_3C Warm Marine,rur,mfh,s1,30.49371463158119
C-WEU-PRT,Zone_3C Warm Marine,urb,mfh,s1,30.49371463158119
C-WEU-PRT,Zone_4C Mixed Marine,rur,mfh,s1,30.49371463158119
C-WEU-PRT,Zone_4C Mixed Marine,urb,mfh,s1,30.49371463158119
C-WEU-PRT,Zone_4A Mixed Humid,rur,mfh,s1,30.49371463158119
C-WEU-PRT,Zone_4A Mixed Humid,urb,mfh,s1,30.49371463158119
C-WEU-PRT,Zone_3A Warm Humid,rur,mfh,s1,30.49371463158119
C-WEU-PRT,Zone_3A Warm Humid,urb,mfh,s1,30.49371463158119
C-EEU-ROU,Zone_5A Cool Humid,rur,mfh,s1,27.626839934441467
C-EEU-ROU,Zone_5A Cool Humid,urb,mfh,s1,27.626839934441467
C-EEU-ROU,Zone_6A Cold Humid,rur,mfh,s1,27.626839934441467
C-EEU-ROU,Zone_6A Cold Humid,urb,mfh,s1,27.626839934441467
C-EEU-ROU,Zone_4A Mixed Humid,rur,mfh,s1,27.626839934441467
C-EEU-ROU,Zone_4A Mixed Humid,urb,mfh,s1,27.626839934441467
C-WEU-SWE,Zone_6A Cold Humid,rur,mfh,s1,3.702278187094096
C-WEU-SWE,Zone_6A Cold Humid,urb,mfh,s1,3.702278187094096
C-WEU-SWE,Zone_5A Cool Humid,rur,mfh,s1,3.702278187094096
C-WEU-SWE,Zone_5A Cool Humid,urb,mfh,s1,3.702278187094096
C-WEU-SWE,Zone_7A Very cold Humid,rur,mfh,s1,3.702278187094096
C-WEU-SWE,Zone_7A Very cold Humid,urb,mfh,s1,3.702278187094096
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,rur,mfh,s1,3.702278187094096
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,urb,mfh,s1,3.702278187094096
C-EEU-SVN,Zone_4A Mixed Humid,rur,mfh,s1,8.158140462654853
C-EEU-SVN,Zone_4A Mixed Humid,urb,mfh,s1,8.158140462654853
C-EEU-SVN,Zone_5A Cool Humid,rur,mfh,s1,8.158140462654853
C-EEU-SVN,Zone_5A Cool Humid,urb,mfh,s1,8.158140462654853
C-EEU-SVN,Zone_7A Very cold Humid,rur,mfh,s1,8.158140462654853
