region_bld,region_nuts,urt,mat,arch,year,value
C-EEU-HRV,C-EEU-HRV-HR037,rur,perm,mfh,2015,0.5662369886226095
C-EEU-HRV,C-EEU-HRV-HR037,rur,perm,sfh,2015,0.4337630113773905
C-EEU-HRV,C-EEU-HRV-HR050,rur,perm,mfh,2015,0.7940570539637158
C-EEU-HRV,C-EEU-HRV-HR050,rur,perm,sfh,2015,0.20594294603628416
C-EEU-HRV,C-EEU-HRV-HR061,rur,perm,mfh,2015,0.17576882290562035
C-EEU-HRV,C-EEU-HRV-HR061,rur,perm,sfh,2015,0.8242311770943797
C-EEU-HRV,C-EEU-HRV-HR062,rur,perm,mfh,2015,0.17792393675027263
C-EEU-HRV,C-EEU-HRV-HR062,rur,perm,sfh,2015,0.8220760632497274
C-EEU-HRV,C-EEU-HRV-HR063,rur,perm,mfh,2015,0.10049976901432112
C-EEU-HRV,C-EEU-HRV-HR063,rur,perm,sfh,2015,0.8995002309856789
C-EEU-HRV,C-EEU-HRV-HR064,rur,perm,mfh,2015,0.11407884151246983
C-EEU-HRV,C-EEU-HRV-HR064,rur,perm,sfh,2015,0.8859211584875302
C-EEU-HRV,C-EEU-HRV-HR065,rur,perm,mfh,2015,0.16451952149336138
C-EEU-HRV,C-EEU-HRV-HR065,rur,perm,sfh,2015,0.8354804785066386
C-EEU-HUN,C-EEU-HUN-HU110,rur,perm,mfh,2015,0.9550842917913975
C-EEU-HUN,C-EEU-HUN-HU110,rur,perm,sfh,2015,0.04491570820860247
C-EEU-HUN,C-EEU-HUN-HU120,rur,perm,mfh,2015,0.3503006311386638
C-EEU-HUN,C-EEU-HUN-HU120,rur,perm,sfh,2015,0.6496993688613362
C-EEU-HUN,C-EEU-HUN-HU211,rur,perm,mfh,2015,0.5519467685618289
C-EEU-HUN,C-EEU-HUN-HU211,rur,perm,sfh,2015,0.4480532314381711
C-EEU-HUN,C-EEU-HUN-HU212,rur,perm,mfh,2015,0.48464711274060496
C-EEU-HUN,C-EEU-HUN-HU212,rur,perm,sfh,2015,0.5153528872593951
C-EEU-HUN,C-EEU-HUN-HU213,rur,perm,mfh,2015,0.447774236660841
C-EEU-HUN,C-EEU-HUN-HU213,rur,perm,sfh,2015,0.552225763339159
C-EEU-HUN,C-EEU-HUN-HU221,rur,perm,mfh,2015,0.5766883053967639
C-EEU-HUN,C-EEU-HUN-HU221,rur,perm,sfh,2015,0.42331169460323614
C-EEU-HUN,C-EEU-HUN-HU222,rur,perm,mfh,2015,0.36416933150601494
C-EEU-HUN,C-EEU-HUN-HU222,rur,perm,sfh,2015,0.6358306684939851
C-EEU-HUN,C-EEU-HUN-HU223,rur,perm,mfh,2015,0.4714604658999958
C-EEU-HUN,C-EEU-HUN-HU223,rur,perm,sfh,2015,0.5285395341000042
C-EEU-HUN,C-EEU-HUN-HU231,rur,perm,mfh,2015,0.5498005791400317
C-EEU-HUN,C-EEU-HUN-HU231,rur,perm,sfh,2015,0.45019942085996834
C-EEU-HUN,C-EEU-HUN-HU232,rur,perm,mfh,2015,0.4350997150997151
C-EEU-HUN,C-EEU-HUN-HU232,rur,perm,sfh,2015,0.5649002849002849
C-EEU-HUN,C-EEU-HUN-HU233,rur,perm,mfh,2015,0.32026439695762404
C-EEU-HUN,C-EEU-HUN-HU233,rur,perm,sfh,2015,0.679735603042376
C-EEU-HUN,C-EEU-HUN-HU311,rur,perm,mfh,2015,0.4238582941571524
C-EEU-HUN,C-EEU-HUN-HU311,rur,perm,sfh,2015,0.5761417058428475
C-EEU-HUN,C-EEU-HUN-HU312,rur,perm,mfh,2015,0.36033359990860275
C-EEU-HUN,C-EEU-HUN-HU312,rur,perm,sfh,2015,0.6396664000913972
C-EEU-HUN,C-EEU-HUN-HU313,rur,perm,mfh,2015,0.2893658245770922
C-EEU-HUN,C-EEU-HUN-HU313,rur,perm,sfh,2015,0.7106341754229077
C-EEU-HUN,C-EEU-HUN-HU321,rur,perm,mfh,2015,0.5012609037165654
C-EEU-HUN,C-EEU-HUN-HU321,rur,perm,sfh,2015,0.4987390962834346
