region_bld,clim,urt,arch,eneff,value
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr12_low,634.1314881
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr21_std,610.0217595
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr22_low,610.0217595
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr31_std,383.6240291
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr32_low,383.6240291
C-EEU-CZE,Zone_5A Cool Humid,urb,inf,ns,1252.5441324
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s1,259.8929919
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s2,248.3638034
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s3,156.3322958
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s51_std,115.8856686
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s52_low,54.8728658
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr11_std,259.8929919
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr12_low,259.8929919
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr21_std,248.3638034
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr22_low,248.3638034
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr31_std,156.3322958
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr32_low,156.3322958
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s1,626.2720662
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s2,602.4060074
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s3,378.8915331
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s51_std,278.144953
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s52_low,119.2767338
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr11_std,626.2720662
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr12_low,626.2720662
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr21_std,602.4060074
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr22_low,602.4060074
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr31_std,378.8915331
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr32_low,378.8915331
C-EEU-EST,Zone_6A Cold Humid,rur,inf,ns,1538.5534098
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s1,319.7253082
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s2,305.370614
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s3,192.7616445
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s51_std,143.5852337
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s52_low,69.5722001
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr11_std,319.7253082
