region_bld,urt,arch,mat,year,value
C-EEU-CZE,rur,sfh,perm,2080,37.31011451481012
C-EEU-CZE,rur,sfh,perm,2085,37.31011451481012
C-EEU-CZE,rur,sfh,perm,2090,37.31011451481012
C-EEU-CZE,rur,sfh,perm,2095,37.31011451481012
C-EEU-CZE,rur,sfh,perm,2100,37.31011451481012
C-EEU-CZE,urb,mfh,perm,2015,23.02780878
C-EEU-CZE,urb,mfh,perm,2020,24.08764874
C-EEU-CZE,urb,mfh,perm,2025,25.13594663
C-EEU-CZE,urb,mfh,perm,2030,24.611026054048168
C-EEU-CZE,urb,mfh,perm,2035,24.086105478096332
C-EEU-CZE,urb,mfh,perm,2040,23.5611849021445
C-EEU-CZE,urb,mfh,perm,2045,23.036264326192665
C-EEU-CZE,urb,mfh,perm,2050,22.511343750240833
C-EEU-CZE,urb,mfh,perm,2055,22.511343750240833
C-EEU-CZE,urb,mfh,perm,2060,22.511343750240833
C-EEU-CZE,urb,mfh,perm,2065,22.511343750240833
C-EEU-CZE,urb,mfh,perm,2070,22.511343750240833
C-EEU-CZE,urb,mfh,perm,2075,22.511343750240833
C-EEU-CZE,urb,mfh,perm,2080,22.511343750240833
C-EEU-CZE,urb,mfh,perm,2085,22.511343750240833
C-EEU-CZE,urb,mfh,perm,2090,22.511343750240833
C-EEU-CZE,urb,mfh,perm,2095,22.511343750240833
C-EEU-CZE,urb,mfh,perm,2100,22.511343750240833
C-EEU-CZE,urb,sfh,perm,2015,40.22711294
C-EEU-CZE,urb,sfh,perm,2020,42.07853972
C-EEU-CZE,urb,sfh,perm,2025,43.90980374
C-EEU-CZE,urb,sfh,perm,2030,42.59885803990385
C-EEU-CZE,urb,sfh,perm,2035,41.2879123398077
C-EEU-CZE,urb,sfh,perm,2040,39.97696663971155
C-EEU-CZE,urb,sfh,perm,2045,38.66602093961539
C-EEU-CZE,urb,sfh,perm,2050,37.355075239519245
C-EEU-CZE,urb,sfh,perm,2055,37.355075239519245
C-EEU-CZE,urb,sfh,perm,2060,37.355075239519245
C-EEU-CZE,urb,sfh,perm,2065,37.355075239519245
C-EEU-CZE,urb,sfh,perm,2070,37.355075239519245
C-EEU-CZE,urb,sfh,perm,2075,37.355075239519245
C-EEU-CZE,urb,sfh,perm,2080,37.355075239519245
C-EEU-CZE,urb,sfh,perm,2085,37.355075239519245
C-EEU-CZE,urb,sfh,perm,2090,37.355075239519245
C-EEU-CZE,urb,sfh,perm,2095,37.355075239519245
C-EEU-CZE,urb,sfh,perm,2100,37.355075239519245
C-EEU-EST,rur,mfh,perm,2015,19.10440617
C-EEU-EST,rur,mfh,perm,2020,20.5975865
C-EEU-EST,rur,mfh,perm,2025,22.08014864
C-EEU-EST,rur,mfh,perm,2030,21.58962839541198
C-EEU-EST,rur,mfh,perm,2035,21.09910815082396
C-EEU-EST,rur,mfh,perm,2040,20.60858790623594
C-EEU-EST,rur,mfh,perm,2045,20.118067661647917
C-EEU-EST,rur,mfh,perm,2050,19.627547417059898
C-EEU-EST,rur,mfh,perm,2055,19.627547417059898
C-EEU-EST,rur,mfh,perm,2060,19.627547417059898
C-EEU-EST,rur,mfh,perm,2065,19.627547417059898
C-EEU-EST,rur,mfh,perm,2070,19.627547417059898
C-EEU-EST,rur,mfh,perm,2075,19.627547417059898
C-EEU-EST,rur,mfh,perm,2080,19.627547417059898
C-EEU-EST,rur,mfh,perm,2085,19.627547417059898
C-EEU-EST,rur,mfh,perm,2090,19.627547417059898
C-EEU-EST,rur,mfh,perm,2095,19.627547417059898
C-EEU-EST,rur,mfh,perm,2100,19.627547417059898
C-EEU-EST,rur,sfh,perm,2015,31.93789745
C-EEU-EST,rur,sfh,perm,2020,34.43412998
C-EEU-EST,rur,sfh,perm,2025,36.9126115
C-EEU-EST,rur,sfh,perm,2030,35.69385141063636
C-EEU-EST,rur,sfh,perm,2035,34.47509132127273
C-EEU-EST,rur,sfh,perm,2040,33.25633123190909
C-EEU-EST,rur,sfh,perm,2045,32.03757114254545
C-EEU-EST,rur,sfh,perm,2050,30.81881105318182
C-EEU-EST,rur,sfh,perm,2055,30.81881105318182
C-EEU-EST,rur,sfh,perm,2060,30.81881105318182
C-EEU-EST,rur,sfh,perm,2065,30.81881105318182
C-EEU-EST,rur,sfh,perm,2070,30.81881105318182
C-EEU-EST,rur,sfh,perm,2075,30.81881105318182
C-EEU-EST,rur,sfh,perm,2080,30.81881105318182
C-EEU-EST,rur,sfh,perm,2085,30.81881105318182
C-EEU-EST,rur,sfh,perm,2090,30.81881105318182
C-EEU-EST,rur,sfh,perm,2095,30.81881105318182
C-EEU-EST,rur,sfh,perm,2100,30.81881105318182
C-EEU-EST,urb,mfh,perm,2015,17.96453971
C-EEU-EST,urb,mfh,perm,2020,19.36862927
C-EEU-EST,urb,mfh,perm,2025,20.76273418
C-EEU-EST,urb,mfh,perm,2030,20.32914054835644
C-EEU-EST,urb,mfh,perm,2035,19.895546916712878
C-EEU-EST,urb,mfh,perm,2040,19.46195328506932
C-EEU-EST,urb,mfh,perm,2045,19.02835965342576
C-EEU-EST,urb,mfh,perm,2050,18.5947660217822
C-EEU-EST,urb,mfh,perm,2055,18.5947660217822
C-EEU-EST,urb,mfh,perm,2060,18.5947660217822
C-EEU-EST,urb,mfh,perm,2065,18.5947660217822
C-EEU-EST,urb,mfh,perm,2070,18.5947660217822
C-EEU-EST,urb,mfh,perm,2075,18.5947660217822
C-EEU-EST,urb,mfh,perm,2080,18.5947660217822
C-EEU-EST,urb,mfh,perm,2085,18.5947660217822
C-EEU-EST,urb,mfh,perm,2090,18.5947660217822
C-EEU-EST,urb,mfh,perm,2095,18.5947660217822
C-EEU-EST,urb,mfh,perm,2100,18.5947660217822
C-EEU-EST,urb,sfh,perm,2015,31.38212475
C-EEU-EST,urb,sfh,perm,2020,33.83491867
C-EEU-EST,urb,sfh,perm,2025,36.27027047
C-EEU-EST,urb,sfh,perm,2030,35.18740625599632
C-EEU-EST,urb,sfh,perm,2035,34.104542041992644
C-EEU-EST,urb,sfh,perm,2040,33.02167782798897
C-EEU-EST,urb,sfh,perm,2045,31.938813613985285
C-EEU-EST,urb,sfh,perm,2050,30.855949399981608
C-EEU-EST,urb,sfh,perm,2055,30.855949399981608
C-EEU-EST,urb,sfh,perm,2060,30.855949399981608
C-EEU-EST,urb,sfh,perm,2065,30.855949399981608
C-EEU-EST,urb,sfh,perm,2070,30.855949399981608
C-EEU-EST,urb,sfh,perm,2075,30.855949399981608
C-EEU-EST,urb,sfh,perm,2080,30.855949399981608
C-EEU-EST,urb,sfh,perm,2085,30.855949399981608
C-EEU-EST,urb,sfh,perm,2090,30.855949399981608
C-EEU-EST,urb,sfh,perm,2095,30.855949399981608
C-EEU-EST,urb,sfh,perm,2100,30.855949399981608
C-EEU-HRV,rur,mfh,perm,2015,18.36870129
C-EEU-HRV,rur,mfh,perm,2020,19.87527447
C-EEU-HRV,rur,mfh,perm,2025,21.36755069
C-EEU-HRV,rur,mfh,perm,2030,20.892861123294903
C-EEU-HRV,rur,mfh,perm,2035,20.418171556589808
C-EEU-HRV,rur,mfh,perm,2040,19.94348198988471
C-EEU-HRV,rur,mfh,perm,2045,19.468792423179615
C-EEU-HRV,rur,mfh,perm,2050,18.994102856474516
C-EEU-HRV,rur,mfh,perm,2055,18.994102856474516
C-EEU-HRV,rur,mfh,perm,2060,18.994102856474516
C-EEU-HRV,rur,mfh,perm,2065,18.994102856474516
C-EEU-HRV,rur,mfh,perm,2070,18.994102856474516
C-EEU-HRV,rur,mfh,perm,2075,18.994102856474516
C-EEU-HRV,rur,mfh,perm,2080,18.994102856474516
C-EEU-HRV,rur,mfh,perm,2085,18.994102856474516
C-EEU-HRV,rur,mfh,perm,2090,18.994102856474516
C-EEU-HRV,rur,mfh,perm,2095,18.994102856474516
C-EEU-HRV,rur,mfh,perm,2100,18.994102856474516
C-EEU-HRV,rur,sfh,perm,2015,30.70797871
C-EEU-HRV,rur,sfh,perm,2020,33.22660083
C-EEU-HRV,rur,sfh,perm,2025,35.72132191
C-EEU-HRV,rur,sfh,perm,2030,34.54189515816428
C-EEU-HRV,rur,sfh,perm,2035,33.36246840632856
C-EEU-HRV,rur,sfh,perm,2040,32.18304165449285
C-EEU-HRV,rur,sfh,perm,2045,31.003614902657127
C-EEU-HRV,rur,sfh,perm,2050,29.824188150821406
C-EEU-HRV,rur,sfh,perm,2055,29.824188150821406
C-EEU-HRV,rur,sfh,perm,2060,29.824188150821406
C-EEU-HRV,rur,sfh,perm,2065,29.824188150821406
C-EEU-HRV,rur,sfh,perm,2070,29.824188150821406
C-EEU-HRV,rur,sfh,perm,2075,29.824188150821406
C-EEU-HRV,rur,sfh,perm,2080,29.824188150821406
C-EEU-HRV,rur,sfh,perm,2085,29.824188150821406
C-EEU-HRV,rur,sfh,perm,2090,29.824188150821406
C-EEU-HRV,rur,sfh,perm,2095,29.824188150821406
C-EEU-HRV,rur,sfh,perm,2100,29.824188150821406
C-EEU-HRV,urb,mfh,perm,2015,17.29726715
C-EEU-HRV,urb,mfh,perm,2020,18.71532208
C-EEU-HRV,urb,mfh,perm,2025,20.11928779
C-EEU-HRV,urb,mfh,perm,2030,19.699131418333348
C-EEU-HRV,urb,mfh,perm,2035,19.27897504666669
C-EEU-HRV,urb,mfh,perm,2040,18.858818675000038
C-EEU-HRV,urb,mfh,perm,2045,18.43866230333338
C-EEU-HRV,urb,mfh,perm,2050,18.018505931666727
C-EEU-HRV,urb,mfh,perm,2055,18.018505931666727
C-EEU-HRV,urb,mfh,perm,2060,18.018505931666727
C-EEU-HRV,urb,mfh,perm,2065,18.018505931666727
C-EEU-HRV,urb,mfh,perm,2070,18.018505931666727
C-EEU-HRV,urb,mfh,perm,2075,18.018505931666727
C-EEU-HRV,urb,mfh,perm,2080,18.018505931666727
C-EEU-HRV,urb,mfh,perm,2085,18.018505931666727
C-EEU-HRV,urb,mfh,perm,2090,18.018505931666727
C-EEU-HRV,urb,mfh,perm,2095,18.018505931666727
C-EEU-HRV,urb,mfh,perm,2100,18.018505931666727
C-EEU-HRV,urb,sfh,perm,2015,30.21647113
C-EEU-HRV,urb,sfh,perm,2020,32.69366105
C-EEU-HRV,urb,sfh,perm,2025,35.14623862
C-EEU-HRV,urb,sfh,perm,2030,34.09693285069477
C-EEU-HRV,urb,sfh,perm,2035,33.04762708138954
C-EEU-HRV,urb,sfh,perm,2040,31.998321312084315
C-EEU-HRV,urb,sfh,perm,2045,30.949015542779087
C-EEU-HRV,urb,sfh,perm,2050,29.89970977347386
C-EEU-HRV,urb,sfh,perm,2055,29.89970977347386
C-EEU-HRV,urb,sfh,perm,2060,29.89970977347386
C-EEU-HRV,urb,sfh,perm,2065,29.89970977347386
C-EEU-HRV,urb,sfh,perm,2070,29.89970977347386
C-EEU-HRV,urb,sfh,perm,2075,29.89970977347386
C-EEU-HRV,urb,sfh,perm,2080,29.89970977347386
C-EEU-HRV,urb,sfh,perm,2085,29.89970977347386
C-EEU-HRV,urb,sfh,perm,2090,29.89970977347386
C-EEU-HRV,urb,sfh,perm,2095,29.89970977347386
C-EEU-HRV,urb,sfh,perm,2100,29.89970977347386
C-EEU-HUN,rur,mfh,perm,2015,24.96969496
C-EEU-HUN,rur,mfh,perm,2020,25.98849606
C-EEU-HUN,rur,mfh,perm,2025,26.99863654
C-EEU-HUN,rur,mfh,perm,2030,26.398849916500897
C-EEU-HUN,rur,mfh,perm,2035,25.799063293001797
C-EEU-HUN,rur,mfh,perm,2040,25.199276669502694
C-EEU-HUN,rur,mfh,perm,2045,24.599490046003595
C-EEU-HUN,rur,mfh,perm,2050,23.999703422504492
C-EEU-HUN,rur,mfh,perm,2055,23.999703422504492
C-EEU-HUN,rur,mfh,perm,2060,23.999703422504492
C-EEU-HUN,rur,mfh,perm,2065,23.999703422504492
C-EEU-HUN,rur,mfh,perm,2070,23.999703422504492
C-EEU-HUN,rur,mfh,perm,2075,23.999703422504492
C-EEU-HUN,rur,mfh,perm,2080,23.999703422504492
C-EEU-HUN,rur,mfh,perm,2085,23.999703422504492
C-EEU-HUN,rur,mfh,perm,2090,23.999703422504492
C-EEU-HUN,rur,mfh,perm,2095,23.999703422504492
C-EEU-HUN,rur,mfh,perm,2100,23.999703422504492
C-EEU-HUN,rur,sfh,perm,2015,41.74322666
C-EEU-HUN,rur,sfh,perm,2020,43.44641306
C-EEU-HUN,rur,sfh,perm,2025,45.13512104
C-EEU-HUN,rur,sfh,perm,2030,43.64487470096358
C-EEU-HUN,rur,sfh,perm,2035,42.154628361927145
C-EEU-HUN,rur,sfh,perm,2040,40.66438202289072
C-EEU-HUN,rur,sfh,perm,2045,39.17413568385429
C-EEU-HUN,rur,sfh,perm,2050,37.683889344817864
C-EEU-HUN,rur,sfh,perm,2055,37.683889344817864
C-EEU-HUN,rur,sfh,perm,2060,37.683889344817864
C-EEU-HUN,rur,sfh,perm,2065,37.683889344817864
C-EEU-HUN,rur,sfh,perm,2070,37.683889344817864
C-EEU-HUN,rur,sfh,perm,2075,37.683889344817864
C-EEU-HUN,rur,sfh,perm,2080,37.683889344817864
C-EEU-HUN,rur,sfh,perm,2085,37.683889344817864
C-EEU-HUN,rur,sfh,perm,2090,37.683889344817864
C-EEU-HUN,rur,sfh,perm,2095,37.683889344817864
C-EEU-HUN,rur,sfh,perm,2100,37.683889344817864
C-EEU-HUN,urb,mfh,perm,2015,23.47987541
C-EEU-HUN,urb,mfh,perm,2020,24.43788962
C-EEU-HUN,urb,mfh,perm,2025,25.38775996
C-EEU-HUN,urb,mfh,perm,2030,24.857580700133784
C-EEU-HUN,urb,mfh,perm,2035,24.32740144026757
C-EEU-HUN,urb,mfh,perm,2040,23.797222180401356
C-EEU-HUN,urb,mfh,perm,2045,23.26704292053514
C-EEU-HUN,urb,mfh,perm,2050,22.736863660668924
C-EEU-HUN,urb,mfh,perm,2055,22.736863660668924
C-EEU-HUN,urb,mfh,perm,2060,22.736863660668924
C-EEU-HUN,urb,mfh,perm,2065,22.736863660668924
C-EEU-HUN,urb,mfh,perm,2070,22.736863660668924
C-EEU-HUN,urb,mfh,perm,2075,22.736863660668924
C-EEU-HUN,urb,mfh,perm,2080,22.736863660668924
C-EEU-HUN,urb,mfh,perm,2085,22.736863660668924
C-EEU-HUN,urb,mfh,perm,2090,22.736863660668924
C-EEU-HUN,urb,mfh,perm,2095,22.736863660668924
C-EEU-HUN,urb,mfh,perm,2100,22.736863660668924
C-EEU-HUN,urb,sfh,perm,2015,41.01682487
C-EEU-HUN,urb,sfh,perm,2020,42.69037299
C-EEU-HUN,urb,sfh,perm,2025,44.34969463
C-EEU-HUN,urb,sfh,perm,2030,43.0256158019543
C-EEU-HUN,urb,sfh,perm,2035,41.7015369739086
C-EEU-HUN,urb,sfh,perm,2040,40.37745814586291
C-EEU-HUN,urb,sfh,perm,2045,39.05337931781721
C-EEU-HUN,urb,sfh,perm,2050,37.72930048977151
C-EEU-HUN,urb,sfh,perm,2055,37.72930048977151
C-EEU-HUN,urb,sfh,perm,2060,37.72930048977151
C-EEU-HUN,urb,sfh,perm,2065,37.72930048977151
C-EEU-HUN,urb,sfh,perm,2070,37.72930048977151
C-EEU-HUN,urb,sfh,perm,2075,37.72930048977151
C-EEU-HUN,urb,sfh,perm,2080,37.72930048977151
C-EEU-HUN,urb,sfh,perm,2085,37.72930048977151
C-EEU-HUN,urb,sfh,perm,2090,37.72930048977151
C-EEU-HUN,urb,sfh,perm,2095,37.72930048977151
C-EEU-HUN,urb,sfh,perm,2100,37.72930048977151
C-EEU-LTU,rur,mfh,perm,2015,18.96811301
C-EEU-LTU,rur,mfh,perm,2020,20.46014918
C-EEU-LTU,rur,mfh,perm,2025,21.94363742
C-EEU-LTU,rur,mfh,perm,2030,21.603779741319748
C-EEU-LTU,rur,mfh,perm,2035,21.263922062639494
C-EEU-LTU,rur,mfh,perm,2040,20.924064383959237
C-EEU-LTU,rur,mfh,perm,2045,20.584206705278984
C-EEU-LTU,rur,mfh,perm,2050,20.24434902659873
C-EEU-LTU,rur,mfh,perm,2055,20.24434902659873
C-EEU-LTU,rur,mfh,perm,2060,20.24434902659873
C-EEU-LTU,rur,mfh,perm,2065,20.24434902659873
C-EEU-LTU,rur,mfh,perm,2070,20.24434902659873
C-EEU-LTU,rur,mfh,perm,2075,20.24434902659873
C-EEU-LTU,rur,mfh,perm,2080,20.24434902659873
C-EEU-LTU,rur,mfh,perm,2085,20.24434902659873
C-EEU-LTU,rur,mfh,perm,2090,20.24434902659873
C-EEU-LTU,rur,mfh,perm,2095,20.24434902659873
C-EEU-LTU,rur,mfh,perm,2100,20.24434902659873
C-EEU-LTU,rur,sfh,perm,2015,31.7100486
C-EEU-LTU,rur,sfh,perm,2020,34.20436838
C-EEU-LTU,rur,sfh,perm,2025,36.6843981
C-EEU-LTU,rur,sfh,perm,2030,36.13233446926089
C-EEU-LTU,rur,sfh,perm,2035,35.580270838521784
C-EEU-LTU,rur,sfh,perm,2040,35.02820720778267
C-EEU-LTU,rur,sfh,perm,2045,34.476143577043565
C-EEU-LTU,rur,sfh,perm,2050,33.92407994630445
C-EEU-LTU,rur,sfh,perm,2055,33.92407994630445
C-EEU-LTU,rur,sfh,perm,2060,33.92407994630445
C-EEU-LTU,rur,sfh,perm,2065,33.92407994630445
C-EEU-LTU,rur,sfh,perm,2070,33.92407994630445
C-EEU-LTU,rur,sfh,perm,2075,33.92407994630445
C-EEU-LTU,rur,sfh,perm,2080,33.92407994630445
C-EEU-LTU,rur,sfh,perm,2085,33.92407994630445
C-EEU-LTU,rur,sfh,perm,2090,33.92407994630445
C-EEU-LTU,rur,sfh,perm,2095,33.92407994630445
C-EEU-LTU,rur,sfh,perm,2100,33.92407994630445
C-EEU-LTU,urb,mfh,perm,2015,17.83637849
C-EEU-LTU,urb,mfh,perm,2020,19.23939216
C-EEU-LTU,urb,mfh,perm,2025,20.63436792
C-EEU-LTU,urb,mfh,perm,2030,20.399048952922026
C-EEU-LTU,urb,mfh,perm,2035,20.163729985844054
C-EEU-LTU,urb,mfh,perm,2040,19.92841101876608
C-EEU-LTU,urb,mfh,perm,2045,19.693092051688108
C-EEU-LTU,urb,mfh,perm,2050,19.457773084610135
C-EEU-LTU,urb,mfh,perm,2055,19.457773084610135
C-EEU-LTU,urb,mfh,perm,2060,19.457773084610135
C-EEU-LTU,urb,mfh,perm,2065,19.457773084610135
C-EEU-LTU,urb,mfh,perm,2070,19.457773084610135
C-EEU-LTU,urb,mfh,perm,2075,19.457773084610135
C-EEU-LTU,urb,mfh,perm,2080,19.457773084610135
C-EEU-LTU,urb,mfh,perm,2085,19.457773084610135
C-EEU-LTU,urb,mfh,perm,2090,19.457773084610135
C-EEU-LTU,urb,mfh,perm,2095,19.457773084610135
C-EEU-LTU,urb,mfh,perm,2100,19.457773084610135
C-EEU-LTU,urb,sfh,perm,2015,31.15824085
C-EEU-LTU,urb,sfh,perm,2020,33.6091553
C-EEU-LTU,urb,sfh,perm,2025,36.04602837
C-EEU-LTU,urb,sfh,perm,2030,35.4316690240189
C-EEU-LTU,urb,sfh,perm,2035,34.8173096780378
C-EEU-LTU,urb,sfh,perm,2040,34.202950332056695
C-EEU-LTU,urb,sfh,perm,2045,33.588590986075594
C-EEU-LTU,urb,sfh,perm,2050,32.974231640094494
C-EEU-LTU,urb,sfh,perm,2055,32.974231640094494
C-EEU-LTU,urb,sfh,perm,2060,32.974231640094494
C-EEU-LTU,urb,sfh,perm,2065,32.974231640094494
C-EEU-LTU,urb,sfh,perm,2070,32.974231640094494
C-EEU-LTU,urb,sfh,perm,2075,32.974231640094494
C-EEU-LTU,urb,sfh,perm,2080,32.974231640094494
C-EEU-LTU,urb,sfh,perm,2085,32.974231640094494
C-EEU-LTU,urb,sfh,perm,2090,32.974231640094494
C-EEU-LTU,urb,sfh,perm,2095,32.974231640094494
C-EEU-LTU,urb,sfh,perm,2100,32.974231640094494
C-EEU-LVA,rur,mfh,perm,2015,19.00055328
C-EEU-LVA,rur,mfh,perm,2020,20.48484977
C-EEU-LVA,rur,mfh,perm,2025,21.95948231
C-EEU-LVA,rur,mfh,perm,2030,21.471642721175222
C-EEU-LVA,rur,mfh,perm,2035,20.98380313235045
C-EEU-LVA,rur,mfh,perm,2040,20.495963543525672
C-EEU-LVA,rur,mfh,perm,2045,20.0081239547009
C-EEU-LVA,rur,mfh,perm,2050,19.520284365876122
C-EEU-LVA,rur,mfh,perm,2055,19.520284365876122
C-EEU-LVA,rur,mfh,perm,2060,19.520284365876122
C-EEU-LVA,rur,mfh,perm,2065,19.520284365876122
C-EEU-LVA,rur,mfh,perm,2070,19.520284365876122
C-EEU-LVA,rur,mfh,perm,2075,19.520284365876122
C-EEU-LVA,rur,mfh,perm,2080,19.520284365876122
C-EEU-LVA,rur,mfh,perm,2085,19.520284365876122
C-EEU-LVA,rur,mfh,perm,2090,19.520284365876122
C-EEU-LVA,rur,mfh,perm,2095,19.520284365876122
C-EEU-LVA,rur,mfh,perm,2100,19.520284365876122
C-EEU-LVA,rur,sfh,perm,2015,31.76428079
C-EEU-LVA,rur,sfh,perm,2020,34.24566172
C-EEU-LVA,rur,sfh,perm,2025,36.71088689
C-EEU-LVA,rur,sfh,perm,2030,35.498787231684716
C-EEU-LVA,rur,sfh,perm,2035,34.286687573369434
C-EEU-LVA,rur,sfh,perm,2040,33.07458791505415
C-EEU-LVA,rur,sfh,perm,2045,31.86248825673887
