region_bld,urt,arch,year,value
C-EEU-EST,rur,sfh,2020,2.539110327915534
C-EEU-EST,rur,sfh,2025,2.542234769084896
C-EEU-EST,rur,sfh,2030,2.5862688510676923
C-EEU-EST,rur,sfh,2035,2.630302933050489
C-EEU-EST,rur,sfh,2040,2.6743370150332857
C-EEU-EST,rur,sfh,2045,2.718371097016082
C-EEU-EST,rur,sfh,2050,2.7624051789988786
C-EEU-EST,rur,sfh,2055,2.7624051789988786
C-EEU-EST,rur,sfh,2060,2.7624051789988786
C-EEU-EST,rur,sfh,2065,2.7624051789988786
C-EEU-EST,rur,sfh,2070,2.7624051789988786
C-EEU-EST,rur,sfh,2075,2.7624051789988786
C-EEU-EST,rur,sfh,2080,2.7624051789988786
C-EEU-EST,rur,sfh,2085,2.7624051789988786
C-EEU-EST,rur,sfh,2090,2.7624051789988786
C-EEU-EST,rur,sfh,2095,2.7624051789988786
C-EEU-EST,rur,sfh,2100,2.7624051789988786
C-EEU-EST,urb,mfh,2015,2.2434639050953376
C-EEU-EST,urb,mfh,2020,2.2434639050953376
C-EEU-EST,urb,mfh,2025,2.244160037553586
C-EEU-EST,urb,mfh,2030,2.2881941195363824
C-EEU-EST,urb,mfh,2035,2.3322282015191793
C-EEU-EST,urb,mfh,2040,2.3762622835019758
C-EEU-EST,urb,mfh,2045,2.4202963654847727
C-EEU-EST,urb,mfh,2050,2.464330447467569
C-EEU-EST,urb,mfh,2055,2.464330447467569
C-EEU-EST,urb,mfh,2060,2.464330447467569
C-EEU-EST,urb,mfh,2065,2.464330447467569
C-EEU-EST,urb,mfh,2070,2.464330447467569
C-EEU-EST,urb,mfh,2075,2.464330447467569
C-EEU-EST,urb,mfh,2080,2.464330447467569
C-EEU-EST,urb,mfh,2085,2.464330447467569
C-EEU-EST,urb,mfh,2090,2.464330447467569
C-EEU-EST,urb,mfh,2095,2.464330447467569
C-EEU-EST,urb,mfh,2100,2.464330447467569
C-EEU-EST,urb,sfh,2015,2.539110327915534
C-EEU-EST,urb,sfh,2020,2.539110327915534
C-EEU-EST,urb,sfh,2025,2.542234769084896
C-EEU-EST,urb,sfh,2030,2.5862688510676923
C-EEU-EST,urb,sfh,2035,2.630302933050489
C-EEU-EST,urb,sfh,2040,2.6743370150332857
C-EEU-EST,urb,sfh,2045,2.718371097016082
C-EEU-EST,urb,sfh,2050,2.7624051789988786
C-EEU-EST,urb,sfh,2055,2.7624051789988786
C-EEU-EST,urb,sfh,2060,2.7624051789988786
C-EEU-EST,urb,sfh,2065,2.7624051789988786
C-EEU-EST,urb,sfh,2070,2.7624051789988786
C-EEU-EST,urb,sfh,2075,2.7624051789988786
C-EEU-EST,urb,sfh,2080,2.7624051789988786
C-EEU-EST,urb,sfh,2085,2.7624051789988786
C-EEU-EST,urb,sfh,2090,2.7624051789988786
