region_bld,region_nuts,urt,mat,year,arch,value
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2060,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2060,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2065,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2065,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2070,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2070,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2075,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2075,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2080,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2080,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2085,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2085,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2090,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2090,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2095,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2095,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2100,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,rur,perm,2100,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2015,mfh,0.5056144019639042
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2015,sfh,0.49438559803609583
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2020,mfh,0.5056144019639042
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2020,sfh,0.49438559803609583
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2025,mfh,0.5056144019639042
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2025,sfh,0.49438559803609583
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2030,mfh,0.5182547620130018
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2030,sfh,0.4817452379869982
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2035,mfh,0.5308951220620994
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2035,sfh,0.46910487793790057
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2040,mfh,0.543535482111197
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2040,sfh,0.45646451788880305
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2045,mfh,0.5561758421602946
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2045,sfh,0.4438241578397054
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2050,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2050,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2055,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2055,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2060,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2060,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2065,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2065,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2070,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2070,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2075,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2075,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2080,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2080,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2085,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2085,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2090,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2090,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2095,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2095,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2100,mfh,0.5688162022093922
C-WEU-DEU,C-WEU-DEU-DE938,urb,perm,2100,sfh,0.4311837977906078
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2015,mfh,0.4693499689659888
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2015,sfh,0.5306500310340112
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2020,mfh,0.4693499689659888
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2020,sfh,0.5306500310340112
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2025,mfh,0.4693499689659888
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2025,sfh,0.5306500310340112
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2030,mfh,0.4810837181901385
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2030,sfh,0.5189162818098615
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2035,mfh,0.4928174674142882
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2035,sfh,0.5071825325857118
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2040,mfh,0.5045512166384379
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2040,sfh,0.49544878336156206
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2045,mfh,0.5162849658625877
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2045,sfh,0.48371503413741235
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2050,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2050,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2055,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2055,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2060,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2060,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2065,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2065,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2070,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2070,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2075,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2075,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2080,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2080,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2085,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2085,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2090,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2090,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2095,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2095,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2100,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,rur,perm,2100,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2015,mfh,0.4693499689659888
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2015,sfh,0.5306500310340112
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2020,mfh,0.4693499689659888
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2020,sfh,0.5306500310340112
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2025,mfh,0.4693499689659888
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2025,sfh,0.5306500310340112
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2030,mfh,0.4810837181901385
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2030,sfh,0.5189162818098615
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2035,mfh,0.4928174674142882
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2035,sfh,0.5071825325857118
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2040,mfh,0.5045512166384379
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2040,sfh,0.49544878336156206
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2045,mfh,0.5162849658625877
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2045,sfh,0.48371503413741235
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2050,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2050,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2055,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2055,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2060,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2060,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2065,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2065,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2070,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2070,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2075,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2075,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2080,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2080,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2085,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2085,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2090,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2090,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2095,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2095,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2100,mfh,0.5280187150867374
C-WEU-DEU,C-WEU-DEU-DE939,urb,perm,2100,sfh,0.47198128491326263
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2015,mfh,0.511677043763627
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2015,sfh,0.488322956236373
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2020,mfh,0.511677043763627
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2020,sfh,0.488322956236373
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2025,mfh,0.511677043763627
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2025,sfh,0.488322956236373
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2030,mfh,0.5244689698577176
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2030,sfh,0.4755310301422824
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2035,mfh,0.5372608959518084
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2035,sfh,0.46273910404819163
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2040,mfh,0.550052822045899
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2040,sfh,0.449947177954101
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2045,mfh,0.5628447481399897
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2045,sfh,0.43715525186001025
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2050,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2050,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2055,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2055,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2060,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2060,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2065,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2065,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2070,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2070,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2075,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2075,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2080,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2080,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2085,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2085,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2090,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2090,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2095,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2095,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2100,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,rur,perm,2100,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2015,mfh,0.511677043763627
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2015,sfh,0.488322956236373
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2020,mfh,0.511677043763627
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2020,sfh,0.488322956236373
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2025,mfh,0.511677043763627
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2025,sfh,0.488322956236373
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2030,mfh,0.5244689698577176
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2030,sfh,0.4755310301422824
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2035,mfh,0.5372608959518084
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2035,sfh,0.46273910404819163
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2040,mfh,0.550052822045899
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2040,sfh,0.449947177954101
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2045,mfh,0.5628447481399897
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2045,sfh,0.43715525186001025
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2050,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2050,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2055,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2055,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2060,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2060,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2065,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2065,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2070,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2070,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2075,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2075,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2080,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2080,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2085,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2085,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2090,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2090,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2095,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2095,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2100,mfh,0.5756366742340804
C-WEU-DEU,C-WEU-DEU-DE93A,urb,perm,2100,sfh,0.4243633257659196
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2015,mfh,0.4742284777350282
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2015,sfh,0.5257715222649718
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2020,mfh,0.4742284777350282
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2020,sfh,0.5257715222649718
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2025,mfh,0.4742284777350282
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2025,sfh,0.5257715222649718
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2030,mfh,0.4860841896784039
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2030,sfh,0.5139158103215962
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2035,mfh,0.4979399016217796
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2035,sfh,0.5020600983782204
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2040,mfh,0.5097956135651553
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2040,sfh,0.49020438643484465
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2045,mfh,0.521651325508531
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2045,sfh,0.478348674491469
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2050,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2050,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2055,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2055,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2060,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2060,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2065,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2065,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2070,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2070,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2075,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2075,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2080,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2080,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2085,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2085,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2090,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2090,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2095,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2095,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2100,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,rur,perm,2100,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2015,mfh,0.4742284777350282
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2015,sfh,0.5257715222649718
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2020,mfh,0.4742284777350282
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2020,sfh,0.5257715222649718
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2025,mfh,0.4742284777350282
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2025,sfh,0.5257715222649718
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2030,mfh,0.4860841896784039
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2030,sfh,0.5139158103215962
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2035,mfh,0.4979399016217796
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2035,sfh,0.5020600983782204
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2040,mfh,0.5097956135651553
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2040,sfh,0.49020438643484465
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2045,mfh,0.521651325508531
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2045,sfh,0.478348674491469
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2050,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2050,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2055,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2055,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2060,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2060,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2065,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2065,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2070,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2070,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2075,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2075,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2080,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2080,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2085,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2085,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2090,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2090,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2095,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2095,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2100,mfh,0.5335070374519068
C-WEU-DEU,C-WEU-DEU-DE93B,urb,perm,2100,sfh,0.46649296254809325
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2015,mfh,0.5858078030898141
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2015,sfh,0.41419219691018594
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2020,mfh,0.5858078030898141
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2020,sfh,0.41419219691018594
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2025,mfh,0.5858078030898141
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2025,sfh,0.41419219691018594
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2030,mfh,0.6004529981670594
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2030,sfh,0.39954700183294056
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2035,mfh,0.6150981932443048
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2035,sfh,0.3849018067556952
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2040,mfh,0.6297433883215501
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2040,sfh,0.3702566116784499
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2045,mfh,0.6443885833987955
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2045,sfh,0.35561141660120454
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2050,mfh,0.6590337784760408
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2050,sfh,0.34096622152395917
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2055,mfh,0.6590337784760408
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2055,sfh,0.34096622152395917
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2060,mfh,0.6590337784760408
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2060,sfh,0.34096622152395917
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2065,mfh,0.6590337784760408
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2065,sfh,0.34096622152395917
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2070,mfh,0.6590337784760408
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2070,sfh,0.34096622152395917
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2075,mfh,0.6590337784760408
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2075,sfh,0.34096622152395917
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2080,mfh,0.6590337784760408
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2080,sfh,0.34096622152395917
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2085,mfh,0.6590337784760408
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2085,sfh,0.34096622152395917
C-WEU-DEU,C-WEU-DEU-DE941,rur,perm,2090,mfh,0.6590337784760408
