region_bld,urt,clim,year,value
C-EEU-HRV,rur,Zone_4C Mixed Marine,2030,0.0640309078844395
C-EEU-HRV,rur,Zone_4C Mixed Marine,2035,0.0586496590393145
C-EEU-HRV,rur,Zone_4C Mixed Marine,2040,0.0536886250225236
C-EEU-HRV,rur,Zone_4C Mixed Marine,2045,0.049162624100679
C-EEU-HRV,rur,Zone_4C Mixed Marine,2050,0.0450637007600121
C-EEU-HRV,rur,Zone_4C Mixed Marine,2055,0.0413823049763107
C-EEU-HRV,rur,Zone_4C Mixed Marine,2060,0.0381259875207727
C-EEU-HRV,rur,Zone_4C Mixed Marine,2065,0.0352622508074541
C-EEU-HRV,rur,Zone_4C Mixed Marine,2070,0.0327272265621568
C-EEU-HRV,rur,Zone_4C Mixed Marine,2075,0.0304758336833475
C-EEU-HRV,rur,Zone_4C Mixed Marine,2080,0.0284968097787469
C-EEU-HRV,rur,Zone_4C Mixed Marine,2085,0.0267422678336982
C-EEU-HRV,rur,Zone_4C Mixed Marine,2090,0.0252097403053801
C-EEU-HRV,rur,Zone_4C Mixed Marine,2095,0.0238661595473855
C-EEU-HRV,rur,Zone_4C Mixed Marine,2100,0.022694542315912
C-EEU-HRV,rur,Zone_5A Cool Humid,2020,0.0155969989401569
C-EEU-HRV,rur,Zone_5A Cool Humid,2025,0.0133559168561443
C-EEU-HRV,rur,Zone_5A Cool Humid,2030,0.0116026591627976
C-EEU-HRV,rur,Zone_5A Cool Humid,2035,0.0101440332671614
C-EEU-HRV,rur,Zone_5A Cool Humid,2040,0.0089091918492034
C-EEU-HRV,rur,Zone_5A Cool Humid,2045,0.0078384834585349
C-EEU-HRV,rur,Zone_5A Cool Humid,2050,0.0069199693416353
C-EEU-HRV,rur,Zone_5A Cool Humid,2055,0.006132836961292
C-EEU-HRV,rur,Zone_5A Cool Humid,2060,0.0054585935007317
C-EEU-HRV,rur,Zone_5A Cool Humid,2065,0.0048902616351795
C-EEU-HRV,rur,Zone_5A Cool Humid,2070,0.0044109502622045
C-EEU-HRV,rur,Zone_5A Cool Humid,2075,0.0040058285505223
C-EEU-HRV,rur,Zone_5A Cool Humid,2080,0.0036699917477726
C-EEU-HRV,rur,Zone_5A Cool Humid,2085,0.0033811864028248
C-EEU-HRV,rur,Zone_5A Cool Humid,2090,0.0031373227678614
C-EEU-HRV,rur,Zone_5A Cool Humid,2095,0.0029306281655595
C-EEU-HRV,rur,Zone_5A Cool Humid,2100,0.0027565785856795
C-EEU-HRV,urb,Zone_3A Warm Humid,2020,0.1265108477136631
C-EEU-HRV,urb,Zone_3A Warm Humid,2025,0.1310982371131479
C-EEU-HRV,urb,Zone_3A Warm Humid,2030,0.13424989163518258
C-EEU-HRV,urb,Zone_3A Warm Humid,2035,0.1364480933264845
C-EEU-HRV,urb,Zone_3A Warm Humid,2040,0.1377415123058058
C-EEU-HRV,urb,Zone_3A Warm Humid,2045,0.1382229532223496
C-EEU-HRV,urb,Zone_3A Warm Humid,2050,0.13813505362875939
C-EEU-HRV,urb,Zone_3A Warm Humid,2055,0.1377662797224265
C-EEU-HRV,urb,Zone_3A Warm Humid,2060,0.1374269247073723
C-EEU-HRV,urb,Zone_3A Warm Humid,2065,0.1371286332690049
C-EEU-HRV,urb,Zone_3A Warm Humid,2070,0.1369163485298675
C-EEU-HRV,urb,Zone_3A Warm Humid,2075,0.1367297617851781
C-EEU-HRV,urb,Zone_3A Warm Humid,2080,0.1365716162728298
C-EEU-HRV,urb,Zone_3A Warm Humid,2085,0.136525173028958
C-EEU-HRV,urb,Zone_3A Warm Humid,2090,0.1367559631612967
C-EEU-HRV,urb,Zone_3A Warm Humid,2095,0.1373562073463859
C-EEU-HRV,urb,Zone_3A Warm Humid,2100,0.13842098633563021
C-EEU-HRV,urb,Zone_4A Mixed Humid,2020,1.207410107824986
C-EEU-HRV,urb,Zone_4A Mixed Humid,2025,1.2467682942421046
C-EEU-HRV,urb,Zone_4A Mixed Humid,2030,1.2740923358462157
C-EEU-HRV,urb,Zone_4A Mixed Humid,2035,1.2935414378818697
C-EEU-HRV,urb,Zone_4A Mixed Humid,2040,1.3055973773722924
C-EEU-HRV,urb,Zone_4A Mixed Humid,2045,1.3114113014362305
C-EEU-HRV,urb,Zone_4A Mixed Humid,2050,1.3128651979674923
C-EEU-HRV,urb,Zone_4A Mixed Humid,2055,1.3119477758321298
C-EEU-HRV,urb,Zone_4A Mixed Humid,2060,1.3101572836788575
C-EEU-HRV,urb,Zone_4A Mixed Humid,2065,1.3076565647995733
C-EEU-HRV,urb,Zone_4A Mixed Humid,2070,1.304122457836135
C-EEU-HRV,urb,Zone_4A Mixed Humid,2075,1.299462819977576
C-EEU-HRV,urb,Zone_4A Mixed Humid,2080,1.294510975665927
C-EEU-HRV,urb,Zone_4A Mixed Humid,2085,1.290357785651893
C-EEU-HRV,urb,Zone_4A Mixed Humid,2090,1.2873092291643036
C-EEU-HRV,urb,Zone_4A Mixed Humid,2095,1.2853066790187238
C-EEU-HRV,urb,Zone_4A Mixed Humid,2100,1.2840957530748869
C-EEU-HRV,urb,Zone_4C Mixed Marine,2020,0.0920513882718575
C-EEU-HRV,urb,Zone_4C Mixed Marine,2025,0.0964110386960023
C-EEU-HRV,urb,Zone_4C Mixed Marine,2030,0.0998210921155604
C-EEU-HRV,urb,Zone_4C Mixed Marine,2035,0.1024323409606854
