urt,year,region_bld,region_nuts,clim,arch,Occupied conventional dwellings,Unoccupied conventional dwellings,mat
urb,2030,C-WEU-FRA,C-WEU-FRA-FRL05,Zone_3A Warm Humid,mfh,0.6351792420088831,0.6841987032664999,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRL05,Zone_3A Warm Humid,sfh,0.36482075799111685,0.3158012967335001,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRL06,Zone_3A Warm Humid,mfh,0.4409337364793401,0.47280865732562727,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRL06,Zone_3A Warm Humid,sfh,0.5590662635206599,0.5271913426743727,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRM01,Zone_3A Warm Humid,mfh,0.6475725055186106,0.5601470281740843,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRM01,Zone_3A Warm Humid,sfh,0.35242749448138944,0.4398529718259156,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRM02,Zone_4C Mixed Marine,mfh,0.6237138775167181,0.5845868573915347,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRM02,Zone_4C Mixed Marine,sfh,0.3762861224832819,0.4154131426084653,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRY10,Zone_1A Very hot Humid,mfh,0.35847357850266637,0.40668825860008806,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRY10,Zone_1A Very hot Humid,sfh,0.6415264214973336,0.5933117413999119,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRY20,Zone_1A Very hot Humid,mfh,0.47236490037746665,0.52712086142699,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRY20,Zone_1A Very hot Humid,sfh,0.5276350996225333,0.47287913857300995,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRY30,Zone_1A Very hot Humid,mfh,0.4979168879604386,0.5711613289434301,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRY30,Zone_1A Very hot Humid,sfh,0.5020831120395615,0.42883867105656986,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRY40,Zone_2A Hot Humid,mfh,0.3400939788634467,0.40037677539529665,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRY40,Zone_2A Hot Humid,sfh,0.6599060211365533,0.5996232246047033,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRY50,Zone_0A Extremely hot Humid,mfh,0.5,0.5,perm
urb,2030,C-WEU-FRA,C-WEU-FRA-FRY50,Zone_0A Extremely hot Humid,sfh,0.5,0.5,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL301,Zone_3A Warm Humid,mfh,0.899265691590468,0.8778610891870561,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL301,Zone_3A Warm Humid,sfh,0.100734308409532,0.12213891081294397,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL302,Zone_3A Warm Humid,mfh,0.9139697814642199,0.8934168520847441,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL302,Zone_3A Warm Humid,sfh,0.08603021853578008,0.10658314791525587,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL303,Zone_3A Warm Humid,mfh,0.9783882081511217,0.974092216576546,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL303,Zone_3A Warm Humid,sfh,0.02161179184887828,0.02590778342345398,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL304,Zone_3A Warm Humid,mfh,0.9608670805517313,0.960025558084741,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL304,Zone_3A Warm Humid,sfh,0.039132919448268695,0.03997444191525897,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL305,Zone_3A Warm Humid,mfh,0.5987285807717463,0.4824904626821872,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL305,Zone_3A Warm Humid,sfh,0.40127141922825377,0.5175095373178128,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL306,Zone_3A Warm Humid,mfh,0.5522429261559696,0.378959500814753,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL306,Zone_3A Warm Humid,sfh,0.44775707384403035,0.6210404991852471,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL307,Zone_3A Warm Humid,mfh,0.8563030786752639,0.6150290260159106,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL307,Zone_3A Warm Humid,sfh,0.14369692132473613,0.38497097398408947,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL411,Zone_3A Warm Humid,mfh,0.40574673258602967,0.2707982732128485,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL411,Zone_3A Warm Humid,sfh,0.5942532674139703,0.7292017267871516,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL412,Zone_3A Warm Humid,mfh,0.44340618730862635,0.29437496783490297,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL412,Zone_3A Warm Humid,sfh,0.5565938126913736,0.705625032165097,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL413,Zone_3A Warm Humid,mfh,0.5576572789687544,0.39155650765452743,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL413,Zone_3A Warm Humid,sfh,0.4423427210312456,0.6084434923454726,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL421,Zone_3A Warm Humid,mfh,0.5954397809056748,0.47035925044000415,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL421,Zone_3A Warm Humid,sfh,0.4045602190943252,0.5296407495599958,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL422,Zone_3A Warm Humid,mfh,0.49333057594871266,0.46206442463533226,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL422,Zone_3A Warm Humid,sfh,0.5066694240512873,0.5379355753646677,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL431,Zone_3A Warm Humid,mfh,0.654218968210027,0.5221614776377563,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL431,Zone_3A Warm Humid,sfh,0.345781031789973,0.4778385223622436,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL432,Zone_3A Warm Humid,mfh,0.5879844242536622,0.4541496850685439,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL432,Zone_3A Warm Humid,sfh,0.41201557574633785,0.5458503149314561,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL433,Zone_3A Warm Humid,mfh,0.6204269196560925,0.47440533590485373,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL433,Zone_3A Warm Humid,sfh,0.3795730803439075,0.5255946640951462,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL434,Zone_3A Warm Humid,mfh,0.6362457993278925,0.47130805099593004,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL434,Zone_3A Warm Humid,sfh,0.36375420067210756,0.52869194900407,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL511,Zone_4A Mixed Humid,mfh,0.5992418088275115,0.45617070357554784,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL511,Zone_4A Mixed Humid,sfh,0.4007581911724885,0.5438292964244521,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL512,Zone_4C Mixed Marine,mfh,0.6225717599304146,0.4899690319105965,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL512,Zone_4C Mixed Marine,sfh,0.37742824006958536,0.5100309680894035,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL513,Zone_4A Mixed Humid,mfh,0.5075456529229355,0.35572493032250724,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL513,Zone_4A Mixed Humid,sfh,0.4924543470770644,0.6442750696774927,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL514,Zone_4A Mixed Humid,mfh,0.5654311221606961,0.4522267890321491,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL514,Zone_4A Mixed Humid,sfh,0.43456887783930387,0.5477732109678509,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL515,Zone_3A Warm Humid,mfh,0.613367522647301,0.5565330010018816,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL515,Zone_3A Warm Humid,sfh,0.38663247735269896,0.4434669989981184,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL521,Zone_4A Mixed Humid,mfh,0.6002092835001678,0.5004089262764342,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL521,Zone_4A Mixed Humid,sfh,0.39979071649983217,0.4995910737235658,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL522,Zone_4A Mixed Humid,mfh,0.8654882744137207,0.7975422558275307,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL522,Zone_4A Mixed Humid,sfh,0.1345117255862793,0.20245774417246928,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL523,Zone_4A Mixed Humid,mfh,0.4767883519729901,0.3451555023923445,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL523,Zone_4A Mixed Humid,sfh,0.5232116480270099,0.6548444976076555,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL524,Zone_4A Mixed Humid,mfh,0.5271387454326482,0.4878048780487805,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL524,Zone_4A Mixed Humid,sfh,0.47286125456735184,0.5121951219512195,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL525,Zone_5C Cool Marine,mfh,0.5906666078829027,0.5641537169256615,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL525,Zone_5C Cool Marine,sfh,0.40933339211709724,0.43584628307433854,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL526,Zone_4A Mixed Humid,mfh,0.4962304028264093,0.4216759375560739,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL526,Zone_4A Mixed Humid,sfh,0.5037695971735907,0.5783240624439261,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL527,Zone_3A Warm Humid,mfh,0.547742114419707,0.6436770390036309,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL527,Zone_3A Warm Humid,sfh,0.452257885580293,0.356322960996369,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL531,Zone_4A Mixed Humid,mfh,0.6049016138709826,0.4331046735429107,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL531,Zone_4A Mixed Humid,sfh,0.3950983861290174,0.5668953264570893,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL532,Zone_5A Cool Humid,mfh,0.6071776550828191,0.5400105429625724,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL532,Zone_5A Cool Humid,sfh,0.3928223449171809,0.4599894570374275,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL533,Zone_5A Cool Humid,mfh,0.47150831492033957,0.41065709016791224,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL533,Zone_5A Cool Humid,sfh,0.5284916850796604,0.5893429098320877,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL541,Zone_3A Warm Humid,mfh,0.4873397043208364,0.4180572402714487,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL541,Zone_3A Warm Humid,sfh,0.5126602956791636,0.5819427597285513,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL542,Zone_3A Warm Humid,mfh,0.5364150716263393,0.3966391037610029,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL542,Zone_3A Warm Humid,sfh,0.4635849283736608,0.603360896238997,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL543,Zone_4A Mixed Humid,mfh,0.6348361887586415,0.45338886092169695,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL543,Zone_4A Mixed Humid,sfh,0.3651638112413586,0.546611139078303,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL611,Zone_4A Mixed Humid,mfh,0.42655786350148367,0.29287890249637094,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL611,Zone_4A Mixed Humid,sfh,0.5734421364985163,0.7071210975036291,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL612,Zone_4A Mixed Humid,mfh,0.6191057307429464,0.4884296776517198,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL612,Zone_4A Mixed Humid,sfh,0.3808942692570536,0.5115703223482803,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL613,Zone_3A Warm Humid,mfh,0.5811073855002574,0.4317055299340546,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL613,Zone_3A Warm Humid,sfh,0.4188926144997426,0.5682944700659455,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL621,Zone_3A Warm Humid,mfh,0.4718022873668989,0.4778542888718864,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL621,Zone_3A Warm Humid,sfh,0.5281977126331011,0.5221457111281136,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL622,Zone_3A Warm Humid,mfh,0.5130279394363816,0.45642314627615976,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL622,Zone_3A Warm Humid,sfh,0.48697206056361836,0.5435768537238402,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL623,Zone_3A Warm Humid,mfh,0.47178654002374554,0.3493038493038493,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL623,Zone_3A Warm Humid,sfh,0.5282134599762545,0.6506961506961507,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL624,Zone_3A Warm Humid,mfh,0.6054797487546025,0.5509797409498506,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL624,Zone_3A Warm Humid,sfh,0.39452025124539747,0.4490202590501495,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL631,Zone_3A Warm Humid,mfh,0.5163043478260869,0.43544983301575596,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL631,Zone_3A Warm Humid,sfh,0.483695652173913,0.5645501669842441,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL632,Zone_3A Warm Humid,mfh,0.6962828140284482,0.5748751831145924,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL632,Zone_3A Warm Humid,sfh,0.30371718597155184,0.42512481688540765,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL633,Zone_3A Warm Humid,mfh,0.4291515512480373,0.34201279166772,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL633,Zone_3A Warm Humid,sfh,0.5708484487519627,0.65798720833228,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL641,Zone_3A Warm Humid,mfh,0.5403122537431048,0.3927057447741558,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL641,Zone_3A Warm Humid,sfh,0.4596877462568952,0.6072942552258441,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL642,Zone_3A Warm Humid,mfh,0.5596736045411542,0.4541211767647304,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL642,Zone_3A Warm Humid,sfh,0.4403263954588458,0.5458788232352696,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL643,Zone_4A Mixed Humid,mfh,0.3652065773110405,0.3407843137254902,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL643,Zone_4A Mixed Humid,sfh,0.6347934226889596,0.6592156862745098,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL644,Zone_3A Warm Humid,mfh,0.5355030114560435,0.5317963120196808,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL644,Zone_3A Warm Humid,sfh,0.46449698854395655,0.46820368798031914,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL645,Zone_4A Mixed Humid,mfh,0.4088293046245514,0.33459483526268924,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL645,Zone_4A Mixed Humid,sfh,0.5911706953754485,0.6654051647373108,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL651,Zone_4A Mixed Humid,mfh,0.5311737916850301,0.39502819474227624,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL651,Zone_4A Mixed Humid,sfh,0.4688262083149699,0.6049718052577238,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL652,Zone_4A Mixed Humid,mfh,0.5278740450903671,0.5488563419529268,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL652,Zone_4A Mixed Humid,sfh,0.47212595490963294,0.45114365804707324,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL653,Zone_3A Warm Humid,mfh,0.4983979426210502,0.36170163413474365,perm
urb,2030,C-WEU-GRC,C-WEU-GRC-EL653,Zone_3A Warm Humid,sfh,0.5016020573789498,0.6382983658652563,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE041,Zone_5A Cool Humid,mfh,0.06661275913113225,0.1384798518649149,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE041,Zone_5A Cool Humid,sfh,0.9333872408688677,0.861520148135085,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE042,Zone_5A Cool Humid,mfh,0.09585063182014111,0.1600817602500902,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE042,Zone_5A Cool Humid,sfh,0.9041493681798589,0.8399182397499099,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE051,Zone_5A Cool Humid,mfh,0.08929026244628332,0.15209784152721478,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE051,Zone_5A Cool Humid,sfh,0.9107097375537166,0.8479021584727853,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE052,Zone_5A Cool Humid,mfh,0.07900690856734946,0.14891511229539398,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE052,Zone_5A Cool Humid,sfh,0.9209930914326505,0.851084887704606,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE053,Zone_4A Mixed Humid,mfh,0.10232727895691424,0.14641434262948208,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE053,Zone_4A Mixed Humid,sfh,0.8976727210430857,0.853585657370518,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE061,Zone_5A Cool Humid,mfh,0.28065949743187263,0.4616417910447761,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE061,Zone_5A Cool Humid,sfh,0.7193405025681274,0.5383582089552239,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE062,Zone_5A Cool Humid,mfh,0.10109220613205165,0.20554807206600437,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE062,Zone_5A Cool Humid,sfh,0.8989077938679484,0.7944519279339957,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE063,Zone_5A Cool Humid,mfh,0.07644663855213181,0.175854747785343,perm
urb,2030,C-WEU-IRL,C-WEU-IRL-IE063,Zone_5A Cool Humid,sfh,0.9235533614478681,0.824145252214657,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC11,Zone_4A Mixed Humid,mfh,0.8849893468283198,0.8262838531209565,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC11,Zone_4A Mixed Humid,sfh,0.1150106531716803,0.1737161468790434,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC12,Zone_4A Mixed Humid,mfh,0.7187381422795609,0.7020961889574522,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC12,Zone_4A Mixed Humid,sfh,0.2812618577204391,0.29790381104254776,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC13,Zone_5A Cool Humid,mfh,0.7230646448523543,0.6861971017283713,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC13,Zone_5A Cool Humid,sfh,0.27693535514764567,0.3138028982716287,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC14,Zone_7A Very cold Humid,mfh,0.7549892792347023,0.6806997157797214,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC14,Zone_7A Very cold Humid,sfh,0.2450107207652977,0.31930028422027856,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC15,Zone_4A Mixed Humid,mfh,0.7801983771405815,0.7685496525442725,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC15,Zone_4A Mixed Humid,sfh,0.21980162285941857,0.23145034745572743,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC16,Zone_4A Mixed Humid,mfh,0.7200420558731105,0.7126454085916284,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC16,Zone_4A Mixed Humid,sfh,0.27995794412688946,0.2873545914083716,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC17,Zone_4A Mixed Humid,mfh,0.6243609857095593,0.5605177105485811,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC17,Zone_4A Mixed Humid,sfh,0.37563901429044066,0.43948228945141893,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC18,Zone_4A Mixed Humid,mfh,0.721413646143661,0.6677344387915332,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC18,Zone_4A Mixed Humid,sfh,0.27858635385633895,0.3322655612084668,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC20,Zone_6A Cold Humid,mfh,0.835312667740204,0.8391004371412019,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC20,Zone_6A Cold Humid,sfh,0.16468733225979604,0.1608995628587981,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC31,Zone_3A Warm Humid,mfh,0.8887373228159658,0.8565560791163233,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC31,Zone_3A Warm Humid,sfh,0.11126267718403417,0.14344392088367675,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC32,Zone_4C Mixed Marine,mfh,0.8956831030738702,0.910099369025579,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC32,Zone_4C Mixed Marine,sfh,0.10431689692612976,0.08990063097442098,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC33,Zone_4C Mixed Marine,mfh,0.9439141451054914,0.8777520833048261,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC33,Zone_4C Mixed Marine,sfh,0.056085854894508604,0.12224791669517385,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC34,Zone_4C Mixed Marine,mfh,0.8749544402305078,0.8306151409826625,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC34,Zone_4C Mixed Marine,sfh,0.1250455597694922,0.16938485901733746,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC41,Zone_4A Mixed Humid,mfh,0.8357174758473348,0.8240654781076524,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC41,Zone_4A Mixed Humid,sfh,0.16428252415266523,0.17593452189234762,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC42,Zone_4A Mixed Humid,mfh,0.8477682473142397,0.7866268525105965,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC42,Zone_4A Mixed Humid,sfh,0.15223175268576025,0.2133731474894035,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC43,Zone_4A Mixed Humid,mfh,0.8683418063968732,0.8325205729960378,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC43,Zone_4A Mixed Humid,sfh,0.1316581936031268,0.1674794270039622,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC44,Zone_7A Very cold Humid,mfh,0.7891956416833871,0.7684414231131842,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC44,Zone_7A Very cold Humid,sfh,0.2108043583166129,0.23155857688681586,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC46,Zone_4C Mixed Marine,mfh,0.8957891852784163,0.8755306797899808,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC46,Zone_4C Mixed Marine,sfh,0.10421081472158364,0.12446932021001923,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC47,Zone_5A Cool Humid,mfh,0.869304390688365,0.8525457457651798,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC47,Zone_5A Cool Humid,sfh,0.13069560931163507,0.14745425423482017,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC48,Zone_4A Mixed Humid,mfh,0.695940697155513,0.6756297832599546,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC48,Zone_4A Mixed Humid,sfh,0.30405930284448707,0.32437021674004535,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC49,Zone_4A Mixed Humid,mfh,0.7596984872734782,0.8086901016732777,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC49,Zone_4A Mixed Humid,sfh,0.24030151272652175,0.1913098983267223,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC4A,Zone_4A Mixed Humid,mfh,0.7269155206286837,0.792526491912995,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC4A,Zone_4A Mixed Humid,sfh,0.2730844793713163,0.20747350808700502,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC4B,Zone_4A Mixed Humid,mfh,0.6367255024165382,0.7083399565516876,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC4B,Zone_4A Mixed Humid,sfh,0.3632744975834617,0.2916600434483124,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC4C,Zone_4A Mixed Humid,mfh,0.9378510755464003,0.950543614969675,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC4C,Zone_4A Mixed Humid,sfh,0.06214892445359969,0.049456385030325054,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC4D,Zone_4A Mixed Humid,mfh,0.9011492234293637,0.9059941642350979,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITC4D,Zone_4A Mixed Humid,sfh,0.0988507765706364,0.09400583576490204,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITF11,Zone_4C Mixed Marine,mfh,0.7850442553655251,0.8026362616003723,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITF11,Zone_4C Mixed Marine,sfh,0.2149557446344748,0.1973637383996277,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITF12,Zone_4A Mixed Humid,mfh,0.8182612666519699,0.8385161498518496,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITF12,Zone_4A Mixed Humid,sfh,0.18173873334803012,0.1614838501481503,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITF13,Zone_4C Mixed Marine,mfh,0.8593796868438419,0.8155018065496054,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITF13,Zone_4C Mixed Marine,sfh,0.14062031315615814,0.18449819345039467,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITF14,Zone_4A Mixed Humid,mfh,0.7819611476651662,0.7573999954774665,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITF14,Zone_4A Mixed Humid,sfh,0.21803885233483375,0.24260000452253352,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITF21,Zone_4C Mixed Marine,mfh,0.7000566251415629,0.6563768789710213,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITF21,Zone_4C Mixed Marine,sfh,0.29994337485843714,0.3436231210289788,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITF22,Zone_4A Mixed Humid,mfh,0.7701582193617592,0.7317865886259391,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITF22,Zone_4A Mixed Humid,sfh,0.22984178063824082,0.26821341137406085,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITF31,Zone_3A Warm Humid,mfh,0.8364998136806743,0.8108141610472035,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITF31,Zone_3A Warm Humid,sfh,0.16350018631932572,0.1891858389527965,perm
urb,2030,C-WEU-ITA,C-WEU-ITA-ITF32,Zone_3A Warm Humid,mfh,0.7212220797746519,0.6908961696854842,perm
