,region_bld,clim,arch,eneff,urt,value
2422,C-WEU-ESP,Zone_3A Warm Humid,mfh,s2,sub,1.0
2423,C-WEU-ESP,Zone_3A Warm Humid,mfh,s2,urb,1.0
2424,C-WEU-ESP,Zone_3A Warm Humid,mfh,s3,rur,1.0
2425,C-WEU-ESP,Zone_3A Warm Humid,mfh,s3,sub,1.0
2426,C-WEU-ESP,Zone_3A Warm Humid,mfh,s3,urb,1.0
2427,C-WEU-ESP,Zone_3A Warm Humid,mfh,s51_std,rur,1.0
2428,C-WEU-ESP,Zone_3A Warm Humid,mfh,s51_std,sub,1.0
2429,C-WEU-ESP,Zone_3A Warm Humid,mfh,s51_std,urb,1.0
2430,C-WEU-ESP,Zone_3A Warm Humid,mfh,s52_low,rur,1.0
2431,C-WEU-ESP,Zone_3A Warm Humid,mfh,s52_low,sub,1.0
2432,C-WEU-ESP,Zone_3A Warm Humid,mfh,s52_low,urb,1.0
2433,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr11_std,rur,1.0
2434,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr11_std,sub,1.0
2435,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr11_std,urb,1.0
2436,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr12_low,rur,1.0
2437,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr12_low,sub,1.0
2438,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr12_low,urb,1.0
2439,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr21_std,rur,1.0
2440,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr21_std,sub,1.0
2441,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr21_std,urb,1.0
2442,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr22_low,rur,1.0
2443,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr22_low,sub,1.0
2444,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr22_low,urb,1.0
2445,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr31_std,rur,1.0
2446,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr31_std,sub,1.0
2447,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr31_std,urb,1.0
2448,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr32_low,rur,1.0
2449,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr32_low,sub,1.0
2450,C-WEU-ESP,Zone_3A Warm Humid,mfh,sr32_low,urb,1.0
2451,C-WEU-ESP,Zone_3A Warm Humid,sfh,s1,rur,1.0
2452,C-WEU-ESP,Zone_3A Warm Humid,sfh,s1,sub,1.0
2453,C-WEU-ESP,Zone_3A Warm Humid,sfh,s1,urb,1.0
2454,C-WEU-ESP,Zone_3A Warm Humid,sfh,s2,rur,1.0
2455,C-WEU-ESP,Zone_3A Warm Humid,sfh,s2,sub,1.0
2456,C-WEU-ESP,Zone_3A Warm Humid,sfh,s2,urb,1.0
2457,C-WEU-ESP,Zone_3A Warm Humid,sfh,s3,rur,1.0
2458,C-WEU-ESP,Zone_3A Warm Humid,sfh,s3,sub,1.0
2459,C-WEU-ESP,Zone_3A Warm Humid,sfh,s3,urb,1.0
2460,C-WEU-ESP,Zone_3A Warm Humid,sfh,s51_std,rur,1.0
2461,C-WEU-ESP,Zone_3A Warm Humid,sfh,s51_std,sub,1.0
2462,C-WEU-ESP,Zone_3A Warm Humid,sfh,s51_std,urb,1.0
2463,C-WEU-ESP,Zone_3A Warm Humid,sfh,s52_low,rur,1.0
2464,C-WEU-ESP,Zone_3A Warm Humid,sfh,s52_low,sub,1.0
2465,C-WEU-ESP,Zone_3A Warm Humid,sfh,s52_low,urb,1.0
2466,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr11_std,rur,1.0
2467,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr11_std,sub,1.0
2468,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr11_std,urb,1.0
2469,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr12_low,rur,1.0
2470,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr12_low,sub,1.0
2471,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr12_low,urb,1.0
2472,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr21_std,rur,1.0
2473,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr21_std,sub,1.0
2474,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr21_std,urb,1.0
2475,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr22_low,rur,1.0
2476,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr22_low,sub,1.0
2477,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr22_low,urb,1.0
2478,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr31_std,rur,1.0
2479,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr31_std,sub,1.0
2480,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr31_std,urb,1.0
2481,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr32_low,rur,1.0
2482,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr32_low,sub,1.0
2483,C-WEU-ESP,Zone_3A Warm Humid,sfh,sr32_low,urb,1.0
2484,C-WEU-ESP,Zone_3B Warm Dry,inf,ns,rur,1.0
2485,C-WEU-ESP,Zone_3B Warm Dry,inf,ns,sub,1.0
2486,C-WEU-ESP,Zone_3B Warm Dry,inf,ns,urb,1.0
2487,C-WEU-ESP,Zone_3B Warm Dry,mfh,s1,rur,1.0
2488,C-WEU-ESP,Zone_3B Warm Dry,mfh,s1,sub,0.5
2489,C-WEU-ESP,Zone_3B Warm Dry,mfh,s1,urb,0.5
2490,C-WEU-ESP,Zone_3B Warm Dry,mfh,s2,rur,1.0
2491,C-WEU-ESP,Zone_3B Warm Dry,mfh,s2,sub,0.5
2492,C-WEU-ESP,Zone_3B Warm Dry,mfh,s2,urb,0.5
2493,C-WEU-ESP,Zone_3B Warm Dry,mfh,s3,rur,1.0
2494,C-WEU-ESP,Zone_3B Warm Dry,mfh,s3,sub,0.5
2495,C-WEU-ESP,Zone_3B Warm Dry,mfh,s3,urb,0.5
2496,C-WEU-ESP,Zone_3B Warm Dry,mfh,s51_std,rur,1.0
2497,C-WEU-ESP,Zone_3B Warm Dry,mfh,s51_std,sub,0.5
2498,C-WEU-ESP,Zone_3B Warm Dry,mfh,s51_std,urb,0.5
2499,C-WEU-ESP,Zone_3B Warm Dry,mfh,s52_low,rur,1.0
2500,C-WEU-ESP,Zone_3B Warm Dry,mfh,s52_low,sub,0.5
2501,C-WEU-ESP,Zone_3B Warm Dry,mfh,s52_low,urb,0.5
2502,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr11_std,rur,1.0
2503,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr11_std,sub,0.5
2504,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr11_std,urb,0.5
2505,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr12_low,rur,1.0
2506,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr12_low,sub,0.5
2507,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr12_low,urb,0.5
2508,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr21_std,rur,1.0
2509,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr21_std,sub,0.5
2510,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr21_std,urb,0.5
2511,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr22_low,rur,1.0
2512,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr22_low,sub,0.5
2513,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr22_low,urb,0.5
2514,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr31_std,rur,1.0
2515,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr31_std,sub,0.5
2516,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr31_std,urb,0.5
2517,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr32_low,rur,1.0
2518,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr32_low,sub,0.5
2519,C-WEU-ESP,Zone_3B Warm Dry,mfh,sr32_low,urb,0.5
2520,C-WEU-ESP,Zone_3B Warm Dry,sfh,s1,rur,1.0
2521,C-WEU-ESP,Zone_3B Warm Dry,sfh,s1,sub,0.5
2522,C-WEU-ESP,Zone_3B Warm Dry,sfh,s1,urb,0.5
2523,C-WEU-ESP,Zone_3B Warm Dry,sfh,s2,rur,1.0
2524,C-WEU-ESP,Zone_3B Warm Dry,sfh,s2,sub,0.5
2525,C-WEU-ESP,Zone_3B Warm Dry,sfh,s2,urb,0.5
2526,C-WEU-ESP,Zone_3B Warm Dry,sfh,s3,rur,1.0
2527,C-WEU-ESP,Zone_3B Warm Dry,sfh,s3,sub,0.5
2528,C-WEU-ESP,Zone_3B Warm Dry,sfh,s3,urb,0.5
2529,C-WEU-ESP,Zone_3B Warm Dry,sfh,s51_std,rur,1.0
2530,C-WEU-ESP,Zone_3B Warm Dry,sfh,s51_std,sub,0.5
2531,C-WEU-ESP,Zone_3B Warm Dry,sfh,s51_std,urb,0.5
2532,C-WEU-ESP,Zone_3B Warm Dry,sfh,s52_low,rur,1.0
2533,C-WEU-ESP,Zone_3B Warm Dry,sfh,s52_low,sub,0.5
2534,C-WEU-ESP,Zone_3B Warm Dry,sfh,s52_low,urb,0.5
2535,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr11_std,rur,1.0
2536,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr11_std,sub,0.5
2537,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr11_std,urb,0.5
2538,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr12_low,rur,1.0
2539,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr12_low,sub,0.5
2540,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr12_low,urb,0.5
2541,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr21_std,rur,1.0
2542,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr21_std,sub,0.5
2543,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr21_std,urb,0.5
2544,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr22_low,rur,1.0
2545,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr22_low,sub,0.5
2546,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr22_low,urb,0.5
2547,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr31_std,rur,1.0
2548,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr31_std,sub,0.5
2549,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr31_std,urb,0.5
2550,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr32_low,rur,1.0
2551,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr32_low,sub,0.5
2552,C-WEU-ESP,Zone_3B Warm Dry,sfh,sr32_low,urb,0.5
2553,C-WEU-ESP,Zone_3C Warm Marine,inf,ns,rur,0.9983
2554,C-WEU-ESP,Zone_3C Warm Marine,inf,ns,sub,0.99915
2555,C-WEU-ESP,Zone_3C Warm Marine,inf,ns,urb,1.0
2556,C-WEU-ESP,Zone_3C Warm Marine,mfh,s1,rur,1.0
2557,C-WEU-ESP,Zone_3C Warm Marine,mfh,s1,sub,1.0
2558,C-WEU-ESP,Zone_3C Warm Marine,mfh,s1,urb,1.0
2559,C-WEU-ESP,Zone_3C Warm Marine,mfh,s2,rur,1.0
2560,C-WEU-ESP,Zone_3C Warm Marine,mfh,s2,sub,1.0
2561,C-WEU-ESP,Zone_3C Warm Marine,mfh,s2,urb,1.0
2562,C-WEU-ESP,Zone_3C Warm Marine,mfh,s3,rur,1.0
2563,C-WEU-ESP,Zone_3C Warm Marine,mfh,s3,sub,1.0
2564,C-WEU-ESP,Zone_3C Warm Marine,mfh,s3,urb,1.0
2565,C-WEU-ESP,Zone_3C Warm Marine,mfh,s51_std,rur,1.0
2566,C-WEU-ESP,Zone_3C Warm Marine,mfh,s51_std,sub,1.0
2567,C-WEU-ESP,Zone_3C Warm Marine,mfh,s51_std,urb,1.0
2568,C-WEU-ESP,Zone_3C Warm Marine,mfh,s52_low,rur,1.0
2569,C-WEU-ESP,Zone_3C Warm Marine,mfh,s52_low,sub,1.0
2570,C-WEU-ESP,Zone_3C Warm Marine,mfh,s52_low,urb,1.0
2571,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr11_std,rur,1.0
2572,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr11_std,sub,1.0
2573,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr11_std,urb,1.0
2574,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr12_low,rur,1.0
2575,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr12_low,sub,1.0
2576,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr12_low,urb,1.0
2577,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr21_std,rur,1.0
2578,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr21_std,sub,1.0
2579,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr21_std,urb,1.0
2580,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr22_low,rur,1.0
2581,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr22_low,sub,1.0
2582,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr22_low,urb,1.0
2583,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr31_std,rur,1.0
2584,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr31_std,sub,1.0
2585,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr31_std,urb,1.0
2586,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr32_low,rur,1.0
2587,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr32_low,sub,1.0
2588,C-WEU-ESP,Zone_3C Warm Marine,mfh,sr32_low,urb,1.0
2589,C-WEU-ESP,Zone_3C Warm Marine,sfh,s1,rur,0.9983
2590,C-WEU-ESP,Zone_3C Warm Marine,sfh,s1,sub,0.99915
2591,C-WEU-ESP,Zone_3C Warm Marine,sfh,s1,urb,1.0
2592,C-WEU-ESP,Zone_3C Warm Marine,sfh,s2,rur,1.0
2593,C-WEU-ESP,Zone_3C Warm Marine,sfh,s2,sub,1.0
2594,C-WEU-ESP,Zone_3C Warm Marine,sfh,s2,urb,1.0
2595,C-WEU-ESP,Zone_3C Warm Marine,sfh,s3,rur,1.0
2596,C-WEU-ESP,Zone_3C Warm Marine,sfh,s3,sub,1.0
2597,C-WEU-ESP,Zone_3C Warm Marine,sfh,s3,urb,1.0
2598,C-WEU-ESP,Zone_3C Warm Marine,sfh,s51_std,rur,1.0
2599,C-WEU-ESP,Zone_3C Warm Marine,sfh,s51_std,sub,1.0
2600,C-WEU-ESP,Zone_3C Warm Marine,sfh,s51_std,urb,1.0
2601,C-WEU-ESP,Zone_3C Warm Marine,sfh,s52_low,rur,1.0
2602,C-WEU-ESP,Zone_3C Warm Marine,sfh,s52_low,sub,1.0
2603,C-WEU-ESP,Zone_3C Warm Marine,sfh,s52_low,urb,1.0
2604,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr11_std,rur,0.9983
2605,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr11_std,sub,0.99915
2606,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr11_std,urb,1.0
2607,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr12_low,rur,0.9983
2608,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr12_low,sub,0.99915
2609,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr12_low,urb,1.0
2610,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr21_std,rur,1.0
2611,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr21_std,sub,1.0
2612,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr21_std,urb,1.0
2613,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr22_low,rur,1.0
2614,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr22_low,sub,1.0
2615,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr22_low,urb,1.0
2616,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr31_std,rur,1.0
2617,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr31_std,sub,1.0
2618,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr31_std,urb,1.0
2619,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr32_low,rur,1.0
2620,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr32_low,sub,1.0
2621,C-WEU-ESP,Zone_3C Warm Marine,sfh,sr32_low,urb,1.0
2622,C-WEU-ESP,Zone_4A Mixed Humid,inf,ns,rur,1.0
2623,C-WEU-ESP,Zone_4A Mixed Humid,inf,ns,sub,1.0
2624,C-WEU-ESP,Zone_4A Mixed Humid,inf,ns,urb,1.0
2625,C-WEU-ESP,Zone_4A Mixed Humid,mfh,s1,rur,1.0
2626,C-WEU-ESP,Zone_4A Mixed Humid,mfh,s1,sub,1.0
2627,C-WEU-ESP,Zone_4A Mixed Humid,mfh,s1,urb,1.0
2628,C-WEU-ESP,Zone_4A Mixed Humid,mfh,s2,rur,1.0
2629,C-WEU-ESP,Zone_4A Mixed Humid,mfh,s2,sub,1.0
2630,C-WEU-ESP,Zone_4A Mixed Humid,mfh,s2,urb,1.0
2631,C-WEU-ESP,Zone_4A Mixed Humid,mfh,s3,rur,1.0
2632,C-WEU-ESP,Zone_4A Mixed Humid,mfh,s3,sub,1.0
2633,C-WEU-ESP,Zone_4A Mixed Humid,mfh,s3,urb,1.0
2634,C-WEU-ESP,Zone_4A Mixed Humid,mfh,s51_std,rur,1.0
2635,C-WEU-ESP,Zone_4A Mixed Humid,mfh,s51_std,sub,1.0
2636,C-WEU-ESP,Zone_4A Mixed Humid,mfh,s51_std,urb,1.0
2637,C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,rur,1.0
2638,C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,sub,1.0
2639,C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,urb,1.0
2640,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr11_std,rur,1.0
2641,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr11_std,sub,1.0
2642,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr11_std,urb,1.0
2643,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr12_low,rur,1.0
2644,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr12_low,sub,1.0
2645,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr12_low,urb,1.0
2646,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr21_std,rur,1.0
2647,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr21_std,sub,1.0
2648,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr21_std,urb,1.0
2649,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr22_low,rur,1.0
2650,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr22_low,sub,1.0
2651,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr22_low,urb,1.0
2652,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr31_std,rur,1.0
2653,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr31_std,sub,1.0
2654,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr31_std,urb,1.0
2655,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr32_low,rur,1.0
2656,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr32_low,sub,1.0
2657,C-WEU-ESP,Zone_4A Mixed Humid,mfh,sr32_low,urb,1.0
2658,C-WEU-ESP,Zone_4A Mixed Humid,sfh,s1,rur,1.0
2659,C-WEU-ESP,Zone_4A Mixed Humid,sfh,s1,sub,1.0
2660,C-WEU-ESP,Zone_4A Mixed Humid,sfh,s1,urb,1.0
2661,C-WEU-ESP,Zone_4A Mixed Humid,sfh,s2,rur,1.0
2662,C-WEU-ESP,Zone_4A Mixed Humid,sfh,s2,sub,1.0
2663,C-WEU-ESP,Zone_4A Mixed Humid,sfh,s2,urb,1.0
2664,C-WEU-ESP,Zone_4A Mixed Humid,sfh,s3,rur,1.0
2665,C-WEU-ESP,Zone_4A Mixed Humid,sfh,s3,sub,1.0
2666,C-WEU-ESP,Zone_4A Mixed Humid,sfh,s3,urb,1.0
2667,C-WEU-ESP,Zone_4A Mixed Humid,sfh,s51_std,rur,1.0
2668,C-WEU-ESP,Zone_4A Mixed Humid,sfh,s51_std,sub,1.0
2669,C-WEU-ESP,Zone_4A Mixed Humid,sfh,s51_std,urb,1.0
2670,C-WEU-ESP,Zone_4A Mixed Humid,sfh,s52_low,rur,1.0
2671,C-WEU-ESP,Zone_4A Mixed Humid,sfh,s52_low,sub,1.0
2672,C-WEU-ESP,Zone_4A Mixed Humid,sfh,s52_low,urb,1.0
2673,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr11_std,rur,1.0
2674,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr11_std,sub,1.0
2675,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr11_std,urb,1.0
2676,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr12_low,rur,1.0
2677,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr12_low,sub,1.0
2678,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr12_low,urb,1.0
2679,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr21_std,rur,1.0
2680,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr21_std,sub,1.0
2681,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr21_std,urb,1.0
2682,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr22_low,rur,1.0
2683,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr22_low,sub,1.0
2684,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr22_low,urb,1.0
2685,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr31_std,rur,1.0
2686,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr31_std,sub,1.0
2687,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr31_std,urb,1.0
2688,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr32_low,rur,1.0
2689,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr32_low,sub,1.0
2690,C-WEU-ESP,Zone_4A Mixed Humid,sfh,sr32_low,urb,1.0
2691,C-WEU-ESP,Zone_4C Mixed Marine,inf,ns,rur,1.0
2692,C-WEU-ESP,Zone_4C Mixed Marine,inf,ns,sub,1.0
2693,C-WEU-ESP,Zone_4C Mixed Marine,inf,ns,urb,1.0
2694,C-WEU-ESP,Zone_4C Mixed Marine,mfh,s1,rur,1.0
2695,C-WEU-ESP,Zone_4C Mixed Marine,mfh,s1,sub,1.0
2696,C-WEU-ESP,Zone_4C Mixed Marine,mfh,s1,urb,1.0
2697,C-WEU-ESP,Zone_4C Mixed Marine,mfh,s2,rur,1.0
2698,C-WEU-ESP,Zone_4C Mixed Marine,mfh,s2,sub,1.0
2699,C-WEU-ESP,Zone_4C Mixed Marine,mfh,s2,urb,1.0
2700,C-WEU-ESP,Zone_4C Mixed Marine,mfh,s3,rur,1.0
2701,C-WEU-ESP,Zone_4C Mixed Marine,mfh,s3,sub,1.0
2702,C-WEU-ESP,Zone_4C Mixed Marine,mfh,s3,urb,1.0
2703,C-WEU-ESP,Zone_4C Mixed Marine,mfh,s51_std,rur,1.0
2704,C-WEU-ESP,Zone_4C Mixed Marine,mfh,s51_std,sub,1.0
2705,C-WEU-ESP,Zone_4C Mixed Marine,mfh,s51_std,urb,1.0
2706,C-WEU-ESP,Zone_4C Mixed Marine,mfh,s52_low,rur,1.0
2707,C-WEU-ESP,Zone_4C Mixed Marine,mfh,s52_low,sub,1.0
2708,C-WEU-ESP,Zone_4C Mixed Marine,mfh,s52_low,urb,1.0
2709,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr11_std,rur,1.0
2710,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr11_std,sub,1.0
2711,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr11_std,urb,1.0
2712,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr12_low,rur,1.0
2713,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr12_low,sub,1.0
2714,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr12_low,urb,1.0
2715,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr21_std,rur,1.0
2716,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr21_std,sub,1.0
2717,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr21_std,urb,1.0
2718,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr22_low,rur,1.0
2719,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr22_low,sub,1.0
2720,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr22_low,urb,1.0
2721,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr31_std,rur,1.0
2722,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr31_std,sub,1.0
2723,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr31_std,urb,1.0
2724,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr32_low,rur,1.0
2725,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr32_low,sub,1.0
2726,C-WEU-ESP,Zone_4C Mixed Marine,mfh,sr32_low,urb,1.0
2727,C-WEU-ESP,Zone_4C Mixed Marine,sfh,s1,rur,1.0
2728,C-WEU-ESP,Zone_4C Mixed Marine,sfh,s1,sub,1.0
2729,C-WEU-ESP,Zone_4C Mixed Marine,sfh,s1,urb,1.0
2730,C-WEU-ESP,Zone_4C Mixed Marine,sfh,s2,rur,1.0
2731,C-WEU-ESP,Zone_4C Mixed Marine,sfh,s2,sub,1.0
2732,C-WEU-ESP,Zone_4C Mixed Marine,sfh,s2,urb,1.0
2733,C-WEU-ESP,Zone_4C Mixed Marine,sfh,s3,rur,1.0
2734,C-WEU-ESP,Zone_4C Mixed Marine,sfh,s3,sub,1.0
2735,C-WEU-ESP,Zone_4C Mixed Marine,sfh,s3,urb,1.0
2736,C-WEU-ESP,Zone_4C Mixed Marine,sfh,s51_std,rur,1.0
2737,C-WEU-ESP,Zone_4C Mixed Marine,sfh,s51_std,sub,1.0
2738,C-WEU-ESP,Zone_4C Mixed Marine,sfh,s51_std,urb,1.0
2739,C-WEU-ESP,Zone_4C Mixed Marine,sfh,s52_low,rur,1.0
2740,C-WEU-ESP,Zone_4C Mixed Marine,sfh,s52_low,sub,1.0
2741,C-WEU-ESP,Zone_4C Mixed Marine,sfh,s52_low,urb,1.0
2742,C-WEU-ESP,Zone_4C Mixed Marine,sfh,sr11_std,rur,1.0
2743,C-WEU-ESP,Zone_4C Mixed Marine,sfh,sr11_std,sub,1.0
2744,C-WEU-ESP,Zone_4C Mixed Marine,sfh,sr11_std,urb,1.0
2745,C-WEU-ESP,Zone_4C Mixed Marine,sfh,sr12_low,rur,1.0
2746,C-WEU-ESP,Zone_4C Mixed Marine,sfh,sr12_low,sub,1.0
2747,C-WEU-ESP,Zone_4C Mixed Marine,sfh,sr12_low,urb,1.0
2748,C-WEU-ESP,Zone_4C Mixed Marine,sfh,sr21_std,rur,1.0
2749,C-WEU-ESP,Zone_4C Mixed Marine,sfh,sr21_std,sub,1.0
2750,C-WEU-ESP,Zone_4C Mixed Marine,sfh,sr21_std,urb,1.0
2751,C-WEU-ESP,Zone_4C Mixed Marine,sfh,sr22_low,rur,1.0
