region_bld,clim,urt,arch,eneff,value
C-WEU-LUX,Zone_5A Cool Humid,urb,inf,ns,1713.930956509973
C-EEU-LVA,Zone_6A Cold Humid,rur,inf,ns,1465.030065909842
C-EEU-LVA,Zone_6A Cold Humid,urb,inf,ns,1465.030065909842
C-WEU-MLT,Zone_3A Warm Humid,rur,inf,ns,430.49387859999996
C-WEU-MLT,Zone_3A Warm Humid,urb,inf,ns,430.49387859999996
C-WEU-NLD,Zone_5A Cool Humid,rur,inf,ns,1606.0706358667721
C-WEU-NLD,Zone_5A Cool Humid,urb,inf,ns,1606.0706358667721
C-WEU-NLD,Zone_4A Mixed Humid,rur,inf,ns,1606.0706358667721
C-WEU-NLD,Zone_4A Mixed Humid,urb,inf,ns,1606.0706358667721
C-EEU-POL,Zone_5A Cool Humid,rur,inf,ns,1236.14477869212
C-EEU-POL,Zone_5A Cool Humid,urb,inf,ns,1236.14477869212
C-EEU-POL,Zone_6A Cold Humid,rur,inf,ns,1236.14477869212
C-EEU-POL,Zone_6A Cold Humid,urb,inf,ns,1236.14477869212
C-WEU-PRT,Zone_3C Warm Marine,rur,inf,ns,652.1490819850053
C-WEU-PRT,Zone_3C Warm Marine,urb,inf,ns,652.1490819850053
C-WEU-PRT,Zone_4C Mixed Marine,rur,inf,ns,652.1490819850053
C-WEU-PRT,Zone_4C Mixed Marine,urb,inf,ns,652.1490819850053
C-WEU-PRT,Zone_4A Mixed Humid,rur,inf,ns,652.1490819850053
C-WEU-PRT,Zone_4A Mixed Humid,urb,inf,ns,652.1490819850053
C-WEU-PRT,Zone_3A Warm Humid,rur,inf,ns,652.1490819850053
C-WEU-PRT,Zone_3A Warm Humid,urb,inf,ns,652.1490819850053
C-EEU-ROU,Zone_5A Cool Humid,rur,inf,ns,1136.2621998949485
C-EEU-ROU,Zone_5A Cool Humid,urb,inf,ns,1136.2621998949485
C-EEU-ROU,Zone_6A Cold Humid,rur,inf,ns,1136.2621998949485
C-EEU-ROU,Zone_6A Cold Humid,urb,inf,ns,1136.2621998949485
C-EEU-ROU,Zone_4A Mixed Humid,rur,inf,ns,1136.2621998949485
C-EEU-ROU,Zone_4A Mixed Humid,urb,inf,ns,1136.2621998949485
C-WEU-SWE,Zone_6A Cold Humid,rur,inf,ns,2202.022061650381
C-WEU-SWE,Zone_6A Cold Humid,urb,inf,ns,2202.022061650381
C-WEU-SWE,Zone_5A Cool Humid,rur,inf,ns,2202.022061650381
C-WEU-SWE,Zone_5A Cool Humid,urb,inf,ns,2202.022061650381
C-WEU-SWE,Zone_7A Very cold Humid,rur,inf,ns,2202.022061650381
C-WEU-SWE,Zone_7A Very cold Humid,urb,inf,ns,2202.022061650381
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,rur,inf,ns,2202.022061650381
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,urb,inf,ns,2202.022061650381
C-EEU-SVN,Zone_4A Mixed Humid,rur,inf,ns,1293.9482769415024
C-EEU-SVN,Zone_4A Mixed Humid,urb,inf,ns,1293.9482769415024
C-EEU-SVN,Zone_5A Cool Humid,rur,inf,ns,1293.9482769415024
C-EEU-SVN,Zone_5A Cool Humid,urb,inf,ns,1293.9482769415024
C-EEU-SVN,Zone_7A Very cold Humid,rur,inf,ns,1293.9482769415024
C-EEU-SVN,Zone_7A Very cold Humid,urb,inf,ns,1293.9482769415024
C-EEU-SVK,Zone_5A Cool Humid,rur,inf,ns,1247.6166657065974
C-EEU-SVK,Zone_5A Cool Humid,urb,inf,ns,1247.6166657065974
C-EEU-SVK,Zone_6A Cold Humid,rur,inf,ns,1247.6166657065974
C-EEU-SVK,Zone_6A Cold Humid,urb,inf,ns,1247.6166657065974
C-WEU-AUT,Zone_5A Cool Humid,rur,mfh,s1,381.5454730929384
C-WEU-AUT,Zone_5A Cool Humid,urb,mfh,s1,381.5454730929384
C-WEU-AUT,Zone_4A Mixed Humid,rur,mfh,s1,381.5454730929384
C-WEU-AUT,Zone_4A Mixed Humid,urb,mfh,s1,381.5454730929384
C-WEU-AUT,Zone_6A Cold Humid,rur,mfh,s1,381.5454730929384
C-WEU-AUT,Zone_6A Cold Humid,urb,mfh,s1,381.5454730929384
C-WEU-AUT,Zone_7A Very cold Humid,rur,mfh,s1,381.5454730929384
C-WEU-AUT,Zone_7A Very cold Humid,urb,mfh,s1,381.5454730929384
C-WEU-BEL,Zone_4A Mixed Humid,rur,mfh,s1,311.60043822314196
C-WEU-BEL,Zone_4A Mixed Humid,urb,mfh,s1,311.60043822314196
C-WEU-BEL,Zone_5A Cool Humid,rur,mfh,s1,311.60043822314196
C-WEU-BEL,Zone_5A Cool Humid,urb,mfh,s1,311.60043822314196
C-EEU-BGR,Zone_4A Mixed Humid,rur,mfh,s1,211.5636305544995
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,s1,211.5636305544995
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,s1,211.5636305544995
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,s1,211.5636305544995
C-WEU-CYP,Zone_3A Warm Humid,rur,mfh,s1,102.42099410969799
C-WEU-CYP,Zone_3A Warm Humid,urb,mfh,s1,102.42099410969799
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s1,260.6675493064
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s1,260.6675493064
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,s1,347.8421975216113
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,s1,347.8421975216113
C-WEU-DEU,Zone_4A Mixed Humid,rur,mfh,s1,347.8421975216113
C-WEU-DEU,Zone_4A Mixed Humid,urb,mfh,s1,347.8421975216113
C-WEU-DEU,Zone_6A Cold Humid,rur,mfh,s1,347.8421975216113
C-WEU-DEU,Zone_6A Cold Humid,urb,mfh,s1,347.8421975216113
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,s1,388.73317756867203
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,s1,388.73317756867203
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s1,320.6480599376
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s1,320.6480599376
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s1,185.8556983421157
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s1,185.8556983421157
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,s1,185.8556983421157
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,s1,185.8556983421157
C-WEU-GRC,Zone_4C Mixed Marine,rur,mfh,s1,185.8556983421157
C-WEU-GRC,Zone_4C Mixed Marine,urb,mfh,s1,185.8556983421157
C-WEU-GRC,Zone_5C Cool Marine,rur,mfh,s1,185.8556983421157
C-WEU-GRC,Zone_5C Cool Marine,urb,mfh,s1,185.8556983421157
C-WEU-GRC,Zone_5A Cool Humid,rur,mfh,s1,185.8556983421157
C-WEU-GRC,Zone_5A Cool Humid,urb,mfh,s1,185.8556983421157
C-WEU-ESP,Zone_3C Warm Marine,rur,mfh,s1,160.09812760748284
C-WEU-ESP,Zone_3C Warm Marine,urb,mfh,s1,160.09812760748284
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,s1,160.09812760748284
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,s1,160.09812760748284
C-WEU-ESP,Zone_4A Mixed Humid,rur,mfh,s1,160.09812760748284
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,s1,160.09812760748284
C-WEU-ESP,Zone_3A Warm Humid,rur,mfh,s1,160.09812760748284
C-WEU-ESP,Zone_3A Warm Humid,urb,mfh,s1,160.09812760748284
C-WEU-ESP,Zone_3B Warm Dry,rur,mfh,s1,160.09812760748284
C-WEU-ESP,Zone_3B Warm Dry,urb,mfh,s1,160.09812760748284
C-WEU-ESP,Zone_2B Hot Dry,rur,mfh,s1,160.09812760748284
C-WEU-ESP,Zone_2B Hot Dry,urb,mfh,s1,160.09812760748284
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,s1,535.3059339662065
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,s1,535.3059339662065
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,s1,535.3059339662065
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,s1,535.3059339662065
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_5A Cool Humid,rur,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_5A Cool Humid,urb,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_7A Very cold Humid,rur,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_7A Very cold Humid,urb,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_4C Mixed Marine,rur,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_4C Mixed Marine,urb,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_3C Warm Marine,rur,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_3C Warm Marine,urb,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_1A Very hot Humid,rur,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_1A Very hot Humid,urb,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_2A Hot Humid,rur,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_2A Hot Humid,urb,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_0A Extremely hot Humid,rur,mfh,s1,262.02851209828384
C-WEU-FRA,Zone_0A Extremely hot Humid,urb,mfh,s1,262.02851209828384
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,s1,187.90727732515163
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,s1,187.90727732515163
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s1,187.90727732515163
C-EEU-HRV,Zone_5A Cool Humid,urb,mfh,s1,187.90727732515163
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,s1,187.90727732515163
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s1,187.90727732515163
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,s1,187.90727732515163
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,s1,187.90727732515163
C-EEU-HUN,Zone_4A Mixed Humid,rur,mfh,s1,214.2327174582386
C-EEU-HUN,Zone_4A Mixed Humid,urb,mfh,s1,214.2327174582386
C-EEU-HUN,Zone_5A Cool Humid,rur,mfh,s1,214.2327174582386
C-EEU-HUN,Zone_5A Cool Humid,urb,mfh,s1,214.2327174582386
C-WEU-IRL,Zone_5A Cool Humid,rur,mfh,s1,344.39867379298397
C-WEU-IRL,Zone_5A Cool Humid,urb,mfh,s1,344.39867379298397
C-WEU-IRL,Zone_4A Mixed Humid,rur,mfh,s1,344.39867379298397
C-WEU-IRL,Zone_4A Mixed Humid,urb,mfh,s1,344.39867379298397
C-WEU-ITA,Zone_4A Mixed Humid,rur,mfh,s1,226.57495121133334
C-WEU-ITA,Zone_4A Mixed Humid,urb,mfh,s1,226.57495121133334
C-WEU-ITA,Zone_5A Cool Humid,rur,mfh,s1,226.57495121133334
