region_bld,arch,year,value
C-WEU-DNK,mfh,2055,1.7145617142239604
C-WEU-DNK,mfh,2060,1.71486506513834
C-WEU-DNK,mfh,2065,1.71515966309462
C-WEU-DNK,mfh,2070,1.7154549979292963
C-WEU-DNK,mfh,2075,1.715759966956875
C-WEU-DNK,mfh,2080,1.716082848142296
C-WEU-DNK,mfh,2085,1.7164312216812472
C-WEU-DNK,mfh,2090,1.716811850728051
C-WEU-DNK,mfh,2095,1.7172305341151364
C-WEU-DNK,mfh,2100,1.7176919463790197
C-WEU-DNK,sfh,2015,2.571870404827663
C-WEU-DNK,sfh,2020,2.573276732626805
C-WEU-DNK,sfh,2025,2.574463144816091
C-WEU-DNK,sfh,2030,2.5754701869333205
C-WEU-DNK,sfh,2035,2.5763314136713498
C-WEU-DNK,sfh,2040,2.577075295253323
C-WEU-DNK,sfh,2045,2.577726582339841
C-WEU-DNK,sfh,2050,2.578307289340885
C-WEU-DNK,sfh,2055,2.578837398386662
C-WEU-DNK,sfh,2060,2.5793353499831126
C-WEU-DNK,sfh,2065,2.5798183634193155
C-WEU-DNK,sfh,2070,2.5803026156972453
C-WEU-DNK,sfh,2075,2.5808032994592884
C-WEU-DNK,sfh,2080,2.581334576504937
C-WEU-DNK,sfh,2085,2.581909442965476
C-WEU-DNK,sfh,2090,2.582539524196655
C-WEU-DNK,sfh,2095,2.583234821089856
C-WEU-DNK,sfh,2100,2.584003433790553
C-WEU-ESP,mfh,2015,2.501508892873857
C-WEU-ESP,mfh,2020,2.5012094750120264
C-WEU-ESP,mfh,2025,2.500968500545907
C-WEU-ESP,mfh,2030,2.500776751523534
C-WEU-ESP,mfh,2035,2.5006263024078637
C-WEU-ESP,mfh,2040,2.5005102170839297
C-WEU-ESP,mfh,2045,2.5004223127664176
C-WEU-ESP,mfh,2050,2.500356972462322
C-WEU-ESP,mfh,2055,2.500308992937356
C-WEU-ESP,mfh,2060,2.5002734587433717
C-WEU-ESP,mfh,2065,2.500245635361348
C-WEU-ESP,mfh,2070,2.500220876266794
C-WEU-ESP,mfh,2075,2.500194539970218
C-WEU-ESP,mfh,2080,2.5001619139825273
C-WEU-ESP,mfh,2085,2.5001181433105955
C-WEU-ESP,mfh,2090,2.500058161575351
C-WEU-ESP,mfh,2095,2.4999766232157206
C-WEU-ESP,mfh,2100,2.4998678355346162
C-WEU-ESP,sfh,2015,2.6768010959605504
C-WEU-ESP,sfh,2020,2.676332985536036
C-WEU-ESP,sfh,2025,2.675948697736698
C-WEU-ESP,sfh,2030,2.675637778442796
C-WEU-ESP,sfh,2035,2.675391520735557
C-WEU-ESP,sfh,2040,2.675202594755113
C-WEU-ESP,sfh,2045,2.675064763182594
C-WEU-ESP,sfh,2050,2.6749726593330436
C-WEU-ESP,sfh,2055,2.674921611531411
C-WEU-ESP,sfh,2060,2.6749075020033617
C-WEU-ESP,sfh,2065,2.674926651669384
C-WEU-ESP,sfh,2070,2.6749757244460874
C-WEU-ESP,sfh,2075,2.67505164623237
C-WEU-ESP,sfh,2080,2.6751515348883053
C-WEU-ESP,sfh,2085,2.6752726383340275
C-WEU-ESP,sfh,2090,2.6754122784952923
C-WEU-ESP,sfh,2095,2.675567799264666
C-WEU-ESP,sfh,2100,2.6757365169768708
C-WEU-FIN,mfh,2015,1.6912035739425395
C-WEU-FIN,mfh,2020,1.6913627339237196
C-WEU-FIN,mfh,2025,1.6914171942451153
C-WEU-FIN,mfh,2030,1.6913834189621673
C-WEU-FIN,mfh,2035,1.6912759710708594
C-WEU-FIN,mfh,2040,1.691108303515532
C-WEU-FIN,mfh,2045,1.6908933705272025
C-WEU-FIN,mfh,2050,1.6906441034011015
C-WEU-FIN,mfh,2055,1.6903737729330202
C-WEU-FIN,mfh,2060,1.6900962451244805
C-WEU-FIN,mfh,2065,1.68982612551744
C-WEU-FIN,mfh,2070,1.689578780048808
C-WEU-FIN,mfh,2075,1.6893702169357658
C-WEU-FIN,mfh,2080,1.6892168156565304
C-WEU-FIN,mfh,2085,1.6891348965220057
C-WEU-FIN,mfh,2090,1.689140138135783
C-WEU-FIN,mfh,2095,1.6892468696144167
C-WEU-FIN,mfh,2100,1.689467287526297
C-WEU-FIN,sfh,2015,2.532022098194885
C-WEU-FIN,sfh,2020,2.5322608927831047
C-WEU-FIN,sfh,2025,2.5323630209581967
C-WEU-FIN,sfh,2030,2.5323498061992655
C-WEU-FIN,sfh,2035,2.532240035870133
C-WEU-FIN,sfh,2040,2.5320509900232664
C-WEU-FIN,sfh,2045,2.5317992358049963
C-WEU-FIN,sfh,2050,2.531501245808726
C-WEU-FIN,sfh,2055,2.5311738702751394
C-WEU-FIN,sfh,2060,2.530834672795341
C-WEU-FIN,sfh,2065,2.5305021245863917
C-WEU-FIN,sfh,2070,2.5301956426655163
C-WEU-FIN,sfh,2075,2.529935452692981
C-WEU-FIN,sfh,2080,2.5297422589183625
C-WEU-FIN,sfh,2085,2.529636712735499
C-WEU-FIN,sfh,2090,2.5296386884672417
C-WEU-FIN,sfh,2095,2.5297663994455606
C-WEU-FIN,sfh,2100,2.530035416429601
C-WEU-FRA,mfh,2015,1.8596016095540095
C-WEU-FRA,mfh,2020,1.8596727011571377
C-WEU-FRA,mfh,2025,1.8597560947777179
C-WEU-FRA,mfh,2030,1.8598495441762224
C-WEU-FRA,mfh,2035,1.8599509510351708
C-WEU-FRA,mfh,2040,1.8600583468211436
C-WEU-FRA,mfh,2045,1.8601698762841963
C-WEU-FRA,mfh,2050,1.8602837823526936
C-WEU-FRA,mfh,2055,1.86039839220953
C-WEU-FRA,mfh,2060,1.860512104358607
C-WEU-FRA,mfh,2065,1.8606233765090232
C-WEU-FRA,mfh,2070,1.8607307141191958
C-WEU-FRA,mfh,2075,1.8608326594545497
C-WEU-FRA,mfh,2080,1.8609277810207143
C-WEU-FRA,mfh,2085,1.8610146632396334
C-WEU-FRA,mfh,2090,1.8610918962386829
C-WEU-FRA,mfh,2095,1.861158065622866
C-WEU-FRA,mfh,2100,1.8612117420973415
C-WEU-FRA,sfh,2015,2.4445346029562525
C-WEU-FRA,sfh,2020,2.4446159506045513
C-WEU-FRA,sfh,2025,2.444700979474785
C-WEU-FRA,sfh,2030,2.444788618880959
C-WEU-FRA,sfh,2035,2.444877864824149
C-WEU-FRA,sfh,2040,2.44496777122005
C-WEU-FRA,sfh,2045,2.445057441884062
C-WEU-FRA,sfh,2050,2.4451460231566453
C-WEU-FRA,sfh,2055,2.445232697064676
C-WEU-FRA,sfh,2060,2.4453166749250794
C-WEU-FRA,sfh,2065,2.4453971913054606
C-WEU-FRA,sfh,2070,2.4454734982629978
C-WEU-FRA,sfh,2075,2.4455448597877583
C-WEU-FRA,sfh,2080,2.445610546379911
C-WEU-FRA,sfh,2085,2.445669829692154
C-WEU-FRA,sfh,2090,2.445721977169099
C-WEU-FRA,sfh,2095,2.4457662466142946
C-WEU-FRA,sfh,2100,2.44580188061306
C-WEU-GRC,mfh,2015,2.2882677478286326
C-WEU-GRC,mfh,2020,2.289993473441734
C-WEU-GRC,mfh,2025,2.2914851953050652
C-WEU-GRC,mfh,2030,2.2927488952715684
C-WEU-GRC,mfh,2035,2.2937984559932847
C-WEU-GRC,mfh,2040,2.2946547527730274
C-WEU-GRC,mfh,2045,2.2953445478037655
C-WEU-GRC,mfh,2050,2.295899348652658
C-WEU-GRC,mfh,2055,2.2963543800089536
C-WEU-GRC,mfh,2060,2.296747793997645
C-WEU-GRC,mfh,2065,2.2971202194545297
C-WEU-GRC,mfh,2070,2.297514733473737
C-WEU-GRC,mfh,2075,2.2979773371732906
C-WEU-GRC,mfh,2080,2.298558039760547
C-WEU-GRC,mfh,2085,2.299312710822783
C-WEU-GRC,mfh,2090,2.300305967589216
C-WEU-GRC,mfh,2095,2.301615554579591
C-WEU-GRC,mfh,2100,2.3033390130520948
C-WEU-GRC,sfh,2015,2.427860909338794
C-WEU-GRC,sfh,2020,2.42961805115741
C-WEU-GRC,sfh,2025,2.431116869092517
C-WEU-GRC,sfh,2030,2.432365280699119
C-WEU-GRC,sfh,2035,2.4333796853720373
C-WEU-GRC,sfh,2040,2.4341839173613495
C-WEU-GRC,sfh,2045,2.4348079983077473
C-WEU-GRC,sfh,2050,2.4352868656502973
C-WEU-GRC,sfh,2055,2.4356592372105856
C-WEU-GRC,sfh,2060,2.4359667448840017
C-WEU-GRC,sfh,2065,2.4362534422363358
C-WEU-GRC,sfh,2070,2.436565771572736
C-WEU-GRC,sfh,2075,2.4369530740441028
C-WEU-GRC,sfh,2080,2.4374687496894407
C-WEU-GRC,sfh,2085,2.438172233606599
C-WEU-GRC,sfh,2090,2.4391320677919386
C-WEU-GRC,sfh,2095,2.44043055019825
C-WEU-GRC,sfh,2100,2.442170802332248
C-WEU-IRL,mfh,2015,2.1437214485505547
C-WEU-IRL,mfh,2020,2.1435948907939144
C-WEU-IRL,mfh,2025,2.143489556134287
C-WEU-IRL,mfh,2030,2.143402271414534
C-WEU-IRL,mfh,2035,2.143330309242095
C-WEU-IRL,mfh,2040,2.143271323929562
C-WEU-IRL,mfh,2045,2.143223295068022
C-WEU-IRL,mfh,2050,2.143184478268342
C-WEU-IRL,mfh,2055,2.143153362380274
C-WEU-IRL,mfh,2060,2.143128632404887
C-WEU-IRL,mfh,2065,2.14310913729708
C-WEU-IRL,mfh,2070,2.14309386187536
C-WEU-IRL,mfh,2075,2.143081902091614
C-WEU-IRL,mfh,2080,2.1430724429480255
C-WEU-IRL,mfh,2085,2.1430647383694414
C-WEU-IRL,mfh,2090,2.1430580923370064
C-WEU-IRL,mfh,2095,2.1430518405513683
C-WEU-IRL,mfh,2100,2.1430453318063356
C-WEU-IRL,sfh,2015,2.817213678821624
C-WEU-IRL,sfh,2020,2.8170466660215885
C-WEU-IRL,sfh,2025,2.816906978437537
C-WEU-IRL,sfh,2030,2.8167905819287706
C-WEU-IRL,sfh,2035,2.8166940061046493
C-WEU-IRL,sfh,2040,2.8166142640432037
C-WEU-IRL,sfh,2045,2.816548781454186
C-WEU-IRL,sfh,2050,2.816495334760802
C-WEU-IRL,sfh,2055,2.8164519972754554
C-WEU-IRL,sfh,2060,2.816417092515102
C-WEU-IRL,sfh,2065,2.8163891536707157
C-WEU-IRL,sfh,2070,2.8163668882663764
C-WEU-IRL,sfh,2075,2.8163491470858633
C-WEU-IRL,sfh,2080,2.8163348964876476
C-WEU-IRL,sfh,2085,2.816323193257574
C-WEU-IRL,sfh,2090,2.816313161149415
C-WEU-IRL,sfh,2095,2.816303968223162
C-WEU-IRL,sfh,2100,2.816294803991585
C-WEU-ITA,mfh,2015,2.2377763221129228
C-WEU-ITA,mfh,2020,2.2377824033750615
C-WEU-ITA,mfh,2025,2.2377817689878023
C-WEU-ITA,mfh,2030,2.237774482077736
C-WEU-ITA,mfh,2035,2.2377605775416405
C-WEU-ITA,mfh,2040,2.2377400628350563
C-WEU-ITA,mfh,2045,2.2377129184798785
C-WEU-ITA,mfh,2050,2.237679098305686
C-WEU-ITA,mfh,2055,2.2376385294345287
C-WEU-ITA,mfh,2060,2.237591112014313
C-WEU-ITA,mfh,2065,2.2375367187015636
C-WEU-ITA,mfh,2070,2.237475193890139
C-WEU-ITA,mfh,2075,2.237406352678289
C-WEU-ITA,mfh,2080,2.2373299795621593
C-WEU-ITA,mfh,2085,2.237245826839381
C-WEU-ITA,mfh,2090,2.237153612701594
C-WEU-ITA,mfh,2095,2.2370530189895423
C-WEU-ITA,mfh,2100,2.2369436885786205
C-WEU-ITA,sfh,2015,2.375443415974052
C-WEU-ITA,sfh,2020,2.3750499377526575
C-WEU-ITA,sfh,2025,2.3746153643748666
C-WEU-ITA,sfh,2030,2.3741419842125473
C-WEU-ITA,sfh,2035,2.373632025217344
C-WEU-ITA,sfh,2040,2.373087679030763
C-WEU-ITA,sfh,2045,2.3725111248101576
C-WEU-ITA,sfh,2050,2.371904553151149
C-WEU-ITA,sfh,2055,2.3712701904832474
C-WEU-ITA,sfh,2060,2.3706103243207695
C-WEU-ITA,sfh,2065,2.3699273297655448
C-WEU-ITA,sfh,2070,2.3692236976815177
C-WEU-ITA,sfh,2075,2.368502064994792
C-WEU-ITA,sfh,2080,2.367765247616746
C-WEU-ITA,sfh,2085,2.367016276543807
C-WEU-ITA,sfh,2090,2.3662584377569
C-WEU-ITA,sfh,2095,2.365495316628535
C-WEU-ITA,sfh,2100,2.3647308476485978
C-WEU-LUX,mfh,2015,2.164009078534833
C-WEU-LUX,mfh,2020,2.171506540452615
C-WEU-LUX,mfh,2025,2.177262267184767
C-WEU-LUX,mfh,2030,2.181771861929313
C-WEU-LUX,mfh,2035,2.185353617999848
C-WEU-LUX,mfh,2040,2.188220919795753
C-WEU-LUX,mfh,2045,2.190521935283358
C-WEU-LUX,mfh,2050,2.192362683807051
C-WEU-LUX,mfh,2055,2.193821131212398
C-WEU-LUX,mfh,2060,2.19495620004378
C-WEU-LUX,mfh,2065,2.1958137796967465
C-WEU-LUX,mfh,2070,2.196430903994222
C-WEU-LUX,mfh,2075,2.1968387701921657
C-WEU-LUX,mfh,2080,2.197064992973806
C-WEU-LUX,mfh,2085,2.197135318200872
C-WEU-LUX,mfh,2090,2.1970749138958023
C-WEU-LUX,mfh,2095,2.1969092856436525
C-WEU-LUX,mfh,2100,2.1966648196334417
C-WEU-LUX,sfh,2015,3.0323869572621334
C-WEU-LUX,sfh,2020,3.0428930156505043
C-WEU-LUX,sfh,2025,3.0509584118844058
C-WEU-LUX,sfh,2030,3.0572776258015484
C-WEU-LUX,sfh,2035,3.062296676091179
C-WEU-LUX,sfh,2040,3.0663145744700175
C-WEU-LUX,sfh,2045,3.0695389460414138
C-WEU-LUX,sfh,2050,3.072118353803708
C-WEU-LUX,sfh,2055,3.0741620498924602
C-WEU-LUX,sfh,2060,3.0757526014081717
C-WEU-LUX,sfh,2065,3.0769543123345557
C-WEU-LUX,sfh,2070,3.0778190775008563
C-WEU-LUX,sfh,2075,3.0783906130601197
C-WEU-LUX,sfh,2080,3.0787076149707335
C-WEU-LUX,sfh,2085,3.078806160445167
C-WEU-LUX,sfh,2090,3.0787215169800946
C-WEU-LUX,sfh,2095,3.0784894250926085
C-WEU-LUX,sfh,2100,3.0781468592742804
C-WEU-MLT,mfh,2015,2.3123765880062495
C-WEU-MLT,mfh,2020,2.3124844175412287
C-WEU-MLT,mfh,2025,2.3125688181144706
C-WEU-MLT,mfh,2030,2.3126499540885064
C-WEU-MLT,mfh,2035,2.3127444314570633
C-WEU-MLT,mfh,2040,2.3128679903821583
C-WEU-MLT,mfh,2045,2.31303710985692
C-WEU-MLT,mfh,2050,2.3132700683934186
C-WEU-MLT,mfh,2055,2.313587637015762
C-WEU-MLT,mfh,2060,2.3140133810627694
C-WEU-MLT,mfh,2065,2.3145733967320856
C-WEU-MLT,mfh,2070,2.3152951742408545
C-WEU-MLT,mfh,2075,2.316205182945844
C-WEU-MLT,mfh,2080,2.317324793753908
C-WEU-MLT,mfh,2085,2.3186644293473266
C-WEU-MLT,mfh,2090,2.320216512280816
C-WEU-MLT,mfh,2095,2.3219488688667846
C-WEU-MLT,mfh,2100,2.323801356205362
C-WEU-MLT,sfh,2015,2.6648462061642206
C-WEU-MLT,sfh,2020,2.664410283939837
C-WEU-MLT,sfh,2025,2.6641786414768287
C-WEU-MLT,sfh,2030,2.664120644325677
C-WEU-MLT,sfh,2035,2.6642261643422964
C-WEU-MLT,sfh,2040,2.664498445361308
C-WEU-MLT,sfh,2045,2.664950621742879
C-WEU-MLT,sfh,2050,2.6656038345879276
C-WEU-MLT,sfh,2055,2.6664858831717337
C-WEU-MLT,sfh,2060,2.66762967926894
C-WEU-MLT,sfh,2065,2.669070831603877
C-WEU-MLT,sfh,2070,2.670843655463795
C-WEU-MLT,sfh,2075,2.6729749294480114
C-WEU-MLT,sfh,2080,2.6754750067940805
C-WEU-MLT,sfh,2085,2.678326681591942
C-WEU-MLT,sfh,2090,2.681473680328686
C-WEU-MLT,sfh,2095,2.6848125744604125
C-WEU-MLT,sfh,2100,2.6881933022300513
C-WEU-NLD,mfh,2015,1.6103609278093498
C-WEU-NLD,mfh,2020,1.6112549733261234
C-WEU-NLD,mfh,2025,1.6119190878349778
C-WEU-NLD,mfh,2030,1.612390544743126
C-WEU-NLD,mfh,2035,1.6126994222243949
C-WEU-NLD,mfh,2040,1.6128708553439057
C-WEU-NLD,mfh,2045,1.612926672736658
C-WEU-NLD,mfh,2050,1.6128866218167643
C-WEU-NLD,mfh,2055,1.6127693065614308
C-WEU-NLD,mfh,2060,1.6125929109798693
C-WEU-NLD,mfh,2065,1.6123757471801092
C-WEU-NLD,mfh,2070,1.61213664298998
C-WEU-NLD,mfh,2075,1.611895167212313
C-WEU-NLD,mfh,2080,1.611671679724291
C-WEU-NLD,mfh,2085,1.611487189035176
C-WEU-NLD,mfh,2090,1.6113630025991263
C-WEU-NLD,mfh,2095,1.6113201661972245
C-WEU-NLD,mfh,2100,1.6113787083313986
C-WEU-NLD,sfh,2015,2.538332259556913
C-WEU-NLD,sfh,2020,2.5394751123375907
C-WEU-NLD,sfh,2025,2.540320372260036
C-WEU-NLD,sfh,2030,2.5409164524884806
C-WEU-NLD,sfh,2035,2.5413024759852427
C-WEU-NLD,sfh,2040,2.5415111949730798
C-WEU-NLD,sfh,2045,2.541571113056975
C-WEU-NLD,sfh,2050,2.541508073827232
C-WEU-NLD,sfh,2055,2.5413464761544566
C-WEU-NLD,sfh,2060,2.5411102103264342
C-WEU-NLD,sfh,2065,2.540823364803479
C-WEU-NLD,sfh,2070,2.540510722294068
C-WEU-NLD,sfh,2075,2.5401980420171406
C-WEU-NLD,sfh,2080,2.539912111069254
C-WEU-NLD,sfh,2085,2.5396805421406037
C-WEU-NLD,sfh,2090,2.5395312987506773
C-WEU-NLD,sfh,2095,2.5394919440687085
C-WEU-NLD,sfh,2100,2.5395886355542836
C-WEU-PRT,mfh,2015,2.397576139054447
C-WEU-PRT,mfh,2020,2.3974623601204756
C-WEU-PRT,mfh,2025,2.3973072155171162
C-WEU-PRT,mfh,2030,2.397116179165238
C-WEU-PRT,mfh,2035,2.3968944505857444
C-WEU-PRT,mfh,2040,2.396647191560928
C-WEU-PRT,mfh,2045,2.396379730658261
C-WEU-PRT,mfh,2050,2.3960977427258587
C-WEU-PRT,mfh,2055,2.3958074055806735
C-WEU-PRT,mfh,2060,2.395515531812099
C-WEU-PRT,mfh,2065,2.395229669640753
C-WEU-PRT,mfh,2070,2.394958163086316
C-WEU-PRT,mfh,2075,2.394710158544496
C-WEU-PRT,mfh,2080,2.394495542747741
C-WEU-PRT,mfh,2085,2.3943247967272625
C-WEU-PRT,mfh,2090,2.3942087527089795
C-WEU-PRT,mfh,2095,2.394158246747185
C-WEU-PRT,mfh,2100,2.394183669886396
C-WEU-PRT,sfh,2015,2.592619931912815
C-WEU-PRT,sfh,2020,2.592267323076175
C-WEU-PRT,sfh,2025,2.5919886939059666
C-WEU-PRT,sfh,2030,2.5917715159677366
C-WEU-PRT,sfh,2035,2.5916044604682904
C-WEU-PRT,sfh,2040,2.5914769493140724
C-WEU-PRT,sfh,2045,2.5913787979140235
C-WEU-PRT,sfh,2050,2.5912999300144137
C-WEU-PRT,sfh,2055,2.591230154313248
C-WEU-PRT,sfh,2060,2.5911589999115963
C-WEU-PRT,sfh,2065,2.5910756134898785
C-WEU-PRT,sfh,2070,2.5909687256551854
C-WEU-PRT,sfh,2075,2.5908266970197897
C-WEU-PRT,sfh,2080,2.590637655753266
C-WEU-PRT,sfh,2085,2.5903897368840716
C-WEU-PRT,sfh,2090,2.5900714287230526
C-WEU-PRT,sfh,2095,2.5896720228455417
C-WEU-PRT,sfh,2100,2.5891821510642394
C-WEU-SWE,mfh,2015,1.8441058020590178
C-WEU-SWE,mfh,2020,1.8462116928087293
C-WEU-SWE,mfh,2025,1.8480298408627116
C-WEU-SWE,mfh,2030,1.8496142095955497
C-WEU-SWE,mfh,2035,1.8510065630548518
C-WEU-SWE,mfh,2040,1.8522398211041071
C-WEU-SWE,mfh,2045,1.853340372080264
C-WEU-SWE,mfh,2050,1.8543297008751884
C-WEU-SWE,mfh,2055,1.8552255558457642
C-WEU-SWE,mfh,2060,1.856042797676807
C-WEU-SWE,mfh,2065,1.856794024038919
C-WEU-SWE,mfh,2070,1.8574900328831139
C-WEU-SWE,mfh,2075,1.8581401673078302
C-WEU-SWE,mfh,2080,1.8587525719409779
C-WEU-SWE,mfh,2085,1.8593343822026782
C-WEU-SWE,mfh,2090,1.8598918621216518
C-WEU-SWE,mfh,2095,1.8604305026029357
C-WEU-SWE,mfh,2100,1.8609550895547284
C-WEU-SWE,sfh,2015,2.6541048333139323
C-WEU-SWE,sfh,2020,2.657356610121458
C-WEU-SWE,sfh,2025,2.6601595510200813
C-WEU-SWE,sfh,2030,2.6625976264343185
C-WEU-SWE,sfh,2035,2.664735834921732
C-WEU-SWE,sfh,2040,2.666625425842841
C-WEU-SWE,sfh,2045,2.668307499983668
C-WEU-SWE,sfh,2050,2.669815545008661
C-WEU-SWE,sfh,2055,2.6711772533081835
C-WEU-SWE,sfh,2060,2.6724158448640387
C-WEU-SWE,sfh,2065,2.6735510410498935
C-WEU-SWE,sfh,2070,2.674599787024569
C-WEU-SWE,sfh,2075,2.6755767893828364
C-WEU-SWE,sfh,2080,2.676494915497703
C-WEU-SWE,sfh,2085,2.6773654876376356
C-WEU-SWE,sfh,2090,2.678198496091843
C-WEU-SWE,sfh,2095,2.679002749685282
C-WEU-SWE,sfh,2100,2.6797859782315085
