,region_bld,region_gea,urt,clim,mat,arch,yr_con,bld_age,value
3690,C-WEU-FRA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1995,p3,0.0590036107881266
3691,C-WEU-FRA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.0
3692,C-WEU-FRA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,2005,p3,0.0555624856888201
3693,C-WEU-FRA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.0543220986349767
3694,C-WEU-FRA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.0526171819964848
3695,C-WEU-FRA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.0312092915546179
3696,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,1945,p1,0.1977488547403406
3697,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,1960,p2,0.1041387346180809
3698,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,1965,p2,0.0
3699,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,1970,p2,0.0
3700,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,1975,p2,0.0651709390090412
3701,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,1980,p2,0.1495361691195418
3702,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,1985,p2,0.0991905069888522
3703,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,1990,p2,0.0980673974708049
3704,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,1995,p3,0.0618674668837195
3705,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,2000,p3,0.0
3706,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,2005,p3,0.0608838299583724
3707,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,2010,p3,0.0595246478324215
3708,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,2015,p3,0.0635819857959052
3709,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,2020,p3,0.0402894675829187
3710,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,sfh,1945,p1,0.1977488547403407
3711,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,sfh,1960,p2,0.1041387346180809
3712,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,sfh,1965,p2,0.0
3713,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,sfh,1970,p2,0.0
3714,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,sfh,1975,p2,0.0651709379290303
3715,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,sfh,1980,p2,0.1495361701995528
3716,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,sfh,1985,p2,0.0991905078897991
3717,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,sfh,1990,p2,0.0980673969183705
3718,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,sfh,1995,p3,0.061867466535207
3719,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,sfh,2000,p3,0.0
3720,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,sfh,2005,p3,0.0608838299583724
3721,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,sfh,2010,p3,0.0595246478324215
3722,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,sfh,2015,p3,0.0635819857959052
3723,C-WEU-FRA,WEU,rur,Zone_4C Mixed Marine,perm,sfh,2020,p3,0.0402894675829187
3724,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,mfh,1945,p1,0.2258476057947918
3725,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,mfh,1960,p2,0.1259285807476447
3726,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,mfh,1965,p2,0.0
3727,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,mfh,1970,p2,0.0
3728,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,mfh,1975,p2,0.067140458880423
3729,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,mfh,1980,p2,0.1540552744386085
3730,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,mfh,1985,p2,0.0924619075868447
3731,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,mfh,1990,p2,0.0914149816410219
3732,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,mfh,1995,p3,0.0576706766702619
3733,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,mfh,2000,p3,0.0
3734,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,mfh,2005,p3,0.0538624208073565
3735,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,mfh,2010,p3,0.0526599857634844
3736,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,mfh,2015,p3,0.0485274622810821
3737,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,mfh,2020,p3,0.0304306453884796
3738,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.2258476057947918
3739,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.1259285807476447
3740,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,sfh,1965,p2,0.0
3741,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,sfh,1970,p2,0.0
3742,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,sfh,1975,p2,0.0671404572114483
3743,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.1540552761075832
3744,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,sfh,1985,p2,0.0924619057052988
3745,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,sfh,1990,p2,0.091414981126062
3746,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,sfh,1995,p3,0.0576706790667677
3747,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.0
3748,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,sfh,2005,p3,0.0538624208073565
3749,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.0526599857634844
3750,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.0485274622810821
3751,C-WEU-FRA,WEU,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.0304306453884796
3752,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,mfh,1945,p1,0.1438615070084866
3753,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,mfh,1960,p2,0.1233483847877352
3754,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,mfh,1965,p2,0.0
3755,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,mfh,1970,p2,0.0
3756,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,mfh,1975,p2,0.0680339006663858
3757,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,mfh,1980,p2,0.1561052983216857
3758,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,mfh,1985,p2,0.1035050478399842
3759,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,mfh,1990,p2,0.102333085845596
3760,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,mfh,1995,p3,0.0645585481305959
3761,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,mfh,2000,p3,0.0
3762,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,mfh,2005,p3,0.0650105628790674
3763,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,mfh,2010,p3,0.0635592547875159
3764,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,mfh,2015,p3,0.0646918374050704
3765,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,mfh,2020,p3,0.0449925723278765
3766,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,sfh,1945,p1,0.1438615070084866
3767,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,sfh,1960,p2,0.1233483847877352
3768,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,sfh,1965,p2,0.0
3769,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,sfh,1970,p2,0.0
3770,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,sfh,1975,p2,0.0680338995389299
3771,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,sfh,1980,p2,0.1561052994491417
3772,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,sfh,1985,p2,0.10350504878012
3773,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,sfh,1990,p2,0.1023330852691321
3774,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,sfh,1995,p3,0.0645585477669239
3775,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,sfh,2000,p3,0.0
3776,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,sfh,2005,p3,0.0650105628790674
3777,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,sfh,2010,p3,0.0635592547875159
3778,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,sfh,2015,p3,0.0646918374050704
3779,C-WEU-FRA,WEU,rur,Zone_7A Very cold Humid,perm,sfh,2020,p3,0.0449925723278765
3780,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,mfh,1945,p1,0.2189809172550371
3781,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,mfh,1960,p2,0.1168381041401875
3782,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,mfh,1965,p2,0.0643811144919575
3783,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,mfh,1970,p2,0.0640084254975511
3784,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,mfh,1975,p2,0.0533129998849489
3785,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,mfh,1980,p2,0.037089449944463
3786,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,mfh,1985,p2,0.0515278544689655
3787,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,mfh,1990,p2,0.0560865990630045
3788,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,mfh,1995,p3,0.0611319297500552
3789,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,mfh,2000,p3,0.0809704280281268
3790,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,mfh,2005,p3,0.0559991809203611
3791,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,mfh,2010,p3,0.0547490446226465
3792,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,mfh,2015,p3,0.0527917202142903
3793,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,mfh,2020,p3,0.0321322317184044
3794,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,sfh,1945,p1,0.2189809172550371
3795,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,sfh,1960,p2,0.1168381041401875
3796,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,sfh,1965,p2,0.0643811142633422
3797,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,sfh,1970,p2,0.0640084252702592
3798,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,sfh,1975,p2,0.0533129996956361
3799,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,sfh,1980,p2,0.0370894505896829
3800,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,sfh,1985,p2,0.0515278544689655
3801,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,sfh,1990,p2,0.0560865990630045
3802,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,sfh,1995,p3,0.0611319297500552
3803,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,sfh,2000,p3,0.0809704280281268
3804,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,sfh,2005,p3,0.0559991809203611
3805,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,sfh,2010,p3,0.0547490446226465
3806,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,sfh,2015,p3,0.0527917202142903
3807,C-WEU-FRA,WEU,sub,Zone_0A Extremely hot Humid,perm,sfh,2020,p3,0.0321322317184044
3808,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,mfh,1945,p1,0.0236470848754335
3809,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,mfh,1960,p2,0.0708415788593194
3810,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,mfh,1965,p2,0.0578442816186686
3811,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,mfh,1970,p2,0.0575094330016676
3812,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,mfh,1975,p2,0.0478999502201265
3813,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,mfh,1980,p2,0.0333236323198014
3814,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,mfh,1985,p2,0.0778336983084467
3815,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,mfh,1990,p2,0.0847197593535733
3816,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,mfh,1995,p3,0.092340816946778
3817,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,mfh,2000,p3,0.1223072051416922
3818,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,mfh,2005,p3,0.0946192220818751
3819,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,mfh,2010,p3,0.0925069246867706
3820,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,mfh,2015,p3,0.0873120008595844
3821,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,mfh,2020,p3,0.0572944117262613
3822,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,sfh,1945,p1,0.0236470848754335
3823,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,sfh,1960,p2,0.0708415788593194
3824,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,sfh,1965,p2,0.0578442814132654
3825,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,sfh,1970,p2,0.0575094327974534
3826,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,sfh,1975,p2,0.0478999500500353
3827,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,sfh,1980,p2,0.0333236328995099
3828,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,sfh,1985,p2,0.0778336983084467
3829,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,sfh,1990,p2,0.0847197593535733
3830,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,sfh,1995,p3,0.092340816946778
3831,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,sfh,2000,p3,0.1223072051416922
3832,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,sfh,2005,p3,0.0946192220818751
3833,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,sfh,2010,p3,0.0925069246867706
3834,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,sfh,2015,p3,0.0873120008595844
3835,C-WEU-FRA,WEU,sub,Zone_1A Very hot Humid,perm,sfh,2020,p3,0.0572944117262613
3836,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,mfh,1945,p1,0.0131524056734958
3837,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,mfh,1960,p2,0.0577344256975989
3838,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,mfh,1965,p2,0.0519168064933138
3839,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,mfh,1970,p2,0.0516162708073837
3840,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,mfh,1975,p2,0.0429915002318065
3841,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,mfh,1980,p2,0.0299088608655676
3842,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,mfh,1985,p2,0.0791608272177853
3843,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,mfh,1990,p2,0.0861643012971511
3844,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,mfh,1995,p3,0.0939153042234376
3845,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,mfh,2000,p3,0.1243926441133918
3846,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,mfh,2005,p3,0.1136741090616204
3847,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,mfh,2010,p3,0.1111364267685455
3848,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,mfh,2015,p3,0.0913918373968666
3849,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,mfh,2020,p3,0.0528442801520348
3850,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,sfh,1945,p1,0.0131524056734958
3851,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,sfh,1960,p2,0.0577344256975989
3852,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,sfh,1965,p2,0.0519168063089588
3853,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,sfh,1970,p2,0.051616270624096
3854,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,sfh,1975,p2,0.042991500079145
3855,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,sfh,1980,p2,0.0299088613858717
3856,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,sfh,1985,p2,0.0791608272177853
3857,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,sfh,1990,p2,0.0861643012971511
3858,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,sfh,1995,p3,0.0939153042234376
3859,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,sfh,2000,p3,0.1243926441133918
3860,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,sfh,2005,p3,0.1136741090616204
3861,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,sfh,2010,p3,0.1111364267685455
3862,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,sfh,2015,p3,0.0913918373968666
3863,C-WEU-FRA,WEU,sub,Zone_2A Hot Humid,perm,sfh,2020,p3,0.0528442801520348
3864,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,mfh,1945,p1,0.1810878257786923
3865,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,mfh,1960,p2,0.1181053069609058
3866,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,mfh,1965,p2,0.0646405161636272
3867,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,mfh,1970,p2,0.0642663255464403
3868,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,mfh,1975,p2,0.0535278063759675
3869,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,mfh,1980,p2,0.0372388891921806
3870,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,mfh,1985,p2,0.0531554213926513
3871,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,mfh,1990,p2,0.0578581592111561
3872,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,mfh,1995,p3,0.0630628525076135
3873,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,mfh,2000,p3,0.0835279727156246
3874,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,mfh,2005,p3,0.0599450481752226
3875,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,mfh,2010,p3,0.0586068239979425
3876,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,mfh,2015,p3,0.0630679818918112
3877,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,mfh,2020,p3,0.0419090700901631
3878,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,sfh,1945,p1,0.1810878257786923
3879,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,sfh,1960,p2,0.1181053069609058
3880,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,sfh,1965,p2,0.0646405161636272
3881,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,sfh,1970,p2,0.0642663255464403
3882,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,sfh,1975,p2,0.0535278063759675
3883,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,sfh,1980,p2,0.0372388891921806
3884,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,sfh,1985,p2,0.0531554213926513
3885,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,sfh,1990,p2,0.0578581592111561
3886,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,sfh,1995,p3,0.0630628525076135
3887,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,sfh,2000,p3,0.0835279727156246
3888,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,sfh,2005,p3,0.059945048483714
3889,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,sfh,2010,p3,0.0586068236894511
3890,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,sfh,2015,p3,0.0630679818918112
3891,C-WEU-FRA,WEU,sub,Zone_3A Warm Humid,perm,sfh,2020,p3,0.0419090700901631
3892,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,mfh,1945,p1,0.1557879759725991
3893,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,mfh,1960,p2,0.1588439920979608
3894,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,mfh,1965,p2,0.083121409094093
3895,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,mfh,1970,p2,0.0826402363990664
3896,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,mfh,1975,p2,0.068831546462647
3897,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,mfh,1980,p2,0.0478855851787672
3898,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,mfh,1985,p2,0.0548135459069596
3899,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,mfh,1990,p2,0.0596629804246331
3900,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,mfh,1995,p3,0.0650300283656067
3901,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,mfh,2000,p3,0.0861335353386197
3902,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,mfh,2005,p3,0.0377736853554155
3903,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,mfh,2010,p3,0.036930418464987
3904,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,mfh,2015,p3,0.0368385723547197
3905,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,mfh,2020,p3,0.0257064885839247
3906,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,sfh,1945,p1,0.1557879759725991
3907,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,sfh,1960,p2,0.1588439920979608
3908,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,sfh,1965,p2,0.0831214087989315
3909,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,sfh,1970,p2,0.0826402361056135
3910,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,sfh,1975,p2,0.0688315462182284
3911,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,sfh,1980,p2,0.0478855860118002
3912,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,sfh,1985,p2,0.0548135459069596
3913,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,sfh,1990,p2,0.0596629804246331
3914,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,sfh,1995,p3,0.0650300283656067
3915,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,sfh,2000,p3,0.0861335353386197
3916,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,sfh,2005,p3,0.0377736853554155
3917,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,sfh,2010,p3,0.036930418464987
3918,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,sfh,2015,p3,0.0368385723547197
3919,C-WEU-FRA,WEU,sub,Zone_3C Warm Marine,perm,sfh,2020,p3,0.0257064885839247
3920,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.2098454858734053
3921,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.1229130185765834
3922,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.0663091312606281
3923,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.065925281374765
3924,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.0549095605934336
3925,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.038200165128535
3926,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.0511993972764649
3927,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.0557290827826354
3928,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.0607422527059637
3929,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.0804542932163871
3930,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.054379608597118
3931,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.0531656277535334
3932,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.0541108979585128
3933,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.0321161969020331
3934,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.2098454858734054
3935,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.1229130185765834
3936,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.0663091309074357
3937,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.0659252810236171
3938,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1975,p2,0.0549095603009605
3939,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.0382001661253484
3940,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1985,p2,0.0511993972764649
3941,C-WEU-FRA,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1990,p2,0.0557290827826354
