region_bld,inc_cl,mat,year,value
R32MEX,q1,perm,2070,0.9590302104999999
R32MEX,q1,perm,2075,0.9858791505000001
R32MEX,q1,perm,2080,1.0
R32MEX,q1,perm,2085,1.0
R32MEX,q1,perm,2090,1.0
R32MEX,q1,perm,2095,1.0
R32MEX,q1,perm,2100,1.0
R32MEX,q1,sub,2015,0.1665
R32MEX,q1,sub,2020,0.202684801
R32MEX,q1,sub,2025,0.2222140345
R32MEX,q1,sub,2030,0.2275173495
R32MEX,q1,sub,2035,0.22102439399999999
R32MEX,q1,sub,2040,0.205164817
R32MEX,q1,sub,2045,0.1823682675
R32MEX,q1,sub,2050,0.1550643935
R32MEX,q1,sub,2055,0.1258238285
R32MEX,q1,sub,2060,0.096970483
R32MEX,q1,sub,2065,0.0684682625
R32MEX,q1,sub,2070,0.0409697895
R32MEX,q1,sub,2075,0.0141208495
R32MEX,q1,sub,2080,0.0
R32MEX,q1,sub,2085,0.0
R32MEX,q1,sub,2090,0.0
R32MEX,q1,sub,2095,0.0
R32MEX,q1,sub,2100,0.0
R32MEX,q2,perm,2015,1.0
R32MEX,q2,perm,2020,1.0
R32MEX,q2,perm,2025,1.0
R32MEX,q2,perm,2030,1.0
R32MEX,q2,perm,2035,1.0
R32MEX,q2,perm,2040,1.0
R32MEX,q2,perm,2045,1.0
R32MEX,q2,perm,2050,1.0
R32MEX,q2,perm,2055,1.0
R32MEX,q2,perm,2060,1.0
R32MEX,q2,perm,2065,1.0
R32MEX,q2,perm,2070,1.0
R32MEX,q2,perm,2075,1.0
R32MEX,q2,perm,2080,1.0
R32MEX,q2,perm,2085,1.0
R32MEX,q2,perm,2090,1.0
R32MEX,q2,perm,2095,1.0
R32MEX,q2,perm,2100,1.0
R32MEX,q2,sub,2015,0.0
R32MEX,q2,sub,2020,0.0
R32MEX,q2,sub,2025,0.0
R32MEX,q2,sub,2030,0.0
R32MEX,q2,sub,2035,0.0
R32MEX,q2,sub,2040,0.0
R32MEX,q2,sub,2045,0.0
R32MEX,q2,sub,2050,0.0
R32MEX,q2,sub,2055,0.0
R32MEX,q2,sub,2060,0.0
R32MEX,q2,sub,2065,0.0
R32MEX,q2,sub,2070,0.0
R32MEX,q2,sub,2075,0.0
R32MEX,q2,sub,2080,0.0
R32MEX,q2,sub,2085,0.0
R32MEX,q2,sub,2090,0.0
R32MEX,q2,sub,2095,0.0
R32MEX,q2,sub,2100,0.0
R32MEX,q3,perm,2015,1.0
R32MEX,q3,perm,2020,1.0
R32MEX,q3,perm,2025,1.0
R32MEX,q3,perm,2030,1.0
R32MEX,q3,perm,2035,1.0
R32MEX,q3,perm,2040,1.0
R32MEX,q3,perm,2045,1.0
R32MEX,q3,perm,2050,1.0
R32MEX,q3,perm,2055,1.0
R32MEX,q3,perm,2060,1.0
R32MEX,q3,perm,2065,1.0
R32MEX,q3,perm,2070,1.0
R32MEX,q3,perm,2075,1.0
R32MEX,q3,perm,2080,1.0
R32MEX,q3,perm,2085,1.0
R32MEX,q3,perm,2090,1.0
R32MEX,q3,perm,2095,1.0
R32MEX,q3,perm,2100,1.0
R32MEX,q3,sub,2015,0.0
R32MEX,q3,sub,2020,0.0
R32MEX,q3,sub,2025,0.0
R32MEX,q3,sub,2030,0.0
R32MEX,q3,sub,2035,0.0
R32MEX,q3,sub,2040,0.0
R32MEX,q3,sub,2045,0.0
R32MEX,q3,sub,2050,0.0
R32MEX,q3,sub,2055,0.0
R32MEX,q3,sub,2060,0.0
R32MEX,q3,sub,2065,0.0
R32MEX,q3,sub,2070,0.0
R32MEX,q3,sub,2075,0.0
R32MEX,q3,sub,2080,0.0
R32MEX,q3,sub,2085,0.0
R32MEX,q3,sub,2090,0.0
R32MEX,q3,sub,2095,0.0
R32MEX,q3,sub,2100,0.0
R32NAF,q1,perm,2015,0.747996654875
R32NAF,q1,perm,2020,0.6965861758749999
R32NAF,q1,perm,2025,0.66937131625
R32NAF,q1,perm,2030,0.66109980425
R32NAF,q1,perm,2035,0.66856414025
R32NAF,q1,perm,2040,0.688120652125
R32NAF,q1,perm,2045,0.7166211906250001
R32NAF,q1,perm,2050,0.746123016
R32NAF,q1,perm,2055,0.782876966875
R32NAF,q1,perm,2060,0.81898153075
R32NAF,q1,perm,2065,0.85417363025
R32NAF,q1,perm,2070,0.891105563125
R32NAF,q1,perm,2075,0.92192761875
R32NAF,q1,perm,2080,0.950447781375
R32NAF,q1,perm,2085,0.9736634696249999
R32NAF,q1,perm,2090,0.9836831942500001
R32NAF,q1,perm,2095,0.99144026075
R32NAF,q1,perm,2100,0.99894515
R32NAF,q1,sub,2015,0.252003345125
R32NAF,q1,sub,2020,0.303413824125
R32NAF,q1,sub,2025,0.33062868375
R32NAF,q1,sub,2030,0.33890019574999997
R32NAF,q1,sub,2035,0.33143585975
R32NAF,q1,sub,2040,0.311879347875
R32NAF,q1,sub,2045,0.283378809375
R32NAF,q1,sub,2050,0.25387698399999997
R32NAF,q1,sub,2055,0.217123033125
R32NAF,q1,sub,2060,0.18101846924999998
R32NAF,q1,sub,2065,0.14582636975
R32NAF,q1,sub,2070,0.108894436875
R32NAF,q1,sub,2075,0.07807238125
R32NAF,q1,sub,2080,0.049552218625
R32NAF,q1,sub,2085,0.026336530375
R32NAF,q1,sub,2090,0.016316808375000002
R32NAF,q1,sub,2095,0.008559742125
R32NAF,q1,sub,2100,0.0010548476250000001
R32NAF,q2,perm,2015,0.9895893673749999
R32NAF,q2,perm,2020,0.993232563125
R32NAF,q2,perm,2025,0.9945699116250001
R32NAF,q2,perm,2030,0.995599924625
R32NAF,q2,perm,2035,0.99638417975
R32NAF,q2,perm,2040,0.9970128691250001
R32NAF,q2,perm,2045,0.9975336895
R32NAF,q2,perm,2050,0.994816965625
R32NAF,q2,perm,2055,0.996066095875
R32NAF,q2,perm,2060,0.997311100125
R32NAF,q2,perm,2065,0.998558488875
R32NAF,q2,perm,2070,1.0
R32NAF,q2,perm,2075,1.0
R32NAF,q2,perm,2080,1.0
R32NAF,q2,perm,2085,1.0
R32NAF,q2,perm,2090,1.0
R32NAF,q2,perm,2095,1.0
R32NAF,q2,perm,2100,1.0
R32NAF,q2,sub,2015,0.010410632625000001
R32NAF,q2,sub,2020,0.006767436875
R32NAF,q2,sub,2025,0.005430088375
R32NAF,q2,sub,2030,0.004400075375
R32NAF,q2,sub,2035,0.00361582025
R32NAF,q2,sub,2040,0.002987130875
R32NAF,q2,sub,2045,0.0024663105
R32NAF,q2,sub,2050,0.005183034375
R32NAF,q2,sub,2055,0.003933904124999999
R32NAF,q2,sub,2060,0.0026888998749999998
R32NAF,q2,sub,2065,0.001441511125
R32NAF,q2,sub,2070,0.0
R32NAF,q2,sub,2075,0.0
R32NAF,q2,sub,2080,0.0
R32NAF,q2,sub,2085,0.0
R32NAF,q2,sub,2090,0.0
R32NAF,q2,sub,2095,0.0
R32NAF,q2,sub,2100,0.0
R32NAF,q3,perm,2015,1.0
R32NAF,q3,perm,2020,1.0
R32NAF,q3,perm,2025,1.0
R32NAF,q3,perm,2030,1.0
R32NAF,q3,perm,2035,1.0
R32NAF,q3,perm,2040,1.0
R32NAF,q3,perm,2045,1.0
R32NAF,q3,perm,2050,1.0
R32NAF,q3,perm,2055,1.0
R32NAF,q3,perm,2060,1.0
R32NAF,q3,perm,2065,1.0
R32NAF,q3,perm,2070,1.0
R32NAF,q3,perm,2075,1.0
R32NAF,q3,perm,2080,1.0
R32NAF,q3,perm,2085,1.0
R32NAF,q3,perm,2090,1.0
R32NAF,q3,perm,2095,1.0
R32NAF,q3,perm,2100,1.0
R32NAF,q3,sub,2015,0.0
R32NAF,q3,sub,2020,0.0
R32NAF,q3,sub,2025,0.0
R32NAF,q3,sub,2030,0.0
R32NAF,q3,sub,2035,0.0
R32NAF,q3,sub,2040,0.0
R32NAF,q3,sub,2045,0.0
R32NAF,q3,sub,2050,0.0
R32NAF,q3,sub,2055,0.0
R32NAF,q3,sub,2060,0.0
R32NAF,q3,sub,2065,0.0
R32NAF,q3,sub,2070,0.0
R32NAF,q3,sub,2075,0.0
R32NAF,q3,sub,2080,0.0
R32NAF,q3,sub,2085,0.0
R32NAF,q3,sub,2090,0.0
R32NAF,q3,sub,2095,0.0
R32NAF,q3,sub,2100,0.0
R32OAS-CPA,q1,perm,2015,0.55934325325
R32OAS-CPA,q1,perm,2020,0.53673038225
R32OAS-CPA,q1,perm,2025,0.5476831885000001
R32OAS-CPA,q1,perm,2030,0.5701906545000001
R32OAS-CPA,q1,perm,2035,0.598350761875
R32OAS-CPA,q1,perm,2040,0.6305761175
R32OAS-CPA,q1,perm,2045,0.66758508325
R32OAS-CPA,q1,perm,2050,0.706543790375
R32OAS-CPA,q1,perm,2055,0.745240630875
R32OAS-CPA,q1,perm,2060,0.7824526986250001
R32OAS-CPA,q1,perm,2065,0.8193385651249999
R32OAS-CPA,q1,perm,2070,0.85435007375
R32OAS-CPA,q1,perm,2075,0.8838917227499999
R32OAS-CPA,q1,perm,2080,0.9086962337500001
R32OAS-CPA,q1,perm,2085,0.9323065675
R32OAS-CPA,q1,perm,2090,0.955035052
R32OAS-CPA,q1,perm,2095,0.97691783275
R32OAS-CPA,q1,perm,2100,0.997828029625
R32OAS-CPA,q1,sub,2015,0.44065674675
R32OAS-CPA,q1,sub,2020,0.46326961775
R32OAS-CPA,q1,sub,2025,0.4523168115
R32OAS-CPA,q1,sub,2030,0.4298093455
R32OAS-CPA,q1,sub,2035,0.40164923812500003
R32OAS-CPA,q1,sub,2040,0.3694238825
R32OAS-CPA,q1,sub,2045,0.33241491674999996
R32OAS-CPA,q1,sub,2050,0.293456209625
R32OAS-CPA,q1,sub,2055,0.254759369125
R32OAS-CPA,q1,sub,2060,0.217547301375
R32OAS-CPA,q1,sub,2065,0.180661434875
R32OAS-CPA,q1,sub,2070,0.14564992625
R32OAS-CPA,q1,sub,2075,0.11610827725
R32OAS-CPA,q1,sub,2080,0.09130376624999999
R32OAS-CPA,q1,sub,2085,0.0676934325
R32OAS-CPA,q1,sub,2090,0.044964948
R32OAS-CPA,q1,sub,2095,0.023082167250000004
R32OAS-CPA,q1,sub,2100,0.002171970375
R32OAS-CPA,q2,perm,2015,0.947936611375
R32OAS-CPA,q2,perm,2020,0.9816832088749999
R32OAS-CPA,q2,perm,2025,0.989910176125
R32OAS-CPA,q2,perm,2030,0.993271576125
R32OAS-CPA,q2,perm,2035,0.996320633875
R32OAS-CPA,q2,perm,2040,0.9992639466250001
R32OAS-CPA,q2,perm,2045,1.0
R32OAS-CPA,q2,perm,2050,1.0
R32OAS-CPA,q2,perm,2055,1.0
R32OAS-CPA,q2,perm,2060,1.0
R32OAS-CPA,q2,perm,2065,1.0
R32OAS-CPA,q2,perm,2070,1.0
R32OAS-CPA,q2,perm,2075,1.0
R32OAS-CPA,q2,perm,2080,1.0
R32OAS-CPA,q2,perm,2085,1.0
R32OAS-CPA,q2,perm,2090,1.0
R32OAS-CPA,q2,perm,2095,1.0
R32OAS-CPA,q2,perm,2100,1.0
R32OAS-CPA,q2,sub,2015,0.052063388625000005
R32OAS-CPA,q2,sub,2020,0.018316791125
R32OAS-CPA,q2,sub,2025,0.01008979475
R32OAS-CPA,q2,sub,2030,0.006728423875
R32OAS-CPA,q2,sub,2035,0.003679366125
R32OAS-CPA,q2,sub,2040,0.0007360533749999999
R32OAS-CPA,q2,sub,2045,0.0
R32OAS-CPA,q2,sub,2050,0.0
R32OAS-CPA,q2,sub,2055,0.0
R32OAS-CPA,q2,sub,2060,0.0
R32OAS-CPA,q2,sub,2065,0.0
R32OAS-CPA,q2,sub,2070,0.0
R32OAS-CPA,q2,sub,2075,0.0
R32OAS-CPA,q2,sub,2080,0.0
R32OAS-CPA,q2,sub,2085,0.0
R32OAS-CPA,q2,sub,2090,0.0
R32OAS-CPA,q2,sub,2095,0.0
R32OAS-CPA,q2,sub,2100,0.0
R32OAS-CPA,q3,perm,2015,1.0
R32OAS-CPA,q3,perm,2020,1.0
R32OAS-CPA,q3,perm,2025,1.0
R32OAS-CPA,q3,perm,2030,1.0
R32OAS-CPA,q3,perm,2035,1.0
R32OAS-CPA,q3,perm,2040,1.0
R32OAS-CPA,q3,perm,2045,1.0
R32OAS-CPA,q3,perm,2050,1.0
R32OAS-CPA,q3,perm,2055,1.0
R32OAS-CPA,q3,perm,2060,1.0
R32OAS-CPA,q3,perm,2065,1.0
R32OAS-CPA,q3,perm,2070,1.0
R32OAS-CPA,q3,perm,2075,1.0
R32OAS-CPA,q3,perm,2080,1.0
R32OAS-CPA,q3,perm,2085,1.0
R32OAS-CPA,q3,perm,2090,1.0
R32OAS-CPA,q3,perm,2095,1.0
R32OAS-CPA,q3,perm,2100,1.0
R32OAS-CPA,q3,sub,2015,0.0
R32OAS-CPA,q3,sub,2020,0.0
R32OAS-CPA,q3,sub,2025,0.0
R32OAS-CPA,q3,sub,2030,0.0
R32OAS-CPA,q3,sub,2035,0.0
R32OAS-CPA,q3,sub,2040,0.0
R32OAS-CPA,q3,sub,2045,0.0
R32OAS-CPA,q3,sub,2050,0.0
R32OAS-CPA,q3,sub,2055,0.0
R32OAS-CPA,q3,sub,2060,0.0
R32OAS-CPA,q3,sub,2065,0.0
R32OAS-CPA,q3,sub,2070,0.0
R32OAS-CPA,q3,sub,2075,0.0
R32OAS-CPA,q3,sub,2080,0.0
R32OAS-CPA,q3,sub,2085,0.0
R32OAS-CPA,q3,sub,2090,0.0
R32OAS-CPA,q3,sub,2095,0.0
R32OAS-CPA,q3,sub,2100,0.0
R32OAS-L-PAS,q1,perm,2015,0.601789238625
R32OAS-L-PAS,q1,perm,2020,0.5
R32OAS-L-PAS,q1,perm,2025,0.5
R32OAS-L-PAS,q1,perm,2030,0.5
R32OAS-L-PAS,q1,perm,2035,0.5
R32OAS-L-PAS,q1,perm,2040,0.508894355875
R32OAS-L-PAS,q1,perm,2045,0.533395841375
R32OAS-L-PAS,q1,perm,2050,0.562104493125
R32OAS-L-PAS,q1,perm,2055,0.64467501775
R32OAS-L-PAS,q1,perm,2060,0.665753785125
R32OAS-L-PAS,q1,perm,2065,0.691794629375
R32OAS-L-PAS,q1,perm,2070,0.719612563125
R32OAS-L-PAS,q1,perm,2075,0.74689701975
R32OAS-L-PAS,q1,perm,2080,0.773776270375
R32OAS-L-PAS,q1,perm,2085,0.80000025375
R32OAS-L-PAS,q1,perm,2090,0.8254253458749999
R32OAS-L-PAS,q1,perm,2095,0.8531060362499999
R32OAS-L-PAS,q1,perm,2100,0.87081012825
R32OAS-L-PAS,q1,sub,2015,0.39821076137500006
R32OAS-L-PAS,q1,sub,2020,0.5
R32OAS-L-PAS,q1,sub,2025,0.5
R32OAS-L-PAS,q1,sub,2030,0.5
R32OAS-L-PAS,q1,sub,2035,0.5
R32OAS-L-PAS,q1,sub,2040,0.49110564412499996
R32OAS-L-PAS,q1,sub,2045,0.46660415862500004
R32OAS-L-PAS,q1,sub,2050,0.43789550687499995
R32OAS-L-PAS,q1,sub,2055,0.35532498225
R32OAS-L-PAS,q1,sub,2060,0.334246214875
R32OAS-L-PAS,q1,sub,2065,0.30820537062500003
R32OAS-L-PAS,q1,sub,2070,0.280387436875
R32OAS-L-PAS,q1,sub,2075,0.25310298025
R32OAS-L-PAS,q1,sub,2080,0.226223729625
R32OAS-L-PAS,q1,sub,2085,0.19999974624999997
R32OAS-L-PAS,q1,sub,2090,0.17457465412499998
R32OAS-L-PAS,q1,sub,2095,0.14689396375
R32OAS-L-PAS,q1,sub,2100,0.12918987175
R32OAS-L-PAS,q2,perm,2015,0.710234006125
R32OAS-L-PAS,q2,perm,2020,0.881780425125
R32OAS-L-PAS,q2,perm,2025,0.885280676875
R32OAS-L-PAS,q2,perm,2030,0.900231099875
R32OAS-L-PAS,q2,perm,2035,0.924607804375
R32OAS-L-PAS,q2,perm,2040,0.9474183421250001
R32OAS-L-PAS,q2,perm,2045,0.959894854
R32OAS-L-PAS,q2,perm,2050,0.9708599591249999
R32OAS-L-PAS,q2,perm,2055,0.8702631253750001
R32OAS-L-PAS,q2,perm,2060,0.892330682875
R32OAS-L-PAS,q2,perm,2065,0.900818791875
R32OAS-L-PAS,q2,perm,2070,0.8755541889999999
R32OAS-L-PAS,q2,perm,2075,0.893739401375
R32OAS-L-PAS,q2,perm,2080,0.91295371975
R32OAS-L-PAS,q2,perm,2085,0.9315410665
R32OAS-L-PAS,q2,perm,2090,0.9593937674999999
R32OAS-L-PAS,q2,perm,2095,0.97315363925
R32OAS-L-PAS,q2,perm,2100,0.986256247375
R32OAS-L-PAS,q2,sub,2015,0.289765993875
R32OAS-L-PAS,q2,sub,2020,0.118219574875
R32OAS-L-PAS,q2,sub,2025,0.114719323125
R32OAS-L-PAS,q2,sub,2030,0.099768900125
R32OAS-L-PAS,q2,sub,2035,0.075392195625
R32OAS-L-PAS,q2,sub,2040,0.05258165787499999
R32OAS-L-PAS,q2,sub,2045,0.040105146
R32OAS-L-PAS,q2,sub,2050,0.029140040875
R32OAS-L-PAS,q2,sub,2055,0.129736874625
R32OAS-L-PAS,q2,sub,2060,0.107669317125
R32OAS-L-PAS,q2,sub,2065,0.09918120812499999
R32OAS-L-PAS,q2,sub,2070,0.124445811
R32OAS-L-PAS,q2,sub,2075,0.106260598625
R32OAS-L-PAS,q2,sub,2080,0.08704628025000001
R32OAS-L-PAS,q2,sub,2085,0.0684589335
R32OAS-L-PAS,q2,sub,2090,0.0406062325
R32OAS-L-PAS,q2,sub,2095,0.026846360750000003
R32OAS-L-PAS,q2,sub,2100,0.013743752625
R32OAS-L-PAS,q3,perm,2015,0.99138221775
R32OAS-L-PAS,q3,perm,2020,1.0
R32OAS-L-PAS,q3,perm,2025,1.0
R32OAS-L-PAS,q3,perm,2030,1.0
R32OAS-L-PAS,q3,perm,2035,1.0
R32OAS-L-PAS,q3,perm,2040,1.0
R32OAS-L-PAS,q3,perm,2045,1.0
R32OAS-L-PAS,q3,perm,2050,1.0
R32OAS-L-PAS,q3,perm,2055,1.0
R32OAS-L-PAS,q3,perm,2060,1.0
R32OAS-L-PAS,q3,perm,2065,1.0
R32OAS-L-PAS,q3,perm,2070,1.0
R32OAS-L-PAS,q3,perm,2075,1.0
R32OAS-L-PAS,q3,perm,2080,1.0
R32OAS-L-PAS,q3,perm,2085,1.0
R32OAS-L-PAS,q3,perm,2090,1.0
R32OAS-L-PAS,q3,perm,2095,1.0
R32OAS-L-PAS,q3,perm,2100,1.0
R32OAS-L-PAS,q3,sub,2015,0.00861778225
R32OAS-L-PAS,q3,sub,2020,0.0
R32OAS-L-PAS,q3,sub,2025,0.0
R32OAS-L-PAS,q3,sub,2030,0.0
R32OAS-L-PAS,q3,sub,2035,0.0
R32OAS-L-PAS,q3,sub,2040,0.0
R32OAS-L-PAS,q3,sub,2045,0.0
R32OAS-L-PAS,q3,sub,2050,0.0
R32OAS-L-PAS,q3,sub,2055,0.0
R32OAS-L-PAS,q3,sub,2060,0.0
R32OAS-L-PAS,q3,sub,2065,0.0
R32OAS-L-PAS,q3,sub,2070,0.0
R32OAS-L-PAS,q3,sub,2075,0.0
R32OAS-L-PAS,q3,sub,2080,0.0
R32OAS-L-PAS,q3,sub,2085,0.0
R32OAS-L-PAS,q3,sub,2090,0.0
R32OAS-L-PAS,q3,sub,2095,0.0
R32OAS-L-PAS,q3,sub,2100,0.0
R32OAS-L-SAS,q1,perm,2015,0.5
R32OAS-L-SAS,q1,perm,2020,0.5
R32OAS-L-SAS,q1,perm,2025,0.5
R32OAS-L-SAS,q1,perm,2030,0.5165997371000001
R32OAS-L-SAS,q1,perm,2035,0.5194762459
R32OAS-L-SAS,q1,perm,2040,0.5235771023
R32OAS-L-SAS,q1,perm,2045,0.5285789358
R32OAS-L-SAS,q1,perm,2050,0.5374187685
R32OAS-L-SAS,q1,perm,2055,0.5275518425
R32OAS-L-SAS,q1,perm,2060,0.5477316527
R32OAS-L-SAS,q1,perm,2065,0.5751408121
R32OAS-L-SAS,q1,perm,2070,0.6260090503
R32OAS-L-SAS,q1,perm,2075,0.6755741598
R32OAS-L-SAS,q1,perm,2080,0.7230391708
R32OAS-L-SAS,q1,perm,2085,0.7683110659000001
R32OAS-L-SAS,q1,perm,2090,0.8115572588000001
R32OAS-L-SAS,q1,perm,2095,0.8528255816
R32OAS-L-SAS,q1,perm,2100,0.8919921256
R32OAS-L-SAS,q1,sub,2015,0.5
R32OAS-L-SAS,q1,sub,2020,0.5
R32OAS-L-SAS,q1,sub,2025,0.5
R32OAS-L-SAS,q1,sub,2030,0.4834002629
R32OAS-L-SAS,q1,sub,2035,0.48052375410000003
R32OAS-L-SAS,q1,sub,2040,0.4764228977
R32OAS-L-SAS,q1,sub,2045,0.4714210642
R32OAS-L-SAS,q1,sub,2050,0.46258123149999997
R32OAS-L-SAS,q1,sub,2055,0.47244815749999997
R32OAS-L-SAS,q1,sub,2060,0.45226834730000004
R32OAS-L-SAS,q1,sub,2065,0.42485918790000005
R32OAS-L-SAS,q1,sub,2070,0.37399094969999996
R32OAS-L-SAS,q1,sub,2075,0.3244258402
R32OAS-L-SAS,q1,sub,2080,0.2769608292
R32OAS-L-SAS,q1,sub,2085,0.23168893410000002
R32OAS-L-SAS,q1,sub,2090,0.18844274119999999
R32OAS-L-SAS,q1,sub,2095,0.1471744184
R32OAS-L-SAS,q1,sub,2100,0.1080078744
R32OAS-L-SAS,q2,perm,2015,0.6803279708000001
R32OAS-L-SAS,q2,perm,2020,0.6848673646
R32OAS-L-SAS,q2,perm,2025,0.7022957354
R32OAS-L-SAS,q2,perm,2030,0.694422167
R32OAS-L-SAS,q2,perm,2035,0.7263707645
R32OAS-L-SAS,q2,perm,2040,0.7652029593
R32OAS-L-SAS,q2,perm,2045,0.8090936612
R32OAS-L-SAS,q2,perm,2050,0.8529326569
R32OAS-L-SAS,q2,perm,2055,0.9420333072999999
R32OAS-L-SAS,q2,perm,2060,0.9752279062
R32OAS-L-SAS,q2,perm,2065,1.0
R32OAS-L-SAS,q2,perm,2070,1.0
R32OAS-L-SAS,q2,perm,2075,1.0
R32OAS-L-SAS,q2,perm,2080,1.0
R32OAS-L-SAS,q2,perm,2085,1.0
R32OAS-L-SAS,q2,perm,2090,1.0
R32OAS-L-SAS,q2,perm,2095,1.0
R32OAS-L-SAS,q2,perm,2100,1.0
R32OAS-L-SAS,q2,sub,2015,0.3196720292
R32OAS-L-SAS,q2,sub,2020,0.3151326354
R32OAS-L-SAS,q2,sub,2025,0.2977042646
R32OAS-L-SAS,q2,sub,2030,0.305577833
R32OAS-L-SAS,q2,sub,2035,0.27362923549999996
R32OAS-L-SAS,q2,sub,2040,0.23479704070000001
R32OAS-L-SAS,q2,sub,2045,0.1909063388
R32OAS-L-SAS,q2,sub,2050,0.1470673431
R32OAS-L-SAS,q2,sub,2055,0.0579666927
R32OAS-L-SAS,q2,sub,2060,0.0247720787
R32OAS-L-SAS,q2,sub,2065,0.0
R32OAS-L-SAS,q2,sub,2070,0.0
R32OAS-L-SAS,q2,sub,2075,0.0
R32OAS-L-SAS,q2,sub,2080,0.0
R32OAS-L-SAS,q2,sub,2085,0.0
R32OAS-L-SAS,q2,sub,2090,0.0
R32OAS-L-SAS,q2,sub,2095,0.0
R32OAS-L-SAS,q2,sub,2100,0.0
R32OAS-L-SAS,q3,perm,2015,1.0
R32OAS-L-SAS,q3,perm,2020,1.0
R32OAS-L-SAS,q3,perm,2025,1.0
R32OAS-L-SAS,q3,perm,2030,1.0
R32OAS-L-SAS,q3,perm,2035,1.0
R32OAS-L-SAS,q3,perm,2040,1.0
R32OAS-L-SAS,q3,perm,2045,1.0
R32OAS-L-SAS,q3,perm,2050,1.0
R32OAS-L-SAS,q3,perm,2055,1.0
R32OAS-L-SAS,q3,perm,2060,1.0
R32OAS-L-SAS,q3,perm,2065,1.0
R32OAS-L-SAS,q3,perm,2070,1.0
R32OAS-L-SAS,q3,perm,2075,1.0
R32OAS-L-SAS,q3,perm,2080,1.0
R32OAS-L-SAS,q3,perm,2085,1.0
R32OAS-L-SAS,q3,perm,2090,1.0
R32OAS-L-SAS,q3,perm,2095,1.0
R32OAS-L-SAS,q3,perm,2100,1.0
R32OAS-L-SAS,q3,sub,2015,0.0
R32OAS-L-SAS,q3,sub,2020,0.0
R32OAS-L-SAS,q3,sub,2025,0.0
R32OAS-L-SAS,q3,sub,2030,0.0
R32OAS-L-SAS,q3,sub,2035,0.0
R32OAS-L-SAS,q3,sub,2040,0.0
R32OAS-L-SAS,q3,sub,2045,0.0
R32OAS-L-SAS,q3,sub,2050,0.0
R32OAS-L-SAS,q3,sub,2055,0.0
R32OAS-L-SAS,q3,sub,2060,0.0
R32OAS-L-SAS,q3,sub,2065,0.0
R32OAS-L-SAS,q3,sub,2070,0.0
R32OAS-L-SAS,q3,sub,2075,0.0
R32OAS-L-SAS,q3,sub,2080,0.0
R32OAS-L-SAS,q3,sub,2085,0.0
R32OAS-L-SAS,q3,sub,2090,0.0
R32OAS-L-SAS,q3,sub,2095,0.0
R32OAS-L-SAS,q3,sub,2100,0.0
R32OAS-M-PAS,q1,perm,2015,0.649781521
R32OAS-M-PAS,q1,perm,2020,0.6876128224999999
R32OAS-M-PAS,q1,perm,2025,0.72497629225
R32OAS-M-PAS,q1,perm,2030,0.76173799575
R32OAS-M-PAS,q1,perm,2035,0.7977454265
R32OAS-M-PAS,q1,perm,2040,0.8328183225
R32OAS-M-PAS,q1,perm,2045,0.8667951187499999
R32OAS-M-PAS,q1,perm,2050,0.8995000057499999
R32OAS-M-PAS,q1,perm,2055,0.934474248
R32OAS-M-PAS,q1,perm,2060,0.96232081625
R32OAS-M-PAS,q1,perm,2065,0.9885701724999999
R32OAS-M-PAS,q1,perm,2070,1.0
R32OAS-M-PAS,q1,perm,2075,1.0
R32OAS-M-PAS,q1,perm,2080,1.0
R32OAS-M-PAS,q1,perm,2085,1.0
R32OAS-M-PAS,q1,perm,2090,1.0
R32OAS-M-PAS,q1,perm,2095,1.0
R32OAS-M-PAS,q1,perm,2100,1.0
R32OAS-M-PAS,q1,sub,2015,0.350218479
R32OAS-M-PAS,q1,sub,2020,0.3123871775
R32OAS-M-PAS,q1,sub,2025,0.27502370774999996
R32OAS-M-PAS,q1,sub,2030,0.23826200425
R32OAS-M-PAS,q1,sub,2035,0.20225457349999998
R32OAS-M-PAS,q1,sub,2040,0.16718167750000001
R32OAS-M-PAS,q1,sub,2045,0.13320488125
R32OAS-M-PAS,q1,sub,2050,0.10049999425
R32OAS-M-PAS,q1,sub,2055,0.06552575199999999
R32OAS-M-PAS,q1,sub,2060,0.037679183750000005
R32OAS-M-PAS,q1,sub,2065,0.011429827500000002
R32OAS-M-PAS,q1,sub,2070,1.9475e-19
R32OAS-M-PAS,q1,sub,2075,0.0
R32OAS-M-PAS,q1,sub,2080,0.0
R32OAS-M-PAS,q1,sub,2085,0.0
R32OAS-M-PAS,q1,sub,2090,-1.7375000000000002e-20
R32OAS-M-PAS,q1,sub,2095,0.0
R32OAS-M-PAS,q1,sub,2100,0.0
R32OAS-M-PAS,q2,perm,2015,1.0
R32OAS-M-PAS,q2,perm,2020,0.999937205
R32OAS-M-PAS,q2,perm,2025,0.9999653095
R32OAS-M-PAS,q2,perm,2030,0.9999800972499999
R32OAS-M-PAS,q2,perm,2035,0.9999900075
R32OAS-M-PAS,q2,perm,2040,0.99999598975
R32OAS-M-PAS,q2,perm,2045,0.9999990044999999
R32OAS-M-PAS,q2,perm,2050,1.0
R32OAS-M-PAS,q2,perm,2055,1.0
R32OAS-M-PAS,q2,perm,2060,1.0
R32OAS-M-PAS,q2,perm,2065,1.0
R32OAS-M-PAS,q2,perm,2070,1.0
R32OAS-M-PAS,q2,perm,2075,1.0
R32OAS-M-PAS,q2,perm,2080,1.0
