region_bld,region_nuts,region_gea,urt,arch,material,value
C-WEU-FRA,C-WEU-FRA-FRK23,WEU,urb,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRK23,WEU,urb,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRK23,WEU,urb,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRK23,WEU,urb,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRK23,WEU,urb,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRK23,WEU,urb,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK23,WEU,urb,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRK23,WEU,urb,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRK23,WEU,urb,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,rur,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,rur,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,rur,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,rur,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,rur,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,rur,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,rur,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,rur,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,rur,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,rur,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,rur,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,rur,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,rur,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,rur,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,urb,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,urb,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,urb,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,urb,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,urb,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,urb,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,urb,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,urb,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,urb,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,urb,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,urb,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,urb,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,urb,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRK24,WEU,urb,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,rur,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,rur,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,rur,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,rur,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,rur,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,rur,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,rur,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,rur,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,rur,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,rur,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,rur,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,rur,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,rur,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,rur,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,urb,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,urb,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,urb,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,urb,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,urb,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,urb,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,urb,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,urb,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,urb,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,urb,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,urb,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,urb,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,urb,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRK25,WEU,urb,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,rur,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,rur,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,rur,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,rur,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,rur,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,rur,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,rur,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,rur,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,rur,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,rur,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,rur,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,rur,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,rur,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,rur,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,urb,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,urb,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,urb,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,urb,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,urb,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,urb,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,urb,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,urb,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,urb,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,urb,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,urb,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,urb,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,urb,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRK26,WEU,urb,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,rur,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,rur,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,rur,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,rur,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,rur,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,rur,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,rur,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,rur,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,rur,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,rur,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,rur,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,rur,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,rur,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,rur,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,urb,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,urb,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,urb,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,urb,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,urb,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,urb,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,urb,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,urb,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,urb,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,urb,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,urb,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,urb,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,urb,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRK27,WEU,urb,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,rur,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,rur,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,rur,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,rur,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,rur,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,rur,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,rur,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,rur,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,rur,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,rur,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,rur,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,rur,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,rur,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,rur,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,urb,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,urb,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,urb,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,urb,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,urb,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,urb,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,urb,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,urb,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,urb,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,urb,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,urb,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,urb,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,urb,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRK28,WEU,urb,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,rur,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,rur,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,rur,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,rur,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,rur,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,rur,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,rur,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,rur,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,rur,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,rur,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,rur,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,rur,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,rur,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,rur,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,urb,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,urb,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,urb,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,urb,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,urb,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,urb,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,urb,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,urb,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,urb,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,urb,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,urb,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,urb,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,urb,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRL01,WEU,urb,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,rur,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,rur,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,rur,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,rur,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,rur,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,rur,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,rur,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,rur,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,rur,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,rur,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,rur,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,rur,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,rur,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,rur,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,urb,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,urb,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,urb,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,urb,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,urb,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,urb,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,urb,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,urb,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,urb,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,urb,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,urb,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,urb,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,urb,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRL02,WEU,urb,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,rur,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,rur,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,rur,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,rur,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,rur,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,rur,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,rur,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,rur,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,rur,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,rur,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,rur,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,rur,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,rur,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,rur,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,urb,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,urb,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,urb,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,urb,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,urb,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,urb,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,urb,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,urb,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,urb,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,urb,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,urb,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,urb,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,urb,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRL03,WEU,urb,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,rur,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,rur,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,rur,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,rur,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,rur,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,rur,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,rur,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,rur,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,rur,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,rur,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,rur,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,rur,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,rur,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,rur,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,urb,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,urb,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,urb,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,urb,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,urb,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,urb,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,urb,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,urb,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,urb,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,urb,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,urb,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,urb,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,urb,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRL04,WEU,urb,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,rur,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,rur,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,rur,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,rur,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,rur,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,rur,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,rur,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,rur,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,rur,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,rur,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,rur,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,rur,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,rur,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,rur,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,urb,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,urb,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,urb,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,urb,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,urb,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,urb,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,urb,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,urb,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,urb,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,urb,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,urb,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,urb,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,urb,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRL05,WEU,urb,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,rur,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,rur,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,rur,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,rur,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,rur,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,rur,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,rur,mfh,wood,9.897435898
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,rur,sfh,aluminum,0.493058898
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,rur,sfh,brick,693.3333333
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,rur,sfh,concrete,621.0010894
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,rur,sfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,rur,sfh,glass,1.600848731
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,rur,sfh,steel,36.20977778
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,rur,sfh,wood,20.30456853
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,urb,mfh,aluminum,0.496117796
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,urb,mfh,brick,268.75
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,urb,mfh,concrete,932.544757
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,urb,mfh,copper,0.182895495
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,urb,mfh,glass,3.1
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,urb,mfh,steel,52.60229133
C-WEU-FRA,C-WEU-FRA-FRL06,WEU,urb,mfh,wood,9.897435898
