region_bld,clim,arch,eneff,urt,value
C-EEU-BGR,Zone_5A Cool Humid,sfh,s3,urb,348.40319569999997
C-EEU-BGR,Zone_5A Cool Humid,sfh,s51_std,rur,261.83490489999997
C-EEU-BGR,Zone_5A Cool Humid,sfh,s51_std,sub,258.1420893
C-EEU-BGR,Zone_5A Cool Humid,sfh,s51_std,urb,254.44927369999996
C-EEU-BGR,Zone_5A Cool Humid,sfh,s52_low,rur,109.55575959999999
C-EEU-BGR,Zone_5A Cool Humid,sfh,s52_low,sub,107.968728
C-EEU-BGR,Zone_5A Cool Humid,sfh,s52_low,urb,106.38169639999998
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr11_std,rur,592.916028
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr11_std,sub,584.73422885
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr11_std,urb,576.5524297
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr12_low,rur,592.916028
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr12_low,sub,584.73422885
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr12_low,urb,576.5524297
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr21_std,rur,572.3029251999999
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr21_std,sub,564.3668405
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr21_std,urb,556.4307557999999
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr22_low,rur,572.3029251999999
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr22_low,sub,564.3668405
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr22_low,urb,556.4307557999999
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr31_std,rur,358.4629665
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr31_std,sub,353.4330811
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr31_std,urb,348.40319569999997
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr32_low,rur,358.4629665
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr32_low,sub,353.4330811
C-EEU-BGR,Zone_5A Cool Humid,sfh,sr32_low,urb,348.40319569999997
C-EEU-CZE,Zone_5A Cool Humid,inf,ns,rur,1268.2629762
C-EEU-CZE,Zone_5A Cool Humid,inf,ns,sub,1260.4035543
C-EEU-CZE,Zone_5A Cool Humid,inf,ns,urb,1252.5441323999999
C-EEU-CZE,Zone_5A Cool Humid,mfh,s1,rur,263.0674075
C-EEU-CZE,Zone_5A Cool Humid,mfh,s1,sub,261.4801997
C-EEU-CZE,Zone_5A Cool Humid,mfh,s1,urb,259.89299189999997
C-EEU-CZE,Zone_5A Cool Humid,mfh,s2,rur,251.4028444
C-EEU-CZE,Zone_5A Cool Humid,mfh,s2,sub,249.8833239
C-EEU-CZE,Zone_5A Cool Humid,mfh,s2,urb,248.36380339999997
C-EEU-CZE,Zone_5A Cool Humid,mfh,s3,rur,158.2012777
C-EEU-CZE,Zone_5A Cool Humid,mfh,s3,sub,157.26678675
C-EEU-CZE,Zone_5A Cool Humid,mfh,s3,urb,156.3322958
C-EEU-CZE,Zone_5A Cool Humid,mfh,s51_std,rur,117.2273711
C-EEU-CZE,Zone_5A Cool Humid,mfh,s51_std,sub,116.55651985
C-EEU-CZE,Zone_5A Cool Humid,mfh,s51_std,urb,115.88566859999999
C-EEU-CZE,Zone_5A Cool Humid,mfh,s52_low,rur,55.41501773
C-EEU-CZE,Zone_5A Cool Humid,mfh,s52_low,sub,55.14394176
C-EEU-CZE,Zone_5A Cool Humid,mfh,s52_low,urb,54.87286579999999
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr11_std,rur,263.0674075
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr11_std,sub,261.4801997
