region_bld,clim,urt,inc_cl,mat,year,region_nuts,value
C-WEU-FIN,Zone_7A Very cold Humid,urb,q1,perm,2055,C-WEU-FIN-FI1D7,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,q1,perm,2055,C-WEU-FIN-FI1D8,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,q1,perm,2055,C-WEU-FIN-FI1D8,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,q1,perm,2055,C-WEU-FIN-FI1D9,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,q1,perm,2055,C-WEU-FIN-FI1D9,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,q1,perm,2055,C-WEU-FIN-FI1DA,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,q1,perm,2055,C-WEU-FIN-FI1DA,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,q1,perm,2055,C-WEU-FIN-FI1DB,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,q1,perm,2055,C-WEU-FIN-FI1DB,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,q1,perm,2055,C-WEU-FIN-FI1DC,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,q1,perm,2055,C-WEU-FIN-FI1DC,1.0
C-WEU-FIN,Zone_6A Cold Humid,rur,q1,perm,2055,C-WEU-FIN-FI200,1.0
C-WEU-FIN,Zone_6A Cold Humid,urb,q1,perm,2055,C-WEU-FIN-FI200,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FR101,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FR101,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FR102,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FR102,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FR103,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FR103,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FR104,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FR104,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FR105,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FR105,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FR106,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FR106,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FR107,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FR107,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FR108,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FR108,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRB01,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRB01,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRB02,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRB02,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRB03,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRB03,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRB04,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRB04,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRB05,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRB05,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRB06,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRB06,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRC11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRC11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRC12,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRC12,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRC13,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRC13,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRC14,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRC14,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,q1,perm,2055,C-WEU-FRA-FRC21,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,q1,perm,2055,C-WEU-FRA-FRC21,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,q1,perm,2055,C-WEU-FRA-FRC22,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,q1,perm,2055,C-WEU-FRA-FRC22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRC23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRC23,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,q1,perm,2055,C-WEU-FRA-FRC24,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,q1,perm,2055,C-WEU-FRA-FRC24,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRD11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRD11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRD12,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRD12,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRD13,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRD13,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRD21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRD21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRD22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRD22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRE11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRE11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRE12,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRE12,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRE21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRE21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRE22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRE22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRE23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRE23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRF11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRF11,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,q1,perm,2055,C-WEU-FRA-FRF12,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,q1,perm,2055,C-WEU-FRA-FRF12,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,q1,perm,2055,C-WEU-FRA-FRF21,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,q1,perm,2055,C-WEU-FRA-FRF21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRF22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRF22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRF23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRF23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRF24,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRF24,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,q1,perm,2055,C-WEU-FRA-FRF31,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,q1,perm,2055,C-WEU-FRA-FRF31,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRF32,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRF32,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRF33,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRF33,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,q1,perm,2055,C-WEU-FRA-FRF34,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,q1,perm,2055,C-WEU-FRA-FRF34,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRG01,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRG01,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRG02,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRG02,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRG03,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRG03,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRG04,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRG04,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRG05,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRG05,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRH01,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRH01,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRH02,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRH02,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRH03,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRH03,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRH04,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRH04,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRI11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRI11,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,q1,perm,2055,C-WEU-FRA-FRI12,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,q1,perm,2055,C-WEU-FRA-FRI12,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,q1,perm,2055,C-WEU-FRA-FRI13,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,q1,perm,2055,C-WEU-FRA-FRI13,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,q1,perm,2055,C-WEU-FRA-FRI14,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,q1,perm,2055,C-WEU-FRA-FRI14,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRI15,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRI15,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRI21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRI21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRI22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRI22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRI23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRI23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRI31,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRI31,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,q1,perm,2055,C-WEU-FRA-FRI32,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,q1,perm,2055,C-WEU-FRA-FRI32,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRI33,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRI33,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRI34,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRI34,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRJ11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRJ11,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,q1,perm,2055,C-WEU-FRA-FRJ12,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,q1,perm,2055,C-WEU-FRA-FRJ12,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,q1,perm,2055,C-WEU-FRA-FRJ13,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,q1,perm,2055,C-WEU-FRA-FRJ13,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,q1,perm,2055,C-WEU-FRA-FRJ14,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,q1,perm,2055,C-WEU-FRA-FRJ14,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,q1,perm,2055,C-WEU-FRA-FRJ15,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,q1,perm,2055,C-WEU-FRA-FRJ15,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,q1,perm,2055,C-WEU-FRA-FRJ21,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,q1,perm,2055,C-WEU-FRA-FRJ21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRJ22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRJ22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRJ23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRJ23,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,q1,perm,2055,C-WEU-FRA-FRJ24,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,q1,perm,2055,C-WEU-FRA-FRJ24,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRJ25,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRJ25,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRJ26,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRJ26,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,q1,perm,2055,C-WEU-FRA-FRJ27,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,q1,perm,2055,C-WEU-FRA-FRJ27,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRJ28,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRJ28,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRK11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRK11,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,q1,perm,2055,C-WEU-FRA-FRK12,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,q1,perm,2055,C-WEU-FRA-FRK12,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,q1,perm,2055,C-WEU-FRA-FRK13,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,q1,perm,2055,C-WEU-FRA-FRK13,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRK14,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRK14,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRK21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRK21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRK22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRK22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRK23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRK23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRK24,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRK24,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRK25,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRK25,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRK26,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRK26,1.0
C-WEU-FRA,Zone_7A Very cold Humid,rur,q1,perm,2055,C-WEU-FRA-FRK27,0.0
C-WEU-FRA,Zone_7A Very cold Humid,urb,q1,perm,2055,C-WEU-FRA-FRK27,0.0
C-WEU-FRA,Zone_5A Cool Humid,rur,q1,perm,2055,C-WEU-FRA-FRK28,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,q1,perm,2055,C-WEU-FRA-FRK28,1.0
C-WEU-FRA,Zone_4C Mixed Marine,rur,q1,perm,2055,C-WEU-FRA-FRL01,0.0
C-WEU-FRA,Zone_4C Mixed Marine,urb,q1,perm,2055,C-WEU-FRA-FRL01,0.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,q1,perm,2055,C-WEU-FRA-FRL02,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,q1,perm,2055,C-WEU-FRA-FRL02,1.0
C-WEU-FRA,Zone_3C Warm Marine,rur,q1,perm,2055,C-WEU-FRA-FRL03,0.0
C-WEU-FRA,Zone_3C Warm Marine,urb,q1,perm,2055,C-WEU-FRA-FRL03,0.0
C-WEU-FRA,Zone_3A Warm Humid,rur,q1,perm,2055,C-WEU-FRA-FRL04,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,q1,perm,2055,C-WEU-FRA-FRL04,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,q1,perm,2055,C-WEU-FRA-FRL05,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,q1,perm,2055,C-WEU-FRA-FRL05,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,q1,perm,2055,C-WEU-FRA-FRL06,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,q1,perm,2055,C-WEU-FRA-FRL06,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,q1,perm,2055,C-WEU-FRA-FRM01,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,q1,perm,2055,C-WEU-FRA-FRM01,1.0
C-WEU-FRA,Zone_4C Mixed Marine,rur,q1,perm,2055,C-WEU-FRA-FRM02,0.0
C-WEU-FRA,Zone_4C Mixed Marine,urb,q1,perm,2055,C-WEU-FRA-FRM02,0.0
C-WEU-FRA,Zone_1A Very hot Humid,rur,q1,perm,2055,C-WEU-FRA-FRY10,0.0
C-WEU-FRA,Zone_1A Very hot Humid,urb,q1,perm,2055,C-WEU-FRA-FRY10,0.0
C-WEU-FRA,Zone_1A Very hot Humid,rur,q1,perm,2055,C-WEU-FRA-FRY20,0.0
C-WEU-FRA,Zone_1A Very hot Humid,urb,q1,perm,2055,C-WEU-FRA-FRY20,0.0
C-WEU-FRA,Zone_1A Very hot Humid,rur,q1,perm,2055,C-WEU-FRA-FRY30,0.0
C-WEU-FRA,Zone_1A Very hot Humid,urb,q1,perm,2055,C-WEU-FRA-FRY30,0.0
C-WEU-FRA,Zone_2A Hot Humid,rur,q1,perm,2055,C-WEU-FRA-FRY40,0.0
C-WEU-FRA,Zone_2A Hot Humid,urb,q1,perm,2055,C-WEU-FRA-FRY40,0.0
C-WEU-FRA,Zone_0A Extremely hot Humid,rur,q1,perm,2055,C-WEU-FRA-FRY50,0.0
C-WEU-FRA,Zone_0A Extremely hot Humid,urb,q1,perm,2055,C-WEU-FRA-FRY50,0.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR021,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR021,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR022,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR022,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR023,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR023,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR024,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR024,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR025,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR025,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR026,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR026,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR027,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR027,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR028,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR028,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR031,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR031,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2055,C-EEU-HRV-HR032,1.0
C-EEU-HRV,Zone_5A Cool Humid,urb,q1,perm,2055,C-EEU-HRV-HR032,1.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2055,C-EEU-HRV-HR033,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2055,C-EEU-HRV-HR033,0.0
C-EEU-HRV,Zone_3A Warm Humid,rur,q1,perm,2055,C-EEU-HRV-HR034,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,q1,perm,2055,C-EEU-HRV-HR034,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR035,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR035,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR036,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR036,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,q1,perm,2055,C-EEU-HRV-HR037,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,q1,perm,2055,C-EEU-HRV-HR037,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR050,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR050,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR061,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR061,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR062,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR062,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR063,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR063,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,q1,perm,2055,C-EEU-HRV-HR064,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q1,perm,2055,C-EEU-HRV-HR064,1.0
