region_bld,urt,mat,arch,year,value
C-EEU-SVK,rur,perm,mfh,2030,0.5077055419465945
C-EEU-SVK,rur,perm,sfh,2030,0.49229445805340555
C-EEU-SVN,rur,perm,mfh,2030,0.46044477255990274
C-EEU-SVN,rur,perm,sfh,2030,0.5395552274400973
C-WEU-AUT,rur,perm,mfh,2030,0.6862089765821313
C-WEU-AUT,rur,perm,sfh,2030,0.3137910234178687
C-WEU-BEL,rur,perm,mfh,2030,0.3239681486364213
C-WEU-BEL,rur,perm,sfh,2030,0.6760318513635786
C-WEU-CYP,rur,perm,mfh,2030,0.5177601349057246
C-WEU-CYP,rur,perm,sfh,2030,0.4822398650942756
C-WEU-DEU,rur,perm,mfh,2030,0.6872478351751999
C-WEU-DEU,rur,perm,sfh,2030,0.31275216482480006
C-WEU-DNK,rur,perm,mfh,2030,0.4843283065540759
C-WEU-DNK,rur,perm,sfh,2030,0.5156716934459241
C-WEU-ESP,rur,perm,mfh,2030,0.7483184855533616
C-WEU-ESP,rur,perm,sfh,2030,0.25168151444663844
C-WEU-FIN,rur,perm,mfh,2030,0.6708735860579828
C-WEU-FIN,rur,perm,sfh,2030,0.32912641394201736
C-WEU-FRA,rur,perm,mfh,2030,0.46816213727183914
C-WEU-FRA,rur,perm,sfh,2030,0.5318378627281608
C-WEU-GRC,rur,perm,mfh,2030,0.6963438329013403
C-WEU-GRC,rur,perm,sfh,2030,0.30365616709865967
C-WEU-IRL,rur,perm,mfh,2030,0.145318193733121
C-WEU-IRL,rur,perm,sfh,2030,0.854681806266879
C-WEU-ITA,rur,perm,mfh,2030,0.8235130092175406
C-WEU-ITA,rur,perm,sfh,2030,0.17648699078245939
C-WEU-LUX,rur,perm,mfh,2030,0.5223430389432564
C-WEU-LUX,rur,perm,sfh,2030,0.4776569610567436
C-WEU-MLT,rur,perm,mfh,2030,0.655828913591722
C-WEU-MLT,rur,perm,sfh,2030,0.3441710864082778
C-WEU-NLD,rur,perm,mfh,2030,0.3441069581095103
C-WEU-NLD,rur,perm,sfh,2030,0.6558930418904896
C-WEU-PRT,rur,perm,mfh,2030,0.528418392718999
C-WEU-PRT,rur,perm,sfh,2030,0.471581607281001
C-WEU-SWE,rur,perm,mfh,2030,0.5459638818131499
C-WEU-SWE,rur,perm,sfh,2030,0.45403611818684997
C-EEU-BGR,rur,perm,mfh,2035,0.6668575354751193
C-EEU-BGR,rur,perm,sfh,2035,0.3331424645248808
C-EEU-CZE,rur,perm,mfh,2035,0.7156464409534474
C-EEU-CZE,rur,perm,sfh,2035,0.2843535590465525
C-EEU-EST,rur,perm,mfh,2035,0.7293594484213011
C-EEU-EST,rur,perm,sfh,2035,0.27064055157869904
C-EEU-HRV,rur,perm,mfh,2035,0.5248296123254649
C-EEU-HRV,rur,perm,sfh,2035,0.4751703876745352
C-EEU-HUN,rur,perm,mfh,2035,0.4079057667012143
C-EEU-HUN,rur,perm,sfh,2035,0.5920942332987857
C-EEU-LTU,rur,perm,mfh,2035,0.6487751803255322
C-EEU-LTU,rur,perm,sfh,2035,0.35122481967446767
C-EEU-LVA,rur,perm,mfh,2035,0.7623042757107508
C-EEU-LVA,rur,perm,sfh,2035,0.23769572428924912
C-EEU-POL,rur,perm,mfh,2035,0.5903453272386692
C-EEU-POL,rur,perm,sfh,2035,0.40965467276133083
C-EEU-ROU,rur,perm,mfh,2035,0.4907205362043034
C-EEU-ROU,rur,perm,sfh,2035,0.5092794637956966
C-EEU-SVK,rur,perm,mfh,2035,0.5089173475724971
C-EEU-SVK,rur,perm,sfh,2035,0.4910826524275029
C-EEU-SVN,rur,perm,mfh,2035,0.4610938144798043
C-EEU-SVN,rur,perm,sfh,2035,0.5389061855201958
C-WEU-AUT,rur,perm,mfh,2035,0.6876809748346107
C-WEU-AUT,rur,perm,sfh,2035,0.3123190251653894
C-WEU-BEL,rur,perm,mfh,2035,0.324808916837227
C-WEU-BEL,rur,perm,sfh,2035,0.6751910831627729
C-WEU-CYP,rur,perm,mfh,2035,0.5177601349057245
C-WEU-CYP,rur,perm,sfh,2035,0.4822398650942755
C-WEU-DEU,rur,perm,mfh,2035,0.6880000072312434
C-WEU-DEU,rur,perm,sfh,2035,0.3119999927687566
C-WEU-DNK,rur,perm,mfh,2035,0.4851799147434336
C-WEU-DNK,rur,perm,sfh,2035,0.5148200852565664
C-WEU-ESP,rur,perm,mfh,2035,0.749911639853736
C-WEU-ESP,rur,perm,sfh,2035,0.25008836014626407
C-WEU-FIN,rur,perm,mfh,2035,0.673295912891767
C-WEU-FIN,rur,perm,sfh,2035,0.326704087108233
C-WEU-FRA,rur,perm,mfh,2035,0.47036317713267006
C-WEU-FRA,rur,perm,sfh,2035,0.5296368228673299
C-WEU-GRC,rur,perm,mfh,2035,0.6935010645927444
C-WEU-GRC,rur,perm,sfh,2035,0.3064989354072556
C-WEU-IRL,rur,perm,mfh,2035,0.14543637263581594
C-WEU-IRL,rur,perm,sfh,2035,0.854563627364184
C-WEU-ITA,rur,perm,mfh,2035,0.8239303761155955
C-WEU-ITA,rur,perm,sfh,2035,0.17606962388440453
C-WEU-LUX,rur,perm,mfh,2035,0.5223430389432563
C-WEU-LUX,rur,perm,sfh,2035,0.47765696105674355
C-WEU-MLT,rur,perm,mfh,2035,0.6565977409151491
C-WEU-MLT,rur,perm,sfh,2035,0.343402259084851
C-WEU-NLD,rur,perm,mfh,2035,0.34514225388914616
C-WEU-NLD,rur,perm,sfh,2035,0.6548577461108538
C-WEU-PRT,rur,perm,mfh,2035,0.5314460946218619
C-WEU-PRT,rur,perm,sfh,2035,0.4685539053781382
C-WEU-SWE,rur,perm,mfh,2035,0.5468101198750394
C-WEU-SWE,rur,perm,sfh,2035,0.45318988012496064
C-EEU-BGR,rur,perm,mfh,2040,0.670086379969834
C-EEU-BGR,rur,perm,sfh,2040,0.3299136200301659
C-EEU-CZE,rur,perm,mfh,2040,0.7156968328898994
C-EEU-CZE,rur,perm,sfh,2040,0.28430316711010056
C-EEU-EST,rur,perm,mfh,2040,0.7314865040562596
C-EEU-EST,rur,perm,sfh,2040,0.26851349594374047
C-EEU-HRV,rur,perm,mfh,2040,0.5264987437923929
C-EEU-HRV,rur,perm,sfh,2040,0.47350125620760697
C-EEU-HUN,rur,perm,mfh,2040,0.4083896023285766
C-EEU-HUN,rur,perm,sfh,2040,0.5916103976714234
C-EEU-LTU,rur,perm,mfh,2040,0.6517925961210665
C-EEU-LTU,rur,perm,sfh,2040,0.3482074038789334
C-EEU-LVA,rur,perm,mfh,2040,0.7641904743080606
C-EEU-LVA,rur,perm,sfh,2040,0.23580952569193933
C-EEU-POL,rur,perm,mfh,2040,0.5898857871031458
C-EEU-POL,rur,perm,sfh,2040,0.4101142128968542
C-EEU-ROU,rur,perm,mfh,2040,0.49128257492896016
C-EEU-ROU,rur,perm,sfh,2040,0.5087174250710399
C-EEU-SVK,rur,perm,mfh,2040,0.5102154480213026
C-EEU-SVK,rur,perm,sfh,2040,0.48978455197869736
C-EEU-SVN,rur,perm,mfh,2040,0.461653559170843
C-EEU-SVN,rur,perm,sfh,2040,0.5383464408291571
C-WEU-AUT,rur,perm,mfh,2040,0.6892084011725945
C-WEU-AUT,rur,perm,sfh,2040,0.31079159882740554
C-WEU-BEL,rur,perm,mfh,2040,0.325603009912585
C-WEU-BEL,rur,perm,sfh,2040,0.674396990087415
C-WEU-CYP,rur,perm,mfh,2040,0.5177601349057245
C-WEU-CYP,rur,perm,sfh,2040,0.48223986509427547
C-WEU-DEU,rur,perm,mfh,2040,0.6886786861266578
C-WEU-DEU,rur,perm,sfh,2040,0.31132131387334205
C-WEU-DNK,rur,perm,mfh,2040,0.4858063676975018
C-WEU-DNK,rur,perm,sfh,2040,0.5141936323024983
C-WEU-ESP,rur,perm,mfh,2040,0.7514101124247405
C-WEU-ESP,rur,perm,sfh,2040,0.24858988757525943
C-WEU-FIN,rur,perm,mfh,2040,0.675500122120948
C-WEU-FIN,rur,perm,sfh,2040,0.3244998778790519
C-WEU-FRA,rur,perm,mfh,2040,0.4715871898912074
C-WEU-FRA,rur,perm,sfh,2040,0.5284128101087926
C-WEU-GRC,rur,perm,mfh,2040,0.6906765139619826
C-WEU-GRC,rur,perm,sfh,2040,0.30932348603801735
C-WEU-IRL,rur,perm,mfh,2040,0.14541825914251122
C-WEU-IRL,rur,perm,sfh,2040,0.8545817408574887
C-WEU-ITA,rur,perm,mfh,2040,0.8243237317848503
C-WEU-ITA,rur,perm,sfh,2040,0.17567626821514962
C-WEU-LUX,rur,perm,mfh,2040,0.5223430389432564
C-WEU-LUX,rur,perm,sfh,2040,0.47765696105674366
C-WEU-MLT,rur,perm,mfh,2040,0.657298119650135
C-WEU-MLT,rur,perm,sfh,2040,0.34270188034986504
C-WEU-NLD,rur,perm,mfh,2040,0.34609655098100933
C-WEU-NLD,rur,perm,sfh,2040,0.6539034490189907
C-WEU-PRT,rur,perm,mfh,2040,0.534503909124206
C-WEU-PRT,rur,perm,sfh,2040,0.46549609087579397
