region_bld,urt,arch,year,value
C-EEU-HRV,rur,mfh,2090,2.476059473540273
C-EEU-HRV,rur,mfh,2095,2.476059473540273
C-EEU-HRV,rur,mfh,2100,2.476059473540273
C-EEU-HRV,rur,sfh,2015,2.866522558542265
C-EEU-HRV,rur,sfh,2020,2.8665750722254075
C-EEU-HRV,rur,sfh,2025,2.866962921897743
C-EEU-HRV,rur,sfh,2030,2.866962921897743
C-EEU-HRV,rur,sfh,2035,2.866962921897743
C-EEU-HRV,rur,sfh,2040,2.866962921897743
C-EEU-HRV,rur,sfh,2045,2.866962921897743
C-EEU-HRV,rur,sfh,2050,2.866962921897743
C-EEU-HRV,rur,sfh,2055,2.866962921897743
C-EEU-HRV,rur,sfh,2060,2.866962921897743
C-EEU-HRV,rur,sfh,2065,2.866962921897743
C-EEU-HRV,rur,sfh,2070,2.866962921897743
C-EEU-HRV,rur,sfh,2075,2.866962921897743
C-EEU-HRV,rur,sfh,2080,2.866962921897743
C-EEU-HRV,rur,sfh,2085,2.866962921897743
C-EEU-HRV,rur,sfh,2090,2.866962921897743
C-EEU-HRV,rur,sfh,2095,2.866962921897743
C-EEU-HRV,rur,sfh,2100,2.866962921897743
C-EEU-HRV,urb,mfh,2015,2.474416253248022
C-EEU-HRV,urb,mfh,2020,2.4755600163727407
C-EEU-HRV,urb,mfh,2025,2.477847191380904
C-EEU-HRV,urb,mfh,2030,2.477847191380904
C-EEU-HRV,urb,mfh,2035,2.477847191380904
C-EEU-HRV,urb,mfh,2040,2.477847191380904
C-EEU-HRV,urb,mfh,2045,2.477847191380904
C-EEU-HRV,urb,mfh,2050,2.477847191380904
C-EEU-HRV,urb,mfh,2055,2.477847191380904
C-EEU-HRV,urb,mfh,2060,2.477847191380904
C-EEU-HRV,urb,mfh,2065,2.477847191380904
C-EEU-HRV,urb,mfh,2070,2.477847191380904
C-EEU-HRV,urb,mfh,2075,2.477847191380904
C-EEU-HRV,urb,mfh,2080,2.477847191380904
C-EEU-HRV,urb,mfh,2085,2.477847191380904
C-EEU-HRV,urb,mfh,2090,2.477847191380904
C-EEU-HRV,urb,mfh,2095,2.477847191380904
C-EEU-HRV,urb,mfh,2100,2.477847191380904
C-EEU-HRV,urb,sfh,2015,2.8600625376576074
C-EEU-HRV,urb,sfh,2020,2.8613845601995576
C-EEU-HRV,urb,sfh,2025,2.862906955632597
C-EEU-HRV,urb,sfh,2030,2.862906955632597
C-EEU-HRV,urb,sfh,2035,2.862906955632597
C-EEU-HRV,urb,sfh,2040,2.862906955632597
C-EEU-HRV,urb,sfh,2045,2.862906955632597
C-EEU-HRV,urb,sfh,2050,2.862906955632597
C-EEU-HRV,urb,sfh,2055,2.862906955632597
C-EEU-HRV,urb,sfh,2060,2.862906955632597
C-EEU-HRV,urb,sfh,2065,2.862906955632597
C-EEU-HRV,urb,sfh,2070,2.862906955632597
C-EEU-HRV,urb,sfh,2075,2.862906955632597
C-EEU-HRV,urb,sfh,2080,2.862906955632597
C-EEU-HRV,urb,sfh,2085,2.862906955632597
C-EEU-HRV,urb,sfh,2090,2.862906955632597
C-EEU-HRV,urb,sfh,2095,2.862906955632597
C-EEU-HRV,urb,sfh,2100,2.862906955632597
C-EEU-HUN,rur,mfh,2015,1.9973655387609648
C-EEU-HUN,rur,mfh,2020,1.9973655387609648
C-EEU-HUN,rur,mfh,2025,1.9990361430936652
