region_bld,clim,inc_cl,year,urt,value
C-WEU-CYP,Zone_3A Warm Humid,q1,2065,sub,0.42282395
C-WEU-CYP,Zone_3A Warm Humid,q1,2065,urb,0.6201898
C-WEU-CYP,Zone_3A Warm Humid,q1,2070,rur,0.2712551
C-WEU-CYP,Zone_3A Warm Humid,q1,2070,sub,0.4787951
C-WEU-CYP,Zone_3A Warm Humid,q1,2070,urb,0.6863351
C-WEU-CYP,Zone_3A Warm Humid,q1,2075,rur,0.3238894
C-WEU-CYP,Zone_3A Warm Humid,q1,2075,sub,0.5361989
C-WEU-CYP,Zone_3A Warm Humid,q1,2075,urb,0.7485084
C-WEU-CYP,Zone_3A Warm Humid,q1,2080,rur,0.385642
C-WEU-CYP,Zone_3A Warm Humid,q1,2080,sub,0.5902727
C-WEU-CYP,Zone_3A Warm Humid,q1,2080,urb,0.7949034
C-WEU-CYP,Zone_3A Warm Humid,q1,2085,rur,0.4510671
C-WEU-CYP,Zone_3A Warm Humid,q1,2085,sub,0.637941
C-WEU-CYP,Zone_3A Warm Humid,q1,2085,urb,0.8248149
C-WEU-CYP,Zone_3A Warm Humid,q1,2090,rur,0.5113074
C-WEU-CYP,Zone_3A Warm Humid,q1,2090,sub,0.6758758
C-WEU-CYP,Zone_3A Warm Humid,q1,2090,urb,0.8404442
C-WEU-CYP,Zone_3A Warm Humid,q1,2095,rur,0.5936746
C-WEU-CYP,Zone_3A Warm Humid,q1,2095,sub,0.7213629
C-WEU-CYP,Zone_3A Warm Humid,q1,2095,urb,0.8490512
C-WEU-CYP,Zone_3A Warm Humid,q1,2100,rur,0.6412434
C-WEU-CYP,Zone_3A Warm Humid,q1,2100,sub,0.74954335
C-WEU-CYP,Zone_3A Warm Humid,q1,2100,urb,0.8578433
C-WEU-CYP,Zone_3A Warm Humid,q2,2015,rur,0.217964
C-WEU-CYP,Zone_3A Warm Humid,q2,2015,sub,0.4193949
C-WEU-CYP,Zone_3A Warm Humid,q2,2015,urb,0.6208258
C-WEU-CYP,Zone_3A Warm Humid,q2,2020,rur,0.2345339
C-WEU-CYP,Zone_3A Warm Humid,q2,2020,sub,0.4456761
C-WEU-CYP,Zone_3A Warm Humid,q2,2020,urb,0.6568183
C-WEU-CYP,Zone_3A Warm Humid,q2,2025,rur,0.254315
C-WEU-CYP,Zone_3A Warm Humid,q2,2025,sub,0.47011225
C-WEU-CYP,Zone_3A Warm Humid,q2,2025,urb,0.6859095
C-WEU-CYP,Zone_3A Warm Humid,q2,2030,rur,0.285
C-WEU-CYP,Zone_3A Warm Humid,q2,2030,sub,0.5065756
C-WEU-CYP,Zone_3A Warm Humid,q2,2030,urb,0.7281512
C-WEU-CYP,Zone_3A Warm Humid,q2,2035,rur,0.3348686
C-WEU-CYP,Zone_3A Warm Humid,q2,2035,sub,0.54798815
C-WEU-CYP,Zone_3A Warm Humid,q2,2035,urb,0.7611077
C-WEU-CYP,Zone_3A Warm Humid,q2,2040,rur,0.3876268
C-WEU-CYP,Zone_3A Warm Humid,q2,2040,sub,0.59120555
C-WEU-CYP,Zone_3A Warm Humid,q2,2040,urb,0.7947843
C-WEU-CYP,Zone_3A Warm Humid,q2,2045,rur,0.4270148
C-WEU-CYP,Zone_3A Warm Humid,q2,2045,sub,0.6234513
C-WEU-CYP,Zone_3A Warm Humid,q2,2045,urb,0.8198878
C-WEU-CYP,Zone_3A Warm Humid,q2,2050,rur,0.4879058
C-WEU-CYP,Zone_3A Warm Humid,q2,2050,sub,0.66116495
C-WEU-CYP,Zone_3A Warm Humid,q2,2050,urb,0.8344241
C-WEU-CYP,Zone_3A Warm Humid,q2,2055,rur,0.5480551
C-WEU-CYP,Zone_3A Warm Humid,q2,2055,sub,0.6973519
C-WEU-CYP,Zone_3A Warm Humid,q2,2055,urb,0.8466487
C-WEU-CYP,Zone_3A Warm Humid,q2,2060,rur,0.6169604
C-WEU-CYP,Zone_3A Warm Humid,q2,2060,sub,0.7358469
C-WEU-CYP,Zone_3A Warm Humid,q2,2060,urb,0.8547334
C-WEU-CYP,Zone_3A Warm Humid,q2,2065,rur,0.6838389
C-WEU-CYP,Zone_3A Warm Humid,q2,2065,sub,0.77207795
C-WEU-CYP,Zone_3A Warm Humid,q2,2065,urb,0.860317
C-WEU-CYP,Zone_3A Warm Humid,q2,2070,rur,0.736579
C-WEU-CYP,Zone_3A Warm Humid,q2,2070,sub,0.79977655
C-WEU-CYP,Zone_3A Warm Humid,q2,2070,urb,0.8629741
C-WEU-CYP,Zone_3A Warm Humid,q2,2075,rur,0.7857532
C-WEU-CYP,Zone_3A Warm Humid,q2,2075,sub,0.82495245
C-WEU-CYP,Zone_3A Warm Humid,q2,2075,urb,0.8641517
C-WEU-CYP,Zone_3A Warm Humid,q2,2080,rur,0.8167214
C-WEU-CYP,Zone_3A Warm Humid,q2,2080,sub,0.84078045
C-WEU-CYP,Zone_3A Warm Humid,q2,2080,urb,0.8648395
C-WEU-CYP,Zone_3A Warm Humid,q2,2085,rur,0.8348067
C-WEU-CYP,Zone_3A Warm Humid,q2,2085,sub,0.8499146
C-WEU-CYP,Zone_3A Warm Humid,q2,2085,urb,0.8650225
C-WEU-CYP,Zone_3A Warm Humid,q2,2090,rur,0.8481809
C-WEU-CYP,Zone_3A Warm Humid,q2,2090,sub,0.8566446
C-WEU-CYP,Zone_3A Warm Humid,q2,2090,urb,0.8651083
C-WEU-CYP,Zone_3A Warm Humid,q2,2095,rur,0.8565227
C-WEU-CYP,Zone_3A Warm Humid,q2,2095,sub,0.8608276
C-WEU-CYP,Zone_3A Warm Humid,q2,2095,urb,0.8651325
C-WEU-CYP,Zone_3A Warm Humid,q2,2100,rur,0.8599621
C-WEU-CYP,Zone_3A Warm Humid,q2,2100,sub,0.86255365
C-WEU-CYP,Zone_3A Warm Humid,q2,2100,urb,0.8651452
C-WEU-CYP,Zone_3A Warm Humid,q3,2015,rur,0.7234571
C-WEU-CYP,Zone_3A Warm Humid,q3,2015,sub,0.79296985
C-WEU-CYP,Zone_3A Warm Humid,q3,2015,urb,0.8624826
C-WEU-CYP,Zone_3A Warm Humid,q3,2020,rur,0.7342216
C-WEU-CYP,Zone_3A Warm Humid,q3,2020,sub,0.7987984
C-WEU-CYP,Zone_3A Warm Humid,q3,2020,urb,0.8633752
C-WEU-CYP,Zone_3A Warm Humid,q3,2025,rur,0.7690166
C-WEU-CYP,Zone_3A Warm Humid,q3,2025,sub,0.8164951
C-WEU-CYP,Zone_3A Warm Humid,q3,2025,urb,0.8639736
C-WEU-CYP,Zone_3A Warm Humid,q3,2030,rur,0.7926115
C-WEU-CYP,Zone_3A Warm Humid,q3,2030,sub,0.82854095
C-WEU-CYP,Zone_3A Warm Humid,q3,2030,urb,0.8644704
C-WEU-CYP,Zone_3A Warm Humid,q3,2035,rur,0.8171739
C-WEU-CYP,Zone_3A Warm Humid,q3,2035,sub,0.84100535
C-WEU-CYP,Zone_3A Warm Humid,q3,2035,urb,0.8648368
C-WEU-CYP,Zone_3A Warm Humid,q3,2040,rur,0.8353589
C-WEU-CYP,Zone_3A Warm Humid,q3,2040,sub,0.8501855
C-WEU-CYP,Zone_3A Warm Humid,q3,2040,urb,0.8650121
C-WEU-CYP,Zone_3A Warm Humid,q3,2045,rur,0.8462015
C-WEU-CYP,Zone_3A Warm Humid,q3,2045,sub,0.85564675
C-WEU-CYP,Zone_3A Warm Humid,q3,2045,urb,0.865092
C-WEU-CYP,Zone_3A Warm Humid,q3,2050,rur,0.8529193
C-WEU-CYP,Zone_3A Warm Humid,q3,2050,sub,0.8590229
C-WEU-CYP,Zone_3A Warm Humid,q3,2050,urb,0.8651265
C-WEU-CYP,Zone_3A Warm Humid,q3,2055,rur,0.8583283
C-WEU-CYP,Zone_3A Warm Humid,q3,2055,sub,0.8617352
C-WEU-CYP,Zone_3A Warm Humid,q3,2055,urb,0.8651421
C-WEU-CYP,Zone_3A Warm Humid,q3,2060,rur,0.8609932
C-WEU-CYP,Zone_3A Warm Humid,q3,2060,sub,0.8630701
C-WEU-CYP,Zone_3A Warm Humid,q3,2060,urb,0.865147
C-WEU-CYP,Zone_3A Warm Humid,q3,2065,rur,0.8632427
C-WEU-CYP,Zone_3A Warm Humid,q3,2065,sub,0.86419615
C-WEU-CYP,Zone_3A Warm Humid,q3,2065,urb,0.8651496
C-WEU-CYP,Zone_3A Warm Humid,q3,2070,rur,0.8643793
C-WEU-CYP,Zone_3A Warm Humid,q3,2070,sub,0.8647647
C-WEU-CYP,Zone_3A Warm Humid,q3,2070,urb,0.8651501
C-WEU-CYP,Zone_3A Warm Humid,q3,2075,rur,0.864855
C-WEU-CYP,Zone_3A Warm Humid,q3,2075,sub,0.8650026
C-WEU-CYP,Zone_3A Warm Humid,q3,2075,urb,0.8651502
C-WEU-CYP,Zone_3A Warm Humid,q3,2080,rur,0.8650336
C-WEU-CYP,Zone_3A Warm Humid,q3,2080,sub,0.86509195
C-WEU-CYP,Zone_3A Warm Humid,q3,2080,urb,0.8651503
C-WEU-CYP,Zone_3A Warm Humid,q3,2085,rur,0.8651157
C-WEU-CYP,Zone_3A Warm Humid,q3,2085,sub,0.865133
C-WEU-CYP,Zone_3A Warm Humid,q3,2085,urb,0.8651503
C-WEU-CYP,Zone_3A Warm Humid,q3,2090,rur,0.8651375
C-WEU-CYP,Zone_3A Warm Humid,q3,2090,sub,0.8651439
C-WEU-CYP,Zone_3A Warm Humid,q3,2090,urb,0.8651503
C-WEU-CYP,Zone_3A Warm Humid,q3,2095,rur,0.8651458
C-WEU-CYP,Zone_3A Warm Humid,q3,2095,sub,0.86514805
C-WEU-CYP,Zone_3A Warm Humid,q3,2095,urb,0.8651503
C-WEU-CYP,Zone_3A Warm Humid,q3,2100,rur,0.8651494
C-WEU-CYP,Zone_3A Warm Humid,q3,2100,sub,0.86514985
C-WEU-CYP,Zone_3A Warm Humid,q3,2100,urb,0.8651503
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,rur,0.1002959
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,sub,0.16966
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,urb,0.23902410000000002
C-WEU-DEU,Zone_4A Mixed Humid,q1,2020,rur,0.1154906
C-WEU-DEU,Zone_4A Mixed Humid,q1,2020,sub,0.1807117
C-WEU-DEU,Zone_4A Mixed Humid,q1,2020,urb,0.24593279999999998
C-WEU-DEU,Zone_4A Mixed Humid,q1,2025,rur,0.1272805
C-WEU-DEU,Zone_4A Mixed Humid,q1,2025,sub,0.1899677
C-WEU-DEU,Zone_4A Mixed Humid,q1,2025,urb,0.2526549
C-WEU-DEU,Zone_4A Mixed Humid,q1,2030,rur,0.1350378
C-WEU-DEU,Zone_4A Mixed Humid,q1,2030,sub,0.1966307
C-WEU-DEU,Zone_4A Mixed Humid,q1,2030,urb,0.2582236
C-WEU-DEU,Zone_4A Mixed Humid,q1,2035,rur,0.148843
C-WEU-DEU,Zone_4A Mixed Humid,q1,2035,sub,0.20499875
C-WEU-DEU,Zone_4A Mixed Humid,q1,2035,urb,0.2611545
C-WEU-DEU,Zone_4A Mixed Humid,q1,2040,rur,0.1692389
C-WEU-DEU,Zone_4A Mixed Humid,q1,2040,sub,0.2170279
C-WEU-DEU,Zone_4A Mixed Humid,q1,2040,urb,0.2648169
C-WEU-DEU,Zone_4A Mixed Humid,q1,2045,rur,0.18628330000000004
C-WEU-DEU,Zone_4A Mixed Humid,q1,2045,sub,0.2271358
C-WEU-DEU,Zone_4A Mixed Humid,q1,2045,urb,0.2679883
C-WEU-DEU,Zone_4A Mixed Humid,q1,2050,rur,0.2035695
C-WEU-DEU,Zone_4A Mixed Humid,q1,2050,sub,0.2364697
C-WEU-DEU,Zone_4A Mixed Humid,q1,2050,urb,0.2693699
C-WEU-DEU,Zone_4A Mixed Humid,q1,2055,rur,0.2157175
C-WEU-DEU,Zone_4A Mixed Humid,q1,2055,sub,0.24310805
C-WEU-DEU,Zone_4A Mixed Humid,q1,2055,urb,0.2704986
C-WEU-DEU,Zone_4A Mixed Humid,q1,2060,rur,0.2319475
C-WEU-DEU,Zone_4A Mixed Humid,q1,2060,sub,0.25153495
C-WEU-DEU,Zone_4A Mixed Humid,q1,2060,urb,0.2711224
C-WEU-DEU,Zone_4A Mixed Humid,q1,2065,rur,0.24172059999999998
C-WEU-DEU,Zone_4A Mixed Humid,q1,2065,sub,0.25651955
C-WEU-DEU,Zone_4A Mixed Humid,q1,2065,urb,0.2713185
C-WEU-DEU,Zone_4A Mixed Humid,q1,2070,rur,0.251885
C-WEU-DEU,Zone_4A Mixed Humid,q1,2070,sub,0.2617192
C-WEU-DEU,Zone_4A Mixed Humid,q1,2070,urb,0.2715534
C-WEU-DEU,Zone_4A Mixed Humid,q1,2075,rur,0.2571571
C-WEU-DEU,Zone_4A Mixed Humid,q1,2075,sub,0.2644015
C-WEU-DEU,Zone_4A Mixed Humid,q1,2075,urb,0.2716459
C-WEU-DEU,Zone_4A Mixed Humid,q1,2080,rur,0.2622807
C-WEU-DEU,Zone_4A Mixed Humid,q1,2080,sub,0.2669756
C-WEU-DEU,Zone_4A Mixed Humid,q1,2080,urb,0.27167050000000004
C-WEU-DEU,Zone_4A Mixed Humid,q1,2085,rur,0.2658416
C-WEU-DEU,Zone_4A Mixed Humid,q1,2085,sub,0.26876575
C-WEU-DEU,Zone_4A Mixed Humid,q1,2085,urb,0.2716899
C-WEU-DEU,Zone_4A Mixed Humid,q1,2090,rur,0.2679313
C-WEU-DEU,Zone_4A Mixed Humid,q1,2090,sub,0.26981445
C-WEU-DEU,Zone_4A Mixed Humid,q1,2090,urb,0.2716976
C-WEU-DEU,Zone_4A Mixed Humid,q1,2095,rur,0.2694508
C-WEU-DEU,Zone_4A Mixed Humid,q1,2095,sub,0.2705762
C-WEU-DEU,Zone_4A Mixed Humid,q1,2095,urb,0.27170159999999993
C-WEU-DEU,Zone_4A Mixed Humid,q1,2100,rur,0.2703916
C-WEU-DEU,Zone_4A Mixed Humid,q1,2100,sub,0.27104735
C-WEU-DEU,Zone_4A Mixed Humid,q1,2100,urb,0.2717031
C-WEU-DEU,Zone_4A Mixed Humid,q2,2015,rur,0.2365429
C-WEU-DEU,Zone_4A Mixed Humid,q2,2015,sub,0.2538798
C-WEU-DEU,Zone_4A Mixed Humid,q2,2015,urb,0.2712167
C-WEU-DEU,Zone_4A Mixed Humid,q2,2020,rur,0.2491268
C-WEU-DEU,Zone_4A Mixed Humid,q2,2020,sub,0.26028645
C-WEU-DEU,Zone_4A Mixed Humid,q2,2020,urb,0.2714461
C-WEU-DEU,Zone_4A Mixed Humid,q2,2025,rur,0.2547073
C-WEU-DEU,Zone_4A Mixed Humid,q2,2025,sub,0.26314535
C-WEU-DEU,Zone_4A Mixed Humid,q2,2025,urb,0.2715834
C-WEU-DEU,Zone_4A Mixed Humid,q2,2030,rur,0.2584971
C-WEU-DEU,Zone_4A Mixed Humid,q2,2030,sub,0.2650685
C-WEU-DEU,Zone_4A Mixed Humid,q2,2030,urb,0.2716399
C-WEU-DEU,Zone_4A Mixed Humid,q2,2035,rur,0.2629923
C-WEU-DEU,Zone_4A Mixed Humid,q2,2035,sub,0.26733255
C-WEU-DEU,Zone_4A Mixed Humid,q2,2035,urb,0.2716728
C-WEU-DEU,Zone_4A Mixed Humid,q2,2040,rur,0.2667953
C-WEU-DEU,Zone_4A Mixed Humid,q2,2040,sub,0.2692438
C-WEU-DEU,Zone_4A Mixed Humid,q2,2040,urb,0.2716923
C-WEU-DEU,Zone_4A Mixed Humid,q2,2045,rur,0.2688417
C-WEU-DEU,Zone_4A Mixed Humid,q2,2045,sub,0.27027095
C-WEU-DEU,Zone_4A Mixed Humid,q2,2045,urb,0.2717002
C-WEU-DEU,Zone_4A Mixed Humid,q2,2050,rur,0.2699107
C-WEU-DEU,Zone_4A Mixed Humid,q2,2050,sub,0.27080665
C-WEU-DEU,Zone_4A Mixed Humid,q2,2050,urb,0.2717026
C-WEU-DEU,Zone_4A Mixed Humid,q2,2055,rur,0.2707833
C-WEU-DEU,Zone_4A Mixed Humid,q2,2055,sub,0.27124355
C-WEU-DEU,Zone_4A Mixed Humid,q2,2055,urb,0.2717038
C-WEU-DEU,Zone_4A Mixed Humid,q2,2060,rur,0.2712372
C-WEU-DEU,Zone_4A Mixed Humid,q2,2060,sub,0.2714707
C-WEU-DEU,Zone_4A Mixed Humid,q2,2060,urb,0.2717042
C-WEU-DEU,Zone_4A Mixed Humid,q2,2065,rur,0.2714789
C-WEU-DEU,Zone_4A Mixed Humid,q2,2065,sub,0.27159155
C-WEU-DEU,Zone_4A Mixed Humid,q2,2065,urb,0.2717042
C-WEU-DEU,Zone_4A Mixed Humid,q2,2070,rur,0.27161
C-WEU-DEU,Zone_4A Mixed Humid,q2,2070,sub,0.27165715
C-WEU-DEU,Zone_4A Mixed Humid,q2,2070,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q2,2075,rur,0.2716539
C-WEU-DEU,Zone_4A Mixed Humid,q2,2075,sub,0.2716791
C-WEU-DEU,Zone_4A Mixed Humid,q2,2075,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q2,2080,rur,0.2716807
C-WEU-DEU,Zone_4A Mixed Humid,q2,2080,sub,0.2716925
C-WEU-DEU,Zone_4A Mixed Humid,q2,2080,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q2,2085,rur,0.2716945
C-WEU-DEU,Zone_4A Mixed Humid,q2,2085,sub,0.2716994
C-WEU-DEU,Zone_4A Mixed Humid,q2,2085,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q2,2090,rur,0.2717001
C-WEU-DEU,Zone_4A Mixed Humid,q2,2090,sub,0.2717022
C-WEU-DEU,Zone_4A Mixed Humid,q2,2090,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q2,2095,rur,0.2717027
C-WEU-DEU,Zone_4A Mixed Humid,q2,2095,sub,0.2717035
C-WEU-DEU,Zone_4A Mixed Humid,q2,2095,urb,0.27170429999999995
C-WEU-DEU,Zone_4A Mixed Humid,q2,2100,rur,0.2717038
C-WEU-DEU,Zone_4A Mixed Humid,q2,2100,sub,0.27170405
C-WEU-DEU,Zone_4A Mixed Humid,q2,2100,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,rur,0.271306
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,sub,0.2715051
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,urb,0.2717042
C-WEU-DEU,Zone_4A Mixed Humid,q3,2020,rur,0.271563
C-WEU-DEU,Zone_4A Mixed Humid,q3,2020,sub,0.27163365
C-WEU-DEU,Zone_4A Mixed Humid,q3,2020,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2025,rur,0.2716261
C-WEU-DEU,Zone_4A Mixed Humid,q3,2025,sub,0.2716652
C-WEU-DEU,Zone_4A Mixed Humid,q3,2025,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2030,rur,0.2716739
C-WEU-DEU,Zone_4A Mixed Humid,q3,2030,sub,0.2716891
C-WEU-DEU,Zone_4A Mixed Humid,q3,2030,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2035,rur,0.2716893
C-WEU-DEU,Zone_4A Mixed Humid,q3,2035,sub,0.2716968
C-WEU-DEU,Zone_4A Mixed Humid,q3,2035,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2040,rur,0.2717003
C-WEU-DEU,Zone_4A Mixed Humid,q3,2040,sub,0.2717023
C-WEU-DEU,Zone_4A Mixed Humid,q3,2040,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2045,rur,0.2717028
C-WEU-DEU,Zone_4A Mixed Humid,q3,2045,sub,0.27170355
C-WEU-DEU,Zone_4A Mixed Humid,q3,2045,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2050,rur,0.2717037
C-WEU-DEU,Zone_4A Mixed Humid,q3,2050,sub,0.271704
C-WEU-DEU,Zone_4A Mixed Humid,q3,2050,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2055,rur,0.2717042
C-WEU-DEU,Zone_4A Mixed Humid,q3,2055,sub,0.27170425
C-WEU-DEU,Zone_4A Mixed Humid,q3,2055,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2060,rur,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2060,sub,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2060,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2065,rur,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2065,sub,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2065,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2070,rur,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2070,sub,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2070,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2075,rur,0.27170429999999995
C-WEU-DEU,Zone_4A Mixed Humid,q3,2075,sub,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2075,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2080,rur,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2080,sub,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2080,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2085,rur,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2085,sub,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2085,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2090,rur,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2090,sub,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2090,urb,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2095,rur,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2095,sub,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2095,urb,0.27170429999999995
C-WEU-DEU,Zone_4A Mixed Humid,q3,2100,rur,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2100,sub,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2100,urb,0.2717043
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,sub,0.14086238
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2020,rur,0.09588754
C-WEU-DEU,Zone_5A Cool Humid,q1,2020,sub,0.15003822
C-WEU-DEU,Zone_5A Cool Humid,q1,2020,urb,0.20418890000000003
C-WEU-DEU,Zone_5A Cool Humid,q1,2025,rur,0.1056763
C-WEU-DEU,Zone_5A Cool Humid,q1,2025,sub,0.15772315
C-WEU-DEU,Zone_5A Cool Humid,q1,2025,urb,0.20977
C-WEU-DEU,Zone_5A Cool Humid,q1,2030,rur,0.11211689999999999
C-WEU-DEU,Zone_5A Cool Humid,q1,2030,sub,0.1632552
C-WEU-DEU,Zone_5A Cool Humid,q1,2030,urb,0.21439350000000001
C-WEU-DEU,Zone_5A Cool Humid,q1,2035,rur,0.1235789
C-WEU-DEU,Zone_5A Cool Humid,q1,2035,sub,0.1702029
C-WEU-DEU,Zone_5A Cool Humid,q1,2035,urb,0.2168269
C-WEU-DEU,Zone_5A Cool Humid,q1,2040,rur,0.1405128
C-WEU-DEU,Zone_5A Cool Humid,q1,2040,sub,0.1801902
C-WEU-DEU,Zone_5A Cool Humid,q1,2040,urb,0.2198676
C-WEU-DEU,Zone_5A Cool Humid,q1,2045,rur,0.1546641
C-WEU-DEU,Zone_5A Cool Humid,q1,2045,sub,0.18858245
C-WEU-DEU,Zone_5A Cool Humid,q1,2045,urb,0.2225008
C-WEU-DEU,Zone_5A Cool Humid,q1,2050,rur,0.1690163
C-WEU-DEU,Zone_5A Cool Humid,q1,2050,sub,0.1963321
C-WEU-DEU,Zone_5A Cool Humid,q1,2050,urb,0.2236479
C-WEU-DEU,Zone_5A Cool Humid,q1,2055,rur,0.1791022
C-WEU-DEU,Zone_5A Cool Humid,q1,2055,sub,0.20184359999999998
C-WEU-DEU,Zone_5A Cool Humid,q1,2055,urb,0.224585
C-WEU-DEU,Zone_5A Cool Humid,q1,2060,rur,0.1925774
C-WEU-DEU,Zone_5A Cool Humid,q1,2060,sub,0.20884015
C-WEU-DEU,Zone_5A Cool Humid,q1,2060,urb,0.22510290000000002
C-WEU-DEU,Zone_5A Cool Humid,q1,2065,rur,0.2006917
C-WEU-DEU,Zone_5A Cool Humid,q1,2065,sub,0.2129787
C-WEU-DEU,Zone_5A Cool Humid,q1,2065,urb,0.2252657
C-WEU-DEU,Zone_5A Cool Humid,q1,2070,rur,0.2091308
C-WEU-DEU,Zone_5A Cool Humid,q1,2070,sub,0.21729575
C-WEU-DEU,Zone_5A Cool Humid,q1,2070,urb,0.2254607
