region_bld,arch,eneff,value
C-WEU-MLT,sfh,sr22_low,142.2540551
C-WEU-MLT,sfh,sr31_std,59.77766218
C-WEU-MLT,sfh,sr32_low,59.77766218
C-WEU-NLD,inf,ns,811.237494425
C-WEU-NLD,mfh,s1,330.371669
C-WEU-NLD,mfh,s2,224.39740055
C-WEU-NLD,mfh,s3,109.38285665000001
C-WEU-NLD,mfh,s51_std,79.836616345
C-WEU-NLD,mfh,s52_low,43.243390805
C-WEU-NLD,mfh,sr11_std,330.371669
C-WEU-NLD,mfh,sr12_low,330.371669
C-WEU-NLD,mfh,sr21_std,224.39740055
C-WEU-NLD,mfh,sr22_low,224.39740055
C-WEU-NLD,mfh,sr31_std,109.38285665000001
C-WEU-NLD,mfh,sr32_low,109.38285665000001
C-WEU-NLD,sfh,s1,811.237494425
C-WEU-NLD,sfh,s2,558.08306665
C-WEU-NLD,sfh,s3,274.44046034999997
C-WEU-NLD,sfh,s51_std,196.98854212499998
C-WEU-NLD,sfh,s52_low,98.1517330075
C-WEU-NLD,sfh,sr11_std,811.237494425
C-WEU-NLD,sfh,sr12_low,811.237494425
C-WEU-NLD,sfh,sr21_std,558.08306665
C-WEU-NLD,sfh,sr22_low,558.08306665
C-WEU-NLD,sfh,sr31_std,274.44046034999997
C-WEU-NLD,sfh,sr32_low,274.44046034999997
C-WEU-PRT,inf,ns,338.77951725
C-WEU-PRT,mfh,s1,125.25337841250001
C-WEU-PRT,mfh,s2,77.76721331249999
C-WEU-PRT,mfh,s3,28.22118141
C-WEU-PRT,mfh,s51_std,16.6380236045
C-WEU-PRT,mfh,s52_low,4.9196520415
C-WEU-PRT,mfh,sr11_std,125.25337841250001
C-WEU-PRT,mfh,sr12_low,125.25337841250001
C-WEU-PRT,mfh,sr21_std,77.76721331249999
C-WEU-PRT,mfh,sr22_low,77.76721331249999
C-WEU-PRT,mfh,sr31_std,28.22118141
C-WEU-PRT,mfh,sr32_low,28.22118141
C-WEU-PRT,sfh,s1,338.77951725
C-WEU-PRT,sfh,s2,226.154233775
C-WEU-PRT,sfh,s3,99.3336026275
C-WEU-PRT,sfh,s51_std,65.4305214375
C-WEU-PRT,sfh,s52_low,23.694706725
C-WEU-PRT,sfh,sr11_std,338.77951725
C-WEU-PRT,sfh,sr12_low,338.77951725
C-WEU-PRT,sfh,sr21_std,226.154233775
C-WEU-PRT,sfh,sr22_low,226.154233775
C-WEU-PRT,sfh,sr31_std,99.3336026275
C-WEU-PRT,sfh,sr32_low,99.3336026275
C-WEU-SWE,inf,ns,1060.0060106249998
C-WEU-SWE,mfh,s1,437.33133405
C-WEU-SWE,mfh,s2,300.49451145
C-WEU-SWE,mfh,s3,150.74319455
C-WEU-SWE,mfh,s51_std,111.490363855
C-WEU-SWE,mfh,s52_low,63.015633315
C-WEU-SWE,mfh,sr11_std,437.33133405
C-WEU-SWE,mfh,sr12_low,437.33133405
C-WEU-SWE,mfh,sr21_std,300.49451145
C-WEU-SWE,mfh,sr22_low,300.49451145
C-WEU-SWE,mfh,sr31_std,150.74319455
C-WEU-SWE,mfh,sr32_low,150.74319455
C-WEU-SWE,sfh,s1,1060.0060106249998
C-WEU-SWE,sfh,s2,732.1670637
C-WEU-SWE,sfh,s3,365.59512870000003
C-WEU-SWE,sfh,s51_std,265.1590726
C-WEU-SWE,sfh,s52_low,135.87565885
C-WEU-SWE,sfh,sr11_std,1060.0060106249998
C-WEU-SWE,sfh,sr12_low,1060.0060106249998
C-WEU-SWE,sfh,sr21_std,732.1670637
C-WEU-SWE,sfh,sr22_low,732.1670637
C-WEU-SWE,sfh,sr31_std,365.59512870000003
C-WEU-SWE,sfh,sr32_low,365.59512870000003
