region_bld,arch,eneff,value
C-WEU-ITA,sfh,s51_std,20.033423546125
C-WEU-ITA,sfh,s52_low,21.682951335875
C-WEU-ITA,sfh,sr11_std,31.888103778375
C-WEU-ITA,sfh,sr12_low,31.888103778375
C-WEU-ITA,sfh,sr21_std,25.597596166375
C-WEU-ITA,sfh,sr22_low,25.597596166375
C-WEU-ITA,sfh,sr31_std,20.545879024
C-WEU-ITA,sfh,sr32_low,20.545879024
C-WEU-LUX,inf,ns,2.6808238515
C-WEU-LUX,mfh,s1,2.2138138535
C-WEU-LUX,mfh,s2,2.6839126515
C-WEU-LUX,mfh,s3,4.436435922499999
C-WEU-LUX,mfh,s51_std,5.5273666125
C-WEU-LUX,mfh,s52_low,8.253128592
C-WEU-LUX,mfh,sr11_std,2.2138138535
C-WEU-LUX,mfh,sr12_low,2.2138138535
C-WEU-LUX,mfh,sr21_std,2.6839126515
C-WEU-LUX,mfh,sr22_low,2.6839126515
C-WEU-LUX,mfh,sr31_std,4.436435922499999
C-WEU-LUX,mfh,sr32_low,4.436435922499999
C-WEU-LUX,sfh,s1,2.6808238515
C-WEU-LUX,sfh,s2,2.3711630775000003
C-WEU-LUX,sfh,s3,2.5393405104999998
C-WEU-LUX,sfh,s51_std,3.0129932234999997
C-WEU-LUX,sfh,s52_low,4.814098574
C-WEU-LUX,sfh,sr11_std,2.6808238515
C-WEU-LUX,sfh,sr12_low,2.6808238515
C-WEU-LUX,sfh,sr21_std,2.3711630775000003
C-WEU-LUX,sfh,sr22_low,2.3711630775000003
C-WEU-LUX,sfh,sr31_std,2.5393405104999998
C-WEU-LUX,sfh,sr32_low,2.5393405104999998
C-WEU-MLT,inf,ns,164.5970242
C-WEU-MLT,mfh,s1,89.67884846
C-WEU-MLT,mfh,s2,77.1598288
C-WEU-MLT,mfh,s3,65.85965587
C-WEU-MLT,mfh,s51_std,63.64744276
C-WEU-MLT,mfh,s52_low,62.58249706
C-WEU-MLT,mfh,sr11_std,89.67884846
C-WEU-MLT,mfh,sr12_low,89.67884846
C-WEU-MLT,mfh,sr21_std,77.1598288
C-WEU-MLT,mfh,sr22_low,77.1598288
C-WEU-MLT,mfh,sr31_std,65.85965587
C-WEU-MLT,mfh,sr32_low,65.85965587
C-WEU-MLT,sfh,s1,164.5970242
