region_bld,clim,urt,arch,eneff,region_nuts,value
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG02,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG03,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG03,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG05,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG05,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG06,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG06,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG07,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG07,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG09,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG09,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG0A,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG0A,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG0C,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG0C,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG0D,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG0D,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG0E,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG0E,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG0G,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG0G,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG0J,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG0J,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG0K,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG0K,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG0L,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG0L,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG0M,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG0M,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG0Q,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG0Q,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG0R,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG0R,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG0S,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG0S,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG0T,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG0T,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG0U,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG0U,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG0V,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG0V,15.26510989
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DNK-DK011,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DNK-DK011,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DNK-DK012,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DNK-DK012,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DNK-DK013,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DNK-DK013,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DNK-DK014,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DNK-DK014,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DNK-DK021,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DNK-DK021,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DNK-DK022,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DNK-DK022,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DNK-DK031,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DNK-DK031,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DNK-DK032,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DNK-DK032,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DNK-DK041,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DNK-DK041,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DNK-DK042,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DNK-DK042,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DNK-DK050,7.729166667
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DNK-DK050,7.729166667
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr31_std,C-EEU-EST-EE001,7.926136364
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr31_std,C-EEU-EST-EE001,7.926136364
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr31_std,C-EEU-EST-EE004,7.926136364
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr31_std,C-EEU-EST-EE004,7.926136364
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr31_std,C-EEU-EST-EE008,7.926136364
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr31_std,C-EEU-EST-EE008,7.926136364
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr31_std,C-EEU-EST-EE009,7.926136364
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr31_std,C-EEU-EST-EE009,7.926136364
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr31_std,C-EEU-EST-EE00A,7.926136364
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr31_std,C-EEU-EST-EE00A,7.926136364
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL301,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL301,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL302,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL302,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL303,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL303,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL304,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL304,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL305,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL305,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL306,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL306,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL307,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL307,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL411,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL411,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL412,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL412,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL413,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL413,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL421,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL421,69.54090909
