region_bld,region_nuts,year,urt,value
C-WEU-DEU,C-WEU-DEU-DEA46,2060,rur,0.13803101717654226
C-WEU-DEU,C-WEU-DEU-DEA46,2060,urb,0.8619689828234577
C-WEU-DEU,C-WEU-DEU-DEA46,2065,rur,0.1297994457999655
C-WEU-DEU,C-WEU-DEU-DEA46,2065,urb,0.8702005542000345
C-WEU-DEU,C-WEU-DEU-DEA46,2070,rur,0.12231669026776629
C-WEU-DEU,C-WEU-DEU-DEA46,2070,urb,0.8776833097322337
C-WEU-DEU,C-WEU-DEU-DEA46,2075,rur,0.1155050853835693
C-WEU-DEU,C-WEU-DEU-DEA46,2075,urb,0.8844949146164306
C-WEU-DEU,C-WEU-DEU-DEA46,2080,rur,0.10928524151290121
C-WEU-DEU,C-WEU-DEU-DEA46,2080,urb,0.8907147584870989
C-WEU-DEU,C-WEU-DEU-DEA46,2085,rur,0.10356398156453706
C-WEU-DEU,C-WEU-DEU-DEA46,2085,urb,0.896436018435463
C-WEU-DEU,C-WEU-DEU-DEA46,2090,rur,0.09830833555277682
C-WEU-DEU,C-WEU-DEU-DEA46,2090,urb,0.9016916644472233
C-WEU-DEU,C-WEU-DEU-DEA46,2095,rur,0.09345997222231021
C-WEU-DEU,C-WEU-DEU-DEA46,2095,urb,0.9065400277776898
C-WEU-DEU,C-WEU-DEU-DEA46,2100,rur,0.0889845195459507
C-WEU-DEU,C-WEU-DEU-DEA46,2100,urb,0.9110154804540492
C-WEU-DEU,C-WEU-DEU-DEA47,2020,rur,0.2512713086911699
C-WEU-DEU,C-WEU-DEU-DEA47,2020,urb,0.74872869130883
C-WEU-DEU,C-WEU-DEU-DEA47,2025,rur,0.23013146948562802
C-WEU-DEU,C-WEU-DEU-DEA47,2025,urb,0.769868530514372
C-WEU-DEU,C-WEU-DEU-DEA47,2030,rur,0.21169183672874775
C-WEU-DEU,C-WEU-DEU-DEA47,2030,urb,0.7883081632712523
C-WEU-DEU,C-WEU-DEU-DEA47,2035,rur,0.19550747426758242
C-WEU-DEU,C-WEU-DEU-DEA47,2035,urb,0.8044925257324176
C-WEU-DEU,C-WEU-DEU-DEA47,2040,rur,0.181240396727618
C-WEU-DEU,C-WEU-DEU-DEA47,2040,urb,0.8187596032723821
C-WEU-DEU,C-WEU-DEU-DEA47,2045,rur,0.1685724275595049
C-WEU-DEU,C-WEU-DEU-DEA47,2045,urb,0.831427572440495
C-WEU-DEU,C-WEU-DEU-DEA47,2050,rur,0.15726897095560116
C-WEU-DEU,C-WEU-DEU-DEA47,2050,urb,0.8427310290443989
C-WEU-DEU,C-WEU-DEU-DEA47,2055,rur,0.1471473371546976
C-WEU-DEU,C-WEU-DEU-DEA47,2055,urb,0.8528526628453025
C-WEU-DEU,C-WEU-DEU-DEA47,2060,rur,0.13803101717654245
C-WEU-DEU,C-WEU-DEU-DEA47,2060,urb,0.8619689828234576
C-WEU-DEU,C-WEU-DEU-DEA47,2065,rur,0.12979944579996563
C-WEU-DEU,C-WEU-DEU-DEA47,2065,urb,0.8702005542000344
C-WEU-DEU,C-WEU-DEU-DEA47,2070,rur,0.12231669026776627
C-WEU-DEU,C-WEU-DEU-DEA47,2070,urb,0.8776833097322337
C-WEU-DEU,C-WEU-DEU-DEA47,2075,rur,0.11550508538356935
C-WEU-DEU,C-WEU-DEU-DEA47,2075,urb,0.8844949146164306
C-WEU-DEU,C-WEU-DEU-DEA47,2080,rur,0.10928524151290113
C-WEU-DEU,C-WEU-DEU-DEA47,2080,urb,0.8907147584870989
C-WEU-DEU,C-WEU-DEU-DEA47,2085,rur,0.10356398156453697
C-WEU-DEU,C-WEU-DEU-DEA47,2085,urb,0.8964360184354631
C-WEU-DEU,C-WEU-DEU-DEA47,2090,rur,0.09830833555277692
C-WEU-DEU,C-WEU-DEU-DEA47,2090,urb,0.901691664447223
C-WEU-DEU,C-WEU-DEU-DEA47,2095,rur,0.09345997222231027
C-WEU-DEU,C-WEU-DEU-DEA47,2095,urb,0.9065400277776898
C-WEU-DEU,C-WEU-DEU-DEA47,2100,rur,0.08898451954595085
C-WEU-DEU,C-WEU-DEU-DEA47,2100,urb,0.9110154804540491
C-WEU-DEU,C-WEU-DEU-DEA51,2020,rur,0.031437346070603174
C-WEU-DEU,C-WEU-DEU-DEA51,2020,urb,0.9685626539293969
C-WEU-DEU,C-WEU-DEU-DEA51,2025,rur,0.028098392448533016
C-WEU-DEU,C-WEU-DEU-DEA51,2025,urb,0.971901607551467
C-WEU-DEU,C-WEU-DEU-DEA51,2030,rur,0.02531466868413264
C-WEU-DEU,C-WEU-DEU-DEA51,2030,urb,0.9746853313158673
C-WEU-DEU,C-WEU-DEU-DEA51,2035,rur,0.022964212330415224
C-WEU-DEU,C-WEU-DEU-DEA51,2035,urb,0.9770357876695848
C-WEU-DEU,C-WEU-DEU-DEA51,2040,rur,0.020960353686688797
C-WEU-DEU,C-WEU-DEU-DEA51,2040,urb,0.9790396463133112
C-WEU-DEU,C-WEU-DEU-DEA51,2045,rur,0.0192321600806898
C-WEU-DEU,C-WEU-DEU-DEA51,2045,urb,0.9807678399193102
C-WEU-DEU,C-WEU-DEU-DEA51,2050,rur,0.017729035012838134
C-WEU-DEU,C-WEU-DEU-DEA51,2050,urb,0.9822709649871619
C-WEU-DEU,C-WEU-DEU-DEA51,2055,rur,0.016413109232791268
C-WEU-DEU,C-WEU-DEU-DEA51,2055,urb,0.9835868907672087
C-WEU-DEU,C-WEU-DEU-DEA51,2060,rur,0.015251415250358257
C-WEU-DEU,C-WEU-DEU-DEA51,2060,urb,0.9847485847496418
C-WEU-DEU,C-WEU-DEU-DEA51,2065,rur,0.014221085180369665
C-WEU-DEU,C-WEU-DEU-DEA51,2065,urb,0.9857789148196303
C-WEU-DEU,C-WEU-DEU-DEA51,2070,rur,0.013299428880371778
C-WEU-DEU,C-WEU-DEU-DEA51,2070,urb,0.9867005711196283
C-WEU-DEU,C-WEU-DEU-DEA51,2075,rur,0.012472533507202373
C-WEU-DEU,C-WEU-DEU-DEA51,2075,urb,0.9875274664927977
C-WEU-DEU,C-WEU-DEU-DEA51,2080,rur,0.011727336346667032
C-WEU-DEU,C-WEU-DEU-DEA51,2080,urb,0.9882726636533329
C-WEU-DEU,C-WEU-DEU-DEA51,2085,rur,0.011050030899143708
C-WEU-DEU,C-WEU-DEU-DEA51,2085,urb,0.9889499691008563
C-WEU-DEU,C-WEU-DEU-DEA51,2090,rur,0.010434617001841673
C-WEU-DEU,C-WEU-DEU-DEA51,2090,urb,0.9895653829981583
C-WEU-DEU,C-WEU-DEU-DEA51,2095,rur,0.009872553425603952
C-WEU-DEU,C-WEU-DEU-DEA51,2095,urb,0.990127446574396
C-WEU-DEU,C-WEU-DEU-DEA51,2100,rur,0.009358472385289083
C-WEU-DEU,C-WEU-DEU-DEA51,2100,urb,0.9906415276147109
C-WEU-DEU,C-WEU-DEU-DEA52,2020,rur,0.25127130869117004
C-WEU-DEU,C-WEU-DEU-DEA52,2020,urb,0.7487286913088298
C-WEU-DEU,C-WEU-DEU-DEA52,2025,rur,0.23013146948562802
C-WEU-DEU,C-WEU-DEU-DEA52,2025,urb,0.769868530514372
C-WEU-DEU,C-WEU-DEU-DEA52,2030,rur,0.2116918367287479
C-WEU-DEU,C-WEU-DEU-DEA52,2030,urb,0.7883081632712521
C-WEU-DEU,C-WEU-DEU-DEA52,2035,rur,0.19550747426758242
C-WEU-DEU,C-WEU-DEU-DEA52,2035,urb,0.8044925257324176
C-WEU-DEU,C-WEU-DEU-DEA52,2040,rur,0.18124039672761802
C-WEU-DEU,C-WEU-DEU-DEA52,2040,urb,0.818759603272382
C-WEU-DEU,C-WEU-DEU-DEA52,2045,rur,0.16857242755950505
C-WEU-DEU,C-WEU-DEU-DEA52,2045,urb,0.8314275724404949
C-WEU-DEU,C-WEU-DEU-DEA52,2050,rur,0.15726897095560116
C-WEU-DEU,C-WEU-DEU-DEA52,2050,urb,0.8427310290443989
C-WEU-DEU,C-WEU-DEU-DEA52,2055,rur,0.14714733715469758
C-WEU-DEU,C-WEU-DEU-DEA52,2055,urb,0.8528526628453025
C-WEU-DEU,C-WEU-DEU-DEA52,2060,rur,0.13803101717654245
C-WEU-DEU,C-WEU-DEU-DEA52,2060,urb,0.8619689828234575
C-WEU-DEU,C-WEU-DEU-DEA52,2065,rur,0.12979944579996563
C-WEU-DEU,C-WEU-DEU-DEA52,2065,urb,0.8702005542000343
C-WEU-DEU,C-WEU-DEU-DEA52,2070,rur,0.12231669026776629
C-WEU-DEU,C-WEU-DEU-DEA52,2070,urb,0.8776833097322337
C-WEU-DEU,C-WEU-DEU-DEA52,2075,rur,0.11550508538356945
C-WEU-DEU,C-WEU-DEU-DEA52,2075,urb,0.8844949146164306
C-WEU-DEU,C-WEU-DEU-DEA52,2080,rur,0.1092852415129013
C-WEU-DEU,C-WEU-DEU-DEA52,2080,urb,0.8907147584870986
C-WEU-DEU,C-WEU-DEU-DEA52,2085,rur,0.10356398156453697
C-WEU-DEU,C-WEU-DEU-DEA52,2085,urb,0.896436018435463
C-WEU-DEU,C-WEU-DEU-DEA52,2090,rur,0.09830833555277696
C-WEU-DEU,C-WEU-DEU-DEA52,2090,urb,0.901691664447223
C-WEU-DEU,C-WEU-DEU-DEA52,2095,rur,0.09345997222231034
C-WEU-DEU,C-WEU-DEU-DEA52,2095,urb,0.9065400277776896
C-WEU-DEU,C-WEU-DEU-DEA52,2100,rur,0.08898451954595082
C-WEU-DEU,C-WEU-DEU-DEA52,2100,urb,0.9110154804540491
C-WEU-DEU,C-WEU-DEU-DEA53,2020,rur,0.03143734607060319
C-WEU-DEU,C-WEU-DEU-DEA53,2020,urb,0.9685626539293968
C-WEU-DEU,C-WEU-DEU-DEA53,2025,rur,0.028098392448532832
C-WEU-DEU,C-WEU-DEU-DEA53,2025,urb,0.9719016075514672
C-WEU-DEU,C-WEU-DEU-DEA53,2030,rur,0.025314668684132558
C-WEU-DEU,C-WEU-DEU-DEA53,2030,urb,0.9746853313158674
C-WEU-DEU,C-WEU-DEU-DEA53,2035,rur,0.022964212330414898
C-WEU-DEU,C-WEU-DEU-DEA53,2035,urb,0.9770357876695851
C-WEU-DEU,C-WEU-DEU-DEA53,2040,rur,0.020960353686688662
C-WEU-DEU,C-WEU-DEU-DEA53,2040,urb,0.9790396463133113
C-WEU-DEU,C-WEU-DEU-DEA53,2045,rur,0.019232160080689422
C-WEU-DEU,C-WEU-DEU-DEA53,2045,urb,0.9807678399193106
C-WEU-DEU,C-WEU-DEU-DEA53,2050,rur,0.017729035012838176
C-WEU-DEU,C-WEU-DEU-DEA53,2050,urb,0.9822709649871618
C-WEU-DEU,C-WEU-DEU-DEA53,2055,rur,0.016413109232791195
C-WEU-DEU,C-WEU-DEU-DEA53,2055,urb,0.9835868907672088
C-WEU-DEU,C-WEU-DEU-DEA53,2060,rur,0.01525141525035823
C-WEU-DEU,C-WEU-DEU-DEA53,2060,urb,0.9847485847496418
C-WEU-DEU,C-WEU-DEU-DEA53,2065,rur,0.01422108518036946
C-WEU-DEU,C-WEU-DEU-DEA53,2065,urb,0.9857789148196305
C-WEU-DEU,C-WEU-DEU-DEA53,2070,rur,0.01329942888037161
C-WEU-DEU,C-WEU-DEU-DEA53,2070,urb,0.9867005711196284
C-WEU-DEU,C-WEU-DEU-DEA53,2075,rur,0.01247253350720232
C-WEU-DEU,C-WEU-DEU-DEA53,2075,urb,0.9875274664927977
C-WEU-DEU,C-WEU-DEU-DEA53,2080,rur,0.011727336346666976
C-WEU-DEU,C-WEU-DEU-DEA53,2080,urb,0.9882726636533331
C-WEU-DEU,C-WEU-DEU-DEA53,2085,rur,0.011050030899143424
C-WEU-DEU,C-WEU-DEU-DEA53,2085,urb,0.9889499691008565
C-WEU-DEU,C-WEU-DEU-DEA53,2090,rur,0.010434617001841277
C-WEU-DEU,C-WEU-DEU-DEA53,2090,urb,0.9895653829981587
C-WEU-DEU,C-WEU-DEU-DEA53,2095,rur,0.009872553425604075
C-WEU-DEU,C-WEU-DEU-DEA53,2095,urb,0.990127446574396
C-WEU-DEU,C-WEU-DEU-DEA53,2100,rur,0.00935847238528908
C-WEU-DEU,C-WEU-DEU-DEA53,2100,urb,0.9906415276147109
C-WEU-DEU,C-WEU-DEU-DEA54,2020,rur,0.25127130869117
C-WEU-DEU,C-WEU-DEU-DEA54,2020,urb,0.7487286913088299
C-WEU-DEU,C-WEU-DEU-DEA54,2025,rur,0.230131469485628
C-WEU-DEU,C-WEU-DEU-DEA54,2025,urb,0.769868530514372
C-WEU-DEU,C-WEU-DEU-DEA54,2030,rur,0.2116918367287479
C-WEU-DEU,C-WEU-DEU-DEA54,2030,urb,0.7883081632712521
C-WEU-DEU,C-WEU-DEU-DEA54,2035,rur,0.19550747426758233
C-WEU-DEU,C-WEU-DEU-DEA54,2035,urb,0.8044925257324177
C-WEU-DEU,C-WEU-DEU-DEA54,2040,rur,0.1812403967276179
C-WEU-DEU,C-WEU-DEU-DEA54,2040,urb,0.8187596032723821
C-WEU-DEU,C-WEU-DEU-DEA54,2045,rur,0.16857242755950502
C-WEU-DEU,C-WEU-DEU-DEA54,2045,urb,0.8314275724404949
C-WEU-DEU,C-WEU-DEU-DEA54,2050,rur,0.1572689709556008
C-WEU-DEU,C-WEU-DEU-DEA54,2050,urb,0.8427310290443991
C-WEU-DEU,C-WEU-DEU-DEA54,2055,rur,0.14714733715469758
C-WEU-DEU,C-WEU-DEU-DEA54,2055,urb,0.8528526628453025
C-WEU-DEU,C-WEU-DEU-DEA54,2060,rur,0.13803101717654223
C-WEU-DEU,C-WEU-DEU-DEA54,2060,urb,0.8619689828234577
C-WEU-DEU,C-WEU-DEU-DEA54,2065,rur,0.12979944579996525
C-WEU-DEU,C-WEU-DEU-DEA54,2065,urb,0.8702005542000348
C-WEU-DEU,C-WEU-DEU-DEA54,2070,rur,0.12231669026776609
C-WEU-DEU,C-WEU-DEU-DEA54,2070,urb,0.877683309732234
C-WEU-DEU,C-WEU-DEU-DEA54,2075,rur,0.11550508538356939
C-WEU-DEU,C-WEU-DEU-DEA54,2075,urb,0.8844949146164307
C-WEU-DEU,C-WEU-DEU-DEA54,2080,rur,0.10928524151290123
C-WEU-DEU,C-WEU-DEU-DEA54,2080,urb,0.8907147584870988
C-WEU-DEU,C-WEU-DEU-DEA54,2085,rur,0.10356398156453664
C-WEU-DEU,C-WEU-DEU-DEA54,2085,urb,0.8964360184354633
C-WEU-DEU,C-WEU-DEU-DEA54,2090,rur,0.09830833555277678
C-WEU-DEU,C-WEU-DEU-DEA54,2090,urb,0.9016916644472232
C-WEU-DEU,C-WEU-DEU-DEA54,2095,rur,0.09345997222231016
C-WEU-DEU,C-WEU-DEU-DEA54,2095,urb,0.9065400277776898
C-WEU-DEU,C-WEU-DEU-DEA54,2100,rur,0.08898451954595082
C-WEU-DEU,C-WEU-DEU-DEA54,2100,urb,0.9110154804540492
C-WEU-DEU,C-WEU-DEU-DEA55,2020,rur,0.25127130869117
C-WEU-DEU,C-WEU-DEU-DEA55,2020,urb,0.7487286913088299
C-WEU-DEU,C-WEU-DEU-DEA55,2025,rur,0.23013146948562754
C-WEU-DEU,C-WEU-DEU-DEA55,2025,urb,0.7698685305143725
C-WEU-DEU,C-WEU-DEU-DEA55,2030,rur,0.2116918367287477
C-WEU-DEU,C-WEU-DEU-DEA55,2030,urb,0.7883081632712524
C-WEU-DEU,C-WEU-DEU-DEA55,2035,rur,0.19550747426758236
C-WEU-DEU,C-WEU-DEU-DEA55,2035,urb,0.8044925257324177
C-WEU-DEU,C-WEU-DEU-DEA55,2040,rur,0.18124039672761783
C-WEU-DEU,C-WEU-DEU-DEA55,2040,urb,0.8187596032723821
C-WEU-DEU,C-WEU-DEU-DEA55,2045,rur,0.16857242755950505
C-WEU-DEU,C-WEU-DEU-DEA55,2045,urb,0.8314275724404949
C-WEU-DEU,C-WEU-DEU-DEA55,2050,rur,0.15726897095560086
C-WEU-DEU,C-WEU-DEU-DEA55,2050,urb,0.8427310290443992
C-WEU-DEU,C-WEU-DEU-DEA55,2055,rur,0.1471473371546976
C-WEU-DEU,C-WEU-DEU-DEA55,2055,urb,0.8528526628453024
C-WEU-DEU,C-WEU-DEU-DEA55,2060,rur,0.13803101717654198
C-WEU-DEU,C-WEU-DEU-DEA55,2060,urb,0.861968982823458
C-WEU-DEU,C-WEU-DEU-DEA55,2065,rur,0.12979944579996552
C-WEU-DEU,C-WEU-DEU-DEA55,2065,urb,0.8702005542000344
C-WEU-DEU,C-WEU-DEU-DEA55,2070,rur,0.12231669026776602
C-WEU-DEU,C-WEU-DEU-DEA55,2070,urb,0.8776833097322341
C-WEU-DEU,C-WEU-DEU-DEA55,2075,rur,0.11550508538356895
C-WEU-DEU,C-WEU-DEU-DEA55,2075,urb,0.884494914616431
C-WEU-DEU,C-WEU-DEU-DEA55,2080,rur,0.10928524151290113
C-WEU-DEU,C-WEU-DEU-DEA55,2080,urb,0.8907147584870988
C-WEU-DEU,C-WEU-DEU-DEA55,2085,rur,0.10356398156453694
C-WEU-DEU,C-WEU-DEU-DEA55,2085,urb,0.8964360184354631
C-WEU-DEU,C-WEU-DEU-DEA55,2090,rur,0.09830833555277665
C-WEU-DEU,C-WEU-DEU-DEA55,2090,urb,0.9016916644472234
C-WEU-DEU,C-WEU-DEU-DEA55,2095,rur,0.09345997222231014
C-WEU-DEU,C-WEU-DEU-DEA55,2095,urb,0.9065400277776897
C-WEU-DEU,C-WEU-DEU-DEA55,2100,rur,0.08898451954595071
C-WEU-DEU,C-WEU-DEU-DEA55,2100,urb,0.9110154804540492
C-WEU-DEU,C-WEU-DEU-DEA56,2020,rur,0.03143734607060317
C-WEU-DEU,C-WEU-DEU-DEA56,2020,urb,0.9685626539293968
C-WEU-DEU,C-WEU-DEU-DEA56,2025,rur,0.028098392448532995
C-WEU-DEU,C-WEU-DEU-DEA56,2025,urb,0.971901607551467
C-WEU-DEU,C-WEU-DEU-DEA56,2030,rur,0.025314668684132874
C-WEU-DEU,C-WEU-DEU-DEA56,2030,urb,0.9746853313158672
C-WEU-DEU,C-WEU-DEU-DEA56,2035,rur,0.022964212330415314
C-WEU-DEU,C-WEU-DEU-DEA56,2035,urb,0.9770357876695848
C-WEU-DEU,C-WEU-DEU-DEA56,2040,rur,0.020960353686688693
C-WEU-DEU,C-WEU-DEU-DEA56,2040,urb,0.9790396463133113
C-WEU-DEU,C-WEU-DEU-DEA56,2045,rur,0.019232160080689512
C-WEU-DEU,C-WEU-DEU-DEA56,2045,urb,0.9807678399193105
C-WEU-DEU,C-WEU-DEU-DEA56,2050,rur,0.017729035012837978
C-WEU-DEU,C-WEU-DEU-DEA56,2050,urb,0.9822709649871619
C-WEU-DEU,C-WEU-DEU-DEA56,2055,rur,0.016413109232791184
C-WEU-DEU,C-WEU-DEU-DEA56,2055,urb,0.9835868907672088
C-WEU-DEU,C-WEU-DEU-DEA56,2060,rur,0.015251415250358103
C-WEU-DEU,C-WEU-DEU-DEA56,2060,urb,0.9847485847496419
C-WEU-DEU,C-WEU-DEU-DEA56,2065,rur,0.014221085180369668
C-WEU-DEU,C-WEU-DEU-DEA56,2065,urb,0.9857789148196303
C-WEU-DEU,C-WEU-DEU-DEA56,2070,rur,0.01329942888037179
C-WEU-DEU,C-WEU-DEU-DEA56,2070,urb,0.9867005711196283
C-WEU-DEU,C-WEU-DEU-DEA56,2075,rur,0.012472533507202123
C-WEU-DEU,C-WEU-DEU-DEA56,2075,urb,0.9875274664927979
C-WEU-DEU,C-WEU-DEU-DEA56,2080,rur,0.011727336346667042
C-WEU-DEU,C-WEU-DEU-DEA56,2080,urb,0.9882726636533329
C-WEU-DEU,C-WEU-DEU-DEA56,2085,rur,0.011050030899143692
C-WEU-DEU,C-WEU-DEU-DEA56,2085,urb,0.9889499691008562
C-WEU-DEU,C-WEU-DEU-DEA56,2090,rur,0.01043461700184157
C-WEU-DEU,C-WEU-DEU-DEA56,2090,urb,0.9895653829981584
C-WEU-DEU,C-WEU-DEU-DEA56,2095,rur,0.009872553425603782
C-WEU-DEU,C-WEU-DEU-DEA56,2095,urb,0.9901274465743961
C-WEU-DEU,C-WEU-DEU-DEA56,2100,rur,0.009358472385288986
C-WEU-DEU,C-WEU-DEU-DEA56,2100,urb,0.990641527614711
C-WEU-DEU,C-WEU-DEU-DEA57,2020,rur,0.2512713086911698
C-WEU-DEU,C-WEU-DEU-DEA57,2020,urb,0.7487286913088301
C-WEU-DEU,C-WEU-DEU-DEA57,2025,rur,0.23013146948562785
C-WEU-DEU,C-WEU-DEU-DEA57,2025,urb,0.7698685305143722
C-WEU-DEU,C-WEU-DEU-DEA57,2030,rur,0.2116918367287479
C-WEU-DEU,C-WEU-DEU-DEA57,2030,urb,0.7883081632712521
C-WEU-DEU,C-WEU-DEU-DEA57,2035,rur,0.19550747426758247
C-WEU-DEU,C-WEU-DEU-DEA57,2035,urb,0.8044925257324176
C-WEU-DEU,C-WEU-DEU-DEA57,2040,rur,0.18124039672761794
C-WEU-DEU,C-WEU-DEU-DEA57,2040,urb,0.8187596032723821
C-WEU-DEU,C-WEU-DEU-DEA57,2045,rur,0.16857242755950486
C-WEU-DEU,C-WEU-DEU-DEA57,2045,urb,0.8314275724404951
C-WEU-DEU,C-WEU-DEU-DEA57,2050,rur,0.15726897095560088
C-WEU-DEU,C-WEU-DEU-DEA57,2050,urb,0.8427310290443991
C-WEU-DEU,C-WEU-DEU-DEA57,2055,rur,0.14714733715469747
C-WEU-DEU,C-WEU-DEU-DEA57,2055,urb,0.8528526628453026
C-WEU-DEU,C-WEU-DEU-DEA57,2060,rur,0.13803101717654231
C-WEU-DEU,C-WEU-DEU-DEA57,2060,urb,0.8619689828234578
C-WEU-DEU,C-WEU-DEU-DEA57,2065,rur,0.12979944579996544
C-WEU-DEU,C-WEU-DEU-DEA57,2065,urb,0.8702005542000345
C-WEU-DEU,C-WEU-DEU-DEA57,2070,rur,0.12231669026776607
C-WEU-DEU,C-WEU-DEU-DEA57,2070,urb,0.8776833097322339
C-WEU-DEU,C-WEU-DEU-DEA57,2075,rur,0.11550508538356924
C-WEU-DEU,C-WEU-DEU-DEA57,2075,urb,0.8844949146164308
C-WEU-DEU,C-WEU-DEU-DEA57,2080,rur,0.1092852415129013
C-WEU-DEU,C-WEU-DEU-DEA57,2080,urb,0.8907147584870987
C-WEU-DEU,C-WEU-DEU-DEA57,2085,rur,0.10356398156453706
C-WEU-DEU,C-WEU-DEU-DEA57,2085,urb,0.896436018435463
C-WEU-DEU,C-WEU-DEU-DEA57,2090,rur,0.09830833555277699
C-WEU-DEU,C-WEU-DEU-DEA57,2090,urb,0.9016916644472229
C-WEU-DEU,C-WEU-DEU-DEA57,2095,rur,0.09345997222231013
C-WEU-DEU,C-WEU-DEU-DEA57,2095,urb,0.9065400277776898
C-WEU-DEU,C-WEU-DEU-DEA57,2100,rur,0.08898451954595091
C-WEU-DEU,C-WEU-DEU-DEA57,2100,urb,0.9110154804540491
C-WEU-DEU,C-WEU-DEU-DEA58,2020,rur,0.2512713086911701
C-WEU-DEU,C-WEU-DEU-DEA58,2020,urb,0.7487286913088299
C-WEU-DEU,C-WEU-DEU-DEA58,2025,rur,0.230131469485628
C-WEU-DEU,C-WEU-DEU-DEA58,2025,urb,0.769868530514372
C-WEU-DEU,C-WEU-DEU-DEA58,2030,rur,0.21169183672874786
C-WEU-DEU,C-WEU-DEU-DEA58,2030,urb,0.7883081632712522
C-WEU-DEU,C-WEU-DEU-DEA58,2035,rur,0.19550747426758233
C-WEU-DEU,C-WEU-DEU-DEA58,2035,urb,0.8044925257324176
C-WEU-DEU,C-WEU-DEU-DEA58,2040,rur,0.18124039672761805
C-WEU-DEU,C-WEU-DEU-DEA58,2040,urb,0.818759603272382
C-WEU-DEU,C-WEU-DEU-DEA58,2045,rur,0.16857242755950502
C-WEU-DEU,C-WEU-DEU-DEA58,2045,urb,0.8314275724404949
C-WEU-DEU,C-WEU-DEU-DEA58,2050,rur,0.157268970955601
C-WEU-DEU,C-WEU-DEU-DEA58,2050,urb,0.842731029044399
C-WEU-DEU,C-WEU-DEU-DEA58,2055,rur,0.14714733715469747
C-WEU-DEU,C-WEU-DEU-DEA58,2055,urb,0.8528526628453026
C-WEU-DEU,C-WEU-DEU-DEA58,2060,rur,0.13803101717654231
C-WEU-DEU,C-WEU-DEU-DEA58,2060,urb,0.8619689828234577
C-WEU-DEU,C-WEU-DEU-DEA58,2065,rur,0.12979944579996563
C-WEU-DEU,C-WEU-DEU-DEA58,2065,urb,0.8702005542000344
C-WEU-DEU,C-WEU-DEU-DEA58,2070,rur,0.12231669026776633
C-WEU-DEU,C-WEU-DEU-DEA58,2070,urb,0.8776833097322336
C-WEU-DEU,C-WEU-DEU-DEA58,2075,rur,0.11550508538356943
C-WEU-DEU,C-WEU-DEU-DEA58,2075,urb,0.8844949146164306
C-WEU-DEU,C-WEU-DEU-DEA58,2080,rur,0.10928524151290137
C-WEU-DEU,C-WEU-DEU-DEA58,2080,urb,0.8907147584870987
C-WEU-DEU,C-WEU-DEU-DEA58,2085,rur,0.10356398156453693
C-WEU-DEU,C-WEU-DEU-DEA58,2085,urb,0.8964360184354631
C-WEU-DEU,C-WEU-DEU-DEA58,2090,rur,0.098308335552777
C-WEU-DEU,C-WEU-DEU-DEA58,2090,urb,0.901691664447223
C-WEU-DEU,C-WEU-DEU-DEA58,2095,rur,0.09345997222231023
C-WEU-DEU,C-WEU-DEU-DEA58,2095,urb,0.9065400277776897
C-WEU-DEU,C-WEU-DEU-DEA58,2100,rur,0.0889845195459508
C-WEU-DEU,C-WEU-DEU-DEA58,2100,urb,0.9110154804540492
C-WEU-DEU,C-WEU-DEU-DEA59,2020,rur,0.2512713086911696
C-WEU-DEU,C-WEU-DEU-DEA59,2020,urb,0.7487286913088304
C-WEU-DEU,C-WEU-DEU-DEA59,2025,rur,0.23013146948562765
C-WEU-DEU,C-WEU-DEU-DEA59,2025,urb,0.7698685305143723
C-WEU-DEU,C-WEU-DEU-DEA59,2030,rur,0.21169183672874795
C-WEU-DEU,C-WEU-DEU-DEA59,2030,urb,0.7883081632712521
C-WEU-DEU,C-WEU-DEU-DEA59,2035,rur,0.19550747426758228
C-WEU-DEU,C-WEU-DEU-DEA59,2035,urb,0.8044925257324177
C-WEU-DEU,C-WEU-DEU-DEA59,2040,rur,0.18124039672761794
C-WEU-DEU,C-WEU-DEU-DEA59,2040,urb,0.818759603272382
C-WEU-DEU,C-WEU-DEU-DEA59,2045,rur,0.1685724275595051
C-WEU-DEU,C-WEU-DEU-DEA59,2045,urb,0.8314275724404948
C-WEU-DEU,C-WEU-DEU-DEA59,2050,rur,0.15726897095560088
C-WEU-DEU,C-WEU-DEU-DEA59,2050,urb,0.8427310290443991
C-WEU-DEU,C-WEU-DEU-DEA59,2055,rur,0.14714733715469736
C-WEU-DEU,C-WEU-DEU-DEA59,2055,urb,0.8528526628453026
C-WEU-DEU,C-WEU-DEU-DEA59,2060,rur,0.13803101717654212
C-WEU-DEU,C-WEU-DEU-DEA59,2060,urb,0.8619689828234579
C-WEU-DEU,C-WEU-DEU-DEA59,2065,rur,0.1297994457999657
C-WEU-DEU,C-WEU-DEU-DEA59,2065,urb,0.8702005542000343
C-WEU-DEU,C-WEU-DEU-DEA59,2070,rur,0.12231669026776583
C-WEU-DEU,C-WEU-DEU-DEA59,2070,urb,0.8776833097322342
C-WEU-DEU,C-WEU-DEU-DEA59,2075,rur,0.11550508538356898
C-WEU-DEU,C-WEU-DEU-DEA59,2075,urb,0.8844949146164311
C-WEU-DEU,C-WEU-DEU-DEA59,2080,rur,0.10928524151290127
C-WEU-DEU,C-WEU-DEU-DEA59,2080,urb,0.8907147584870988
