region_bld,urt,arch,mat,year,value
R32CHN,urb,sfh,perm,2085,43.66502914214186
R32CHN,urb,sfh,perm,2090,43.66502914214186
R32CHN,urb,sfh,perm,2095,43.66502914214186
R32CHN,urb,sfh,perm,2100,43.66502914214186
R32EEU,rur,mfh,perm,2015,18.36870129
R32EEU,rur,mfh,perm,2020,19.87527447
R32EEU,rur,mfh,perm,2025,21.36755069
R32EEU,rur,mfh,perm,2030,20.817749373867745
R32EEU,rur,mfh,perm,2035,20.267948057735488
R32EEU,rur,mfh,perm,2040,19.71814674160323
R32EEU,rur,mfh,perm,2045,19.168345425470974
R32EEU,rur,mfh,perm,2050,18.618544109338718
R32EEU,rur,mfh,perm,2055,18.618544109338718
R32EEU,rur,mfh,perm,2060,18.618544109338718
R32EEU,rur,mfh,perm,2065,18.618544109338718
R32EEU,rur,mfh,perm,2070,18.618544109338718
R32EEU,rur,mfh,perm,2075,18.618544109338718
R32EEU,rur,mfh,perm,2080,18.618544109338718
R32EEU,rur,mfh,perm,2085,18.618544109338718
R32EEU,rur,mfh,perm,2090,18.618544109338718
R32EEU,rur,mfh,perm,2095,18.618544109338718
R32EEU,rur,mfh,perm,2100,18.618544109338718
R32EEU,rur,sfh,perm,2015,30.70797871
R32EEU,rur,sfh,perm,2020,33.22660083
R32EEU,rur,sfh,perm,2025,35.72132191
R32EEU,rur,sfh,perm,2030,34.19777588823321
R32EEU,rur,sfh,perm,2035,32.674229866466426
R32EEU,rur,sfh,perm,2040,31.15068384469964
R32EEU,rur,sfh,perm,2045,29.627137822932852
R32EEU,rur,sfh,perm,2050,28.103591801166065
R32EEU,rur,sfh,perm,2055,28.103591801166065
R32EEU,rur,sfh,perm,2060,28.103591801166065
R32EEU,rur,sfh,perm,2065,28.103591801166065
R32EEU,rur,sfh,perm,2070,28.103591801166065
R32EEU,rur,sfh,perm,2075,28.103591801166065
R32EEU,rur,sfh,perm,2080,28.103591801166065
R32EEU,rur,sfh,perm,2085,28.103591801166065
