region_bld,region_nuts,urt,clim,value
C-WEU-DEU,C-WEU-DEU-DE724,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE724,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE725,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE725,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE731,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE731,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE732,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE732,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE733,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE733,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE734,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE734,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE735,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE735,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE736,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE736,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE737,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE737,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE803,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE803,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE804,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE804,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE80J,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE80J,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE80K,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE80K,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE80L,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE80L,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE80M,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE80M,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE80N,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE80N,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE80O,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE80O,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE911,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE911,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE912,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE912,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE913,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE913,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE914,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE914,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE916,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE916,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE917,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE917,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE918,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE918,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE91A,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE91A,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE91B,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE91B,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE91C,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE91C,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE922,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE922,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE923,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE923,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE925,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE925,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE926,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE926,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE927,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE927,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE928,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE928,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE929,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE929,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE931,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE931,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE932,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE932,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE933,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE933,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE934,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE934,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE935,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE935,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE936,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE936,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE937,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE937,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE938,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE938,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE939,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE939,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE93A,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE93A,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE93B,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE93B,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE941,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE941,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE942,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE942,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE943,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE943,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE944,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE944,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE945,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE945,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE946,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE946,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE947,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE947,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE948,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE948,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE949,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE949,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94A,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94A,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94B,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94B,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94C,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94C,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94D,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94D,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94E,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94E,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94F,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94F,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94G,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94G,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94H,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DE94H,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA11,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA11,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA12,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA12,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA13,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA13,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA14,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA14,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA15,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA15,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA16,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA16,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA17,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA17,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA18,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA18,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA19,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA19,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA1A,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA1A,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA1B,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA1B,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA1C,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA1C,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA1D,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA1D,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA1E,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA1E,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA1F,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA1F,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA22,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA22,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA23,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA23,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA24,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA24,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA26,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA26,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA27,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA27,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA28,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA28,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA29,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA29,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA2A,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA2A,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA2B,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA2B,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA2C,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA2C,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA2D,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA2D,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA31,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA31,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA32,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA32,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA33,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA33,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA34,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA34,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA35,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA35,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA36,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA36,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA37,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA37,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA38,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA38,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA41,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA41,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA42,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA42,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA43,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA43,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA44,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA44,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA45,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA45,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA46,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA46,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA47,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA47,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA51,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA51,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA52,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA52,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA53,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA53,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA54,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA54,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA55,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA55,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA56,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA56,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEA57,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA57,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA58,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA58,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA59,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA59,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA5A,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA5A,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA5B,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA5B,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA5C,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEA5C,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB11,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB11,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB12,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB12,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB13,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB13,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB14,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB14,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB15,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB15,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB17,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB17,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB18,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB18,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB1A,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB1A,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB1B,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB1B,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB1C,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB1C,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB1D,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB1D,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB21,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB21,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB22,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB22,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB23,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB23,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB24,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB24,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB25,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB25,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB31,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB31,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB32,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB32,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB33,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB33,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB34,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB34,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB35,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB35,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB36,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB36,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB37,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB37,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB38,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB38,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB39,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB39,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3A,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3A,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3B,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3B,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3C,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3C,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3D,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3D,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3E,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3E,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3F,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3F,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3G,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3G,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3H,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3H,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3I,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3I,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3J,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3J,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3K,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEB3K,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEC01,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEC01,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEC02,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEC02,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEC03,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEC03,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEC04,rur,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEC04,urb,Zone_4A Mixed Humid,1
C-WEU-DEU,C-WEU-DEU-DEC05,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEC05,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEC06,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEC06,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED21,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED21,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED2C,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED2C,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED2D,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED2D,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED2E,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED2E,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED2F,rur,Zone_5A Cool Humid,1
