region_bld,clim,inc_cl,mat,year,urt,value
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2055,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2060,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2060,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2060,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2065,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2065,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2065,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2070,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2070,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2070,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2075,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2075,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2075,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2080,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2080,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2080,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2085,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2085,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2085,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2090,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2090,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2090,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2095,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2095,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2095,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2100,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2100,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,perm,2100,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2015,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2015,urb,0.281
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2015,sub,0.1405
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2020,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2020,urb,0.040067879
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2020,sub,0.0200339395
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2025,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2025,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2025,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2030,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2030,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2030,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2035,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2035,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2035,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2040,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2040,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2040,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2045,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2045,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2045,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2050,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2050,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2050,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2055,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2055,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2055,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2060,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2060,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2060,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2065,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2065,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2065,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2070,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2070,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2070,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2075,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2075,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2075,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2080,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2080,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2080,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2085,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2085,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2085,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2090,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2090,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2090,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2095,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2095,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2095,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2100,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2100,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q2,sub,2100,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2015,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2015,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2015,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2020,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2020,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2020,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2025,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2025,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2025,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2030,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2030,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2030,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2035,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2035,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2035,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2040,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2040,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2040,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2045,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2045,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2045,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2050,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2050,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2050,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2055,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2055,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2055,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2060,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2060,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2060,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2065,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2065,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2065,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2070,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2070,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2070,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2075,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2075,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2075,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2080,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2080,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2080,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2085,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2085,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2085,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2090,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2090,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2090,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2095,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2095,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2095,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2100,rur,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2100,urb,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,perm,2100,sub,1.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2015,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2015,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2015,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2020,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2020,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2020,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2025,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2025,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2025,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2030,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2030,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2030,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2035,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2035,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2035,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2040,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2040,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2040,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2045,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2045,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2045,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2050,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2050,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2050,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2055,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2055,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2055,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2060,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2060,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2060,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2065,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2065,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2065,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2070,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2070,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2070,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2075,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2075,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2075,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2080,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2080,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2080,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2085,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2085,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2085,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2090,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2090,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2090,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2095,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2095,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2095,sub,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2100,rur,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2100,urb,0.0
R32OAS-CPA,Zone_8A Subarctic/arctic Humid,q3,sub,2100,sub,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2015,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2015,urb,0.385
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2015,sub,0.6925
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2020,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2020,urb,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2020,sub,0.5
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2025,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2025,urb,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2025,sub,0.5
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2030,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2030,urb,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2030,sub,0.5
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2035,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2035,urb,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2035,sub,0.5
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2040,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2040,urb,0.025414809
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2040,sub,0.5127074045
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2045,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2045,urb,0.084415375
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2045,sub,0.5422076875
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2050,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2050,urb,0.148571234
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2050,sub,0.574285617
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2055,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2055,urb,0.451134354
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2055,sub,0.7255671770000001
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2060,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2060,urb,0.483677888
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2060,sub,0.741838944
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2065,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2065,urb,0.515616663
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2065,sub,0.7578083314999999
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2070,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2070,urb,0.547427497
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2070,sub,0.7737137485000001
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2075,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2075,urb,0.57869175
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2075,sub,0.789345875
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2080,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2080,urb,0.60962062
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2080,sub,0.8048103099999999
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2085,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2085,urb,0.63991131
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2085,sub,0.819955655
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2090,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2090,urb,0.669437698
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2090,sub,0.8347188489999999
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2095,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2095,urb,0.698197521
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2095,sub,0.8490987605
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2100,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2100,urb,0.726484222
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,perm,2100,sub,0.8632421109999999
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2015,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2015,urb,0.615
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2015,sub,0.3075
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2020,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2020,urb,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2020,sub,0.5
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2025,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2025,urb,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2025,sub,0.5
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2030,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2030,urb,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2030,sub,0.5
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2035,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2035,urb,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2035,sub,0.5
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2040,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2040,urb,0.974585191
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2040,sub,0.4872925955
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2045,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2045,urb,0.915584625
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2045,sub,0.4577923125
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2050,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2050,urb,0.851428766
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2050,sub,0.425714383
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2055,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2055,urb,0.548865646
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2055,sub,0.274432823
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2060,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2060,urb,0.516322112
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2060,sub,0.258161056
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2065,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2065,urb,0.484383337
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2065,sub,0.2421916685
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2070,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2070,urb,0.452572503
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2070,sub,0.2262862515
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2075,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2075,urb,0.42130825
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2075,sub,0.210654125
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2080,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2080,urb,0.39037938
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2080,sub,0.19518969
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2085,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2085,urb,0.36008869
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2085,sub,0.180044345
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2090,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2090,urb,0.330562302
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2090,sub,0.165281151
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2095,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2095,urb,0.301802479
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2095,sub,0.1509012395
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2100,rur,0.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2100,urb,0.273515778
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q1,sub,2100,sub,0.136757889
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q2,perm,2015,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q2,perm,2015,urb,0.4255
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q2,perm,2015,sub,0.71275
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q2,perm,2020,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q2,perm,2020,urb,0.805066983
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q2,perm,2020,sub,0.9025334915
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q2,perm,2025,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q2,perm,2025,urb,0.810892248
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q2,perm,2025,sub,0.905446124
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q2,perm,2030,rur,1.0
R32OAS-L-PAS,Zone_0A Extremely hot Humid,q2,perm,2030,urb,0.840141129
