region_bld,clim,region_nuts,region_gea,urt,mat,arch,yr_con,bld_age,Occupied conventional dwellings,Unoccupied conventional dwellings
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21G,WEU,urb,perm,sfh,1960,p2,0.09318257011073701,0.12595614482406936
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21G,WEU,urb,perm,sfh,1965,p2,0.07708777636103263,0.0697821931962188
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21G,WEU,urb,perm,sfh,1970,p2,0.10258701088633373,0.09286487366771992
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21G,WEU,urb,perm,sfh,1975,p2,0.07668848089102975,0.06942073882633765
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21G,WEU,urb,perm,sfh,1980,p2,0.0647351496262342,0.058600220826806756
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21G,WEU,urb,perm,sfh,1985,p2,0.036232426462712984,0.0266242410982352
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21G,WEU,urb,perm,sfh,1990,p2,0.07735450168392452,0.05684148438101701
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21G,WEU,urb,perm,sfh,1995,p3,0.1016318691400085,0.07468093228678752
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21G,WEU,urb,perm,sfh,2000,p3,0.06514630401144868,0.04787068032677004
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21G,WEU,urb,perm,sfh,2005,p3,0.038167206223775264,0.021480115745559518
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21G,WEU,urb,perm,sfh,2010,p3,0.03975739919046681,0.022375060185088117
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21G,WEU,urb,perm,sfh,2015,p3,0.04345795301948115,0.024987251402345742
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21G,WEU,urb,perm,sfh,2020,p3,0.0863125936593815,0.08337582865884753
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,mfh,1945,p1,0.041288822668071004,0.06448632668144863
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,mfh,1960,p2,0.07051660800986462,0.09238728750923873
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,mfh,1965,p2,0.07828288734064001,0.07514660733301723
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,mfh,1970,p2,0.12209485798466947,0.11720332070060627
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,mfh,1975,p2,0.09155934540208299,0.08789116511069886
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,mfh,1980,p2,0.07465293675995563,0.071662084978368
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,mfh,1985,p2,0.05615341317412077,0.04849644566572588
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,mfh,1990,p2,0.06449783859895407,0.05570304186981256
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,mfh,1995,p3,0.09664830686743732,0.08346953636010149
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,mfh,2000,p3,0.08372543686389354,0.07230880315535783
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,mfh,2005,p3,0.06735336095169038,0.06063848176556247
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,mfh,2010,p3,0.05158079785839002,0.04643838445764522
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,mfh,2015,p3,0.04618902047422098,0.05552475979305248
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,mfh,2020,p3,0.055456367046009196,0.06864375461936438
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,sfh,1945,p1,0.041288822668071004,0.06448632668144863
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,sfh,1960,p2,0.07051660800986462,0.09238728750923873
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,sfh,1965,p2,0.07828288734064001,0.07514660733301723
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,sfh,1970,p2,0.12209485798466947,0.11720332070060627
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,sfh,1975,p2,0.09155934540208299,0.08789116511069886
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,sfh,1980,p2,0.07465293675995563,0.071662084978368
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,sfh,1985,p2,0.05615341317412077,0.04849644566572588
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,sfh,1990,p2,0.06449783859895407,0.05570304186981256
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,sfh,1995,p3,0.09664830686743732,0.08346953636010149
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,sfh,2000,p3,0.08372543686389354,0.07230880315535783
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,sfh,2005,p3,0.06735336095169038,0.06063848176556247
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,sfh,2010,p3,0.05158079785839002,0.04643838445764522
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,sfh,2015,p3,0.04618902047422098,0.05552475979305248
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,rur,perm,sfh,2020,p3,0.055456367046009196,0.06864375461936438
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,mfh,1945,p1,0.041288822668071004,0.06448632668144863
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,mfh,1960,p2,0.07051660800986462,0.09238728750923873
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,mfh,1965,p2,0.0880091850089532,0.08448323627599864
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,mfh,1970,p2,0.11712102290156004,0.11242875444957874
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,mfh,1975,p2,0.08755331936394953,0.084045634166707
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,mfh,1980,p2,0.0739065002128853,0.07094555323040594
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,mfh,1985,p2,0.03890236681581598,0.033597717608033845
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,mfh,1990,p2,0.08305469694279373,0.07172952399313512
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,mfh,1995,p3,0.10912104541302022,0.09424151713539364
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,mfh,2000,p3,0.06994688633277574,0.06040906831443512
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,mfh,2005,p3,0.05825354574751463,0.05244588423914978
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,mfh,2010,p3,0.06068061306256578,0.05463098198405791
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,mfh,2015,p3,0.04618902047422098,0.05552475979305248
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,mfh,2020,p3,0.055456367046009196,0.06864375461936438
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,sfh,1945,p1,0.041288822668071004,0.06448632668144863
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,sfh,1960,p2,0.07051660800986462,0.09238728750923873
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,sfh,1965,p2,0.0880091850089532,0.08448323627599864
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,sfh,1970,p2,0.11712102290156004,0.11242875444957874
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,sfh,1975,p2,0.08755331936394953,0.084045634166707
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,sfh,1980,p2,0.0739065002128853,0.07094555323040594
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,sfh,1985,p2,0.03890236681581598,0.033597717608033845
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,sfh,1990,p2,0.08305469694279373,0.07172952399313512
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,sfh,1995,p3,0.10912104541302022,0.09424151713539364
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,sfh,2000,p3,0.06994688633277574,0.06040906831443512
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,sfh,2005,p3,0.05825354574751463,0.05244588423914978
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,sfh,2010,p3,0.06068061306256578,0.05463098198405791
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,sfh,2015,p3,0.04618902047422098,0.05552475979305248
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21H,WEU,urb,perm,sfh,2020,p3,0.055456367046009196,0.06864375461936438
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,mfh,1945,p1,0.06696995091583863,0.15695343817452975
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,mfh,1960,p2,0.1205554890458518,0.17607153869873574
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,mfh,1965,p2,0.06919389610577092,0.07032512181141601
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,mfh,1970,p2,0.10791910218741055,0.10968343212683067
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,mfh,1975,p2,0.08092889836442166,0.08225197533091345
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,mfh,1980,p2,0.06598539892482236,0.06706417008329134
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,mfh,1985,p2,0.05097543400781685,0.03526039120660363
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,mfh,1990,p2,0.05855040912567439,0.04050010306457403
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,mfh,1995,p3,0.08773624095496353,0.06068833427871279
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,mfh,2000,p3,0.07600500557992781,0.05257368147169451
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,mfh,2005,p3,0.048054481342478174,0.025145959408898636
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,mfh,2010,p3,0.03680125911005386,0.0192573708408701
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,mfh,2015,p3,0.052675685382497305,0.02682701202590194
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,mfh,2020,p3,0.07764874895247216,0.07739747147702744
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,sfh,1945,p1,0.06696995091583863,0.15695343817452975
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,sfh,1960,p2,0.1205554890458518,0.17607153869873574
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,sfh,1965,p2,0.06919389610577092,0.07032512181141601
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,sfh,1970,p2,0.10791910218741055,0.10968343212683067
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,sfh,1975,p2,0.08092889836442166,0.08225197533091345
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,sfh,1980,p2,0.06598539892482236,0.06706417008329134
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,sfh,1985,p2,0.05097543400781685,0.03526039120660363
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,sfh,1990,p2,0.05855040912567439,0.04050010306457403
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,sfh,1995,p3,0.08773624095496353,0.06068833427871279
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,sfh,2000,p3,0.07600500557992781,0.05257368147169451
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,sfh,2005,p3,0.048054481342478174,0.025145959408898636
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,sfh,2010,p3,0.03680125911005386,0.0192573708408701
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,sfh,2015,p3,0.052675685382497305,0.02682701202590194
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,rur,perm,sfh,2020,p3,0.07764874895247216,0.07739747147702744
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,mfh,1945,p1,0.06696995091583863,0.15695343817452975
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,mfh,1960,p2,0.1205554890458518,0.17607153869873574
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,mfh,1965,p2,0.07779092737553711,0.07906270280177789
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,mfh,1970,p2,0.10352275146914514,0.10521520707826405
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,mfh,1975,p2,0.07738798975851593,0.07865317770499623
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,mfh,1980,p2,0.0653256269792273,0.06639361176741326
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,mfh,1985,p2,0.03531512904154934,0.024427948280455428
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,mfh,1990,p2,0.07539611545817491,0.0521525040101833
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,mfh,1995,p3,0.09905885207845148,0.06852033621190291
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,mfh,2000,p3,0.06349699309020683,0.04392172151904329
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,mfh,2005,p3,0.041562052549463525,0.021748599863369685
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,mfh,2010,p3,0.043293687903068506,0.02265473038639905
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,mfh,2015,p3,0.052675685382497305,0.02682701202590194
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,mfh,2020,p3,0.07764874895247216,0.07739747147702744
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,sfh,1945,p1,0.06696995091583863,0.15695343817452975
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,sfh,1960,p2,0.1205554890458518,0.17607153869873574
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,sfh,1965,p2,0.07779092737553711,0.07906270280177789
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,sfh,1970,p2,0.10352275146914514,0.10521520707826405
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,sfh,1975,p2,0.07738798975851593,0.07865317770499623
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,sfh,1980,p2,0.0653256269792273,0.06639361176741326
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,sfh,1985,p2,0.03531512904154934,0.024427948280455428
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,sfh,1990,p2,0.07539611545817491,0.0521525040101833
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,sfh,1995,p3,0.09905885207845148,0.06852033621190291
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,sfh,2000,p3,0.06349699309020683,0.04392172151904329
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,sfh,2005,p3,0.041562052549463525,0.021748599863369685
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,sfh,2010,p3,0.043293687903068506,0.02265473038639905
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,sfh,2015,p3,0.052675685382497305,0.02682701202590194
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21I,WEU,urb,perm,sfh,2020,p3,0.07764874895247216,0.07739747147702744
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,mfh,1945,p1,0.05628528106103509,0.11823461091753774
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,mfh,1960,p2,0.08228137159977347,0.156794425087108
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,mfh,1965,p2,0.061532368628590774,0.06870096014513101
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,mfh,1970,p2,0.09596970761281454,0.10715028861710904
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,mfh,1975,p2,0.07196800710937316,0.08035236247753048
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,mfh,1980,p2,0.05867913384354366,0.06551532023525854
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,mfh,1985,p2,0.05906775683350949,0.04207456888257636
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,mfh,1990,p2,0.0678452551911082,0.04832687096854243
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,mfh,1995,p3,0.10166432217956765,0.07241653917045338
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,mfh,2000,p3,0.08807075947673682,0.06273370506669729
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,mfh,2005,p3,0.059776893947966044,0.029466430483489892
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,mfh,2010,p3,0.045778560115864134,0.022566089841713363
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,mfh,2015,p3,0.06284367635506677,0.0413472706155633
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,mfh,2020,p3,0.08823690604505015,0.0843205574912892
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,sfh,1945,p1,0.05628528106103509,0.11823461091753774
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,sfh,1960,p2,0.08228137159977347,0.156794425087108
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,sfh,1965,p2,0.061532368628590774,0.06870096014513101
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,sfh,1970,p2,0.09596970761281454,0.10715028861710904
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,sfh,1975,p2,0.07196800710937316,0.08035236247753048
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,sfh,1980,p2,0.05867913384354366,0.06551532023525854
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,sfh,1985,p2,0.05906775683350949,0.04207456888257636
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,sfh,1990,p2,0.0678452551911082,0.04832687096854243
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,sfh,1995,p3,0.10166432217956765,0.07241653917045338
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,sfh,2000,p3,0.08807075947673682,0.06273370506669729
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,sfh,2005,p3,0.059776893947966044,0.029466430483489892
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,sfh,2010,p3,0.045778560115864134,0.022566089841713363
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,sfh,2015,p3,0.06284367635506677,0.0413472706155633
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,rur,perm,sfh,2020,p3,0.08823690604505015,0.0843205574912892
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,mfh,1945,p1,0.05628528106103509,0.11823461091753774
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,mfh,1960,p2,0.08228137159977347,0.156794425087108
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,mfh,1965,p2,0.06917748946980114,0.07723674633251108
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,mfh,1970,p2,0.09206014494556194,0.10278525741525452
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,mfh,1975,p2,0.06881916731452067,0.07683667923518171
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,mfh,1980,p2,0.05809241546443836,0.06486024849208173
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,mfh,1985,p2,0.04092138684783672,0.02914872346605012
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,mfh,1990,p2,0.08736520837452331,0.06223113378175866
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,mfh,1995,p3,0.11478439174994186,0.08176209926068755
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,mfh,2000,p3,0.07357710670862024,0.0524097275797731
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,mfh,2005,p3,0.05170070174730866,0.02548535116780773
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,mfh,2010,p3,0.053854752316521516,0.026547169157395526
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,mfh,2015,p3,0.06284367635506677,0.0413472706155633
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,mfh,2020,p3,0.08823690604505015,0.0843205574912892
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,sfh,1945,p1,0.05628528106103509,0.11823461091753774
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,sfh,1960,p2,0.08228137159977347,0.156794425087108
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,sfh,1965,p2,0.06917748946980114,0.07723674633251108
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,sfh,1970,p2,0.09206014494556194,0.10278525741525452
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,sfh,1975,p2,0.06881916731452067,0.07683667923518171
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,sfh,1980,p2,0.05809241546443836,0.06486024849208173
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,sfh,1985,p2,0.04092138684783672,0.02914872346605012
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,sfh,1990,p2,0.08736520837452331,0.06223113378175866
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,sfh,1995,p3,0.11478439174994186,0.08176209926068755
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,sfh,2000,p3,0.07357710670862024,0.0524097275797731
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,sfh,2005,p3,0.05170070174730866,0.02548535116780773
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,sfh,2010,p3,0.053854752316521516,0.026547169157395526
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,sfh,2015,p3,0.06284367635506677,0.0413472706155633
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21J,WEU,urb,perm,sfh,2020,p3,0.08823690604505015,0.0843205574912892
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21K,WEU,rur,perm,mfh,1945,p1,0.13187717296106585,0.19136976109779283
C-WEU-DEU,Zone_5A Cool Humid,C-WEU-DEU-DE21K,WEU,rur,perm,mfh,1960,p2,0.08700690924210656,0.10977928412002975
