region_bld,region_nuts,clim,arch,urt,value
C-WEU-DEU,C-WEU-DEU-DEA38,Zone_5A Cool Humid,sfh,urb,673.5
C-WEU-DEU,C-WEU-DEU-DEA38,Zone_5A Cool Humid,sfh,rur,673.5
C-WEU-DEU,C-WEU-DEU-DEA41,Zone_5A Cool Humid,mfh,urb,4296.0
C-WEU-DEU,C-WEU-DEU-DEA41,Zone_5A Cool Humid,mfh,rur,4296.0
C-WEU-DEU,C-WEU-DEU-DEA41,Zone_5A Cool Humid,sfh,urb,475.0
C-WEU-DEU,C-WEU-DEU-DEA41,Zone_5A Cool Humid,sfh,rur,475.0
C-WEU-DEU,C-WEU-DEU-DEA42,Zone_5A Cool Humid,mfh,urb,3602.5
C-WEU-DEU,C-WEU-DEU-DEA42,Zone_5A Cool Humid,mfh,rur,3602.5
C-WEU-DEU,C-WEU-DEU-DEA42,Zone_5A Cool Humid,sfh,urb,898.0
C-WEU-DEU,C-WEU-DEU-DEA42,Zone_5A Cool Humid,sfh,rur,898.0
C-WEU-DEU,C-WEU-DEU-DEA43,Zone_5A Cool Humid,mfh,urb,3230.0
C-WEU-DEU,C-WEU-DEU-DEA43,Zone_5A Cool Humid,mfh,rur,3230.0
C-WEU-DEU,C-WEU-DEU-DEA43,Zone_5A Cool Humid,sfh,urb,531.5
C-WEU-DEU,C-WEU-DEU-DEA43,Zone_5A Cool Humid,sfh,rur,531.5
C-WEU-DEU,C-WEU-DEU-DEA44,Zone_5A Cool Humid,mfh,urb,2303.5
C-WEU-DEU,C-WEU-DEU-DEA44,Zone_5A Cool Humid,mfh,rur,2303.5
C-WEU-DEU,C-WEU-DEU-DEA44,Zone_5A Cool Humid,sfh,urb,594.0
C-WEU-DEU,C-WEU-DEU-DEA44,Zone_5A Cool Humid,sfh,rur,594.0
C-WEU-DEU,C-WEU-DEU-DEA45,Zone_5A Cool Humid,mfh,urb,5649.0
C-WEU-DEU,C-WEU-DEU-DEA45,Zone_5A Cool Humid,mfh,rur,5649.0
C-WEU-DEU,C-WEU-DEU-DEA45,Zone_5A Cool Humid,sfh,urb,1067.5
C-WEU-DEU,C-WEU-DEU-DEA45,Zone_5A Cool Humid,sfh,rur,1067.5
C-WEU-DEU,C-WEU-DEU-DEA46,Zone_5A Cool Humid,mfh,urb,3495.0
C-WEU-DEU,C-WEU-DEU-DEA46,Zone_5A Cool Humid,mfh,rur,3495.0
C-WEU-DEU,C-WEU-DEU-DEA46,Zone_5A Cool Humid,sfh,urb,792.0
C-WEU-DEU,C-WEU-DEU-DEA46,Zone_5A Cool Humid,sfh,rur,792.0
C-WEU-DEU,C-WEU-DEU-DEA47,Zone_5A Cool Humid,mfh,urb,3148.5
C-WEU-DEU,C-WEU-DEU-DEA47,Zone_5A Cool Humid,mfh,rur,3148.5
C-WEU-DEU,C-WEU-DEU-DEA47,Zone_5A Cool Humid,sfh,urb,704.5
C-WEU-DEU,C-WEU-DEU-DEA47,Zone_5A Cool Humid,sfh,rur,704.5
C-WEU-DEU,C-WEU-DEU-DEA51,Zone_4A Mixed Humid,mfh,urb,5190.5
C-WEU-DEU,C-WEU-DEU-DEA51,Zone_4A Mixed Humid,mfh,rur,5190.5
C-WEU-DEU,C-WEU-DEU-DEA51,Zone_4A Mixed Humid,sfh,urb,357.0
C-WEU-DEU,C-WEU-DEU-DEA51,Zone_4A Mixed Humid,sfh,rur,357.0
C-WEU-DEU,C-WEU-DEU-DEA52,Zone_5A Cool Humid,mfh,urb,6597.5
C-WEU-DEU,C-WEU-DEU-DEA52,Zone_5A Cool Humid,mfh,rur,6597.5
C-WEU-DEU,C-WEU-DEU-DEA52,Zone_5A Cool Humid,sfh,urb,562.0
C-WEU-DEU,C-WEU-DEU-DEA52,Zone_5A Cool Humid,sfh,rur,562.0
C-WEU-DEU,C-WEU-DEU-DEA53,Zone_4A Mixed Humid,mfh,urb,3745.0
C-WEU-DEU,C-WEU-DEU-DEA53,Zone_4A Mixed Humid,mfh,rur,3745.0
C-WEU-DEU,C-WEU-DEU-DEA53,Zone_4A Mixed Humid,sfh,urb,255.0
C-WEU-DEU,C-WEU-DEU-DEA53,Zone_4A Mixed Humid,sfh,rur,255.0
C-WEU-DEU,C-WEU-DEU-DEA54,Zone_5A Cool Humid,mfh,urb,1504.0
C-WEU-DEU,C-WEU-DEU-DEA54,Zone_5A Cool Humid,mfh,rur,1504.0
C-WEU-DEU,C-WEU-DEU-DEA54,Zone_5A Cool Humid,sfh,urb,256.5
C-WEU-DEU,C-WEU-DEU-DEA54,Zone_5A Cool Humid,sfh,rur,256.5
C-WEU-DEU,C-WEU-DEU-DEA55,Zone_5A Cool Humid,mfh,urb,2441.5
C-WEU-DEU,C-WEU-DEU-DEA55,Zone_5A Cool Humid,mfh,rur,2441.5
C-WEU-DEU,C-WEU-DEU-DEA55,Zone_5A Cool Humid,sfh,urb,154.0
C-WEU-DEU,C-WEU-DEU-DEA55,Zone_5A Cool Humid,sfh,rur,154.0
C-WEU-DEU,C-WEU-DEU-DEA56,Zone_4A Mixed Humid,mfh,urb,4997.0
C-WEU-DEU,C-WEU-DEU-DEA56,Zone_4A Mixed Humid,mfh,rur,4997.0
C-WEU-DEU,C-WEU-DEU-DEA56,Zone_4A Mixed Humid,sfh,urb,545.5
C-WEU-DEU,C-WEU-DEU-DEA56,Zone_4A Mixed Humid,sfh,rur,545.5
C-WEU-DEU,C-WEU-DEU-DEA57,Zone_5A Cool Humid,mfh,urb,5119.0
C-WEU-DEU,C-WEU-DEU-DEA57,Zone_5A Cool Humid,mfh,rur,5119.0
C-WEU-DEU,C-WEU-DEU-DEA57,Zone_5A Cool Humid,sfh,urb,1303.0
C-WEU-DEU,C-WEU-DEU-DEA57,Zone_5A Cool Humid,sfh,rur,1303.0
C-WEU-DEU,C-WEU-DEU-DEA58,Zone_5A Cool Humid,mfh,urb,6825.5
C-WEU-DEU,C-WEU-DEU-DEA58,Zone_5A Cool Humid,mfh,rur,6825.5
C-WEU-DEU,C-WEU-DEU-DEA58,Zone_5A Cool Humid,sfh,urb,889.0
C-WEU-DEU,C-WEU-DEU-DEA58,Zone_5A Cool Humid,sfh,rur,889.0
C-WEU-DEU,C-WEU-DEU-DEA59,Zone_5A Cool Humid,mfh,urb,1573.5
C-WEU-DEU,C-WEU-DEU-DEA59,Zone_5A Cool Humid,mfh,rur,1573.5
C-WEU-DEU,C-WEU-DEU-DEA59,Zone_5A Cool Humid,sfh,urb,352.0
C-WEU-DEU,C-WEU-DEU-DEA59,Zone_5A Cool Humid,sfh,rur,352.0
C-WEU-DEU,C-WEU-DEU-DEA5A,Zone_5A Cool Humid,mfh,urb,3755.0
C-WEU-DEU,C-WEU-DEU-DEA5A,Zone_5A Cool Humid,mfh,rur,3755.0
C-WEU-DEU,C-WEU-DEU-DEA5A,Zone_5A Cool Humid,sfh,urb,853.5
C-WEU-DEU,C-WEU-DEU-DEA5A,Zone_5A Cool Humid,sfh,rur,853.5
C-WEU-DEU,C-WEU-DEU-DEA5B,Zone_5A Cool Humid,mfh,urb,3862.0
C-WEU-DEU,C-WEU-DEU-DEA5B,Zone_5A Cool Humid,mfh,rur,3862.0
C-WEU-DEU,C-WEU-DEU-DEA5B,Zone_5A Cool Humid,sfh,urb,950.0
C-WEU-DEU,C-WEU-DEU-DEA5B,Zone_5A Cool Humid,sfh,rur,950.0
C-WEU-DEU,C-WEU-DEU-DEA5C,Zone_5A Cool Humid,mfh,urb,4456.0
C-WEU-DEU,C-WEU-DEU-DEA5C,Zone_5A Cool Humid,mfh,rur,4456.0
C-WEU-DEU,C-WEU-DEU-DEA5C,Zone_5A Cool Humid,sfh,urb,778.5
C-WEU-DEU,C-WEU-DEU-DEA5C,Zone_5A Cool Humid,sfh,rur,778.5
C-WEU-DEU,C-WEU-DEU-DEB11,Zone_5A Cool Humid,mfh,urb,2237.0
C-WEU-DEU,C-WEU-DEU-DEB11,Zone_5A Cool Humid,mfh,rur,2237.0
C-WEU-DEU,C-WEU-DEU-DEB11,Zone_5A Cool Humid,sfh,urb,286.5
C-WEU-DEU,C-WEU-DEU-DEB11,Zone_5A Cool Humid,sfh,rur,286.5
C-WEU-DEU,C-WEU-DEU-DEB12,Zone_5A Cool Humid,mfh,urb,2671.0
C-WEU-DEU,C-WEU-DEU-DEB12,Zone_5A Cool Humid,mfh,rur,2671.0
C-WEU-DEU,C-WEU-DEU-DEB12,Zone_5A Cool Humid,sfh,urb,1304.5
C-WEU-DEU,C-WEU-DEU-DEB12,Zone_5A Cool Humid,sfh,rur,1304.5
C-WEU-DEU,C-WEU-DEU-DEB13,Zone_5A Cool Humid,mfh,urb,1884.5
C-WEU-DEU,C-WEU-DEU-DEB13,Zone_5A Cool Humid,mfh,rur,1884.5
C-WEU-DEU,C-WEU-DEU-DEB13,Zone_5A Cool Humid,sfh,urb,925.0
C-WEU-DEU,C-WEU-DEU-DEB13,Zone_5A Cool Humid,sfh,rur,925.0
C-WEU-DEU,C-WEU-DEU-DEB14,Zone_5A Cool Humid,mfh,urb,2108.5
C-WEU-DEU,C-WEU-DEU-DEB14,Zone_5A Cool Humid,mfh,rur,2108.5
C-WEU-DEU,C-WEU-DEU-DEB14,Zone_5A Cool Humid,sfh,urb,1084.5
C-WEU-DEU,C-WEU-DEU-DEB14,Zone_5A Cool Humid,sfh,rur,1084.5
C-WEU-DEU,C-WEU-DEU-DEB15,Zone_5A Cool Humid,mfh,urb,1621.5
C-WEU-DEU,C-WEU-DEU-DEB15,Zone_5A Cool Humid,mfh,rur,1621.5
C-WEU-DEU,C-WEU-DEU-DEB15,Zone_5A Cool Humid,sfh,urb,799.5
C-WEU-DEU,C-WEU-DEU-DEB15,Zone_5A Cool Humid,sfh,rur,799.5
C-WEU-DEU,C-WEU-DEU-DEB17,Zone_5A Cool Humid,mfh,urb,3565.5
C-WEU-DEU,C-WEU-DEU-DEB17,Zone_5A Cool Humid,mfh,rur,3565.5
C-WEU-DEU,C-WEU-DEU-DEB17,Zone_5A Cool Humid,sfh,urb,1332.0
C-WEU-DEU,C-WEU-DEU-DEB17,Zone_5A Cool Humid,sfh,rur,1332.0
C-WEU-DEU,C-WEU-DEU-DEB18,Zone_4A Mixed Humid,mfh,urb,2615.0
C-WEU-DEU,C-WEU-DEU-DEB18,Zone_4A Mixed Humid,mfh,rur,2615.0
C-WEU-DEU,C-WEU-DEU-DEB18,Zone_4A Mixed Humid,sfh,urb,993.0
C-WEU-DEU,C-WEU-DEU-DEB18,Zone_4A Mixed Humid,sfh,rur,993.0
C-WEU-DEU,C-WEU-DEU-DEB1A,Zone_5A Cool Humid,mfh,urb,2133.5
C-WEU-DEU,C-WEU-DEU-DEB1A,Zone_5A Cool Humid,mfh,rur,2133.5
C-WEU-DEU,C-WEU-DEU-DEB1A,Zone_5A Cool Humid,sfh,urb,832.5
C-WEU-DEU,C-WEU-DEU-DEB1A,Zone_5A Cool Humid,sfh,rur,832.5
C-WEU-DEU,C-WEU-DEU-DEB1B,Zone_5A Cool Humid,mfh,urb,2598.5
C-WEU-DEU,C-WEU-DEU-DEB1B,Zone_5A Cool Humid,mfh,rur,2598.5
C-WEU-DEU,C-WEU-DEU-DEB1B,Zone_5A Cool Humid,sfh,urb,1278.5
C-WEU-DEU,C-WEU-DEU-DEB1B,Zone_5A Cool Humid,sfh,rur,1278.5
C-WEU-DEU,C-WEU-DEU-DEB1C,Zone_5A Cool Humid,mfh,urb,1335.5
C-WEU-DEU,C-WEU-DEU-DEB1C,Zone_5A Cool Humid,mfh,rur,1335.5
C-WEU-DEU,C-WEU-DEU-DEB1C,Zone_5A Cool Humid,sfh,urb,929.0
C-WEU-DEU,C-WEU-DEU-DEB1C,Zone_5A Cool Humid,sfh,rur,929.0
C-WEU-DEU,C-WEU-DEU-DEB1D,Zone_5A Cool Humid,mfh,urb,2030.5
C-WEU-DEU,C-WEU-DEU-DEB1D,Zone_5A Cool Humid,mfh,rur,2030.5
C-WEU-DEU,C-WEU-DEU-DEB1D,Zone_5A Cool Humid,sfh,urb,923.0
C-WEU-DEU,C-WEU-DEU-DEB1D,Zone_5A Cool Humid,sfh,rur,923.0
C-WEU-DEU,C-WEU-DEU-DEB21,Zone_5A Cool Humid,mfh,urb,3008.0
C-WEU-DEU,C-WEU-DEU-DEB21,Zone_5A Cool Humid,mfh,rur,3008.0
C-WEU-DEU,C-WEU-DEU-DEB21,Zone_5A Cool Humid,sfh,urb,292.5
C-WEU-DEU,C-WEU-DEU-DEB21,Zone_5A Cool Humid,sfh,rur,292.5
C-WEU-DEU,C-WEU-DEU-DEB22,Zone_5A Cool Humid,mfh,urb,2329.5
C-WEU-DEU,C-WEU-DEU-DEB22,Zone_5A Cool Humid,mfh,rur,2329.5
C-WEU-DEU,C-WEU-DEU-DEB22,Zone_5A Cool Humid,sfh,urb,1577.0
C-WEU-DEU,C-WEU-DEU-DEB22,Zone_5A Cool Humid,sfh,rur,1577.0
C-WEU-DEU,C-WEU-DEU-DEB23,Zone_5A Cool Humid,mfh,urb,1977.5
C-WEU-DEU,C-WEU-DEU-DEB23,Zone_5A Cool Humid,mfh,rur,1977.5
C-WEU-DEU,C-WEU-DEU-DEB23,Zone_5A Cool Humid,sfh,urb,1640.0
C-WEU-DEU,C-WEU-DEU-DEB23,Zone_5A Cool Humid,sfh,rur,1640.0
C-WEU-DEU,C-WEU-DEU-DEB24,Zone_5A Cool Humid,mfh,urb,1210.5
C-WEU-DEU,C-WEU-DEU-DEB24,Zone_5A Cool Humid,mfh,rur,1210.5
C-WEU-DEU,C-WEU-DEU-DEB24,Zone_5A Cool Humid,sfh,urb,1276.0
C-WEU-DEU,C-WEU-DEU-DEB24,Zone_5A Cool Humid,sfh,rur,1276.0
C-WEU-DEU,C-WEU-DEU-DEB25,Zone_5A Cool Humid,mfh,urb,2279.0
C-WEU-DEU,C-WEU-DEU-DEB25,Zone_5A Cool Humid,mfh,rur,2279.0
C-WEU-DEU,C-WEU-DEU-DEB25,Zone_5A Cool Humid,sfh,urb,1106.0
C-WEU-DEU,C-WEU-DEU-DEB25,Zone_5A Cool Humid,sfh,rur,1106.0
C-WEU-DEU,C-WEU-DEU-DEB31,Zone_4A Mixed Humid,mfh,urb,626.0
C-WEU-DEU,C-WEU-DEU-DEB31,Zone_4A Mixed Humid,mfh,rur,626.0
C-WEU-DEU,C-WEU-DEU-DEB31,Zone_4A Mixed Humid,sfh,urb,123.0
C-WEU-DEU,C-WEU-DEU-DEB31,Zone_4A Mixed Humid,sfh,rur,123.0
C-WEU-DEU,C-WEU-DEU-DEB32,Zone_5A Cool Humid,mfh,urb,2121.0
C-WEU-DEU,C-WEU-DEU-DEB32,Zone_5A Cool Humid,mfh,rur,2121.0
C-WEU-DEU,C-WEU-DEU-DEB32,Zone_5A Cool Humid,sfh,urb,646.5
C-WEU-DEU,C-WEU-DEU-DEB32,Zone_5A Cool Humid,sfh,rur,646.5
C-WEU-DEU,C-WEU-DEU-DEB33,Zone_4A Mixed Humid,mfh,urb,727.0
C-WEU-DEU,C-WEU-DEU-DEB33,Zone_4A Mixed Humid,mfh,rur,727.0
C-WEU-DEU,C-WEU-DEU-DEB33,Zone_4A Mixed Humid,sfh,urb,159.0
C-WEU-DEU,C-WEU-DEU-DEB33,Zone_4A Mixed Humid,sfh,rur,159.0
C-WEU-DEU,C-WEU-DEU-DEB34,Zone_4A Mixed Humid,mfh,urb,1823.5
C-WEU-DEU,C-WEU-DEU-DEB34,Zone_4A Mixed Humid,mfh,rur,1823.5
C-WEU-DEU,C-WEU-DEU-DEB34,Zone_4A Mixed Humid,sfh,urb,323.5
C-WEU-DEU,C-WEU-DEU-DEB34,Zone_4A Mixed Humid,sfh,rur,323.5
C-WEU-DEU,C-WEU-DEU-DEB35,Zone_4A Mixed Humid,mfh,urb,2998.0
C-WEU-DEU,C-WEU-DEU-DEB35,Zone_4A Mixed Humid,mfh,rur,2998.0
C-WEU-DEU,C-WEU-DEU-DEB35,Zone_4A Mixed Humid,sfh,urb,328.5
C-WEU-DEU,C-WEU-DEU-DEB35,Zone_4A Mixed Humid,sfh,rur,328.5
C-WEU-DEU,C-WEU-DEU-DEB36,Zone_4A Mixed Humid,mfh,urb,1105.5
C-WEU-DEU,C-WEU-DEU-DEB36,Zone_4A Mixed Humid,mfh,rur,1105.5
C-WEU-DEU,C-WEU-DEU-DEB36,Zone_4A Mixed Humid,sfh,urb,341.5
C-WEU-DEU,C-WEU-DEU-DEB36,Zone_4A Mixed Humid,sfh,rur,341.5
C-WEU-DEU,C-WEU-DEU-DEB37,Zone_5A Cool Humid,mfh,urb,1593.5
C-WEU-DEU,C-WEU-DEU-DEB37,Zone_5A Cool Humid,mfh,rur,1593.5
C-WEU-DEU,C-WEU-DEU-DEB37,Zone_5A Cool Humid,sfh,urb,185.0
C-WEU-DEU,C-WEU-DEU-DEB37,Zone_5A Cool Humid,sfh,rur,185.0
C-WEU-DEU,C-WEU-DEU-DEB38,Zone_4A Mixed Humid,mfh,urb,901.0
C-WEU-DEU,C-WEU-DEU-DEB38,Zone_4A Mixed Humid,mfh,rur,901.0
C-WEU-DEU,C-WEU-DEU-DEB38,Zone_4A Mixed Humid,sfh,urb,156.0
C-WEU-DEU,C-WEU-DEU-DEB38,Zone_4A Mixed Humid,sfh,rur,156.0
C-WEU-DEU,C-WEU-DEU-DEB39,Zone_4A Mixed Humid,mfh,urb,1253.5
C-WEU-DEU,C-WEU-DEU-DEB39,Zone_4A Mixed Humid,mfh,rur,1253.5
C-WEU-DEU,C-WEU-DEU-DEB39,Zone_4A Mixed Humid,sfh,urb,332.5
C-WEU-DEU,C-WEU-DEU-DEB39,Zone_4A Mixed Humid,sfh,rur,332.5
C-WEU-DEU,C-WEU-DEU-DEB3A,Zone_5A Cool Humid,mfh,urb,746.5
C-WEU-DEU,C-WEU-DEU-DEB3A,Zone_5A Cool Humid,mfh,rur,746.5
C-WEU-DEU,C-WEU-DEU-DEB3A,Zone_5A Cool Humid,sfh,urb,161.0
C-WEU-DEU,C-WEU-DEU-DEB3A,Zone_5A Cool Humid,sfh,rur,161.0
C-WEU-DEU,C-WEU-DEU-DEB3B,Zone_4A Mixed Humid,mfh,urb,1379.5
C-WEU-DEU,C-WEU-DEU-DEB3B,Zone_4A Mixed Humid,mfh,rur,1379.5
C-WEU-DEU,C-WEU-DEU-DEB3B,Zone_4A Mixed Humid,sfh,urb,914.5
C-WEU-DEU,C-WEU-DEU-DEB3B,Zone_4A Mixed Humid,sfh,rur,914.5
C-WEU-DEU,C-WEU-DEU-DEB3C,Zone_4A Mixed Humid,mfh,urb,1939.0
C-WEU-DEU,C-WEU-DEU-DEB3C,Zone_4A Mixed Humid,mfh,rur,1939.0
C-WEU-DEU,C-WEU-DEU-DEB3C,Zone_4A Mixed Humid,sfh,urb,1076.5
C-WEU-DEU,C-WEU-DEU-DEB3C,Zone_4A Mixed Humid,sfh,rur,1076.5
C-WEU-DEU,C-WEU-DEU-DEB3D,Zone_5A Cool Humid,mfh,urb,1102.5
C-WEU-DEU,C-WEU-DEU-DEB3D,Zone_5A Cool Humid,mfh,rur,1102.5
C-WEU-DEU,C-WEU-DEU-DEB3D,Zone_5A Cool Humid,sfh,urb,787.5
C-WEU-DEU,C-WEU-DEU-DEB3D,Zone_5A Cool Humid,sfh,rur,787.5
C-WEU-DEU,C-WEU-DEU-DEB3E,Zone_4A Mixed Humid,mfh,urb,1484.0
C-WEU-DEU,C-WEU-DEU-DEB3E,Zone_4A Mixed Humid,mfh,rur,1484.0
C-WEU-DEU,C-WEU-DEU-DEB3E,Zone_4A Mixed Humid,sfh,urb,580.0
C-WEU-DEU,C-WEU-DEU-DEB3E,Zone_4A Mixed Humid,sfh,rur,580.0
C-WEU-DEU,C-WEU-DEU-DEB3F,Zone_5A Cool Humid,mfh,urb,2346.0
C-WEU-DEU,C-WEU-DEU-DEB3F,Zone_5A Cool Humid,mfh,rur,2346.0
C-WEU-DEU,C-WEU-DEU-DEB3F,Zone_5A Cool Humid,sfh,urb,2773.0
C-WEU-DEU,C-WEU-DEU-DEB3F,Zone_5A Cool Humid,sfh,rur,2773.0
C-WEU-DEU,C-WEU-DEU-DEB3G,Zone_5A Cool Humid,mfh,urb,1325.0
C-WEU-DEU,C-WEU-DEU-DEB3G,Zone_5A Cool Humid,mfh,rur,1325.0
C-WEU-DEU,C-WEU-DEU-DEB3G,Zone_5A Cool Humid,sfh,urb,1159.5
C-WEU-DEU,C-WEU-DEU-DEB3G,Zone_5A Cool Humid,sfh,rur,1159.5
C-WEU-DEU,C-WEU-DEU-DEB3H,Zone_4A Mixed Humid,mfh,urb,1782.5
C-WEU-DEU,C-WEU-DEU-DEB3H,Zone_4A Mixed Humid,mfh,rur,1782.5
C-WEU-DEU,C-WEU-DEU-DEB3H,Zone_4A Mixed Humid,sfh,urb,1009.0
C-WEU-DEU,C-WEU-DEU-DEB3H,Zone_4A Mixed Humid,sfh,rur,1009.0
C-WEU-DEU,C-WEU-DEU-DEB3I,Zone_4A Mixed Humid,mfh,urb,1594.0
C-WEU-DEU,C-WEU-DEU-DEB3I,Zone_4A Mixed Humid,mfh,rur,1594.0
C-WEU-DEU,C-WEU-DEU-DEB3I,Zone_4A Mixed Humid,sfh,urb,842.0
C-WEU-DEU,C-WEU-DEU-DEB3I,Zone_4A Mixed Humid,sfh,rur,842.0
C-WEU-DEU,C-WEU-DEU-DEB3J,Zone_4A Mixed Humid,mfh,urb,3458.5
C-WEU-DEU,C-WEU-DEU-DEB3J,Zone_4A Mixed Humid,mfh,rur,3458.5
C-WEU-DEU,C-WEU-DEU-DEB3J,Zone_4A Mixed Humid,sfh,urb,1360.0
C-WEU-DEU,C-WEU-DEU-DEB3J,Zone_4A Mixed Humid,sfh,rur,1360.0
C-WEU-DEU,C-WEU-DEU-DEB3K,Zone_5A Cool Humid,mfh,urb,1811.0
C-WEU-DEU,C-WEU-DEU-DEB3K,Zone_5A Cool Humid,mfh,rur,1811.0
C-WEU-DEU,C-WEU-DEU-DEB3K,Zone_5A Cool Humid,sfh,urb,1049.0
C-WEU-DEU,C-WEU-DEU-DEB3K,Zone_5A Cool Humid,sfh,rur,1049.0
C-WEU-DEU,C-WEU-DEU-DEC01,Zone_4A Mixed Humid,mfh,urb,6870.5
C-WEU-DEU,C-WEU-DEU-DEC01,Zone_4A Mixed Humid,mfh,rur,6870.5
C-WEU-DEU,C-WEU-DEU-DEC01,Zone_4A Mixed Humid,sfh,urb,1214.0
C-WEU-DEU,C-WEU-DEU-DEC01,Zone_4A Mixed Humid,sfh,rur,1214.0
C-WEU-DEU,C-WEU-DEU-DEC02,Zone_4A Mixed Humid,mfh,urb,1069.5
C-WEU-DEU,C-WEU-DEU-DEC02,Zone_4A Mixed Humid,mfh,rur,1069.5
C-WEU-DEU,C-WEU-DEU-DEC02,Zone_4A Mixed Humid,sfh,urb,648.5
C-WEU-DEU,C-WEU-DEU-DEC02,Zone_4A Mixed Humid,sfh,rur,648.5
C-WEU-DEU,C-WEU-DEU-DEC03,Zone_5A Cool Humid,mfh,urb,2318.5
C-WEU-DEU,C-WEU-DEU-DEC03,Zone_5A Cool Humid,mfh,rur,2318.5
C-WEU-DEU,C-WEU-DEU-DEC03,Zone_5A Cool Humid,sfh,urb,662.5
C-WEU-DEU,C-WEU-DEU-DEC03,Zone_5A Cool Humid,sfh,rur,662.5
C-WEU-DEU,C-WEU-DEU-DEC04,Zone_4A Mixed Humid,mfh,urb,2313.5
C-WEU-DEU,C-WEU-DEU-DEC04,Zone_4A Mixed Humid,mfh,rur,2313.5
C-WEU-DEU,C-WEU-DEU-DEC04,Zone_4A Mixed Humid,sfh,urb,908.0
C-WEU-DEU,C-WEU-DEU-DEC04,Zone_4A Mixed Humid,sfh,rur,908.0
C-WEU-DEU,C-WEU-DEU-DEC05,Zone_5A Cool Humid,mfh,urb,2159.5
C-WEU-DEU,C-WEU-DEU-DEC05,Zone_5A Cool Humid,mfh,rur,2159.5
C-WEU-DEU,C-WEU-DEU-DEC05,Zone_5A Cool Humid,sfh,urb,837.0
C-WEU-DEU,C-WEU-DEU-DEC05,Zone_5A Cool Humid,sfh,rur,837.0
C-WEU-DEU,C-WEU-DEU-DEC06,Zone_5A Cool Humid,mfh,urb,1068.5
C-WEU-DEU,C-WEU-DEU-DEC06,Zone_5A Cool Humid,mfh,rur,1068.5
C-WEU-DEU,C-WEU-DEU-DEC06,Zone_5A Cool Humid,sfh,urb,541.0
C-WEU-DEU,C-WEU-DEU-DEC06,Zone_5A Cool Humid,sfh,rur,541.0
C-WEU-DEU,C-WEU-DEU-DED21,Zone_5A Cool Humid,mfh,urb,11253.5
C-WEU-DEU,C-WEU-DEU-DED21,Zone_5A Cool Humid,mfh,rur,11253.5
C-WEU-DEU,C-WEU-DEU-DED21,Zone_5A Cool Humid,sfh,urb,524.0
C-WEU-DEU,C-WEU-DEU-DED21,Zone_5A Cool Humid,sfh,rur,524.0
C-WEU-DEU,C-WEU-DEU-DED2C,Zone_5A Cool Humid,mfh,urb,7433.5
C-WEU-DEU,C-WEU-DEU-DED2C,Zone_5A Cool Humid,mfh,rur,7433.5
C-WEU-DEU,C-WEU-DEU-DED2C,Zone_5A Cool Humid,sfh,urb,1464.5
C-WEU-DEU,C-WEU-DEU-DED2C,Zone_5A Cool Humid,sfh,rur,1464.5
C-WEU-DEU,C-WEU-DEU-DED2D,Zone_5A Cool Humid,mfh,urb,9941.0
C-WEU-DEU,C-WEU-DEU-DED2D,Zone_5A Cool Humid,mfh,rur,9941.0
C-WEU-DEU,C-WEU-DEU-DED2D,Zone_5A Cool Humid,sfh,urb,1406.0
C-WEU-DEU,C-WEU-DEU-DED2D,Zone_5A Cool Humid,sfh,rur,1406.0
C-WEU-DEU,C-WEU-DEU-DED2E,Zone_5A Cool Humid,mfh,urb,6561.0
C-WEU-DEU,C-WEU-DEU-DED2E,Zone_5A Cool Humid,mfh,rur,6561.0
C-WEU-DEU,C-WEU-DEU-DED2E,Zone_5A Cool Humid,sfh,urb,1018.0
C-WEU-DEU,C-WEU-DEU-DED2E,Zone_5A Cool Humid,sfh,rur,1018.0
C-WEU-DEU,C-WEU-DEU-DED2F,Zone_5A Cool Humid,mfh,urb,6317.5
C-WEU-DEU,C-WEU-DEU-DED2F,Zone_5A Cool Humid,mfh,rur,6317.5
C-WEU-DEU,C-WEU-DEU-DED2F,Zone_5A Cool Humid,sfh,urb,1002.5
C-WEU-DEU,C-WEU-DEU-DED2F,Zone_5A Cool Humid,sfh,rur,1002.5
C-WEU-DEU,C-WEU-DEU-DED41,Zone_5A Cool Humid,mfh,urb,10060.5
C-WEU-DEU,C-WEU-DEU-DED41,Zone_5A Cool Humid,mfh,rur,10060.5
C-WEU-DEU,C-WEU-DEU-DED41,Zone_5A Cool Humid,sfh,urb,266.0
C-WEU-DEU,C-WEU-DEU-DED41,Zone_5A Cool Humid,sfh,rur,266.0
C-WEU-DEU,C-WEU-DEU-DED42,Zone_5A Cool Humid,mfh,urb,13433.5
C-WEU-DEU,C-WEU-DEU-DED42,Zone_5A Cool Humid,mfh,rur,13433.5
C-WEU-DEU,C-WEU-DEU-DED42,Zone_5A Cool Humid,sfh,urb,1132.0
C-WEU-DEU,C-WEU-DEU-DED42,Zone_5A Cool Humid,sfh,rur,1132.0
C-WEU-DEU,C-WEU-DEU-DED43,Zone_5A Cool Humid,mfh,urb,11150.5
C-WEU-DEU,C-WEU-DEU-DED43,Zone_5A Cool Humid,mfh,rur,11150.5
C-WEU-DEU,C-WEU-DEU-DED43,Zone_5A Cool Humid,sfh,urb,1400.0
C-WEU-DEU,C-WEU-DEU-DED43,Zone_5A Cool Humid,sfh,rur,1400.0
