region_bld,clim,urt,arch,eneff,region_nuts,value
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-NLD-NL133,571.8216202
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-NLD-NL211,569.277676
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-NLD-NL211,571.8216202
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-NLD-NL212,569.277676
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-NLD-NL212,571.8216202
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-NLD-NL213,569.277676
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-NLD-NL213,571.8216202
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-NLD-NL221,569.277676
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-NLD-NL221,571.8216202
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL224,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL224,546.0108916
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-NLD-NL225,569.277676
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-NLD-NL225,571.8216202
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL226,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL226,546.0108916
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-NLD-NL230,569.277676
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-NLD-NL230,571.8216202
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL321,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL321,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL323,545.2220788
