region_bld,clim,region_gea,urt,mat,arch,yr_con,bld_age,Occupied conventional dwellings,Unoccupied conventional dwellings
C-EEU-SVK,Zone_6A Cold Humid,EEU,urb,perm,sfh,2015,p3,7117.1576361547295,2013.5859024512765
C-EEU-SVK,Zone_6A Cold Humid,EEU,urb,perm,sfh,2020,p3,5313.837306566277,3407.060420629508
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1945,p1,41869.99999999999,18166.0
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1960,p2,25572.999999999996,6274.999999999997
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1965,p2,14846.465561453804,2397.755023142549
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1970,p2,56076.80339482275,9056.595757768147
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1975,p2,63151.832925696894,10199.237252224571
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1980,p2,56050.89811802646,9052.411966864713
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1985,p2,31066.929138489962,6896.9156528891945
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1990,p2,32733.85242627362,7266.975701773683
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1995,p3,34939.564395065914,7756.647833045945
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,2000,p3,33357.65404017041,7405.460812291159
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,2005,p3,20678.913116313393,4330.859771092397
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,2010,p3,24309.086883686563,5091.140228907591
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,2015,p3,5605.9999999999845,1199.999999999996
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,2020,p3,3984.999999999984,2661.9999999999986
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1945,p1,41869.99999999999,18166.0
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1960,p2,25572.999999999996,6274.999999999997
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1965,p2,14846.465278590222,2397.754977459113
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1970,p2,56076.80346394669,9056.595768931902
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1975,p2,63151.833021004866,10199.237267617136
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1980,p2,56050.89823645812,9052.411985991826
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1985,p2,31066.928994550683,6896.915620934406
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1990,p2,32733.85226921427,7266.9756669062135
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1995,p3,34939.56454176309,7756.647865612984
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,2000,p3,33357.654194471885,7405.4608465463725
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,2005,p3,20678.913116313393,4330.859771092397
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,2010,p3,24309.086883686563,5091.140228907591
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,2015,p3,5605.9999999999845,1199.999999999996
C-EEU-SVN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,2020,p3,3984.999999999984,2661.9999999999986
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1945,p1,11078.999999999996,5082.0
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1960,p2,2196.999999999999,705.9999999999989
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1965,p2,2008.2545328333254,456.9680972914155
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1970,p2,7585.407728075337,1726.020920160855
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1975,p2,8542.434170934397,1943.7874161407606
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1980,p2,7581.903568156931,1725.2235664069663
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1985,p2,4447.741554505914,1524.9130837254834
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1990,p2,4686.389022435512,1606.7336305769813
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1995,p3,5002.172946142156,1715.0004961286875
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,2000,p3,4775.696476916401,1637.3527895688426
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,2005,p3,4056.906000813152,1496.6333490423312
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,2010,p3,4769.093999186838,1759.3666509576653
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,2015,p3,963.9999999999965,448.99999999999875
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,2020,p3,508.9999999999978,409.99999999999875
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1945,p1,11078.999999999996,5082.0
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1960,p2,2196.999999999999,705.9999999999989
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1965,p2,2008.25449457088,456.96808858499026
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1970,p2,7585.4077374256085,1726.0209222884619
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1975,p2,8542.434183826535,1943.7874190743014
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1980,p2,7581.9035841769655,1725.2235700522424
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1985,p2,4447.741533898638,1524.9130766602552
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1990,p2,4686.388999949889,1606.7336228677586
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1995,p3,5002.172967144268,1715.0005033292841
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,2000,p3,4775.696499007191,1637.3527971426956
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,2005,p3,4056.906000813152,1496.6333490423312
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,2010,p3,4769.093999186838,1759.3666509576653
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,2015,p3,963.9999999999965,448.99999999999875
C-EEU-SVN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,2020,p3,508.9999999999978,409.99999999999875
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1945,p1,18898.999999999993,8714.0
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1960,p2,11888.999999999996,2720.9999999999995
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1965,p2,5749.27086998936,935.4883468132524
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1970,p2,21715.655548148174,3533.4467914434454
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1975,p2,24455.449812163304,3979.2503836921237
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1980,p2,21705.623769699127,3531.814478051171
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1985,p2,12667.314700126775,2674.4774195136024
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1990,p2,13346.990562945308,2817.9788474585803
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1995,p3,14246.353596928344,3007.8633007364956
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,mfh,2000,p3,13601.341139999535,2871.6804322913126
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,mfh,2005,p3,7266.210068077757,1481.9244217790153
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,mfh,2010,p3,8541.789931922225,1742.0755782209787
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,mfh,2015,p3,2085.9999999999923,431.99999999999886
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,mfh,2020,p3,1305.999999999995,738.9999999999985
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1945,p1,18898.999999999993,8714.0
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1960,p2,11888.999999999996,2720.9999999999995
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1965,p2,5749.270760450877,935.4883289897796
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1970,p2,21715.655574916316,3533.4467957990028
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1975,p2,24455.44984907117,3979.2503896975586
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1980,p2,21705.623815561597,3531.8144855136493
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1985,p2,12667.31464143657,2674.4774071222137
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1990,p2,13346.9904989055,2817.978833937717
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1995,p3,14246.353656743047,3007.863313365301
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,sfh,2000,p3,13601.341202914844,2871.680445574758
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,sfh,2005,p3,7266.210068077757,1481.9244217790153
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,sfh,2010,p3,8541.789931922225,1742.0755782209787
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,sfh,2015,p3,2085.9999999999923,431.99999999999886
C-EEU-SVN,Zone_5A Cool Humid,EEU,rur,perm,sfh,2020,p3,1305.999999999995,738.9999999999985
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1945,p1,37678.99999999999,11798.999999999998
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1960,p2,22509.999999999985,4230.999999999999
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1965,p2,15122.426815012892,2446.637803201405
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1970,p2,57119.14070375107,9241.231625167447
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1975,p2,64325.678573106576,10407.168031873258
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1980,p2,57092.75390812936,9236.962539757873
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1985,p2,26730.19297811088,4576.620698534535
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1990,p2,28164.424889592632,4822.183289794579
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1995,p3,30062.234174736965,5147.1174667896785
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,mfh,2000,p3,28701.147957559446,4914.078544881193
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,mfh,2005,p3,24539.087214979707,4845.672225308436
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,mfh,2010,p3,28846.91278502025,5696.327774691556
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,mfh,2015,p3,6491.999999999991,1193.9999999999968
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,mfh,2020,p3,3922.999999999996,3093.9999999999986
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,sfh,1945,p1,37678.99999999999,11798.999999999998
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,sfh,1960,p2,22509.999999999985,4230.999999999999
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,sfh,1965,p2,15122.426526891546,2446.6377565866246
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,sfh,1970,p2,57119.140774159874,9241.231636558794
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,sfh,1975,p2,64325.67867018611,10407.168047579631
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,sfh,1980,p2,57092.754028762385,9236.96255927493
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,sfh,1985,p2,26730.192854264566,4576.620677330131
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,sfh,1990,p2,28164.42475445771,4822.183266657404
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,sfh,1995,p3,30062.234300956174,5147.117488400349
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,sfh,2000,p3,28701.14809032147,4914.078567612097
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,sfh,2005,p3,24539.087214979707,4845.672225308436
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,sfh,2010,p3,28846.91278502025,5696.327774691556
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,sfh,2015,p3,6491.999999999991,1193.9999999999968
C-EEU-SVN,Zone_5A Cool Humid,EEU,urb,perm,sfh,2020,p3,3922.999999999996,3093.9999999999986
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,mfh,1945,p1,11972.999999999998,5300.0
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,mfh,1960,p2,2958.9999999999964,731.9999999999997
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,mfh,1965,p2,2029.6505100475842,384.9714148405119
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,mfh,1970,p2,7666.222788246916,1454.081192138245
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,mfh,1975,p2,8633.445406755069,1637.5379291821514
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,mfh,1980,p2,7662.681294950422,1453.4094638390868
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,mfh,1985,p2,3829.215735536443,788.7968048758898
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,mfh,1990,p2,4034.675659015178,831.120388179394
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,mfh,1995,p3,4306.545045954241,887.1239457149318
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,mfh,2000,p3,4111.563559494123,846.9588612297798
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,mfh,2005,p3,2612.6732051463814,564.4550837297237
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,mfh,2010,p3,3071.3267948536122,663.5449162702746
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,mfh,2015,p3,579.9999999999992,186.9999999999999
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,mfh,2020,p3,354.99999999999886,248.99999999999972
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,sfh,1945,p1,11972.999999999998,5300.0
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,sfh,1960,p2,2958.9999999999964,731.9999999999997
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,sfh,1965,p2,2029.6504713774916,384.9714075058109
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,sfh,1970,p2,7666.222797696806,1454.0811939306413
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,sfh,1975,p2,8633.445419784559,1637.5379316535034
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,sfh,1980,p2,7662.681311141136,1453.4094669100407
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,sfh,1985,p2,3829.215717794924,788.7968012212365
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,sfh,1990,p2,4034.6756396565174,831.120384191619
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,sfh,1995,p3,4306.54506403569,887.1239494396071
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,sfh,2000,p3,4111.563578512858,846.9588651475317
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,sfh,2005,p3,2612.6732051463814,564.4550837297237
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,sfh,2010,p3,3071.3267948536122,663.5449162702746
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,sfh,2015,p3,579.9999999999992,186.9999999999999
C-EEU-SVN,Zone_7A Very cold Humid,EEU,rur,perm,sfh,2020,p3,354.99999999999886,248.99999999999972
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,mfh,1945,p1,23716.999999999993,10361.0
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,mfh,1960,p2,15338.999999999989,5505.999999999999
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,mfh,1965,p2,20254.49621653581,5679.681476072377
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,mfh,1970,p2,29830.36151106946,8364.905741799841
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,mfh,1975,p2,26376.056173684974,7396.26382507701
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,mfh,1980,p2,18769.08609870968,5263.1489570507565
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,mfh,1985,p2,16145.43028439123,2690.4319836183936
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,mfh,1990,p2,21693.03132951566,3614.869612176795
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,mfh,1995,p3,30920.165807244393,5152.455001897202
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,mfh,2000,p3,22253.372578848666,3708.243402307595
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,mfh,2005,p3,26082.7117014123,2805.4875258834636
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,mfh,2010,p3,21555.288298587664,2318.5124741165264
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,mfh,2015,p3,10678.999999999987,786.999999999997
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,mfh,2020,p3,10857.999999999995,1345.9999999999975
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,sfh,1945,p1,23716.999999999993,10361.0
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,sfh,1960,p2,15338.999999999989,5505.999999999999
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,sfh,1965,p2,20254.526884641007,5679.690075894714
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,sfh,1970,p2,29830.300189064605,8364.888546138625
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,sfh,1975,p2,26376.105043600957,7396.277528975324
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,sfh,1980,p2,18769.06788269337,5263.143848991322
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,sfh,1985,p2,16145.471909272623,2690.4389198790104
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,sfh,1990,p2,21692.964097472504,3614.8584088061766
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,sfh,1995,p3,30920.21081739656,5152.462502270427
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,sfh,2000,p3,22253.35317585827,3708.2401690443694
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,sfh,2005,p3,26082.64947934679,2805.4808332040147
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,sfh,2010,p3,21555.350520653163,2318.5191667959753
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,sfh,2015,p3,10678.999999999987,786.999999999997
C-WEU-AUT,Zone_4A Mixed Humid,WEU,rur,perm,sfh,2020,p3,10857.999999999995,1345.9999999999975
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,mfh,1945,p1,367935.0,74910.0
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,mfh,1960,p2,109461.99999999997,18003.99999999999
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,mfh,1965,p2,105084.74182178639,16510.721750469835
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,mfh,1970,p2,154766.41849438334,24316.61559782946
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,mfh,1975,p2,136844.72937054734,21500.792698212925
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,mfh,1980,p2,97378.11031328246,15299.869953487705
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,mfh,1985,p2,59310.84449921132,7193.1713089646955
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,mfh,1990,p2,79690.16528133588,9664.758870799453
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,mfh,1995,p3,113586.39031480311,13775.665661145169
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,mfh,2000,p3,81748.59990464932,9914.404159090609
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,mfh,2005,p3,88695.89329489024,10794.885257673377
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,mfh,2010,p3,73300.1067051095,8921.114742326581
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,mfh,2015,p3,42793.99999999996,4560.999999999995
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,mfh,2020,p3,69218.99999999996,16837.99999999999
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,sfh,1945,p1,367935.0,74910.0
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,sfh,1960,p2,109461.99999999997,18003.99999999999
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,sfh,1965,p2,105084.90093460176,16510.746749983322
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,sfh,1970,p2,154766.1003424541,24316.565610382295
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,sfh,1975,p2,136844.9829183251,21500.83253517436
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,sfh,1980,p2,97378.01580461871,15299.855104459948
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,sfh,1985,p2,59310.99740977633,7193.189853834499
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,sfh,1990,p2,79689.9183019004,9664.728917333026
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,sfh,1995,p3,113586.5556612874,13775.685714233225
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,sfh,2000,p3,81748.52862703537,9914.395514599168
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,sfh,2005,p3,88695.68170486295,10794.859505747538
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,sfh,2010,p3,73300.3182951368,8921.140494252435
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,sfh,2015,p3,42793.99999999996,4560.999999999995
C-WEU-AUT,Zone_4A Mixed Humid,WEU,urb,perm,sfh,2020,p3,69218.99999999996,16837.99999999999
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,mfh,1945,p1,129871.99999999997,63942.99999999999
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,mfh,1960,p2,66552.99999999996,22698.999999999993
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,mfh,1965,p2,80560.41278260565,19610.078091486717
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,mfh,1970,p2,118647.08528569472,28881.165418781555
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,mfh,1975,p2,104908.36448155637,25536.875356945406
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,mfh,1980,p2,74652.13745014298,18171.88113278625
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,mfh,1985,p2,65825.47613262483,9931.52945310131
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,mfh,1990,p2,88442.70937344269,13343.942568447017
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,mfh,1995,p3,126062.39498129203,19019.875924067535
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,mfh,2000,p3,90727.41951264022,13688.652054384076
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,mfh,2005,p3,94007.7018277537,9582.655577754795
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,mfh,2010,p3,77690.29817224616,7919.344422245165
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,mfh,2015,p3,34852.99999999996,2464.999999999995
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,mfh,2020,p3,39989.99999999997,4822.999999999994
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,sfh,1945,p1,129871.99999999997,63942.99999999999
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,sfh,1960,p2,66552.99999999996,22698.999999999993
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,sfh,1965,p2,80560.41291379408,19610.078123420706
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,sfh,1970,p2,118647.08550458282,28881.16547206347
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,sfh,1975,p2,104908.36404040261,25536.875249559413
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,sfh,1980,p2,74652.1375412202,18171.881154956347
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,sfh,1985,p2,65825.47535942496,9931.529336443475
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,sfh,1990,p2,88442.71068343427,13343.942766094207
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,sfh,1995,p3,126062.39429484875,19019.87582049925
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,sfh,2000,p3,90727.41966229171,13688.652076962997
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,sfh,2005,p3,94007.7014358249,9582.655537803614
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,sfh,2010,p3,77690.29856417494,7919.3444621963445
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,sfh,2015,p3,34852.99999999996,2464.999999999995
C-WEU-AUT,Zone_5A Cool Humid,WEU,rur,perm,sfh,2020,p3,39989.99999999997,4822.999999999994
C-WEU-AUT,Zone_5A Cool Humid,WEU,urb,perm,mfh,1945,p1,85189.99999999997,34203.0
C-WEU-AUT,Zone_5A Cool Humid,WEU,urb,perm,mfh,1960,p2,50384.99999999999,13870.99999999999
C-WEU-AUT,Zone_5A Cool Humid,WEU,urb,perm,mfh,1965,p2,59003.36446498586,14440.419110015184
C-WEU-AUT,Zone_5A Cool Humid,WEU,urb,perm,mfh,1970,p2,86898.47747815473,21267.438665322723
C-WEU-AUT,Zone_5A Cool Humid,WEU,urb,perm,mfh,1975,p2,76836.08178168822,18804.77890980967
C-WEU-AUT,Zone_5A Cool Humid,WEU,urb,perm,mfh,1980,p2,54676.07627517101,13381.363314852382
C-WEU-AUT,Zone_5A Cool Humid,WEU,urb,perm,mfh,1985,p2,47819.07961667938,6907.933640035817
