region_bld,urt,arch,mat,year,value
C-WEU-GBR,rur,sfh,perm,2040,52.81437155533429
C-WEU-GBR,rur,sfh,perm,2045,52.49071289044572
C-WEU-GBR,rur,sfh,perm,2050,52.16705422555715
C-WEU-GBR,rur,sfh,perm,2055,52.16705422555715
C-WEU-GBR,rur,sfh,perm,2060,52.16705422555715
C-WEU-GBR,rur,sfh,perm,2065,52.16705422555715
C-WEU-GBR,rur,sfh,perm,2070,52.16705422555715
C-WEU-GBR,rur,sfh,perm,2075,52.16705422555715
C-WEU-GBR,rur,sfh,perm,2080,52.16705422555715
C-WEU-GBR,rur,sfh,perm,2085,52.16705422555715
C-WEU-GBR,rur,sfh,perm,2090,52.16705422555715
C-WEU-GBR,rur,sfh,perm,2095,52.16705422555715
C-WEU-GBR,rur,sfh,perm,2100,52.16705422555715
C-WEU-GBR,urb,mfh,perm,2015,28.53199738
C-WEU-GBR,urb,mfh,perm,2020,28.919386
C-WEU-GBR,urb,mfh,perm,2025,29.28255671
C-WEU-GBR,urb,mfh,perm,2030,28.847355153877093
C-WEU-GBR,urb,mfh,perm,2035,28.412153597754184
C-WEU-GBR,urb,mfh,perm,2040,27.976952041631275
C-WEU-GBR,urb,mfh,perm,2045,27.541750485508366
C-WEU-GBR,urb,mfh,perm,2050,27.106548929385458
C-WEU-GBR,urb,mfh,perm,2055,27.106548929385458
C-WEU-GBR,urb,mfh,perm,2060,27.106548929385458
C-WEU-GBR,urb,mfh,perm,2065,27.106548929385458
C-WEU-GBR,urb,mfh,perm,2070,27.106548929385458
C-WEU-GBR,urb,mfh,perm,2075,27.106548929385458
C-WEU-GBR,urb,mfh,perm,2080,27.106548929385458
C-WEU-GBR,urb,mfh,perm,2085,27.106548929385458
C-WEU-GBR,urb,mfh,perm,2090,27.106548929385458
C-WEU-GBR,urb,mfh,perm,2095,27.106548929385458
C-WEU-GBR,urb,mfh,perm,2100,27.106548929385458
C-WEU-GBR,urb,sfh,perm,2015,49.84234028
C-WEU-GBR,urb,sfh,perm,2020,50.51906666
C-WEU-GBR,urb,sfh,perm,2025,51.15348696
