index,region_bld,urt,arch,mat,year,value
3534,R32BRA,urb,sfh,perm,2100,38.9144824
3535,R32BRA,urb,inf,sub,2040,16.71466116
3536,R32BRA,urb,inf,sub,2035,15.79362149
3537,R32BRA,urb,inf,sub,2030,14.74903153
3538,R32BRA,urb,inf,sub,2025,13.59307717
3539,R32BRA,urb,inf,sub,2020,12.34374427
3540,R32BRA,urb,inf,sub,2015,11.02379567
3541,R32BRA,rur,sfh,perm,2100,45.37439618
3542,R32BRA,rur,sfh,perm,2095,44.81043649
3543,R32BRA,rur,sfh,perm,2090,44.15961687
3544,R32BRA,rur,sfh,perm,2085,43.41176688
3545,R32BRA,urb,sfh,perm,2025,22.21316798
3546,R32BRA,urb,sfh,perm,2020,20.03444361
3547,R32BRA,urb,sfh,perm,2015,17.8058427
3548,R32BRA,urb,mfh,perm,2100,21.9738529
3549,R32BRA,urb,inf,sub,2060,19.14419524
3550,R32BRA,urb,inf,sub,2065,19.47762724
3551,R32BRA,urb,inf,sub,2045,17.50979488
3552,R32BRA,urb,inf,sub,2075,18.1674778
3553,R32BRA,urb,inf,sub,2080,18.5851761
3554,R32BRA,urb,inf,sub,2085,18.9511146
3555,R32BRA,urb,inf,sub,2090,19.2701693
3556,R32BRA,urb,inf,sub,2095,19.5471844
3557,R32BRA,urb,inf,sub,2100,19.7868292
3558,R32BRA,urb,mfh,perm,2015,10.05443074
3559,R32BRA,urb,mfh,perm,2020,11.31285552
3560,R32BRA,urb,mfh,perm,2025,12.54311648
3561,R32BRA,rur,sfh,perm,2080,42.55605373
3562,R32BRA,urb,mfh,perm,2030,13.72666973
3563,R32BRA,urb,mfh,perm,2040,15.89159911
3564,R32BRA,urb,mfh,perm,2045,16.85104387
3565,R32BRA,urb,mfh,perm,2050,17.71860203
3566,R32BRA,urb,mfh,perm,2055,18.4923822
3567,R32BRA,urb,mfh,perm,2060,19.17465321
3568,R32BRA,urb,mfh,perm,2065,19.77069272
3569,R32BRA,urb,mfh,perm,2070,20.38518527
3570,R32BRA,urb,mfh,perm,2075,20.77819047
3571,R32BRA,urb,mfh,perm,2080,21.10531032
3572,R32BRA,urb,mfh,perm,2085,21.37416455
3573,R32BRA,urb,mfh,perm,2090,21.59071765
3574,R32BRA,urb,mfh,perm,2095,21.76035685
3575,R32BRA,urb,mfh,perm,2035,14.84727426
3576,R32BRA,urb,inf,sub,2055,18.71529642
3577,R32BRA,rur,sfh,perm,2075,41.58024768
3578,R32BRA,rur,sfh,perm,2065,39.22923601
3579,R32BRA,rur,sfh,perm,2070,40.47464754
3580,R32BRA,rur,mfh,perm,2060,26.09173715
3581,R32BRA,rur,mfh,perm,2065,27.05274625
3582,R32BRA,rur,mfh,perm,2070,27.91159046
3583,R32BRA,rur,mfh,perm,2075,28.67401979
3584,R32BRA,rur,mfh,perm,2080,29.34694224
3585,R32BRA,rur,mfh,perm,2085,29.93704781
3586,R32BRA,rur,mfh,perm,2090,30.45277022
3587,R32BRA,rur,mfh,perm,2095,30.90157982
3588,R32BRA,rur,mfh,perm,2100,31.29049024
3589,R32BRA,urb,inf,sub,2050,18.17529336
3590,R32BRA,rur,sfh,perm,2020,21.59358467
3591,R32BRA,rur,sfh,perm,2015,19.15752411
3592,R32BRA,rur,sfh,perm,2055,36.28863347
3593,R32BRA,rur,sfh,perm,2050,34.58577764
3594,R32BRA,rur,sfh,perm,2045,32.73001058
3595,R32BRA,rur,sfh,perm,2060,37.83567498
3596,R32BRA,rur,sfh,perm,2035,28.59189765
3597,R32BRA,rur,sfh,perm,2030,26.34094988
3598,R32BRA,rur,sfh,perm,2025,23.99872597
3599,R32BRA,rur,sfh,perm,2040,30.7276672
3600,R32CAN,sub,sfh,perm,2060,71.03009345
3601,R32CAN,sub,sfh,perm,2035,69.01078131
3602,R32CAN,sub,sfh,perm,2040,69.47949708
3603,R32CAN,sub,sfh,perm,2045,69.91658592
3604,R32CAN,sub,sfh,perm,2050,70.32085682
3605,R32CAN,sub,sfh,perm,2055,70.69191053
3606,R32CAN,sub,sfh,perm,2030,68.51247927
3607,R32CAN,sub,sfh,perm,2075,71.85942411
3608,R32CAN,sub,sfh,perm,2070,71.61222049
3609,R32CAN,sub,sfh,perm,2025,67.98743149
3610,R32CAN,sub,sfh,perm,2080,72.08004609
3611,R32CAN,sub,sfh,perm,2085,72.27623767
3612,R32CAN,sub,sfh,perm,2090,72.45019575
3613,R32CAN,sub,sfh,perm,2095,72.60408991
3614,R32CAN,sub,sfh,perm,2100,72.73996515
3615,R32CAN,sub,sfh,perm,2065,71.33637841
3616,R32CAN,sub,sfh,perm,2020,67.43914674
3617,R32CAN,sub,mfh,perm,2085,28.21458275
3618,R32CAN,sub,mfh,perm,2100,28.39560873
3619,R32CAN,sub,mfh,perm,2015,26.10477677
3620,R32CAN,sub,mfh,perm,2020,26.32632034
3621,R32CAN,sub,mfh,perm,2025,26.54035508
3622,R32CAN,sub,mfh,perm,2030,26.74531876
3623,R32CAN,sub,mfh,perm,2035,26.93984167
3624,R32CAN,sub,mfh,perm,2040,27.12281495
3625,R32CAN,sub,mfh,perm,2045,27.29344197
3626,R32CAN,sub,mfh,perm,2050,27.4512578
3627,R32CAN,sub,mfh,perm,2060,27.72812357
3628,R32CAN,sub,mfh,perm,2065,27.84768848
3629,R32CAN,sub,mfh,perm,2070,27.95536937
3630,R32CAN,sub,mfh,perm,2075,28.05187061
3631,R32CAN,sub,mfh,perm,2080,28.13799515
3632,R32CAN,sub,mfh,perm,2090,28.28249102
3633,R32CAN,sub,mfh,perm,2095,28.34256691
3634,R32CAN,sub,sfh,perm,2015,66.87162689
3635,R32CAN,sub,mfh,perm,2055,27.5961066
3636,R32CAN,rur,mfh,perm,2055,26.71619062
3637,R32CAN,rur,mfh,perm,2015,25.27241261
3638,R32CAN,rur,sfh,perm,2060,70.73271204
3639,R32CAN,rur,sfh,perm,2065,71.03771468
3640,R32CAN,rur,sfh,perm,2070,71.3124019
3641,R32CAN,rur,sfh,perm,2075,71.55857055
3642,R32CAN,rur,sfh,perm,2080,71.77826885
3643,R32CAN,rur,sfh,perm,2085,71.97363904
3644,R32CAN,rur,sfh,perm,2055,70.395945
3645,R32CAN,rur,sfh,perm,2090,72.1468688
3646,R32CAN,rur,sfh,perm,2100,72.43542503
3647,R32CAN,urb,mfh,perm,2015,26.10477677
3648,R32CAN,urb,mfh,perm,2020,26.32632034
3649,R32CAN,urb,mfh,perm,2025,26.54035508
3650,R32CAN,urb,mfh,perm,2030,26.74531876
3651,R32CAN,urb,mfh,perm,2035,26.93984167
3652,R32CAN,rur,sfh,perm,2095,72.30011866
3653,R32CAN,urb,mfh,perm,2040,27.12281495
3654,R32CAN,rur,sfh,perm,2050,70.02644477
3655,R32CAN,rur,sfh,perm,2040,69.18860755
3656,R32CAN,rur,mfh,perm,2060,26.84399816
3657,R32CAN,rur,mfh,perm,2065,26.95975069
3658,R32CAN,rur,mfh,perm,2070,27.06399812
3659,R32CAN,rur,mfh,perm,2075,27.15742237
3660,R32CAN,rur,mfh,perm,2080,27.24080078
3661,R32CAN,rur,mfh,perm,2085,27.31494634
3662,R32CAN,rur,mfh,perm,2050,26.57596041
3663,R32CAN,rur,mfh,perm,2090,27.38068933
3664,R32CAN,rur,mfh,perm,2100,27.49020022
3665,R32CAN,rur,sfh,perm,2015,66.59165572
3666,R32CAN,rur,sfh,perm,2020,67.15679954
3667,R32CAN,rur,sfh,perm,2025,67.70278879
3668,R32CAN,rur,sfh,perm,2030,68.22563835
3669,R32CAN,rur,sfh,perm,2035,68.72185415
3670,R32CAN,rur,mfh,perm,2095,27.43884967
3671,R32CAN,urb,mfh,perm,2045,27.29344197
3672,R32CAN,rur,sfh,perm,2045,69.62386643
3673,R32CAN,urb,mfh,perm,2055,27.5961066
3674,R32CAN,urb,sfh,perm,2065,71.33637841
3675,R32CAN,urb,sfh,perm,2070,71.61222049
3676,R32CAN,urb,sfh,perm,2075,71.85942411
3677,R32CAN,urb,sfh,perm,2080,72.08004609
3678,R32CAN,urb,sfh,perm,2085,72.27623767
3679,R32CAN,urb,sfh,perm,2090,72.45019575
3680,R32CAN,urb,sfh,perm,2060,71.03009345
3681,R32CAN,urb,sfh,perm,2095,72.60408991
3682,R32CAN,rur,mfh,perm,2040,26.25799012
3683,R32CAN,rur,mfh,perm,2035,26.08085104
3684,R32CAN,rur,mfh,perm,2030,25.8925306
3685,R32CAN,rur,mfh,perm,2025,25.69410228
3686,R32CAN,rur,mfh,perm,2020,25.48689215
3687,R32CAN,urb,mfh,perm,2050,27.4512578
3688,R32CAN,urb,sfh,perm,2100,72.73996515
3689,R32CAN,urb,sfh,perm,2055,70.69191053
3690,R32CAN,urb,sfh,perm,2030,68.51247927
3691,R32CAN,urb,sfh,perm,2045,69.91658592
3692,R32CAN,urb,sfh,perm,2050,70.32085682
3693,R32CAN,urb,mfh,perm,2060,27.72812357
3694,R32CAN,urb,mfh,perm,2065,27.84768848
3695,R32CAN,urb,mfh,perm,2070,27.95536937
3696,R32CAN,urb,mfh,perm,2075,28.05187061
3697,R32CAN,urb,mfh,perm,2085,28.21458275
3698,R32CAN,urb,mfh,perm,2090,28.28249102
3699,R32CAN,urb,mfh,perm,2080,28.13799515
3700,R32CAN,urb,mfh,perm,2100,28.39560873
3701,R32CAN,urb,sfh,perm,2015,66.87162689
3702,R32CAN,urb,sfh,perm,2020,67.43914674
3703,R32CAN,urb,sfh,perm,2025,67.98743149
3704,R32CAN,rur,mfh,perm,2045,26.42317661
3705,R32CAN,urb,sfh,perm,2035,69.01078131
3706,R32CAN,urb,sfh,perm,2040,69.47949708
3707,R32CAN,urb,mfh,perm,2095,28.34256691
3708,R32CAS-CAU,sub,sfh,perm,2060,38.93314467
3709,R32CAS-CAU,sub,sfh,perm,2035,30.36214885
3710,R32CAS-CAU,sub,sfh,perm,2040,32.29366754
3711,R32CAS-CAU,sub,sfh,perm,2045,34.13049639
3712,R32CAS-CAU,sub,sfh,perm,2050,35.85636692
3713,R32CAS-CAU,sub,sfh,perm,2055,37.4596753
3714,R32CAS-CAU,sub,sfh,perm,2065,40.27719415
3715,R32CAS-CAU,sub,sfh,perm,2100,46.4523025
3716,R32CAS-CAU,sub,sfh,perm,2075,42.58562144
3717,R32CAS-CAU,sub,sfh,perm,2080,43.5600857
3718,R32CAS-CAU,sub,sfh,perm,2085,44.42443612
3719,R32CAS-CAU,sub,sfh,perm,2090,45.18792447
3720,R32CAS-CAU,sub,sfh,perm,2095,45.86057785
3721,R32CAS-CAU,sub,sfh,perm,2030,28.35602871
3722,R32CAS-CAU,urb,mfh,perm,2100,36.35612537
3723,R32CAS-CAU,sub,sfh,perm,2070,41.4933435
3724,R32CAS-CAU,sub,sfh,perm,2025,26.30579022
3725,R32CAS-CAU,sub,mfh,perm,2070,32.47497147
3726,R32CAS-CAU,sub,sfh,perm,2015,22.24428282
3727,R32CAS-CAU,sub,mfh,perm,2015,17.40959848
3728,R32CAS-CAU,sub,mfh,perm,2020,18.98174531
3729,R32CAS-CAU,sub,mfh,perm,2030,22.19298677
3730,R32CAS-CAU,sub,mfh,perm,2035,23.76308666
3731,R32CAS-CAU,sub,mfh,perm,2040,25.27479937
3732,R32CAS-CAU,sub,mfh,perm,2045,26.71240259
3733,R32CAS-CAU,sub,mfh,perm,2050,28.06316374
3734,R32CAS-CAU,sub,sfh,perm,2020,24.25301834
3735,R32CAS-CAU,sub,mfh,perm,2055,29.31800101
3736,R32CAS-CAU,sub,mfh,perm,2065,31.52314614
3737,R32CAS-CAU,sub,mfh,perm,2075,33.32984823
3738,R32CAS-CAU,sub,mfh,perm,2080,34.09251752
3739,R32CAS-CAU,sub,mfh,perm,2085,34.76900568
3740,R32CAS-CAU,sub,mfh,perm,2090,35.36655362
3741,R32CAS-CAU,sub,mfh,perm,2095,35.89300913
3742,R32CAS-CAU,sub,mfh,perm,2100,36.35612537
3743,R32CAS-CAU,sub,mfh,perm,2060,30.47121913
3744,R32CAS-CAU,sub,mfh,perm,2025,20.58835743
3745,R32CAS-CAU,urb,sfh,perm,2015,22.24428282
3746,R32CAS-CAU,urb,mfh,perm,2085,34.76900568
3747,R32CAS-CAU,urb,mfh,perm,2095,35.89300913
3748,R32CAS-CAU,rur,mfh,perm,2015,23.58010649
3749,R32CAS-CAU,rur,mfh,perm,2020,25.78596261
3750,R32CAS-CAU,rur,mfh,perm,2025,28.02035962
3751,R32CAS-CAU,rur,mfh,perm,2030,30.23826627
3752,R32CAS-CAU,rur,mfh,perm,2035,32.3997657
3753,R32CAS-CAU,urb,mfh,perm,2090,35.36655362
3754,R32CAS-CAU,rur,mfh,perm,2040,34.47567892
3755,R32CAS-CAU,rur,mfh,perm,2055,40.0152472
3756,R32CAS-CAU,rur,mfh,perm,2060,41.59401159
3757,R32CAS-CAU,rur,mfh,perm,2065,43.0340326
3758,R32CAS-CAU,rur,mfh,perm,2070,44.33704727
3759,R32CAS-CAU,rur,mfh,perm,2075,45.50731226
3760,R32CAS-CAU,rur,mfh,perm,2080,46.55117316
3761,R32CAS-CAU,rur,mfh,perm,2045,36.44677259
3762,R32CAS-CAU,rur,mfh,perm,2085,47.47674415
3763,R32CAS-CAU,urb,sfh,perm,2100,46.4523025
3764,R32CAS-CAU,urb,sfh,perm,2090,45.18792447
3765,R32CAS-CAU,urb,sfh,perm,2025,26.30579022
3766,R32CAS-CAU,urb,sfh,perm,2030,28.35602871
3767,R32CAS-CAU,urb,sfh,perm,2035,30.36214885
3768,R32CAS-CAU,urb,sfh,perm,2040,32.29366754
3769,R32CAS-CAU,urb,sfh,perm,2045,34.13049639
3770,R32CAS-CAU,urb,sfh,perm,2020,24.25301834
3771,R32CAS-CAU,urb,sfh,perm,2095,45.86057785
3772,R32CAS-CAU,urb,sfh,perm,2050,35.85636692
3773,R32CAS-CAU,urb,sfh,perm,2060,38.93314467
3774,R32CAS-CAU,urb,sfh,perm,2065,40.27719415
3775,R32CAS-CAU,urb,sfh,perm,2070,41.4933435
3776,R32CAS-CAU,urb,sfh,perm,2075,42.58562144
3777,R32CAS-CAU,urb,sfh,perm,2080,43.5600857
3778,R32CAS-CAU,urb,sfh,perm,2085,44.42443612
3779,R32CAS-CAU,urb,sfh,perm,2055,37.4596753
3780,R32CAS-CAU,rur,mfh,perm,2090,48.29373855
3781,R32CAS-CAU,rur,mfh,perm,2050,38.29712366
3782,R32CAS-CAU,rur,mfh,perm,2100,49.64380708
3783,R32CAS-CAU,rur,sfh,perm,2100,55.4135972
3784,R32CAS-CAU,urb,mfh,perm,2015,17.40959848
3785,R32CAS-CAU,urb,mfh,perm,2020,18.98174531
3786,R32CAS-CAU,urb,mfh,perm,2025,20.58835743
3787,R32CAS-CAU,urb,mfh,perm,2030,22.19298677
3788,R32CAS-CAU,urb,mfh,perm,2035,23.76308666
3789,R32CAS-CAU,rur,mfh,perm,2095,49.01265203
3790,R32CAS-CAU,urb,mfh,perm,2040,25.27479937
3791,R32CAS-CAU,urb,mfh,perm,2045,26.71240259
3792,R32CAS-CAU,urb,mfh,perm,2050,28.06316374
3793,R32CAS-CAU,urb,mfh,perm,2055,29.31800101
3794,R32CAS-CAU,urb,mfh,perm,2060,30.47121913
3795,R32CAS-CAU,urb,mfh,perm,2065,31.52314614
3796,R32CAS-CAU,rur,sfh,perm,2085,52.99467006
3797,R32CAS-CAU,urb,mfh,perm,2070,32.47497147
3798,R32CAS-CAU,rur,sfh,perm,2080,51.96152572
3799,R32CAS-CAU,urb,mfh,perm,2075,33.32984823
3800,R32CAS-CAU,rur,sfh,perm,2015,26.32067522
3801,R32CAS-CAU,rur,sfh,perm,2020,28.78290424
3802,R32CAS-CAU,rur,sfh,perm,2025,31.27699128
3803,R32CAS-CAU,rur,sfh,perm,2030,33.75267139
3804,R32CAS-CAU,rur,sfh,perm,2035,36.16538842
3805,R32CAS-CAU,rur,sfh,perm,2040,38.4825721
3806,R32CAS-CAU,rur,sfh,perm,2090,53.90661863
3807,R32CAS-CAU,urb,mfh,perm,2080,34.09251752
3808,R32CAS-CAU,rur,sfh,perm,2050,42.74815952
3809,R32CAS-CAU,rur,sfh,perm,2055,44.66596985
3810,R32CAS-CAU,rur,sfh,perm,2060,46.42822418
3811,R32CAS-CAU,rur,sfh,perm,2065,48.03560985
3812,R32CAS-CAU,rur,sfh,perm,2070,49.49006578
3813,R32CAS-CAU,rur,sfh,perm,2075,50.79634338
3814,R32CAS-CAU,rur,sfh,perm,2045,40.68275368
3815,R32CAS-CAU,rur,sfh,perm,2095,54.70908693
3816,R32CAS-OTH,rur,sfh,perm,2060,46.53029822
3817,R32CAS-OTH,rur,sfh,perm,2085,52.85072801
3818,R32CAS-OTH,rur,sfh,perm,2080,51.83493934
3819,R32CAS-OTH,rur,sfh,perm,2075,50.70242305
3820,R32CAS-OTH,rur,sfh,perm,2070,49.44481206
3821,R32CAS-OTH,rur,sfh,perm,2065,48.0555608
3822,R32CAS-OTH,rur,sfh,perm,2055,44.86757983
3823,R32CAS-OTH,rur,sfh,perm,2050,43.07130957
3824,R32CAS-OTH,rur,sfh,perm,2045,41.14729488
3825,R32CAS-OTH,rur,sfh,perm,2040,39.10660146
3826,R32CAS-OTH,rur,sfh,perm,2035,36.96565957
3827,R32CAS-OTH,rur,sfh,perm,2030,34.74579432
3828,R32CAS-OTH,rur,sfh,perm,2025,32.472315
3829,R32CAS-OTH,rur,sfh,perm,2020,30.17255879
3830,R32CAS-OTH,rur,sfh,perm,2095,54.56761314
3831,R32CAS-OTH,rur,sfh,perm,2090,53.75862131
3832,R32CAS-OTH,rur,sfh,perm,2100,55.28689139
3833,R32CAS-OTH,urb,sfh,perm,2050,36.40278598
3834,R32CAS-OTH,urb,mfh,perm,2020,20.04977725
3835,R32CAS-OTH,urb,sfh,perm,2090,45.12684231
3836,R32CAS-OTH,urb,sfh,perm,2085,44.39457098
3837,R32CAS-OTH,urb,sfh,perm,2075,42.65447963
3838,R32CAS-OTH,urb,sfh,perm,2070,41.63139339
3839,R32CAS-OTH,urb,sfh,perm,2065,40.49760731
3840,R32CAS-OTH,urb,sfh,perm,2060,39.24883181
3841,R32CAS-OTH,urb,sfh,perm,2055,37.88302161
3842,R32CAS-OTH,rur,sfh,perm,2015,27.87546173
3843,R32CAS-OTH,urb,sfh,perm,2045,34.81164144
3844,R32CAS-OTH,urb,sfh,perm,2040,33.11731826
3845,R32CAS-OTH,urb,sfh,perm,2035,31.33226143
3846,R32CAS-OTH,urb,sfh,perm,2030,29.47350428
3847,R32CAS-OTH,urb,sfh,perm,2025,27.56141762
3848,R32CAS-OTH,urb,sfh,perm,2020,25.61764513
3849,R32CAS-OTH,urb,sfh,perm,2015,23.66571091
3850,R32CAS-OTH,urb,mfh,perm,2100,36.27972568
3851,R32CAS-OTH,urb,mfh,perm,2095,35.82806135
3852,R32CAS-OTH,urb,mfh,perm,2025,21.57108045
3853,R32CAS-OTH,urb,mfh,perm,2030,23.06758458
3854,R32CAS-OTH,urb,mfh,perm,2035,24.5223501
3855,R32CAS-OTH,urb,mfh,perm,2040,25.91943369
3856,R32CAS-OTH,urb,mfh,perm,2045,27.24550415
3857,R32CAS-OTH,urb,mfh,perm,2050,28.49082133
3858,R32CAS-OTH,urb,mfh,perm,2015,18.52208624
3859,R32CAS-OTH,urb,mfh,perm,2055,29.64933511
3860,R32CAS-OTH,urb,mfh,perm,2065,31.6956536
3861,R32CAS-OTH,urb,mfh,perm,2070,32.5830169
3862,R32CAS-OTH,urb,mfh,perm,2075,33.38374043
3863,R32CAS-OTH,urb,mfh,perm,2080,34.10262366
3864,R32CAS-OTH,urb,mfh,perm,2085,34.74563157
3865,R32CAS-OTH,urb,mfh,perm,2090,35.31874737
3866,R32CAS-OTH,urb,mfh,perm,2060,30.71829324
3867,R32CAS-OTH,rur,mfh,perm,2100,49.53029417
3868,R32CAS-OTH,sub,mfh,perm,2015,18.52208624
3869,R32CAS-OTH,rur,mfh,perm,2090,48.16115105
3870,R32CAS-OTH,sub,mfh,perm,2080,34.10262366
3871,R32CAS-OTH,sub,mfh,perm,2085,34.74563157
3872,R32CAS-OTH,sub,mfh,perm,2090,35.31874737
3873,R32CAS-OTH,sub,mfh,perm,2095,35.82806135
3874,R32CAS-OTH,sub,mfh,perm,2100,36.27972568
3875,R32CAS-OTH,sub,sfh,perm,2015,23.66571091
3876,R32CAS-OTH,sub,sfh,perm,2020,25.61764513
3877,R32CAS-OTH,sub,sfh,perm,2025,27.56141762
3878,R32CAS-OTH,sub,sfh,perm,2030,29.47350428
3879,R32CAS-OTH,sub,sfh,perm,2035,31.33226143
3880,R32CAS-OTH,sub,sfh,perm,2040,33.11731826
3881,R32CAS-OTH,sub,sfh,perm,2045,34.81164144
3882,R32CAS-OTH,sub,sfh,perm,2050,36.40278598
3883,R32CAS-OTH,sub,sfh,perm,2055,37.88302161
3884,R32CAS-OTH,sub,sfh,perm,2060,39.24883181
3885,R32CAS-OTH,sub,sfh,perm,2065,40.49760731
3886,R32CAS-OTH,sub,sfh,perm,2070,41.63139339
3887,R32CAS-OTH,sub,sfh,perm,2075,42.65447963
3888,R32CAS-OTH,sub,sfh,perm,2080,43.57299833
3889,R32CAS-OTH,sub,sfh,perm,2085,44.39457098
3890,R32CAS-OTH,sub,sfh,perm,2090,45.12684231
3891,R32CAS-OTH,sub,sfh,perm,2095,45.77759392
3892,R32CAS-OTH,sub,sfh,perm,2100,46.35468644
3893,R32CAS-OTH,sub,mfh,perm,2075,33.38374043
3894,R32CAS-OTH,sub,mfh,perm,2070,32.5830169
3895,R32CAS-OTH,sub,mfh,perm,2065,31.6956536
3896,R32CAS-OTH,sub,mfh,perm,2060,30.71829324
3897,R32CAS-OTH,rur,mfh,perm,2085,47.34778967
3898,R32CAS-OTH,rur,mfh,perm,2080,46.43776724
3899,R32CAS-OTH,rur,mfh,perm,2075,45.42317113
3900,R32CAS-OTH,rur,mfh,perm,2070,44.29650547
3901,R32CAS-OTH,rur,mfh,perm,2065,43.05190621
3902,R32CAS-OTH,rur,mfh,perm,2060,41.68545745
3903,R32CAS-OTH,rur,mfh,perm,2055,40.19586509
3904,R32CAS-OTH,rur,mfh,perm,2050,38.58662659
3905,R32CAS-OTH,rur,mfh,perm,2045,36.86294469
3906,R32CAS-OTH,rur,mfh,perm,2040,35.03473293
3907,R32CAS-OTH,rur,mfh,perm,2035,33.11671079
3908,R32CAS-OTH,rur,mfh,perm,2095,48.88590881
3909,R32CAS-OTH,rur,mfh,perm,2030,31.12798297
3910,R32CAS-OTH,rur,mfh,perm,2020,27.03092316
3911,R32CAS-OTH,rur,mfh,perm,2015,24.97300508
3912,R32CAS-OTH,urb,sfh,perm,2095,45.77759392
3913,R32CAS-OTH,sub,mfh,perm,2020,20.04977725
3914,R32CAS-OTH,sub,mfh,perm,2025,21.57108045
3915,R32CAS-OTH,sub,mfh,perm,2030,23.06758458
3916,R32CAS-OTH,sub,mfh,perm,2035,24.5223501
3917,R32CAS-OTH,sub,mfh,perm,2040,25.91943369
3918,R32CAS-OTH,sub,mfh,perm,2045,27.24550415
3919,R32CAS-OTH,sub,mfh,perm,2050,28.49082133
3920,R32CAS-OTH,sub,mfh,perm,2055,29.64933511
3921,R32CAS-OTH,rur,mfh,perm,2025,29.0912235
3922,R32CAS-OTH,urb,sfh,perm,2100,46.35468644
3923,R32CAS-OTH,urb,sfh,perm,2080,43.57299833
3924,R32CHN,urb,inf,sub,2015,25.0173985
3925,R32CHN,sub,sfh,perm,2090,68.22695466
3926,R32CHN,sub,sfh,perm,2085,67.8581335
3927,R32CHN,sub,sfh,perm,2080,67.41359277
3928,R32CHN,urb,inf,sub,2020,25.70936952
3929,R32CHN,sub,sfh,perm,2075,66.87675471
3930,R32CHN,sub,sfh,perm,2070,66.22823364
3931,R32CHN,sub,sfh,perm,2095,68.53397816
3932,R32CHN,sub,sfh,perm,2065,65.57880026
3933,R32CHN,sub,sfh,perm,2055,64.30450008
3934,R32CHN,sub,sfh,perm,2050,63.39156524
3935,R32CHN,sub,sfh,perm,2045,62.28538095
3936,R32CHN,sub,sfh,perm,2040,60.99685374
3937,R32CHN,sub,sfh,perm,2035,59.54228711
3938,R32CHN,sub,sfh,perm,2030,57.95784255
3939,R32CHN,sub,sfh,perm,2060,65.02318252
3940,R32CHN,sub,sfh,perm,2025,55.40790862
3941,R32CHN,sub,sfh,perm,2100,68.79073828
3942,R32CHN,urb,sfh,perm,2100,68.79073828
3943,R32CHN,urb,sfh,perm,2030,57.95784255
3944,R32CHN,urb,sfh,perm,2035,59.54228711
3945,R32CHN,urb,sfh,perm,2040,60.99685374
3946,R32CHN,urb,sfh,perm,2045,62.28538095
3947,R32CHN,urb,sfh,perm,2050,63.39156524
3948,R32CHN,urb,sfh,perm,2055,64.30450008
3949,R32CHN,sub,inf,sub,2095,28.8531947
3950,R32CHN,urb,sfh,perm,2060,65.02318252
3951,R32CHN,urb,sfh,perm,2070,66.22823364
3952,R32CHN,urb,sfh,perm,2075,66.87675471
3953,R32CHN,urb,sfh,perm,2080,67.41359277
3954,R32CHN,urb,sfh,perm,2085,67.8581335
3955,R32CHN,urb,sfh,perm,2090,68.22695466
3956,R32CHN,urb,sfh,perm,2095,68.53397816
3957,R32CHN,urb,sfh,perm,2065,65.57880026
3958,R32CHN,sub,sfh,perm,2020,53.37151541
3959,R32CHN,sub,sfh,perm,2015,51.3227934
3960,R32CHN,sub,mfh,perm,2100,50.54402545
3961,R32CHN,sub,inf,sub,2025,26.32019505
3962,R32CHN,sub,inf,sub,2030,23.855883
3963,R32CHN,sub,inf,sub,2035,24.711992
3964,R32CHN,sub,inf,sub,2040,25.4750542
3965,R32CHN,sub,inf,sub,2045,26.1396583
3966,R32CHN,sub,inf,sub,2050,26.7069597
3967,R32CHN,sub,inf,sub,2020,25.70936952
3968,R32CHN,sub,inf,sub,2055,27.1829421
3969,R32CHN,sub,inf,sub,2065,27.8982089
3970,R32CHN,sub,inf,sub,2070,28.1584654
3971,R32CHN,sub,inf,sub,2075,28.3673914
3972,R32CHN,sub,inf,sub,2080,28.5340393
3973,R32CHN,sub,inf,sub,2085,28.6662955
3974,R32CHN,sub,inf,sub,2090,28.7708327
3975,R32CHN,sub,inf,sub,2060,27.5765678
3976,R32CHN,sub,inf,sub,2015,25.0173985
3977,R32CHN,sub,mfh,perm,2015,37.70944521
3978,R32CHN,sub,mfh,perm,2020,39.21474461
3979,R32CHN,sub,mfh,perm,2095,50.35537084
3980,R32CHN,sub,mfh,perm,2090,50.12978519
3981,R32CHN,sub,mfh,perm,2085,49.85879368
3982,R32CHN,sub,mfh,perm,2080,49.53216718
3983,R32CHN,sub,mfh,perm,2075,49.13772518
3984,R32CHN,sub,mfh,perm,2070,48.66122403
3985,R32CHN,sub,mfh,perm,2065,48.18405257
3986,R32CHN,sub,mfh,perm,2060,47.77581218
3987,R32CHN,sub,mfh,perm,2055,47.24775995
3988,R32CHN,sub,mfh,perm,2050,46.57698066
3989,R32CHN,sub,mfh,perm,2045,45.76421127
3990,R32CHN,sub,mfh,perm,2040,44.81746533
3991,R32CHN,sub,mfh,perm,2035,43.74872186
3992,R32CHN,sub,mfh,perm,2030,42.58455051
3993,R32CHN,sub,mfh,perm,2025,40.71098543
3994,R32CHN,urb,sfh,perm,2025,55.40790862
3995,R32CHN,urb,sfh,perm,2020,53.37151541
3996,R32CHN,sub,inf,sub,2100,28.9179236
3997,R32CHN,urb,mfh,perm,2100,50.54402545
3998,R32CHN,rur,mfh,perm,2055,55.94656695
3999,R32CHN,rur,mfh,perm,2050,54.77240161
4000,R32CHN,rur,mfh,perm,2045,53.39748019
4001,R32CHN,rur,mfh,perm,2040,51.8107191
4002,R32CHN,rur,mfh,perm,2035,50.01134741
