region_bld,urt,arch,year,value
C-WEU-DEU,rur,sfh,2050,2.758883192026838
C-WEU-DEU,rur,sfh,2055,2.7589554202537454
C-WEU-DEU,rur,sfh,2060,2.759034558843337
C-WEU-DEU,rur,sfh,2065,2.7591223098613145
C-WEU-DEU,rur,sfh,2070,2.7592202911990458
C-WEU-DEU,rur,sfh,2075,2.7593299792562562
C-WEU-DEU,rur,sfh,2080,2.759452627554362
C-WEU-DEU,rur,sfh,2085,2.759589163630462
C-WEU-DEU,rur,sfh,2090,2.7597400704274424
C-WEU-DEU,rur,sfh,2095,2.759905263462712
C-WEU-DEU,rur,sfh,2100,2.7600839804999766
C-WEU-DEU,sub,mfh,2015,1.8571376564184643
C-WEU-DEU,sub,mfh,2020,1.856947588990762
C-WEU-DEU,sub,mfh,2025,1.856836500802978
C-WEU-DEU,sub,mfh,2030,1.8567940312660944
C-WEU-DEU,sub,mfh,2035,1.8568107198705657
C-WEU-DEU,sub,mfh,2040,1.8568776717350497
C-WEU-DEU,sub,mfh,2045,1.8569862799029835
C-WEU-DEU,sub,mfh,2050,1.8571279918536303
C-WEU-DEU,sub,mfh,2055,1.857294112919478
C-WEU-DEU,sub,mfh,2060,1.8574756434683037
C-WEU-DEU,sub,mfh,2065,1.8576631501825507
C-WEU-DEU,sub,mfh,2070,1.857846674727678
C-WEU-DEU,sub,mfh,2075,1.8580156855666619
C-WEU-DEU,sub,mfh,2080,1.8581590805350887
C-WEU-DEU,sub,mfh,2085,1.8582652488040157
C-WEU-DEU,sub,mfh,2090,1.8583222006941147
C-WEU-DEU,sub,mfh,2095,1.8583177720856348
C-WEU-DEU,sub,mfh,2100,1.8582399065501254
C-WEU-DEU,sub,sfh,2015,2.5935300990799393
C-WEU-DEU,sub,sfh,2020,2.593309726726822
C-WEU-DEU,sub,sfh,2025,2.5931550617826593
C-WEU-DEU,sub,sfh,2030,2.5930568984551563
C-WEU-DEU,sub,sfh,2035,2.593006833141107
C-WEU-DEU,sub,sfh,2040,2.5929969783493214
C-WEU-DEU,sub,sfh,2045,2.5930197275114755
C-WEU-DEU,sub,sfh,2050,2.5930675597988153
C-WEU-DEU,sub,sfh,2055,2.59313287857635
C-WEU-DEU,sub,sfh,2060,2.5932078806841825
C-WEU-DEU,sub,sfh,2065,2.5932844566524573
C-WEU-DEU,sub,sfh,2070,2.593354124382299
C-WEU-DEU,sub,sfh,2075,2.5934080007782563
C-WEU-DEU,sub,sfh,2080,2.5934368172031834
C-WEU-DEU,sub,sfh,2085,2.593430985252121
C-WEU-DEU,sub,sfh,2090,2.593380718944164
C-WEU-DEU,sub,sfh,2095,2.5932762177198114
C-WEU-DEU,sub,sfh,2100,2.593107911358924
C-WEU-DEU,urb,mfh,2015,1.583265165419251
C-WEU-DEU,urb,mfh,2020,1.583169305852458
C-WEU-DEU,urb,mfh,2025,1.5831191076855071
C-WEU-DEU,urb,mfh,2030,1.583108495949556
C-WEU-DEU,urb,mfh,2035,1.5831320710272523
C-WEU-DEU,urb,mfh,2040,1.5831848292405626
C-WEU-DEU,urb,mfh,2045,1.5832619309872336
C-WEU-DEU,urb,mfh,2050,1.5833585028141686
C-WEU-DEU,urb,mfh,2055,1.5834694660314566
C-WEU-DEU,urb,mfh,2060,1.5835893895540658
C-WEU-DEU,urb,mfh,2065,1.5837123691864659
C-WEU-DEU,urb,mfh,2070,1.5838319397893816
C-WEU-DEU,urb,mfh,2075,1.5839410306371646
C-WEU-DEU,urb,mfh,2080,1.5840319774220366
C-WEU-DEU,urb,mfh,2085,1.5840966060903718
C-WEU-DEU,urb,mfh,2090,1.5841264030175246
C-WEU-DEU,urb,mfh,2095,1.5841127818150287
C-WEU-DEU,urb,mfh,2100,1.5840474483752445
C-WEU-DEU,urb,sfh,2015,2.3129268915163785
C-WEU-DEU,urb,sfh,2020,2.312821015627418
C-WEU-DEU,urb,sfh,2025,2.3127445638693134
C-WEU-DEU,urb,sfh,2030,2.3126932841450776
C-WEU-DEU,urb,sfh,2035,2.3126634183167374
C-WEU-DEU,urb,sfh,2040,2.3126515175214406
C-WEU-DEU,urb,sfh,2045,2.312654292076332
C-WEU-DEU,urb,sfh,2050,2.3126684865918192
C-WEU-DEU,urb,sfh,2055,2.3126907750709
C-WEU-DEU,urb,sfh,2060,2.312717674070344
C-WEU-DEU,urb,sfh,2065,2.312745474821907
C-WEU-DEU,urb,sfh,2070,2.312770197724809
C-WEU-DEU,urb,sfh,2075,2.31278757480007
C-WEU-DEU,urb,sfh,2080,2.3127930673293275
C-WEU-DEU,urb,sfh,2085,2.312781926586006
C-WEU-DEU,urb,sfh,2090,2.312749304756216
C-WEU-DEU,urb,sfh,2095,2.312690420244946
