region_bld,region_nuts,urt,clim,year,value
C-WEU-ESP,C-WEU-ESP-ES522,urb,Zone_3A Warm Humid,2085,0.110611
C-WEU-ESP,C-WEU-ESP-ES522,rur,Zone_3A Warm Humid,2090,0.25226627619047626
C-WEU-ESP,C-WEU-ESP-ES522,sub,Zone_3A Warm Humid,2090,0.2442116571428572
C-WEU-ESP,C-WEU-ESP-ES522,urb,Zone_3A Warm Humid,2090,0.11027225714285717
C-WEU-ESP,C-WEU-ESP-ES522,rur,Zone_3A Warm Humid,2095,0.2469167736607143
C-WEU-ESP,C-WEU-ESP-ES522,sub,Zone_3A Warm Humid,2095,0.24187115758928568
C-WEU-ESP,C-WEU-ESP-ES522,urb,Zone_3A Warm Humid,2095,0.1099201357142857
C-WEU-ESP,C-WEU-ESP-ES522,rur,Zone_3A Warm Humid,2100,0.240807
C-WEU-ESP,C-WEU-ESP-ES522,sub,Zone_3A Warm Humid,2100,0.239284
C-WEU-ESP,C-WEU-ESP-ES522,urb,Zone_3A Warm Humid,2100,0.109577
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2010,0.595493
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2010,0.616466
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2010,1.289567
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2015,0.6078491322916667
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2015,0.6318030114583334
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2015,1.3136497552083335
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2020,0.6192088476190477
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2020,0.6454102095238096
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2020,1.3349659523809525
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2025,0.6294373891369047
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2025,0.657290302827381
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2025,1.3535236733630953
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2030,0.6384
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2030,0.667446
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2030,1.369331
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2035,0.6459619233630951
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2035,0.675880009672619
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2035,1.3823960141369047
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2040,0.6519884023809525
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2040,0.6825950404761905
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2040,1.3927267976190476
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2045,0.6563446802083333
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2045,0.6875938010416666
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2045,1.4003314322916665
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2050,0.658896
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2050,0.690879
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2050,1.405218
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2055,0.6595076049107144
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2055,0.6924533459821427
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2055,1.4073945825892855
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2060,0.6580447380952382
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2060,0.6923195476190476
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2060,1.406869261904762
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2065,0.6543726427083333
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2065,0.6904803135416666
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2065,1.4036501197916664
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2070,0.6483565619047621
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2070,0.6869383523809524
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2070,1.3977452380952382
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2075,0.6398617388392857
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2075,0.681696372767857
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2075,1.3891626986607142
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2080,0.6287534166666667
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2080,0.6747570833333333
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2080,1.3779105833333334
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2085,0.6148968385416668
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2085,0.6661231927083334
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2085,1.3639969739583335
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2090,0.5981572476190478
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2090,0.6557974095238097
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2090,1.3474299523809528
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2095,0.5783998870535714
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2095,0.6437824424107143
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2095,1.3282176004464286
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,2100,0.55549
C-WEU-ESP,C-WEU-ESP-ES523,sub,Zone_3A Warm Humid,2100,0.630081
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,2100,1.306368
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2010,0.046737
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2010,0.03104
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2010,0.037127
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2015,0.047902848958333334
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2015,0.03175105833333333
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2015,0.03770995729166667
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2020,0.04894495238095238
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2020,0.03238406666666667
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2020,0.03821736190476191
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2025,0.04986007961309524
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2025,0.03293854166666666
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2025,0.03865233556547619
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2030,0.050645
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2030,0.033414
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2030,0.039018
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2035,0.051296482886904755
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2035,0.03380995833333333
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2035,0.0393174769345238
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2040,0.05181129761904762
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2040,0.03412593333333334
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2040,0.0395538880952381
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2045,0.05218621354166665
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2045,0.034361441666666666
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2045,0.039730355208333325
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2050,0.052418
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2050,0.034516
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2050,0.03985
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2055,0.0525034263392857
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2055,0.03458912499999999
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2055,0.03991594419642856
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2060,0.052439261904761905
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2060,0.03458033333333334
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2060,0.03993130952380953
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2065,0.05222227604166666
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2065,0.03448914166666666
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2065,0.03989921770833332
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2070,0.0518492380952381
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2070,0.034315066666666665
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2070,0.03982279047619047
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2075,0.05131691741071429
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2075,0.034057625
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2075,0.03970514955357142
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2080,0.050622083333333345
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2080,0.033716333333333334
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2080,0.03954941666666666
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2085,0.04976150520833334
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2085,0.033290708333333335
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2085,0.03935871354166667
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2090,0.0487319523809524
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2090,0.03278026666666667
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2090,0.03913616190476191
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2095,0.047530194196428566
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2095,0.032184525
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2095,0.038884883482142855
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,2100,0.046153
C-WEU-ESP,C-WEU-ESP-ES531,sub,Zone_3B Warm Dry,2100,0.031503
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,2100,0.038608
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2010,0.251747
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2010,0.215196
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2010,0.307449
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2015,0.25761383854166664
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2015,0.220497415625
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2015,0.31416265416666667
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2020,0.26280904761904766
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2020,0.22515045714285714
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2020,0.31998367619047624
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2025,0.26733498288690477
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2025,0.22917552008928568
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2025,0.3249586101190476
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2030,0.271194
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2030,0.232593
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2030,0.329134
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2035,0.27438845461309525
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2035,0.23542329241071422
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2035,0.3325563898809524
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2040,0.27692070238095234
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2040,0.23768679285714284
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2040,0.3352723238095238
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2045,0.27879309895833326
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2045,0.23940389687499994
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2045,0.3373283458333333
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2050,0.280008
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2050,0.240595
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2050,0.338771
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2055,0.2805677611607142
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2055,0.2412804977678571
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2055,0.3396468303571428
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2060,0.2804747380952381
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2060,0.24148078571428572
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2060,0.340002380952381
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2065,0.27973128645833323
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2065,0.241216259375
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2065,0.33988419583333335
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2070,0.2783397619047619
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2070,0.24050731428571434
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2070,0.33933881904761914
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2075,0.2763025200892857
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2075,0.23937434598214283
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2075,0.3384127946428572
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2080,0.27362191666666663
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2080,0.23783775000000007
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2080,0.33715266666666677
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2085,0.27030030729166665
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2085,0.23591792187500005
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2085,0.33560497916666676
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2090,0.2663400476190476
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2090,0.23363525714285724
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2090,0.3338162761904763
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2095,0.26174349330357144
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2095,0.23101015133928574
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2095,0.3318331017857143
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,2100,0.256513
C-WEU-ESP,C-WEU-ESP-ES532,sub,Zone_3A Warm Humid,2100,0.228063
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,2100,0.329702
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2010,0.022388
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2010,0.020868
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2010,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2015,0.022993189583333334
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2015,0.021464502083333333
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2015,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2020,0.023522895238095243
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2020,0.021982752380952385
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2020,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2025,0.023979653273809527
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2025,0.02242687648809524
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2025,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2030,0.024366
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2030,0.022801
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2030,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2035,0.024684471726190472
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2035,0.023109248511904757
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2035,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2040,0.02493760476190476
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2040,0.02335574761904762
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2040,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2045,0.025127935416666664
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2045,0.023544622916666664
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2045,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2050,0.025258
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2050,0.02368
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2050,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2055,0.025330334821428564
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2055,0.02376600446428571
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2055,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2060,0.02534747619047619
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2060,0.023806761904761903
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2060,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2065,0.025311960416666664
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2065,0.023806397916666666
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2065,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2070,0.02522632380952381
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2070,0.023769038095238094
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2070,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2075,0.025093102678571427
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2075,0.023698808035714284
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2075,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2080,0.024914833333333337
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2080,0.023599833333333327
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2080,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2085,0.024694052083333334
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2085,0.023476239583333336
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2085,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2090,0.024433295238095246
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2090,0.023332152380952386
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2090,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2095,0.024135099107142857
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2095,0.023171697321428573
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2095,0.0
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,2100,0.023802
C-WEU-ESP,C-WEU-ESP-ES533,sub,Zone_3A Warm Humid,2100,0.022999
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,2100,0.0
C-WEU-ESP,C-WEU-ESP-ES611,rur,Zone_3B Warm Dry,2010,0.372125
C-WEU-ESP,C-WEU-ESP-ES611,sub,Zone_3B Warm Dry,2010,0.129254
C-WEU-ESP,C-WEU-ESP-ES611,urb,Zone_3B Warm Dry,2010,0.109433
C-WEU-ESP,C-WEU-ESP-ES611,rur,Zone_3B Warm Dry,2015,0.3814360604166666
C-WEU-ESP,C-WEU-ESP-ES611,sub,Zone_3B Warm Dry,2015,0.13244137083333332
C-WEU-ESP,C-WEU-ESP-ES611,urb,Zone_3B Warm Dry,2015,0.111836990625
C-WEU-ESP,C-WEU-ESP-ES611,rur,Zone_3B Warm Dry,2020,0.3896196761904762
C-WEU-ESP,C-WEU-ESP-ES611,sub,Zone_3B Warm Dry,2020,0.13522920952380954
C-WEU-ESP,C-WEU-ESP-ES611,urb,Zone_3B Warm Dry,2020,0.11391954285714287
C-WEU-ESP,C-WEU-ESP-ES611,rur,Zone_3B Warm Dry,2025,0.3967152038690476
C-WEU-ESP,C-WEU-ESP-ES611,sub,Zone_3B Warm Dry,2025,0.13763369345238094
C-WEU-ESP,C-WEU-ESP-ES611,urb,Zone_3B Warm Dry,2025,0.11569807366071429
C-WEU-ESP,C-WEU-ESP-ES611,rur,Zone_3B Warm Dry,2030,0.402762
C-WEU-ESP,C-WEU-ESP-ES611,sub,Zone_3B Warm Dry,2030,0.139671
C-WEU-ESP,C-WEU-ESP-ES611,urb,Zone_3B Warm Dry,2030,0.11719
C-WEU-ESP,C-WEU-ESP-ES611,rur,Zone_3B Warm Dry,2035,0.40779942113095224
C-WEU-ESP,C-WEU-ESP-ES611,sub,Zone_3B Warm Dry,2035,0.14135730654761902
C-WEU-ESP,C-WEU-ESP-ES611,urb,Zone_3B Warm Dry,2035,0.1184127388392857
C-WEU-ESP,C-WEU-ESP-ES611,rur,Zone_3B Warm Dry,2040,0.41186682380952383
C-WEU-ESP,C-WEU-ESP-ES611,sub,Zone_3B Warm Dry,2040,0.14270879047619048
C-WEU-ESP,C-WEU-ESP-ES611,urb,Zone_3B Warm Dry,2040,0.11938370714285713
C-WEU-ESP,C-WEU-ESP-ES611,rur,Zone_3B Warm Dry,2045,0.41500356458333326
C-WEU-ESP,C-WEU-ESP-ES611,sub,Zone_3B Warm Dry,2045,0.14374162916666666
C-WEU-ESP,C-WEU-ESP-ES611,urb,Zone_3B Warm Dry,2045,0.12012032187499996
C-WEU-ESP,C-WEU-ESP-ES611,rur,Zone_3B Warm Dry,2050,0.417249
C-WEU-ESP,C-WEU-ESP-ES611,sub,Zone_3B Warm Dry,2050,0.144472
C-WEU-ESP,C-WEU-ESP-ES611,urb,Zone_3B Warm Dry,2050,0.12064
C-WEU-ESP,C-WEU-ESP-ES611,rur,Zone_3B Warm Dry,2055,0.41864248660714276
C-WEU-ESP,C-WEU-ESP-ES611,sub,Zone_3B Warm Dry,2055,0.14491608035714285
C-WEU-ESP,C-WEU-ESP-ES611,urb,Zone_3B Warm Dry,2055,0.12096015848214284
C-WEU-ESP,C-WEU-ESP-ES611,rur,Zone_3B Warm Dry,2060,0.41922338095238093
C-WEU-ESP,C-WEU-ESP-ES611,sub,Zone_3B Warm Dry,2060,0.1450900476190476
C-WEU-ESP,C-WEU-ESP-ES611,urb,Zone_3B Warm Dry,2060,0.1210982142857143
C-WEU-ESP,C-WEU-ESP-ES611,rur,Zone_3B Warm Dry,2065,0.4190310395833334
C-WEU-ESP,C-WEU-ESP-ES611,sub,Zone_3B Warm Dry,2065,0.14501007916666667
C-WEU-ESP,C-WEU-ESP-ES611,urb,Zone_3B Warm Dry,2065,0.12107158437499997
C-WEU-ESP,C-WEU-ESP-ES611,rur,Zone_3B Warm Dry,2070,0.4181048190476191
