region_bld,clim,urt,inc_cl,year,value
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2085,0.6477405
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2090,0.6840941
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2095,0.7014725
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2100,0.7152077
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2015,0.459532
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2020,0.4936349
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2025,0.5266091
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2030,0.5474486
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2035,0.5869107
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2040,0.6203486
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2045,0.6415574
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2050,0.6628285
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2055,0.6857816
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2060,0.7068231
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2065,0.7171878
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2070,0.723966
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2075,0.7286032
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2080,0.7305617
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2085,0.731526
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2090,0.7322636
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2095,0.7325034
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2100,0.7326257
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2015,0.7247765
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2020,0.7269403
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2025,0.7292215
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2030,0.7303135
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2035,0.7314609
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2040,0.731875
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2045,0.7321765
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2050,0.7324176
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2055,0.732552
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2060,0.7326497
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2065,0.7326821
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2070,0.7326963
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2075,0.7327003
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2080,0.7327015
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2085,0.7327018
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2090,0.732702
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2095,0.732702
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2100,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2015,0.4134722
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2020,0.4415241
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2025,0.4692157
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2030,0.5237132
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2035,0.5554624
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2040,0.5857965
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2045,0.6144654
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2050,0.6453841
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2055,0.6782874
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2060,0.6957119
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2065,0.7141675
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2070,0.7234312
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2075,0.7270194
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2080,0.7300137
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2085,0.7315961
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2090,0.732238
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2095,0.7325276
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2100,0.7326406
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2015,0.7161171
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2020,0.7190299
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2025,0.7234898
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2030,0.7270452
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2035,0.72897
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2040,0.7306405
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2045,0.7312961
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2050,0.7319455
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2055,0.7324008
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2060,0.7325634
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2065,0.7326555
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2070,0.7326893
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2075,0.7326974
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2080,0.7327002
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2085,0.7327017
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2090,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2095,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2100,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2015,0.7326906
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2020,0.7326951
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2025,0.7326989
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2030,0.7327005
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2035,0.7327013
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2040,0.7327019
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2045,0.7327019
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2050,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2055,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2060,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2065,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2070,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2075,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2080,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2085,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2090,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2095,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2100,0.732702
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2015,0.05343705
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2020,0.05581674
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2025,0.06330006
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2030,0.06645453
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2035,0.07677866
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2040,0.08711885
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2045,0.09612768
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2050,0.106395
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2055,0.1245193
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2060,0.150911
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2065,0.1722863
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2070,0.1978253
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2075,0.2164573
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2080,0.232884
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2085,0.2487705
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2090,0.2627324
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2095,0.2694068
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2100,0.2746819
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2015,0.1764874
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2020,0.1895849
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2025,0.2022489
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2030,0.2102525
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2035,0.2254083
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2040,0.2382504
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2045,0.2463959
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2050,0.2545652
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2055,0.2633806
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2060,0.2714617
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2065,0.2754424
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2070,0.2780456
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2075,0.2798266
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2080,0.2805787
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2085,0.2809491
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2090,0.2812324
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2095,0.2813245
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2100,0.2813714
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2015,0.2783569
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2020,0.2791879
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2025,0.280064
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2030,0.2804834
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2035,0.2809241
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2040,0.2810831
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2045,0.2811989
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2050,0.2812915
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2055,0.2813431
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2060,0.2813807
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2065,0.2813931
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2070,0.2813985
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2075,0.2814001
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2080,0.2814006
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2085,0.2814007
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2090,0.2814007
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2095,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2100,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2015,0.1587977
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2020,0.1695713
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2025,0.1802065
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2030,0.2011367
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2035,0.2133303
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2040,0.2249804
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2045,0.2359909
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2050,0.2478655
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2055,0.2605023
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2060,0.2671944
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2065,0.2742824
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2070,0.2778402
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2075,0.2792183
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2080,0.2803683
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2085,0.280976
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2090,0.2812225
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2095,0.2813337
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2100,0.2813772
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2015,0.2750312
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2020,0.2761498
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2025,0.2778627
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2030,0.2792282
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2035,0.2799674
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2040,0.280609
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2045,0.2808608
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2050,0.2811102
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2055,0.281285
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2060,0.2813475
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2065,0.2813829
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2070,0.2813959
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2075,0.281399
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2080,0.2814
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2085,0.2814006
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2090,0.2814007
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2095,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2100,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2015,0.2813964
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2020,0.2813981
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2025,0.2813995
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2030,0.2814002
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2035,0.2814005
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2040,0.2814007
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2045,0.2814007
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2050,0.2814007
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2055,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2060,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2065,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2070,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2075,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2080,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2085,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2090,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2095,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2100,0.2814008
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2015,0.07600211
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2020,0.07938669
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2025,0.09003002
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2030,0.09451654
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2035,0.1092003
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2040,0.1239069
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2045,0.1367199
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2050,0.1513229
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2055,0.1771006
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2060,0.2146367
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2065,0.2450384
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2070,0.2813618
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2075,0.3078615
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2080,0.3312249
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2085,0.3538198
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2090,0.3736775
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2095,0.3831702
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2100,0.3906729
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2015,0.2510134
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2020,0.2696416
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2025,0.2876534
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2030,0.2990367
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2035,0.3205923
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2040,0.3388573
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2045,0.3504424
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2050,0.3620615
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2055,0.3745993
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2060,0.3860929
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2065,0.3917545
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2070,0.395457
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2075,0.39799
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2080,0.3990598
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2085,0.3995866
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2090,0.3999895
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2095,0.4001204
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2100,0.4001872
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2015,0.3958997
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2020,0.3970817
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2025,0.3983278
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2030,0.3989242
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2035,0.399551
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2040,0.3997772
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2045,0.3999419
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2050,0.4000736
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2055,0.400147
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2060,0.4002004
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2065,0.400218
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2070,0.4002258
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2075,0.400228
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2080,0.4002287
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2085,0.4002288
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2090,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2095,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2100,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2015,0.2258538
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2020,0.2411768
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2025,0.256303
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2030,0.2860715
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2035,0.3034141
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2040,0.3199837
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2045,0.3356437
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2050,0.3525327
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2055,0.3705056
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2060,0.3800236
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2065,0.3901047
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2070,0.3951649
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2075,0.3971249
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2080,0.3987605
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2085,0.3996248
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2090,0.3999755
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2095,0.4001336
C-WEU-ESP,Zone_4A Mixed Humid,urb,q1,2100,0.4001954
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2015,0.3911696
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2020,0.3927607
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2025,0.3951969
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2030,0.397139
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2035,0.3981904
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2040,0.3991028
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2045,0.399461
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2050,0.3998157
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2055,0.4000644
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2060,0.4001532
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2065,0.4002035
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2070,0.400222
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2075,0.4002264
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2080,0.4002279
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2085,0.4002288
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2090,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2095,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2100,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2015,0.4002227
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2020,0.4002251
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2025,0.4002272
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2030,0.4002281
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2035,0.4002285
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2040,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2045,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2050,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2055,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2060,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2065,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2070,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2075,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2080,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2085,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2090,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2095,0.4002289
C-WEU-ESP,Zone_4A Mixed Humid,urb,q3,2100,0.4002289
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2015,0.06574412
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2020,0.06867188
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2025,0.07787867
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2030,0.08175965
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2035,0.09446153
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2040,0.1071832
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2045,0.1182668
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2050,0.1308988
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2055,0.1531973
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2060,0.1856672
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2065,0.2119656
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2070,0.2433864
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2075,0.2663095
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2080,0.2865195
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2085,0.3060648
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2090,0.3232423
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2095,0.3314538
C-WEU-ESP,Zone_4C Mixed Marine,rur,q1,2100,0.3379438
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2015,0.2171341
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2020,0.2332481
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2025,0.2488288
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2030,0.2586757
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2035,0.277322
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2040,0.2931218
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2045,0.3031432
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2050,0.3131941
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2055,0.3240397
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2060,0.333982
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2065,0.3388794
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2070,0.3420822
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2075,0.3442733
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2080,0.3451987
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2085,0.3456544
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2090,0.3460029
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2095,0.3461162
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2100,0.346174
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2015,0.3424652
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2020,0.3434876
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2025,0.3445655
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2030,0.3450814
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2035,0.3456236
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2040,0.3458193
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2045,0.3459618
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2050,0.3460757
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2055,0.3461392
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2060,0.3461854
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2065,0.3462006
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2070,0.3462074
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2075,0.3462093
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2080,0.3462098
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2085,0.34621
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2090,0.3462101
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2095,0.3462101
C-WEU-ESP,Zone_4C Mixed Marine,rur,q3,2100,0.3462101
