DATAFLOW,LAST UPDATE,freq,rskpovth,building,deg_urb,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Towns and suburbs,Percentage,Romania,2021,18.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Towns and suburbs,Percentage,Romania,2025,16.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Towns and suburbs,Percentage,Serbia,2021,20.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Towns and suburbs,Percentage,Serbia,2025,20.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Towns and suburbs,Percentage,Sweden,2021,24.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Towns and suburbs,Percentage,Sweden,2025,24.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Towns and suburbs,Percentage,Slovenia,2021,24.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Towns and suburbs,Percentage,Slovenia,2025,25.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Towns and suburbs,Percentage,Slovakia,2021,11.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Towns and suburbs,Percentage,Slovakia,2025,18.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Albania,2021,33.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Austria,2021,33.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Austria,2025,29.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Belgium,2021,14.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Belgium,2025,13.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Bulgaria,2021,30.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Bulgaria,2025,29.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Switzerland,2021,8.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Cyprus,2021,17.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Cyprus,2025,19.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Czechia,2021,29.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Czechia,2025,28.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Germany,2021,12.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Germany,2025,11.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Denmark,2021,28.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Denmark,2025,28.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,18.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Euro area - 19 countries  (2015-2022),2021,18.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Euro area – 20 countries (2023-2025),2021,18.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Euro area – 20 countries (2023-2025),2025,17.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Euro area – 21 countries (from 2026),2025,17.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Estonia,2021,23.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Estonia,2025,22.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Greece,2021,26.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Greece,2025,24.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Spain,2021,10.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Spain,2025,10.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,European Union - 27 countries (from 2020),2021,21.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,European Union - 27 countries (from 2020),2025,20.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Finland,2021,24.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Finland,2025,23.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,France,2021,32.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,France,2025,30.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Croatia,2021,35.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Croatia,2025,34.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Hungary,2021,31.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Hungary,2025,31.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Ireland,2021,39.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Ireland,2025,42.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Italy,2021,12.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Italy,2025,11.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Lithuania,2021,26.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Lithuania,2025,27.3,p,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Luxembourg,2021,27.2,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Luxembourg,2025,26.3,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Latvia,2021,20.4,u,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Latvia,2025,21.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,North Macedonia,2021,24.7,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Malta,2021,2.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Malta,2025,1.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Netherlands,2021,10.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Netherlands,2025,5.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Norway,2021,25.8,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Norway,2025,24.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Poland,2021,32.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Poland,2025,31.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Portugal,2021,20.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Portugal,2025,19.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Romania,2021,41.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Romania,2025,41.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Serbia,2021,35.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Serbia,2025,35.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Sweden,2021,14.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Sweden,2025,13.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Slovenia,2021,39.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Slovenia,2025,39.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Slovakia,2021,39.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Rural areas,Percentage,Slovakia,2025,31.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Albania,2021,77.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Austria,2021,53.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Austria,2025,50.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Belgium,2021,77.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Belgium,2025,76.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Bulgaria,2021,53.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Bulgaria,2025,53.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Switzerland,2021,34.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Cyprus,2021,74.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Cyprus,2025,75.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Czechia,2021,48.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Czechia,2025,48.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Germany,2021,40.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Germany,2025,38.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Denmark,2021,66.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Denmark,2025,66.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,50.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Euro area - 19 countries  (2015-2022),2021,50.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Euro area – 20 countries (2023-2025),2021,51.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Euro area – 20 countries (2023-2025),2025,49.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Euro area – 21 countries (from 2026),2025,49.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Estonia,2021,38.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Estonia,2025,38.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Greece,2021,42.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Greece,2025,40.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Spain,2021,34.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Spain,2025,35.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,European Union - 27 countries (from 2020),2021,52.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,European Union - 27 countries (from 2020),2025,51.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Finland,2021,62.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Finland,2025,60.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,France,2021,65.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,France,2025,63.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Croatia,2021,76.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Croatia,2025,75.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Hungary,2021,72.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Hungary,2025,73.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Ireland,2021,90.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Ireland,2025,89.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Italy,2021,44.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Italy,2025,42.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Lithuania,2021,39.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Lithuania,2025,40.3,p,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Luxembourg,2021,58.6,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Luxembourg,2025,57.0,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Latvia,2021,33.9,u,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Latvia,2025,34.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,North Macedonia,2021,85.9,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Malta,2021,42.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Malta,2025,34.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Netherlands,2021,80.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Netherlands,2025,75.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Norway,2021,74.2,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Norway,2025,72.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Poland,2021,55.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Poland,2025,57.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Portugal,2021,53.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Portugal,2025,50.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Romania,2021,65.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Romania,2025,63.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Serbia,2021,72.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Serbia,2025,68.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Sweden,2021,52.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Sweden,2025,51.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Slovenia,2021,71.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Slovenia,2025,72.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Slovakia,2021,52.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,House,Total,Percentage,Slovakia,2025,53.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Albania,2021,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Austria,2021,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Austria,2025,0.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Belgium,2021,0.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Belgium,2025,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Bulgaria,2021,0.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Bulgaria,2025,0.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Switzerland,2021,0.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Cyprus,2021,0.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Cyprus,2025,0.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Czechia,2021,0.0,n,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Czechia,2025,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Germany,2021,0.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Germany,2025,0.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Denmark,2021,0.0,n,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Denmark,2025,0.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,0.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Euro area - 19 countries  (2015-2022),2021,0.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Euro area – 20 countries (2023-2025),2021,0.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Euro area – 20 countries (2023-2025),2025,0.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Euro area – 21 countries (from 2026),2025,0.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Estonia,2021,0.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Estonia,2025,0.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Greece,2021,0.0,n,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Greece,2025,0.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Spain,2021,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Spain,2025,0.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,European Union - 27 countries (from 2020),2021,0.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,European Union - 27 countries (from 2020),2025,0.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Finland,2021,0.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Finland,2025,0.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,France,2021,0.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,France,2025,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Croatia,2021,0.0,n,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Croatia,2025,0.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Hungary,2021,0.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Hungary,2025,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Ireland,2021,0.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Ireland,2025,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Italy,2021,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Italy,2025,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Lithuania,2021,0.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Lithuania,2025,0.1,p,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Luxembourg,2021,0.3,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Luxembourg,2025,0.1,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Latvia,2021,0.2,u,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Latvia,2025,0.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,North Macedonia,2021,0.0,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Malta,2021,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Malta,2025,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Netherlands,2021,1.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Netherlands,2025,1.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Norway,2021,0.1,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Norway,2025,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Poland,2021,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Poland,2025,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Portugal,2021,0.0,n,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Portugal,2025,0.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Romania,2021,0.0,n,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Romania,2025,0.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Serbia,2021,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Cities,Percentage,Serbia,2025,0.0,,
